# Prot. vs. RNA Profile Dissimilarity Measure Over Phase Shifts 
# Time series file:  C:\Users\Francis Motta\PycharmProjects\biochron\proteomics\data\wild-type_linearSpline_time-series.tsv 
# No. of Randomized Curves:  10000 
	shift_0	shift_1	shift_2	shift_3	shift_4	shift_5	shift_6	shift_7	shift_8	shift_9	shift_10	kt_diss_range	kt_diss	kt_diss_pval	est_delay	min_dist_flag	min_pval_flag
SIC1_2_p_r1	0.5126436781609195	0.4433497536945813	0.37037037037037035	0.33048433048433046	0.3446153846153846	0.39666666666666667	0.4782608695652174	0.5612648221343873	0.6320346320346321	0.638095238095238	0.6473684210526316	0.31688409056830114	0.33048433048433046	0.0991	20.689655159999994	0.0	0.0
SIC1_2_p_r2	0.5080459770114942	0.4408866995073892	0.41534391534391535	0.42735042735042733	0.4707692307692308	0.5366666666666666	0.6195652173913043	0.7114624505928854	0.7965367965367965	0.8285714285714286	0.8105263157894737	0.4132275132275133	0.41534391534391535	0.0241	13.793103439999996	0.0	0.0
CLN3_2_p_r1	0.38620689655172413	0.43103448275862066	0.4708994708994709	0.5156695156695157	0.5938461538461538	0.7033333333333334	0.7681159420289855	0.7905138339920948	0.7229437229437229	0.5761904761904761	0.4368421052631579	0.4043069374403707	0.38620689655172413	0.0487	0.0	0.0	0.0
CLN3_2_p_r2	0.5172413793103449	0.5369458128078818	0.5978835978835979	0.6666666666666666	0.7107692307692308	0.7	0.6666666666666666	0.6561264822134387	0.7056277056277056	0.7666666666666667	0.7631578947368421	0.24942528735632186	0.5172413793103449	0.1099	0.0	0.0	0.0
CLN3_3_p_r2	0.35172413793103446	0.30295566502463056	0.2962962962962963	0.33618233618233617	0.4123076923076923	0.49333333333333335	0.5217391304347826	0.5296442687747036	0.5454545454545454	0.5476190476190477	0.5947368421052631	0.29844054580896684	0.2962962962962963	0.0232	13.793103439999996	1.0	1.0
CIN8_1_p_r1	0.4436781609195402	0.3866995073891626	0.32275132275132273	0.28205128205128205	0.24307692307692308	0.24666666666666667	0.2463768115942029	0.30039525691699603	0.3939393939393939	0.48095238095238096	0.5947368421052631	0.35165991902834004	0.24307692307692308	0.0012	27.58620687999999	0.0	0.0
CIN8_1_p_r2	0.4206896551724138	0.33497536945812806	0.24867724867724866	0.16524216524216523	0.08307692307692308	0.10666666666666667	0.18840579710144928	0.308300395256917	0.4329004329004329	0.5571428571428572	0.6789473684210526	0.5958704453441296	0.08307692307692308	0.0	27.58620687999999	1.0	1.0
YOX1_1_p_r1	0.20919540229885059	0.16748768472906403	0.22486772486772486	0.3475783475783476	0.49538461538461537	0.6266666666666667	0.75	0.8458498023715415	0.8354978354978355	0.7476190476190476	0.6210526315789474	0.6783621176424774	0.16748768472906403	0.0	6.896551719999998	1.0	1.0
YOX1_1_p_r2	0.2689655172413793	0.25862068965517243	0.23544973544973544	0.2792022792022792	0.4	0.5133333333333333	0.6014492753623188	0.6956521739130435	0.7792207792207793	0.8047619047619048	0.7947368421052632	0.5693121693121693	0.23544973544973544	0.001	13.793103439999996	0.0	0.0
YOX1_2_p_r1	0.4045977011494253	0.4482758620689655	0.5264550264550265	0.6552706552706553	0.7876923076923077	0.8433333333333334	0.8623188405797102	0.857707509881423	0.8225108225108225	0.7952380952380952	0.7263157894736842	0.4577211394302849	0.4045977011494253	0.0016	0.0	0.0	0.0
YOX1_2_p_r2	0.25287356321839083	0.29310344827586204	0.37566137566137564	0.48717948717948717	0.6276923076923077	0.7233333333333334	0.8152173913043478	0.9169960474308301	0.9177489177489178	0.8333333333333334	0.7210526315789474	0.6648753545305269	0.25287356321839083	0.0	0.0	0.0	0.0
YOX1_3_p_r2	0.432183908045977	0.4802955665024631	0.5264550264550265	0.5470085470085471	0.49538461538461537	0.4533333333333333	0.41304347826086957	0.4268774703557312	0.49783549783549785	0.5285714285714286	0.5578947368421052	0.14485125858123565	0.41304347826086957	0.734	41.37931031999999	0.0	0.0
VPS9_1_p_r1	0.542528735632184	0.5738916256157636	0.5396825396825397	0.4301994301994302	0.36	0.42333333333333334	0.40217391304347827	0.4150197628458498	0.47186147186147187	0.4857142857142857	0.4842105263157895	0.21389162561576358	0.36	0.2508	27.58620687999999	0.0	0.0
VPS9_1_p_r2	0.45057471264367815	0.4482758620689655	0.41798941798941797	0.36182336182336183	0.3507692307692308	0.37666666666666665	0.40217391304347827	0.4901185770750988	0.5411255411255411	0.6095238095238096	0.6157894736842106	0.2650202429149798	0.3507692307692308	0.1955	27.58620687999999	1.0	1.0
VPS9_2_p_r1	0.4850574712643678	0.5197044334975369	0.5132275132275133	0.4843304843304843	0.4430769230769231	0.39	0.40942028985507245	0.4308300395256917	0.46320346320346323	0.49523809523809526	0.5421052631578948	0.15210526315789474	0.39	0.5171	34.48275859999999	0.0	0.0
VPS9_2_p_r2	0.4436781609195402	0.41625615763546797	0.3862433862433862	0.3789173789173789	0.40307692307692305	0.41	0.40217391304347827	0.4308300395256917	0.47619047619047616	0.49047619047619045	0.5263157894736842	0.14739841055630526	0.3789173789173789	0.4036	20.689655159999994	0.0	0.0
CLN2_1_p_r1	0.19310344827586207	0.12315270935960591	0.15873015873015872	0.2678062678062678	0.40615384615384614	0.54	0.6630434782608695	0.7509881422924901	0.7878787878787878	0.7857142857142857	0.7421052631578947	0.664726078519182	0.12315270935960591	0.0	6.896551719999998	0.0	1.0
CLN2_1_p_r2	0.24367816091954023	0.13793103448275862	0.09259259259259259	0.1908831908831909	0.3261538461538461	0.4766666666666667	0.6159420289855072	0.7391304347826086	0.8311688311688312	0.8904761904761904	0.8052631578947368	0.7978835978835979	0.09259259259259259	0.0	13.793103439999996	1.0	0.0
CLN2_2_p_r1	0.23448275862068965	0.1724137931034483	0.21693121693121692	0.32193732193732194	0.4523076923076923	0.5733333333333334	0.6956521739130435	0.8023715415019763	0.8571428571428571	0.8476190476190476	0.7789473684210526	0.6847290640394088	0.1724137931034483	0.0	6.896551719999998	0.0	0.0
CLN2_2_p_r2	0.3931034482758621	0.2832512315270936	0.1984126984126984	0.16524216524216523	0.24923076923076923	0.37333333333333335	0.5144927536231884	0.6758893280632411	0.8008658008658008	0.7952380952380952	0.7421052631578947	0.6356236356236356	0.16524216524216523	0.0	20.689655159999994	0.0	0.0
GAT1_1_p_r1	0.3724137931034483	0.29064039408866993	0.2619047619047619	0.21367521367521367	0.2523076923076923	0.3233333333333333	0.38768115942028986	0.4426877470355731	0.48917748917748916	0.6047619047619047	0.7157894736842105	0.5021142600089968	0.21367521367521367	0.0002	20.689655159999994	1.0	1.0
GAT1_1_p_r2	0.4666666666666667	0.46798029556650245	0.48148148148148145	0.4843304843304843	0.4646153846153846	0.4533333333333333	0.4311594202898551	0.4426877470355731	0.47619047619047616	0.5190476190476191	0.5421052631578948	0.11094584286803966	0.4311594202898551	0.8654	41.37931031999999	0.0	0.0
GAT1_2_p_r1	0.5655172413793104	0.5221674876847291	0.46296296296296297	0.41025641025641024	0.4276923076923077	0.47333333333333333	0.4855072463768116	0.4426877470355731	0.4069264069264069	0.36666666666666664	0.39473684210526316	0.19885057471264372	0.36666666666666664	0.3077	62.06896547999998	0.0	0.0
GAT1_2_p_r2	0.3816091954022989	0.42857142857142855	0.4973544973544973	0.5156695156695157	0.5138461538461538	0.53	0.5253623188405797	0.45454545454545453	0.39826839826839827	0.43333333333333335	0.4842105263157895	0.14839080459770115	0.3816091954022989	0.4384	0.0	0.0	0.0
MBP1_1_p_r1	0.6413793103448275	0.6600985221674877	0.58994708994709	0.5213675213675214	0.5138461538461538	0.4866666666666667	0.43478260869565216	0.3557312252964427	0.30303030303030304	0.30952380952380953	0.28421052631578947	0.3758879958516982	0.28421052631578947	0.0139	68.96551719999998	1.0	1.0
MBP1_1_p_r2	0.37471264367816093	0.3842364532019704	0.3915343915343915	0.4358974358974359	0.4153846153846154	0.41	0.4855072463768116	0.5533596837944664	0.5757575757575758	0.6285714285714286	0.7157894736842105	0.3410768300060496	0.37471264367816093	0.3642	0.0	0.0	0.0
MBP1_2_p_r1	0.335632183908046	0.3694581280788177	0.38095238095238093	0.42165242165242167	0.4430769230769231	0.42333333333333334	0.4492753623188406	0.4980237154150198	0.5844155844155844	0.6190476190476191	0.6105263157894737	0.28341543513957307	0.335632183908046	0.1163	0.0	0.0	0.0
MBP1_2_p_r2	0.5241379310344828	0.4482758620689655	0.41798941798941797	0.41595441595441596	0.3415384615384615	0.31	0.36594202898550726	0.47035573122529645	0.49783549783549785	0.5047619047619047	0.531578947368421	0.22157894736842104	0.31	0.0473	34.48275859999999	0.0	0.0
MSN2_1_p_r1	0.5701149425287356	0.5517241379310345	0.5687830687830688	0.5811965811965812	0.5846153846153846	0.6	0.5543478260869565	0.48616600790513836	0.42857142857142855	0.3904761904761905	0.3684210526315789	0.23157894736842105	0.3684210526315789	0.3143	68.96551719999998	0.0	0.0
MSN2_1_p_r2	0.5471264367816092	0.4876847290640394	0.4126984126984127	0.3646723646723647	0.36923076923076925	0.37	0.4166666666666667	0.43478260869565216	0.5151515151515151	0.5714285714285714	0.5631578947368421	0.2067562067562067	0.3646723646723647	0.2834	20.689655159999994	0.0	0.0
MSN2_2_p_r1	0.632183908045977	0.6403940886699507	0.6375661375661376	0.6239316239316239	0.5753846153846154	0.5166666666666667	0.47101449275362317	0.3952569169960474	0.3116883116883117	0.23809523809523808	0.17894736842105263	0.4614467202488981	0.17894736842105263	0.0	68.96551719999998	1.0	1.0
MSN2_2_p_r2	0.6	0.5911330049261084	0.5661375661375662	0.5014245014245015	0.4307692307692308	0.41333333333333333	0.40942028985507245	0.383399209486166	0.38961038961038963	0.4	0.45263157894736844	0.21660079051383396	0.383399209486166	0.4415	48.275862039999986	0.0	0.0
MSN4_2_p_r1	0.33793103448275863	0.30295566502463056	0.25132275132275134	0.19943019943019943	0.23384615384615384	0.28	0.34782608695652173	0.35968379446640314	0.33766233766233766	0.37142857142857144	0.45789473684210524	0.2584645374119058	0.19943019943019943	0.0001	20.689655159999994	0.0	0.0
MSN4_2_p_r2	0.25057471264367814	0.1921182266009852	0.21957671957671956	0.2535612535612536	0.2953846153846154	0.35	0.391304347826087	0.44664031620553357	0.4675324675324675	0.48095238095238096	0.5	0.3078817733990148	0.1921182266009852	0.0	6.896551719999998	1.0	1.0
MSN4_3_p_r2	0.23448275862068965	0.21428571428571427	0.22486772486772486	0.245014245014245	0.3076923076923077	0.36333333333333334	0.40217391304347827	0.43873517786561267	0.49783549783549785	0.5523809523809524	0.5684210526315789	0.35413533834586464	0.21428571428571427	0.0003	6.896551719999998	0.0	0.0
NRM1_1_p_r1	0.2482758620689655	0.1748768472906404	0.12962962962962962	0.1623931623931624	0.24	0.34	0.45652173913043476	0.5770750988142292	0.6883116883116883	0.8	0.8315789473684211	0.7019493177387914	0.12962962962962962	0.0	13.793103439999996	0.0	1.0
NRM1_1_p_r2	0.26436781609195403	0.18472906403940886	0.12698412698412698	0.10256410256410256	0.1753846153846154	0.27666666666666667	0.38768115942028986	0.5217391304347826	0.6536796536796536	0.7619047619047619	0.8631578947368421	0.7605937921727396	0.10256410256410256	0.0	20.689655159999994	0.0	0.0
NRM1_2_p_r1	0.27816091954022987	0.22167487684729065	0.164021164021164	0.19943019943019943	0.2553846153846154	0.3433333333333333	0.4528985507246377	0.5810276679841897	0.70995670995671	0.8476190476190476	0.9052631578947369	0.7412419938735728	0.164021164021164	0.0	13.793103439999996	0.0	0.0
NRM1_2_p_r2	0.22988505747126436	0.14285714285714285	0.08465608465608465	0.11965811965811966	0.2	0.31	0.427536231884058	0.5573122529644269	0.6883116883116883	0.8238095238095238	0.9157894736842105	0.8311333890281258	0.08465608465608465	0.0	13.793103439999996	1.0	0.0
PDS1_2_p_r1	0.36551724137931035	0.27586206896551724	0.18253968253968253	0.11396011396011396	0.14461538461538462	0.24666666666666667	0.3695652173913043	0.4901185770750988	0.5887445887445888	0.7	0.8210526315789474	0.7070925176188334	0.11396011396011396	0.0	20.689655159999994	0.0	1.0
PDS1_2_p_r2	0.4	0.3054187192118227	0.20634920634920634	0.10541310541310542	0.09230769230769231	0.16333333333333333	0.2826086956521739	0.4031620553359684	0.5281385281385281	0.6571428571428571	0.7631578947368421	0.6708502024291498	0.09230769230769231	0.0	27.58620687999999	1.0	0.0
PDS1_3_p_r2	0.3425287356321839	0.2832512315270936	0.24074074074074073	0.18803418803418803	0.2	0.29333333333333333	0.4166666666666667	0.525691699604743	0.6320346320346321	0.7047619047619048	0.7578947368421053	0.5698605488079173	0.18803418803418803	0.0001	20.689655159999994	0.0	0.0
RIM11_2_p_r1	0.42298850574712643	0.4236453201970443	0.43915343915343913	0.4415954415954416	0.47384615384615386	0.45	0.3695652173913043	0.3557312252964427	0.42857142857142855	0.49047619047619045	0.5842105263157895	0.22847930101934683	0.3557312252964427	0.2246	48.275862039999986	1.0	1.0
RIM11_2_p_r2	0.5517241379310345	0.6206896551724138	0.6772486772486772	0.7065527065527065	0.7353846153846154	0.6866666666666666	0.5760869565217391	0.541501976284585	0.5627705627705628	0.5095238095238095	0.46842105263157896	0.26696356275303645	0.46842105263157896	0.9879	68.96551719999998	0.0	0.0
CLB6_1_p_r1	0.38620689655172413	0.33497536945812806	0.335978835978836	0.4358974358974359	0.5261538461538462	0.6	0.5905797101449275	0.5770750988142292	0.5844155844155844	0.5952380952380952	0.5684210526315789	0.2650246305418719	0.33497536945812806	0.1131	6.896551719999998	1.0	1.0
CLB6_1_p_r2	0.5747126436781609	0.5615763546798029	0.5238095238095238	0.4928774928774929	0.4461538461538462	0.42	0.427536231884058	0.43873517786561267	0.45021645021645024	0.48095238095238096	0.5631578947368421	0.1547126436781609	0.42	0.7916	34.48275859999999	0.0	0.0
CLB6_2_p_r2	0.5517241379310345	0.5394088669950738	0.5476190476190477	0.5641025641025641	0.556923076923077	0.48	0.40217391304347827	0.3557312252964427	0.39826839826839827	0.44761904761904764	0.5	0.2083713388061214	0.3557312252964427	0.2079	48.275862039999986	0.0	0.0
CDH1_1_p_r1	0.48735632183908045	0.458128078817734	0.3333333333333333	0.3418803418803419	0.48	0.59	0.6123188405797102	0.6126482213438735	0.6320346320346321	0.6190476190476191	0.5263157894736842	0.29870129870129875	0.3333333333333333	0.1016	13.793103439999996	1.0	1.0
CDH1_1_p_r2	0.42758620689655175	0.42610837438423643	0.5052910052910053	0.5299145299145299	0.5107692307692308	0.5933333333333334	0.717391304347826	0.6205533596837944	0.4805194805194805	0.4380952380952381	0.4789473684210526	0.2912829299635896	0.42610837438423643	0.8337	6.896551719999998	0.0	0.0
SFG1_1_p_r2	0.3264367816091954	0.34236453201970446	0.41005291005291006	0.4985754985754986	0.5692307692307692	0.6133333333333333	0.6666666666666666	0.7114624505928854	0.7445887445887446	0.7428571428571429	0.7052631578947368	0.41815196297954915	0.3264367816091954	0.0884	0.0	0.0	0.0
SFG1_2_p_r1	0.11954022988505747	0.12561576354679804	0.17989417989417988	0.245014245014245	0.3292307692307692	0.4033333333333333	0.4746376811594203	0.525691699604743	0.5627705627705628	0.5952380952380952	0.6473684210526316	0.5278281911675742	0.11954022988505747	0.0	0.0	1.0	1.0
SFG1_2_p_r2	0.1425287356321839	0.1748768472906404	0.24867724867724866	0.3162393162393162	0.38461538461538464	0.45666666666666667	0.5362318840579711	0.6284584980237155	0.70995670995671	0.7428571428571429	0.7526315789473684	0.6101028433151845	0.1425287356321839	0.0	0.0	0.0	0.0
PCL2_2_p_r1	0.2896551724137931	0.270935960591133	0.25132275132275134	0.2678062678062678	0.3046153846153846	0.37333333333333335	0.5072463768115942	0.6205533596837944	0.658008658008658	0.6333333333333333	0.5947368421052631	0.4066859066859067	0.25132275132275134	0.0026	13.793103439999996	0.0	0.0
PCL2_2_p_r2	0.25517241379310346	0.23891625615763548	0.291005291005291	0.3789173789173789	0.4307692307692308	0.49333333333333335	0.6304347826086957	0.6324110671936759	0.6147186147186147	0.5380952380952381	0.4789473684210526	0.39349481103604045	0.23891625615763548	0.0013	6.896551719999998	1.0	1.0
NDD1_1_p_r1	0.3333333333333333	0.2561576354679803	0.1746031746031746	0.14245014245014245	0.16923076923076924	0.23	0.3188405797101449	0.4426877470355731	0.5887445887445888	0.7380952380952381	0.7789473684210526	0.6364972259709102	0.14245014245014245	0.0	20.689655159999994	0.0	1.0
NDD1_1_p_r2	0.34022988505747126	0.23891625615763548	0.15608465608465608	0.11965811965811966	0.16923076923076924	0.23333333333333334	0.32971014492753625	0.43873517786561267	0.5714285714285714	0.6904761904761905	0.8	0.6803418803418804	0.11965811965811966	0.0	20.689655159999994	0.0	0.0
NDD1_2_p_r1	0.32873563218390806	0.23399014778325122	0.13756613756613756	0.10541310541310542	0.16307692307692306	0.25666666666666665	0.36594202898550726	0.49407114624505927	0.6406926406926406	0.7761904761904762	0.8894736842105263	0.7840605787974209	0.10541310541310542	0.0	20.689655159999994	1.0	0.0
NDD1_2_p_r2	0.2988505747126437	0.22167487684729065	0.17989417989417988	0.17094017094017094	0.19692307692307692	0.2866666666666667	0.42391304347826086	0.5375494071146245	0.645021645021645	0.7619047619047619	0.8578947368421053	0.6869545659019343	0.17094017094017094	0.0	20.689655159999994	0.0	0.0
FKH2_1_p_r1	0.4367816091954023	0.43596059113300495	0.40476190476190477	0.38461538461538464	0.3630769230769231	0.31	0.2826086956521739	0.2924901185770751	0.2813852813852814	0.2571428571428571	0.25263157894736843	0.1841500302480339	0.25263157894736843	0.0029	68.96551719999998	1.0	1.0
FKH2_1_p_r2	0.3816091954022989	0.35960591133004927	0.3386243386243386	0.30484330484330485	0.27384615384615385	0.28	0.3115942028985507	0.3557312252964427	0.37662337662337664	0.4	0.4105263157894737	0.13668016194331983	0.27384615384615385	0.011	27.58620687999999	0.0	0.0
FKH2_2_p_r1	0.4459770114942529	0.42857142857142855	0.40476190476190477	0.3732193732193732	0.3384615384615385	0.30666666666666664	0.2971014492753623	0.3201581027667984	0.3116883116883117	0.2857142857142857	0.3263157894736842	0.1602627257799672	0.2857142857142857	0.0155	62.06896547999998	0.0	0.0
FKH2_2_p_r2	0.5287356321839081	0.5394088669950738	0.5158730158730159	0.49002849002849	0.44	0.4066666666666667	0.37681159420289856	0.3715415019762846	0.35064935064935066	0.29523809523809524	0.26842105263157895	0.2709878143634949	0.26842105263157895	0.0079	68.96551719999998	0.0	0.0
INO4_1_p_r1	0.38850574712643676	0.3866995073891626	0.373015873015873	0.3817663817663818	0.4123076923076923	0.49666666666666665	0.5108695652173914	0.5019762845849802	0.5454545454545454	0.5666666666666667	0.6263157894736842	0.25329991645781114	0.373015873015873	0.3394	13.793103439999996	0.0	0.0
INO4_1_p_r2	0.496551724137931	0.5640394088669951	0.6137566137566137	0.7236467236467237	0.7815384615384615	0.7666666666666667	0.6884057971014492	0.6719367588932806	0.6277056277056277	0.6238095238095238	0.6052631578947368	0.2849867374005305	0.496551724137931	0.9994	0.0	0.0	0.0
INO4_2_p_r1	0.49885057471264366	0.4852216748768473	0.41798941798941797	0.3732193732193732	0.3446153846153846	0.36666666666666664	0.42391304347826086	0.525691699604743	0.6060606060606061	0.6095238095238096	0.6578947368421053	0.3132793522267207	0.3446153846153846	0.1598	27.58620687999999	1.0	1.0
INO4_3_p_r2	0.43448275862068964	0.5172413793103449	0.5582010582010583	0.6210826210826211	0.6584615384615384	0.6533333333333333	0.6521739130434783	0.6482213438735178	0.6666666666666666	0.6047619047619047	0.6526315789473685	0.232183908045977	0.43448275862068964	0.8979	0.0	0.0	0.0
FHL1_1_p_r1	0.41379310344827586	0.41133004926108374	0.3941798941798942	0.396011396011396	0.4307692307692308	0.46	0.4057971014492754	0.34782608695652173	0.3116883116883117	0.28095238095238095	0.3	0.17904761904761907	0.28095238095238095	0.0116	62.06896547999998	0.0	0.0
FHL1_1_p_r2	0.3793103448275862	0.27832512315270935	0.25925925925925924	0.245014245014245	0.27384615384615385	0.37	0.43478260869565216	0.4505928853754941	0.5584415584415584	0.6047619047619047	0.6210526315789474	0.3760383865647024	0.245014245014245	0.0015	20.689655159999994	0.0	0.0
FHL1_2_p_r1	0.4206896551724138	0.4088669950738916	0.43915343915343913	0.4188034188034188	0.36923076923076925	0.35333333333333333	0.3079710144927536	0.24110671936758893	0.23376623376623376	0.22380952380952382	0.20526315789473684	0.2338902812587023	0.20526315789473684	0.0002	68.96551719999998	0.0	0.0
FHL1_2_p_r2	0.45517241379310347	0.3793103448275862	0.3412698412698413	0.2905982905982906	0.21846153846153846	0.21333333333333335	0.18478260869565216	0.2015810276679842	0.27705627705627706	0.32857142857142857	0.4263157894736842	0.2703898050974513	0.18478260869565216	0.0	41.37931031999999	1.0	1.0
FHL1_3_p_r2	0.5402298850574713	0.5246305418719212	0.5476190476190477	0.5527065527065527	0.563076923076923	0.52	0.4492753623188406	0.43873517786561267	0.4199134199134199	0.3761904761904762	0.33157894736842103	0.231497975708502	0.33157894736842103	0.0994	68.96551719999998	0.0	0.0
CLB5_1_p_r1	0.37471264367816093	0.2832512315270936	0.21693121693121692	0.16809116809116809	0.20307692307692307	0.29333333333333333	0.4057971014492754	0.5454545454545454	0.7056277056277056	0.8238095238095238	0.8631578947368421	0.695066726645674	0.16809116809116809	0.0	20.689655159999994	1.0	1.0
CLB5_1_p_r2	0.4781609195402299	0.3620689655172414	0.25925925925925924	0.17663817663817663	0.16923076923076924	0.19666666666666666	0.3188405797101449	0.47035573122529645	0.5974025974025974	0.7095238095238096	0.8105263157894737	0.6412955465587045	0.16923076923076924	0.0001	27.58620687999999	0.0	0.0
PCL1_1_p_r1	0.11724137931034483	0.2512315270935961	0.40476190476190477	0.5555555555555556	0.6953846153846154	0.7733333333333333	0.8333333333333334	0.857707509881423	0.8095238095238095	0.6952380952380952	0.5684210526315789	0.7404661305710781	0.11724137931034483	0.0	0.0	1.0	1.0
PCL1_1_p_r2	0.1724137931034483	0.270935960591133	0.3888888888888889	0.5327635327635327	0.6861538461538461	0.7933333333333333	0.8659420289855072	0.8695652173913043	0.7922077922077922	0.6619047619047619	0.5263157894736842	0.697151424287856	0.1724137931034483	0.0	0.0	0.0	0.0
PCL1_2_p_r1	0.20919540229885059	0.3226600985221675	0.43915343915343913	0.5754985754985755	0.6953846153846154	0.7533333333333333	0.7753623188405797	0.7628458498023716	0.7056277056277056	0.6523809523809524	0.5421052631578948	0.5661669165417291	0.20919540229885059	0.0	0.0	0.0	0.0
ASH1_2_p_r1	0.135632183908046	0.0812807881773399	0.164021164021164	0.2535612535612536	0.32	0.39666666666666667	0.4782608695652174	0.5454545454545454	0.6406926406926406	0.6857142857142857	0.6947368421052632	0.6134560539279234	0.0812807881773399	0.0	6.896551719999998	1.0	1.0
ASH1_2_p_r2	0.2160919540229885	0.15024630541871922	0.12962962962962962	0.18233618233618235	0.22153846153846155	0.31	0.42028985507246375	0.5059288537549407	0.5757575757575758	0.6761904761904762	0.7473684210526316	0.6177387914230019	0.12962962962962962	0.0	13.793103439999996	0.0	0.0
BCK2_2_p_r1	0.5103448275862069	0.5123152709359606	0.5608465608465608	0.5783475783475783	0.5384615384615384	0.5233333333333333	0.5362318840579711	0.4624505928853755	0.37662337662337664	0.36666666666666664	0.4052631578947368	0.2116809116809117	0.36666666666666664	0.2987	62.06896547999998	1.0	1.0
BCK2_2_p_r2	0.5816091954022988	0.5665024630541872	0.5158730158730159	0.47293447293447294	0.4492307692307692	0.4633333333333333	0.40217391304347827	0.4308300395256917	0.4675324675324675	0.5285714285714286	0.5368421052631579	0.17943528235882056	0.40217391304347827	0.6387	41.37931031999999	0.0	0.0
BCK2_3_p_r2	0.6459770114942529	0.6108374384236454	0.5185185185185185	0.4358974358974359	0.4461538461538462	0.45	0.3804347826086957	0.383399209486166	0.5151515151515151	0.6190476190476191	0.5842105263157895	0.26554222888555723	0.3804347826086957	0.424	41.37931031999999	0.0	0.0
