	dl_reg_pval	dl_reg_pval_norm	jtk_per_pval	jtk_per_pval_norm	dlxjtk_score
PF3D7_1248700	0.999973	1.6763219832095058	0.0001698261780107018	0.005477636522851159	800000.8428180807
PF3D7_0904000	0.9999979999999999	1.676363892390634	0.0001698261780107018	0.005477636522851159	800060.8459871972
PF3D7_0521400	0.041585000000000004	0.06971173188852829	0.0041417950711105465	0.1335909941413766	807909.7572785658
PF3D7_1015700.1	0.003527	0.005912547273556314	0.04842673411795435	1.561973840512345	810203.6597872479
PF3D7_0216700.2	0.254112	0.4259850333932356	0.0006803297011630345	0.0219436064705891	818484.4250015819
PF3D7_1004200	0.04224	0.07080975243408524	0.0041417950711105465	0.1335909941413766	846684.7056913533
PF3D7_0303700	0.07471699999999999	0.12525313145401393	0.002342695994481709	0.0755621853569682	847974.9934063933
PF3D7_1345300	0.0014990000000000001	0.002512874500442561	0.11143167772483248	3.594158655973865	853393.7953566294
PF3D7_0208500	0.00361	0.0060516857549016995	0.04842673411795435	1.561973840512345	867661.0231239663
PF3D7_1126100	0.024831	0.04162587506370196	0.007115131547795237	0.22949409147415242	872295.1807476283
PF3D7_1143000	0.009093	0.015243207359922756	0.019430951695460618	0.6267331216398485	875675.5111438566
PF3D7_0505200	0.262108	0.4393892658852561	0.0006803297011630345	0.0219436064705891	898205.2362749726
PF3D7_1233300	0.009254	0.0155131024863879	0.019430951695460618	0.6267331216398485	922881.4515165071
PF3D7_0725400	0.043933	0.07364784218008208	0.0041417950711105465	0.1335909941413766	952611.9424731326
PF3D7_0604900	0.0058590000000000005	0.009821835689188102	0.031003550035172057	1.0	957320.120029701
PF3D7_0303800	0.025664999999999997	0.04302396534613631	0.007115131547795237	0.22949409147415242	963138.2551794603
PF3D7_1132800	0.14293599999999998	0.2396132285492048	0.0012842624885035599	0.04142307855218596	978408.201649788
PF3D7_1029300	0.148233	0.2484929458466325	0.0012842624885035599	0.04142307855218596	1091262.860351884
PF3D7_1305700	0.14870899999999998	0.2492908966553121	0.0012842624885035599	0.04142307855218596	1101809.2018719504
PF3D7_1325800	0.549366	0.9209391679854091	0.00034707262534643487	0.011194609164198855	1104515.7223438842
PF3D7_0213400	0.016191999999999998	0.027143738433066014	0.011903316453167643	0.3839339830330364	1133367.2055714882
PF3D7_0712900	0.082906	0.13898090282434353	0.002342695994481709	0.0755621853569682	1158450.4300537023
PF3D7_0603100	0.006272	0.010514175361424778	0.031003550035172057	1.0	1172835.181472541
PF3D7_0613400	0.010032	0.016817316203095244	0.019430951695460618	0.6267331216398485	1175038.1920652913
PF3D7_0926000	0.566702	0.9500006705468982	0.00034707262534643487	0.011194609164198855	1212413.5308353868
PF3D7_1221500	0.004045	0.006780905506531127	0.04842673411795435	1.561973840512345	1214027.2434945886
