# RNA vs. RNA Profile Dissimilarity Measure Over Phase Shifts 
# Time series file 1:  /Users/haase-admin/Desktop/moseley/DLxJTK_TAKT_runs_avg/Data/AS_FUP_1stage_periodic_jtk05.txt 
# Time series file 2:  /Users/haase-admin/Desktop/moseley/DLxJTK_TAKT_runs_avg/Data/AA_FUP_1stage_periodic_jtk05.txt 
# No. of Randomized Curves:  10000 
	shift_0	shift_1	shift_2	shift_3	shift_4	shift_5	shift_6	shift_7	shift_8	shift_9	shift_10	shift_11	shift_12	shift_13	shift_14	kt_diss_range	kt_diss	kt_diss_pval	est_delay	min_dist_flag	min_pval_flag
PF3D7_0813000	0.075	0.23809523809523808	0.26373626373626374	0.28205128205128205	0.30303030303030304	0.34545454545454546	0.5777777777777777	0.6666666666666666	0.5	0.6666666666666666	0.6	0.7	0.6666666666666666	0.0	0.0	0.7	0.0	0.0	39.0	0.0	0.0
PF3D7_1133100	0.016666666666666666	0.05714285714285714	0.08791208791208792	0.11538461538461539	0.13636363636363635	0.16363636363636364	0.2	0.25	0.32142857142857145	0.38095238095238093	0.4666666666666667	0.6	0.8333333333333334	1.0	1.0	0.9833333333333333	0.016666666666666666	0.5957	0.0	0.0	0.0
PF3D7_0604500	0.16666666666666666	0.24761904761904763	0.31868131868131866	0.4358974358974359	0.5454545454545454	0.5454545454545454	0.7333333333333333	0.7777777777777778	0.6785714285714286	0.7619047619047619	0.4	0.4	0.6666666666666666	0.0	0.0	0.7777777777777778	0.0	0.0	39.0	0.0	0.0
PF3D7_0623100	0.03333333333333333	0.05714285714285714	0.07692307692307693	0.10256410256410256	0.12121212121212122	0.14545454545454545	0.15555555555555556	0.19444444444444445	0.25	0.3333333333333333	0.4666666666666667	0.6	0.8333333333333334	1.0	1.0	0.9666666666666667	0.03333333333333333	0.6087	0.0	0.0	0.0
PF3D7_0823500	0.16666666666666666	0.22857142857142856	0.38461538461538464	0.47435897435897434	0.5909090909090909	0.7090909090909091	0.7777777777777778	0.8888888888888888	0.5714285714285714	0.42857142857142855	0.2	0.2	0.0	0.0	0.0	0.8888888888888888	0.0	0.0	36.0	0.0	0.0
PF3D7_0215300	0.06666666666666667	0.09523809523809523	0.12087912087912088	0.15384615384615385	0.18181818181818182	0.21818181818181817	0.26666666666666666	0.3333333333333333	0.42857142857142855	0.47619047619047616	0.6	0.5	0.3333333333333333	1.0	1.0	0.9333333333333333	0.06666666666666667	0.6086	0.0	0.0	0.0
PF3D7_1122300	0.10833333333333334	0.2571428571428571	0.3076923076923077	0.38461538461538464	0.45454545454545453	0.5818181818181818	0.6666666666666666	0.7222222222222222	0.75	0.6190476190476191	0.5333333333333333	0.4	0.5	0.0	0.0	0.75	0.0	0.0	39.0	0.0	0.0
PF3D7_1224700	0.06666666666666667	0.19047619047619047	0.32967032967032966	0.47435897435897434	0.6060606060606061	0.7272727272727273	0.8444444444444444	0.9444444444444444	0.9642857142857143	0.9523809523809523	0.9333333333333333	0.9	1.0	1.0	1.0	0.9333333333333333	0.06666666666666667	0.5999	0.0	0.0	0.0
PF3D7_1227700	0.058333333333333334	0.19047619047619047	0.31868131868131866	0.358974358974359	0.42424242424242425	0.45454545454545453	0.5111111111111111	0.6388888888888888	0.6428571428571429	0.6190476190476191	0.6666666666666666	0.7	0.8333333333333334	1.0	1.0	0.9416666666666667	0.058333333333333334	0.6027	0.0	0.0	0.0
PF3D7_0115200	0.041666666666666664	0.0761904761904762	0.08791208791208792	0.10256410256410256	0.12121212121212122	0.14545454545454545	0.17777777777777778	0.2222222222222222	0.2857142857142857	0.38095238095238093	0.4	0.7	0.5	0.6666666666666666	1.0	0.9583333333333334	0.041666666666666664	0.6025	0.0	0.0	0.0
PF3D7_0905200	0.041666666666666664	0.12380952380952381	0.15384615384615385	0.16666666666666666	0.19696969696969696	0.2	0.2	0.2222222222222222	0.32142857142857145	0.42857142857142855	0.5333333333333333	0.7	1.0	1.0	1.0	0.9583333333333334	0.041666666666666664	0.6066	0.0	0.0	0.0
PF3D7_1404700	0.09166666666666666	0.13333333333333333	0.21978021978021978	0.3076923076923077	0.3787878787878788	0.45454545454545453	0.5111111111111111	0.6111111111111112	0.7142857142857143	0.8571428571428571	0.9333333333333333	1.0	1.0	1.0	1.0	0.9083333333333333	0.09166666666666666	0.6079	0.0	0.0	0.0
PF3D7_1366700	0.20833333333333334	0.24761904761904763	0.38461538461538464	0.47435897435897434	0.5454545454545454	0.6727272727272727	0.7555555555555555	0.5555555555555556	0.75	0.47619047619047616	0.4	0.4	0.3333333333333333	0.6666666666666666	1.0	0.7916666666666666	0.20833333333333334	0.7413	0.0	0.0	0.0
PF3D7_1316400	0.19166666666666668	0.19047619047619047	0.26373626373626374	0.28205128205128205	0.36363636363636365	0.4909090909090909	0.4666666666666667	0.6388888888888888	0.6785714285714286	0.5238095238095238	0.8	0.2	0.5	0.6666666666666666	0.0	0.8	0.0	0.0	42.0	0.0	0.0
PF3D7_0523800	0.13333333333333333	0.24761904761904763	0.38461538461538464	0.41025641025641024	0.5151515151515151	0.6181818181818182	0.8444444444444444	0.8888888888888888	0.6785714285714286	0.38095238095238093	0.06666666666666667	0.1	0.3333333333333333	0.6666666666666666	1.0	0.9333333333333333	0.06666666666666667	0.6019	30.0	0.0	0.0
PF3D7_1302000	0.0	0.05714285714285714	0.06593406593406594	0.07692307692307693	0.09090909090909091	0.10909090909090909	0.13333333333333333	0.16666666666666666	0.21428571428571427	0.2857142857142857	0.3333333333333333	0.4	0.5	0.6666666666666666	1.0	1.0	0.0	0.0	0.0	0.0	0.0
PF3D7_1342900	0.1	0.047619047619047616	0.03296703296703297	0.0641025641025641	0.07575757575757576	0.09090909090909091	0.06666666666666667	0.1111111111111111	0.10714285714285714	0.047619047619047616	0.2	0.2	0.3333333333333333	0.6666666666666666	0.0	0.6666666666666666	0.0	0.0	42.0	0.0	0.0
PF3D7_0424500	0.08333333333333333	0.047619047619047616	0.06593406593406594	0.08974358974358974	0.10606060606060606	0.12727272727272726	0.15555555555555556	0.1388888888888889	0.21428571428571427	0.2857142857142857	0.4	0.6	0.3333333333333333	1.0	0.0	1.0	0.0	0.0	42.0	0.0	0.0
PF3D7_1369900	0.06666666666666667	0.10476190476190476	0.10989010989010989	0.10256410256410256	0.09090909090909091	0.14545454545454545	0.06666666666666667	0.19444444444444445	0.25	0.23809523809523808	0.06666666666666667	0.4	0.5	0.3333333333333333	1.0	0.9333333333333333	0.06666666666666667	0.6057	0.0	0.0	0.0
PF3D7_1414700	0.058333333333333334	0.0761904761904762	0.07692307692307693	0.11538461538461539	0.13636363636363635	0.16363636363636364	0.15555555555555556	0.16666666666666666	0.25	0.23809523809523808	0.3333333333333333	0.5	0.6666666666666666	1.0	1.0	0.9416666666666667	0.058333333333333334	0.5998	0.0	0.0	0.0
PF3D7_1202600	0.09166666666666666	0.11428571428571428	0.21978021978021978	0.3333333333333333	0.3939393939393939	0.4727272727272727	0.5777777777777777	0.7222222222222222	0.8214285714285714	0.8571428571428571	0.8666666666666667	0.7	0.3333333333333333	0.0	0.0	0.8666666666666667	0.0	0.0	39.0	0.0	0.0
PF3D7_1252600	0.11666666666666667	0.20952380952380953	0.2857142857142857	0.32051282051282054	0.3484848484848485	0.34545454545454546	0.4666666666666667	0.6111111111111112	0.5	0.6190476190476191	0.6	0.7	0.6666666666666666	0.0	1.0	1.0	0.0	0.0	39.0	0.0	0.0
PF3D7_1009800	0.05	0.09523809523809523	0.15384615384615385	0.1794871794871795	0.22727272727272727	0.23636363636363636	0.28888888888888886	0.3055555555555556	0.42857142857142855	0.5238095238095238	0.6666666666666666	0.8	1.0	1.0	1.0	0.95	0.05	0.6078	0.0	0.0	0.0
PF3D7_1029700	0.1	0.21904761904761905	0.3076923076923077	0.44871794871794873	0.5151515151515151	0.6727272727272727	0.7777777777777778	0.8611111111111112	0.75	0.6190476190476191	0.5333333333333333	0.6	0.3333333333333333	0.6666666666666666	0.0	0.8611111111111112	0.0	0.0	42.0	0.0	0.0
PF3D7_1126500	0.058333333333333334	0.1523809523809524	0.18681318681318682	0.21794871794871795	0.2727272727272727	0.2545454545454545	0.3111111111111111	0.3333333333333333	0.42857142857142855	0.5238095238095238	0.6666666666666666	0.9	1.0	1.0	1.0	0.9416666666666667	0.058333333333333334	0.6165	0.0	0.0	0.0
PF3D7_1411200	0.08333333333333333	0.2	0.27472527472527475	0.3076923076923077	0.3939393939393939	0.36363636363636365	0.4444444444444444	0.4444444444444444	0.6071428571428571	0.7619047619047619	0.6666666666666666	0.7	0.16666666666666666	0.3333333333333333	0.0	0.7619047619047619	0.0	0.0	42.0	0.0	0.0
