	dl_reg_pval	dl_reg_pval_norm	jtk_per_pval	jtk_per_pval_norm	dlxjtk_score
PF3D7_1449200	0.00014099999999999998	0.00018401184984111036	2.0695381558476795e-06	0.00010650729764981902	2.0492071364881986e-08
PF3D7_0105300	0.000168	0.0002192481615128123	2.0695381558476795e-06	0.00010650729764981902	2.475166014348128e-08
PF3D7_0207400	1.6e-05	2.0880777286934507e-05	1.4691891552010599e-05	0.0007561076668953307	2.4824981860354793e-08
PF3D7_0927800	0.000426	0.0005559506952646312	6.804813352432401e-07	3.502048411772911e-05	2.5518627248531165e-08
PF3D7_1252100	1.7e-05	2.2185825867367913e-05	1.4691891552010599e-05	0.0007561076668953307	2.6378025048023765e-08
PF3D7_0413500	1.8e-05	2.3490874447801323e-05	1.4691891552010599e-05	0.0007561076668953307	2.7931337657764883e-08
PF3D7_1128900	1.8e-05	2.3490874447801323e-05	1.4691891552010599e-05	0.0007561076668953307	2.7931337657764883e-08
PF3D7_1017100	0.000218	0.00028450059053448267	2.0695381558476795e-06	0.00010650729764981902	3.3125556252009976e-08
PF3D7_0915000	8.1e-05	0.00010570893501510592	5.735652685057448e-06	0.00029518125385476554	3.4301159120617675e-08
PF3D7_1410400	2.3e-05	3.0016117349968347e-05	1.4691891552010599e-05	0.0007561076668953307	3.570249673005411e-08
PF3D7_0604100	2.3e-05	3.0016117349968347e-05	1.4691891552010599e-05	0.0007561076668953307	3.570249673005411e-08
PF3D7_1022900	0.000533	0.0006955908933710058	6.804813352432401e-07	3.502048411772911e-05	3.6190732461965645e-08
PF3D7_0802100	8.7e-05	0.00011353922649770637	5.735652685057448e-06	0.00029518125385476554	3.690453623318359e-08
PF3D7_0417200	0.0005740000000000001	0.0007490978851687753	6.804813352432401e-07	3.502048411772911e-05	4.100501744460108e-08
PF3D7_0614900	0.000285	0.0003719388454235209	2.0695381558476795e-06	0.00010650729764981902	4.560591241658805e-08
PF3D7_1025400	0.00011100000000000001	0.00014486039242810812	5.735652685057448e-06	0.00029518125385476554	4.7461325410703285e-08
PF3D7_0715200	3.1e-05	4.045650599343561e-05	1.4691891552010599e-05	0.0007561076668953307	4.815612999548373e-08
PF3D7_0829400	3.4e-05	4.4371651734735826e-05	1.4691891552010599e-05	0.0007561076668953307	5.2833913074897397e-08
PF3D7_0216800	3.7e-05	4.8286797476036045e-05	1.4691891552010599e-05	0.0007561076668953307	5.7516545751609645e-08
PF3D7_1449100	0.000164	0.00021402796719107868	5.735652685057448e-06	0.00029518125385476554	7.182795731826463e-08
PF3D7_1410800	4.9e-05	6.394738044123692e-05	1.4691891552010599e-05	0.0007561076668953307	7.630413054432463e-08
PF3D7_1443000	0.00017900000000000001	0.00023360369589757975	5.735652685057448e-06	0.00029518125385476554	7.905447277668943e-08
PF3D7_1116100	0.001423	0.0018570841299567376	2.0008650961031914e-07	1.0297308785810143e-05	8.508254711955704e-08
PF3D7_0918000	0.000192	0.00025056932744321406	5.735652685057448e-06	0.00029518125385476554	8.545635411916146e-08
PF3D7_1223100	0.000462	0.0006029324441602339	2.0695381558476795e-06	0.00010650729764981902	8.855452334420336e-08
PF3D7_0423500	0.000221	0.00028841573627578284	5.735652685057448e-06	0.00029518125385476554	1.0025177823885718e-07
PF3D7_1430200	0.000513	0.0006694899217623376	2.0695381558476795e-06	0.00010650729764981902	1.0443733846592173e-07
PF3D7_1315300	1.2e-05	1.566058296520088e-05	3.516389639901545e-05	0.0018096847210643985	1.211851141306448e-07
PF3D7_1107100	7.900000000000001e-05	0.00010309883785423912	1.4691891552010599e-05	0.0007561076668953307	1.2382223810257204e-07
PF3D7_0803200	8.499999999999999e-05	0.00011092912933683955	1.4691891552010599e-05	0.0007561076668953307	1.33447384817116e-07
PF3D7_1247500	0.001696	0.0022133623924150574	2.0008650961031914e-07	1.0297308785810143e-05	1.344617393131159e-07
PF3D7_1228300	0.000294	0.0003836842826474216	5.735652685057448e-06	0.00029518125385476554	1.4125029010534146e-07
PF3D7_1014900	9.4e-05	0.00012267456656074022	1.4691891552010599e-05	0.0007561076668953307	1.4797710460239084e-07
PF3D7_1236800	0.0006490000000000001	0.0008469765287012807	2.0695381558476795e-06	0.00010650729764981902	1.5667988329042684e-07
PF3D7_1005900	0.000102	0.00013311495520420747	1.4691891552010599e-05	0.0007561076668953307	1.6099335454788768e-07
PF3D7_1321500.1	0.00011100000000000001	0.00014486039242810812	1.4691891552010599e-05	0.0007561076668953307	1.7576070460079424e-07
PF3D7_0525400	0.0007	0.0009135340063033846	2.0695381558476795e-06	0.00010650729764981902	1.8052241097835472e-07
PF3D7_1238600	1.8e-05	2.3490874447801323e-05	3.516389639901545e-05	0.0018096847210643985	1.8183338462616635e-07
PF3D7_1143200	1.8e-05	2.3490874447801323e-05	3.516389639901545e-05	0.0018096847210643985	1.8183338462616635e-07
PF3D7_1215400	0.000128	0.00016704621829547606	1.4691891552010599e-05	0.0007561076668953307	2.0405270404933498e-07
PF3D7_0508100	2.1e-05	2.7406020189101535e-05	3.516389639901545e-05	0.0018096847210643985	2.121811980817617e-07
PF3D7_1133200	0.000139	0.0001814017526802435	1.4691891552010599e-05	0.0007561076668953307	2.2266681345062e-07
PF3D7_1323700	0.000161	0.0002101128214497785	1.4691891552010599e-05	0.0007561076668953307	2.607157869750866e-07
PF3D7_1228600	2.6000000000000002e-05	3.3931263091268576e-05	3.516389639901545e-05	0.0018096847210643985	2.6280559548260524e-07
PF3D7_1409400	0.00047400000000000003	0.0006185930271254348	5.735652685057448e-06	0.00029518125385476554	2.744673083967342e-07
PF3D7_0317200	0.00018899999999999999	0.0002466541817019139	1.4691891552010599e-05	0.0007561076668953307	3.109500508337604e-07
PF3D7_1436600	0.00018999999999999998	0.00024795923028234724	1.4691891552010599e-05	0.0007561076668953307	3.127854958981086e-07
PF3D7_0616200	0.001546	0.002017605105350047	6.804813352432401e-07	3.502048411772911e-05	3.587245819874875e-07
PF3D7_1402200	0.000215	0.0002805854447931824	1.4691891552010599e-05	0.0007561076668953307	3.5969146429167074e-07
PF3D7_1138400	0.000215	0.0002805854447931824	1.4691891552010599e-05	0.0007561076668953307	3.5969146429167074e-07
PF3D7_1452000	3.9e-05	5.0896894636902864e-05	3.516389639901545e-05	0.0018096847210643985	3.9477507103014617e-07
PF3D7_0723800	0.000594	0.0007751988567774434	5.735652685057448e-06	0.00029518125385476554	3.982514765986616e-07
PF3D7_1362800	0.000612	0.0007986897312252447	5.735652685057448e-06	0.00029518125385476554	4.1979564338872207e-07
PF3D7_1425300	0.001098	0.0014329433413158804	2.0695381558476795e-06	0.00010650729764981902	4.7128158105002586e-07
PF3D7_0908400	0.00010700000000000001	0.00013964019810637452	2.4927893975513025e-05	0.0012828961939798647	4.832253064501079e-07
PF3D7_1345600	4.9e-05	6.394738044123692e-05	3.516389639901545e-05	0.0018096847210643985	4.967409183130995e-07
PF3D7_0613800	4.9e-05	6.394738044123692e-05	3.516389639901545e-05	0.0018096847210643985	4.967409183130995e-07
PF3D7_1463900	4.9e-05	6.394738044123692e-05	3.516389639901545e-05	0.0018096847210643985	4.967409183130995e-07
PF3D7_1446600	0.000687	0.0008965683747577504	5.735652685057448e-06	0.00029518125385476554	5.189807278159101e-07
PF3D7_0613300	0.000302	0.0003941246712908888	1.4691891552010599e-05	0.0007561076668953307	5.411208108736434e-07
PF3D7_1021300	0.0007059999999999999	0.0009213642977859851	5.735652685057448e-06	0.00029518125385476554	5.466617688708628e-07
PF3D7_0530300	0.000305	0.000398039817032189	1.4691891552010599e-05	0.0007561076668953307	5.479632259708118e-07
PF3D7_1421900	0.000348	0.0004541569059908255	1.4691891552010599e-05	0.0007561076668953307	6.510274070700383e-07
PF3D7_1335100	0.000389	0.0005076638977885952	1.4691891552010599e-05	0.0007561076668953307	7.587769345466407e-07
PF3D7_0717600	8.499999999999999e-05	0.00011092912933683955	3.516389639901545e-05	0.0018096847210643985	8.687442738375612e-07
PF3D7_1012200	9.1e-05	0.00011875942081944	3.516389639901545e-05	0.0018096847210643985	9.317198181201229e-07
PF3D7_0204100	0.0009339999999999999	0.0012189153741248018	5.735652685057448e-06	0.00029518125385476554	9.72305772053635e-07
PF3D7_0802800	9.9e-05	0.00012919980946290725	3.516389639901545e-05	0.0018096847210643985	1.0162168319938266e-06
PF3D7_0627200	0.000106	0.0001383351495259411	3.516389639901545e-05	0.0018096847210643985	1.0906861553711532e-06
PF3D7_0208000	1.2e-05	1.566058296520088e-05	7.932217418824561e-05	0.0040822588327866895	1.1295997826206772e-06
PF3D7_0730500	0.001016	0.001325929357720341	5.735652685057448e-06	0.00029518125385476554	1.173544739967366e-06
PF3D7_1207000	0.000552	0.0007203868163992404	1.4691891552010599e-05	0.0007561076668953307	1.3003619338217951e-06
PF3D7_1235600	0.000562	0.0007334373022035745	1.4691891552010599e-05	0.0007561076668953307	1.340456130708432e-06
PF3D7_1118700	0.000149	0.0001944522384845776	3.516389639901545e-05	0.0018096847210643985	1.5612280678491527e-06
PF3D7_0618900.1	0.000149	0.0001944522384845776	3.516389639901545e-05	0.0018096847210643985	1.5612280678491527e-06
PF3D7_1211700	0.000149	0.0001944522384845776	3.516389639901545e-05	0.0018096847210643985	1.5612280678491527e-06
PF3D7_0403900	0.0006230000000000001	0.0008130452656100122	1.4691891552010599e-05	0.0007561076668953307	1.6049017902402052e-06
PF3D7_0903300	1.8e-05	2.3490874447801323e-05	7.932217418824561e-05	0.0040822588327866895	1.6949189941387283e-06
PF3D7_0106000	0.000663	0.0008652472088273485	1.4691891552010599e-05	0.0007561076668953307	1.7980292079095344e-06
PF3D7_1322500	2.1e-05	2.7406020189101535e-05	7.932217418824561e-05	0.0040822588327866895	1.977799310986031e-06
PF3D7_1149200	0.001277	0.0016665470372134602	5.735652685057448e-06	0.00029518125385476554	2.020129367887747e-06
PF3D7_0407800	0.00018999999999999998	0.00024795923028234724	3.516389639901545e-05	0.0018096847210643985	2.0362377941937132e-06
PF3D7_0505400	0.00019099999999999998	0.00024926427886278065	3.516389639901545e-05	0.0018096847210643985	2.0482061691753595e-06
PF3D7_1438700	0.0012929999999999999	0.0016874278145003947	5.735652685057448e-06	0.00029518125385476554	2.0833633094508206e-06
PF3D7_1013800	0.00072	0.0009396349779120527	1.4691891552010599e-05	0.0007561076668953307	2.102531925947141e-06
PF3D7_1352900	0.000743	0.0009696510952620211	1.4691891552010599e-05	0.0007561076668953307	2.235734150013545e-06
PF3D7_0932200	0.00203	0.002649248618279816	2.0695381558476795e-06	0.00010650729764981902	2.2882054835784338e-06
PF3D7_0213000	0.000425	0.0005546456466841978	2.4927893975513025e-05	0.0012828961939798647	2.461803165408139e-06
PF3D7_0104100	0.0007830000000000001	0.0010218530384793574	1.4691891552010599e-05	0.0007561076668953307	2.4823402641679064e-06
PF3D7_1037500	0.003134	0.004090022251078297	6.804813352432401e-07	3.502048411772911e-05	2.5424169491031885e-06
PF3D7_1229600	0.0021449999999999998	0.002799329205029657	2.0695381558476795e-06	0.00010650729764981902	2.664402661458199e-06
PF3D7_0704800	0.007687	0.010031908437791595	5.124670303241732e-08	2.637374835551126e-06	2.6891784396426632e-06
PF3D7_1320700	0.000248	0.00032365204794748486	3.516389639901545e-05	0.0018096847210643985	2.766161144842137e-06
PF3D7_0920500	0.004913	0.0064117036756693255	2.0008650961031914e-07	1.0297308785810143e-05	2.780531956592836e-06
PF3D7_1304000	0.000263	0.00034322777665398595	3.516389639901545e-05	0.0018096847210643985	2.968133607421042e-06
PF3D7_0916000	0.0015119999999999999	0.001973233453615311	5.735652685057448e-06	0.00029518125385476554	3.098720745051636e-06
PF3D7_0618000	0.000286	0.0003732438940039543	3.516389639901545e-05	0.0018096847210643985	3.289802725900439e-06
PF3D7_1322600	3.5e-05	4.567670031516922e-05	7.932217418824561e-05	0.0040822588327866895	3.3007303783408006e-06
PF3D7_1435100	0.000531	0.0006929807962101389	2.4927893975513025e-05	0.0012828961939798647	3.4817726763054247e-06
PF3D7_0522400	0.000312	0.0004071751570952229	3.516389639901545e-05	0.0018096847210643985	3.672290674060579e-06
PF3D7_0314900	4.5e-05	5.8727186119503295e-05	7.932217418824561e-05	0.0040822588327866895	4.2495664252540265e-06
PF3D7_0803400	0.00036899999999999997	0.0004815629261799271	3.516389639901545e-05	0.0018096847210643985	4.589489256881696e-06
PF3D7_0831600	4.9e-05	6.394738044123692e-05	7.932217418824561e-05	0.0040822588327866895	4.630258735741697e-06
PF3D7_0705400	0.000375	0.0004893932176625275	3.516389639901545e-05	0.0018096847210643985	4.692900370726555e-06
PF3D7_0930300	0.001062	0.0013859615924202778	1.4691891552010599e-05	0.0007561076668953307	4.810822047508184e-06
PF3D7_0316500	0.0010890000000000001	0.0014211979040919796	1.4691891552010599e-05	0.0007561076668953307	5.100188227416559e-06
PF3D7_1331600	5.4000000000000005e-05	7.047262334340395e-05	7.932217418824561e-05	0.0040822588327866895	5.107191615389361e-06
PF3D7_1406400	0.000399	0.0005207143835929293	3.516389639901545e-05	0.0018096847210643985	5.120696037376573e-06
PF3D7_0710500	0.001102	0.001438163535637614	1.4691891552010599e-05	0.0007561076668953307	5.243980758922788e-06
PF3D7_1356100	5.7999999999999994e-05	7.569281766513759e-05	7.932217418824561e-05	0.0040822588327866895	5.489666925256845e-06
PF3D7_0209600	0.000429	0.0005598658410059313	3.516389639901545e-05	0.0018096847210643985	5.688952248953869e-06
PF3D7_1023400	0.001907	0.002488727642886507	5.735652685057448e-06	0.00029518125385476554	5.745193716955083e-06
PF3D7_0821000	0.001169	0.0015256017905266519	1.4691891552010599e-05	0.0007561076668953307	6.032635773304432e-06
PF3D7_0919400	7.000000000000001e-06	9.135340063033846e-06	0.0001698261780107018	0.008739982512044222	6.17932713173369e-06
PF3D7_1136700.1	0.0012259999999999999	0.0015999895596113564	1.4691891552010599e-05	0.0007561076668953307	6.768867852626456e-06
PF3D7_1322000	0.0012490000000000001	0.0016300056769613248	1.4691891552010599e-05	0.0007561076668953307	7.083654388307537e-06
PF3D7_0217500	0.0012640000000000001	0.001649581405667826	1.4691891552010599e-05	0.0007561076668953307	7.294579370769965e-06
PF3D7_0504600	7.7e-05	0.00010048874069337231	7.932217418824561e-05	0.0040822588327866895	7.319662984755663e-06
PF3D7_1439400	0.001306	0.0017043934460460293	1.4691891552010599e-05	0.0007561076668953307	7.909318747224461e-06
PF3D7_1203400	0.001336	0.0017435449034590312	1.4691891552010599e-05	0.0007561076668953307	8.370703627774062e-06
PF3D7_1224100	8.8e-05	0.00011484427507813976	7.932217418824561e-05	0.0040822588327866895	8.39092968826709e-06
PF3D7_1024700	0.0005679999999999999	0.000741267593686175	3.516389639901545e-05	0.0018096847210643985	8.885772327896426e-06
PF3D7_0111000	0.00057	0.0007438776908470418	3.516389639901545e-05	0.0018096847210643985	8.939368328772261e-06
PF3D7_1113000	0.0001	0.00013050485804334065	7.932217418824561e-05	0.0040822588327866895	9.571307446752988e-06
PF3D7_0715300	1.1e-05	1.435553438476747e-05	0.0001698261780107018	0.008739982512044222	9.711561860649251e-06
PF3D7_0311300	0.000608	0.0007934695369035112	3.516389639901545e-05	0.0018096847210643985	1.0003327835127344e-05
PF3D7_0504800	0.00010700000000000001	0.00013964019810637452	7.932217418824561e-05	0.0040822588327866895	1.026614988252087e-05
PF3D7_0703600	0.00011100000000000001	0.00014486039242810812	7.932217418824561e-05	0.0040822588327866895	1.0665445396893706e-05
PF3D7_0927300	0.000117	0.00015269068391070856	7.932217418824561e-05	0.0040822588327866895	1.1267610377148956e-05
PF3D7_1028800	0.000656	0.0008561118687643147	3.516389639901545e-05	0.0018096847210643985	1.1477459575107883e-05
PF3D7_0219700	0.001557	0.002031960639734814	1.4691891552010599e-05	0.0007561076668953307	1.2384812682105243e-05
PF3D7_0105800	0.000135	0.0001761815583585099	7.932217418824561e-05	0.0040822588327866895	1.309924041596799e-05
PF3D7_0918700	0.001607	0.002097213068756484	1.4691891552010599e-05	0.0007561076668953307	1.3454041081303409e-05
PF3D7_0813100	0.000139	0.0001814017526802435	7.932217418824561e-05	0.0040822588327866895	1.3511784365862022e-05
PF3D7_0605900	0.002597	0.003389211163385557	5.735652685057448e-06	0.00029518125385476554	1.3580606542271299e-05
PF3D7_0607600	0.000149	0.0001944522384845776	7.932217418824561e-05	0.0040822588327866895	1.455263625994919e-05
PF3D7_1145200	0.000149	0.0001944522384845776	7.932217418824561e-05	0.0040822588327866895	1.455263625994919e-05
PF3D7_1021000	0.005688	0.007423116325505217	6.804813352432401e-07	3.502048411772911e-05	1.4602396641224387e-05
PF3D7_0815500	1.8e-05	2.3490874447801323e-05	0.0001698261780107018	0.008739982512044222	1.5897139923988578e-05
PF3D7_1338600	0.00586	0.007647584681339762	6.804813352432401e-07	3.502048411772911e-05	1.5951085369377075e-05
PF3D7_1028600	0.000174	0.00022707845299541274	7.932217418824561e-05	0.0040822588327866895	1.7219560808120112e-05
PF3D7_0705300	0.000174	0.00022707845299541274	7.932217418824561e-05	0.0040822588327866895	1.7219560808120112e-05
PF3D7_1428600	0.002843	0.003710253114172175	5.735652685057448e-06	0.00029518125385476554	1.758072586607226e-05
PF3D7_0715900	0.000181	0.0002362137930584466	7.932217418824561e-05	0.0040822588327866895	1.798439510573449e-05
PF3D7_1453200	2.2e-05	2.871106876953494e-05	0.0001698261780107018	0.008739982512044222	1.943512947882678e-05
PF3D7_1422500	0.000197	0.0002570945703453811	7.932217418824561e-05	0.0040822588327866895	1.976514723961131e-05
PF3D7_1361800	0.000197	0.0002570945703453811	7.932217418824561e-05	0.0040822588327866895	1.976514723961131e-05
PF3D7_0908200	0.002973	0.003879909429628517	5.735652685057448e-06	0.00029518125385476554	1.9987924312228238e-05
PF3D7_1463300	0.000874	0.0011406124592987974	3.516389639901545e-05	0.0018096847210643985	2.030434456537357e-05
PF3D7_1249600	0.000874	0.0011406124592987974	3.516389639901545e-05	0.0018096847210643985	2.030434456537357e-05
PF3D7_1116000	0.000218	0.00028450059053448267	7.932217418824561e-05	0.0040822588327866895	2.2176610660272158e-05
PF3D7_1235200	0.00022400000000000002	0.00029233088201708306	7.932217418824561e-05	0.0040822588327866895	2.288219248966881e-05
PF3D7_1035700	0.0009339999999999999	0.0012189153741248018	3.516389639901545e-05	0.0018096847210643985	2.344048937813894e-05
PF3D7_1232300	0.000475	0.0006198980757058681	5.724303529363053e-05	0.002945971776925544	2.446752683870988e-05
PF3D7_1361500.1	0.0032359999999999997	0.004223137206282504	5.735652685057448e-06	0.00029518125385476554	2.552520696646713e-05
PF3D7_1001600	0.00024700000000000004	0.00032234699936705135	7.932217418824561e-05	0.0040822588327866895	2.5660583438348877e-05
PF3D7_0509100	0.00024900000000000004	0.00032495709652791816	7.932217418824561e-05	0.0040822588327866895	2.5907952875807716e-05
PF3D7_1434400	0.0020859999999999997	0.0027223313387840864	1.4691891552010599e-05	0.0007561076668953307	2.7211101336651067e-05
PF3D7_1317100	0.000268	0.000349753019556153	7.932217418824561e-05	0.0040822588327866895	2.830682286957974e-05
PF3D7_0920600	0.0034630000000000004	0.004519383234040887	5.735652685057448e-06	0.00029518125385476554	3.107187716874874e-05
PF3D7_1431600	0.000293	0.0003823792340669882	7.932217418824561e-05	0.0040822588327866895	3.16060438132428e-05
PF3D7_1472600	0.0010869999999999999	0.001418587806931113	3.516389639901545e-05	0.0018096847210643985	3.30599710604802e-05
PF3D7_1348600	0.001163	0.0015177714990440515	3.516389639901545e-05	0.0018096847210643985	3.8791153076128205e-05
PF3D7_1140400	4.5e-05	5.8727186119503295e-05	0.0001698261780107018	0.008739982512044222	3.9857923778166004e-05
PF3D7_1422600	0.000356	0.0004645972946342928	7.932217418824561e-05	0.0040822588327866895	4.073494015897077e-05
PF3D7_1466100	0.000356	0.0004645972946342928	7.932217418824561e-05	0.0040822588327866895	4.073494015897077e-05
PF3D7_1008700	0.003805	0.004965709848549112	5.735652685057448e-06	0.00029518125385476554	4.088648962366641e-05
PF3D7_1213600	0.00165	0.002153330157715121	2.4927893975513025e-05	0.0012828961939798647	4.1200061563928345e-05
PF3D7_1404400	0.002444	0.003189538730579245	1.4691891552010599e-05	0.0007561076668953307	4.235032603926658e-05
PF3D7_0104800	0.002451	0.00319867407064228	1.4691891552010599e-05	0.0007561076668953307	4.269345748433264e-05
PF3D7_1405600	0.00036899999999999997	0.0004815629261799271	7.932217418824561e-05	0.0040822588327866895	4.2779891772223155e-05
PF3D7_0321100	4.9e-05	6.394738044123692e-05	0.0001698261780107018	0.008739982512044222	4.342854806684139e-05
PF3D7_0319400	5.2000000000000004e-05	6.786252618253715e-05	0.0001698261780107018	0.008739982512044222	4.611112555614805e-05
PF3D7_1234900	0.0040219999999999995	0.005248905390503162	5.735652685057448e-06	0.00029518125385476554	4.8090714463229866e-05
PF3D7_0103800	0.00043499999999999995	0.0005676961324885319	7.932217418824561e-05	0.0040822588327866895	5.413138999796202e-05
PF3D7_0903700	0.001343	0.001752680243522065	3.516389639901545e-05	0.0018096847210643985	5.5211986263152355e-05
PF3D7_0318500	0.0013570000000000001	0.0017709509236481329	3.516389639901545e-05	0.0018096847210643985	5.666957581473995e-05
PF3D7_1356300	0.004262	0.005562117049807179	5.735652685057448e-06	0.00029518125385476554	5.700425450716484e-05
PF3D7_1123800	0.00427	0.005572557438450647	5.735652685057448e-06	0.00029518125385476554	5.731913790369081e-05
PF3D7_1251300	0.002725	0.003556257381681033	1.4691891552010599e-05	0.0007561076668953307	5.767429270441208e-05
PF3D7_1117100	0.0004969999999999999	0.0006486091444754032	7.932217418824561e-05	0.0040822588327866895	6.644980877132895e-05
PF3D7_0407700	0.001478	0.0019288618018805746	3.516389639901545e-05	0.0018096847210643985	7.04408664185327e-05
PF3D7_0826400	7.900000000000001e-05	0.00010309883785423912	0.0001698261780107018	0.008739982512044222	7.047351147075475e-05
PF3D7_1403100	0.000533	0.0006955908933710058	7.932217418824561e-05	0.0040822588327866895	7.443087016262428e-05
PF3D7_1440000	8.499999999999999e-05	0.00011092912933683955	0.0001698261780107018	0.008739982512044222	7.595167030384905e-05
PF3D7_0107000.1	9.300000000000001e-05	0.00012136951798030681	0.0001698261780107018	0.008739982512044222	8.329915452366901e-05
PF3D7_0207900	9.6e-05	0.00012528466372160703	0.0001698261780107018	0.008739982512044222	8.606805440181532e-05
PF3D7_1338900	0.000593	0.0007738938081970102	7.932217418824561e-05	0.0040822588327866895	8.923105105410285e-05
PF3D7_0607700	1.2e-05	1.566058296520088e-05	0.00034707262534643487	0.017861843865708164	8.954727865908584e-05
PF3D7_1450500	0.00063	0.0008221806056730463	7.932217418824561e-05	0.0040822588327866895	9.936798465197854e-05
PF3D7_0217900	0.00011100000000000001	0.00014486039242810812	0.0001698261780107018	0.008739982512044222	0.00010003432518746174
PF3D7_1035600	0.001697	0.002214667440995491	3.516389639901545e-05	0.0018096847210643985	0.00010116843359722737
PF3D7_1341500	0.005184	0.00676537184096678	5.735652685057448e-06	0.00029518125385476554	0.00010153890171929395
