# RNA vs. RNA Profile Dissimilarity Measure Over Phase Shifts 
# Time series files:  AA13_3D7, AS15_3D7, AS16_3D7, AA17_3D7 
# No. of Randomized Curves (Exhaustive):  40320 
# Author: Robert C. Moseley 
	shift_0	shift_1	shift_2	shift_3	shift_4	shift_5	shift_6	df_1	df_2	kt_diss_range	kt_diss	kt_diss_pval	est_delay
shift_times	0.0	3.0	6.0	9.0	12.0	15.0	18.0						
PF3D7_1338100	0.03571428571428571	0.047619047619047616	0.06666666666666667	0.1	0.16666666666666666	0.3333333333333333	1.0	AA13_3D7	AS15_3D7	0.9642857142857143	0.03571428571428571	0.024277	0.0
PF3D7_1338100	0.03571428571428571	0.047619047619047616	0.06666666666666667	0.1	0.16666666666666666	0.3333333333333333	1.0	AA13_3D7	AS16_3D7	0.9642857142857143	0.03571428571428571	0.024256	0.0
PF3D7_1338100	0.03571428571428571	0.047619047619047616	0.06666666666666667	0.1	0.16666666666666666	0.3333333333333333	1.0	AA13_3D7	AA17_3D7	0.9642857142857143	0.03571428571428571	0.024492	0.0
PF3D7_1338100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AS15_3D7	AS16_3D7	0.0	0.0	0.0	0.0
PF3D7_1338100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AS15_3D7	AA17_3D7	0.0	0.0	0.0	0.0
PF3D7_1338100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AS16_3D7	AA17_3D7	0.0	0.0	0.0	0.0
