	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48
PF3D7_1400100	2.45061877864546	1.9298368996091797	3.6592366333754702	3.08436261494994	3.80369221417376	2.48201651445049	4.09361912748243	3.8200841727188504	4.56269178077178	5.35300176192461	7.510503996224999	7.14847244502704	9.83266007982412	10.990220408426099	10.0301101577375	7.43737260325341
PF3D7_1400200	5.6470313488852595	4.8667345374833895	4.90237455813864	7.204863060928379	7.20884186958879	3.29818779862095	7.6874342476895094	10.3001080614637	18.7457879299873	25.1462211360286	34.9819680180591	35.1886144105287	25.8812093504811	15.190815120643801	6.81402690202578	3.4634369378713594
PF3D7_1400300	7.26697776132906	12.2351196089028	14.9983361572791	16.3487128065355	14.8133837151297	5.69612465244792	4.1900151822897	4.31579782932503	4.770207791792299	3.57220972363904	3.1021424505810398	6.17299326473189	4.89255358525154	4.1737895342351	1.35113258202528	1.19072635697618
PF3D7_1400400	1.41816873699128	1.24818062194702	0.661748045015017	1.1441763910715501	0.536875593225854	0.7006529516907429	1.01238039414298	1.11228977586812	0.5658046358742349	0.461370389804052	0.8123953888522971	1.30013975593577	0.8925714405910659	1.34461332792584	0.0914079833598959	0.805560434798482
PF3D7_1400500	0.7049132839750749	0.522458266523952	1.09642568242684	1.36493513005477	0.26685875075049803	0.580442886449684	1.20771025842468	1.1057468948336	1.7499264947430602	3.07955042538957	3.53332259195687	4.7587200852954	2.93925087991698	2.67340767552313	1.09044347208158	0.45761248228888507
PF3D7_1400600	1.3025571551713402	1.93082402845808	2.43120477407691	4.09851445301772	1.9724342446775902	2.09148713976164	3.2544728431281	4.91651727356381	8.31486812719528	10.5939668310985	13.4310150700472	19.5949175814935	12.9119675651808	9.69473517115658	4.28176852488556	1.37408095904679
PF3D7_1400700	0.0	0.37762714842292494	0.760785167398217	0.263082734817813	0.6172243214637371	0.8726386252066679	0.34916793185747497	1.03898836631899	0.7227587563321669	0.7577414565294929	1.51771485485416	0.9511844967668629	1.79576873166536	1.70043277320689	0.683072583135005	0.19845439282936397
PF3D7_1400800	0.453635047100679	1.19077633300806	2.35195414526894	1.46396827829218	0.286220742129872	0.9338355586414481	0.8635572825749549	0.37061705859959004	0.8043826158800909	0.421658021866885	0.541383362444946	0.18903666654988102	0.3568877920975321	0.0716844329398948	0.194926803631829	0.061351831221696
PF3D7_1414400	131.543752363034	111.095183198069	104.135275962429	111.581582216499	118.992754433009	137.11012523656998	169.97036997665398	202.691562972223	310.515645386854	343.294145781132	439.005816076447	510.046957630252	611.909667256554	650.054415527818	809.168643359511	741.08466045692
PF3D7_1420700	1099.42054685327	1452.1040781651998	1077.77062112501	1097.08185490239	1014.7950510756	1437.24121348008	969.4053682571711	1190.7711364158502	927.3592423661889	1015.7436732980801	876.422195746092	879.471069326086	851.3387808311011	933.908117907425	897.0799276297411	1494.2285931027
PF3D7_1436300	589.820943247829	780.1500314421601	696.7399146441439	697.4008341816569	605.640498810914	805.7621725602769	698.3456994313409	729.7109095102029	649.0170037847	602.7950683255809	534.261938158588	441.577354900459	391.395382821669	342.322591079385	367.54929405633794	520.668858212329
PF3D7_1437800	66.07133158988	125.065212610882	89.8713462071385	82.7814711308893	96.61729256901809	131.31814361873	93.22217562326709	116.21549289957198	58.6934805398956	69.3616049808273	59.5562668241193	64.7833765365539	68.8992781478957	74.5591724424952	73.983151245463	48.7790170310098
