ORF	3	6	9	12	15	18
PF3D7_0100100	0.49064399999999997	0.457007	0.239531	0.22279899999999997	0.202381	0.308845
PF3D7_0101100	0.0	5.439814	4.136686	3.452901	10.075428	0.0
PF3D7_0101200	75.998278	78.66929499999998	68.864745	85.39169100000002	70.967138	60.284884
PF3D7_0102200	21.784608	7.785195	3.6790550000000004	3.75929	1.116428	0.398387
PF3D7_0102700	169.367453	84.580318	24.118738	19.84232	9.730134	6.066674
PF3D7_0102800	0.0	0.335262	0.0	0.16908	0.326413	0.252359
PF3D7_0102900	22.871591	53.909131	68.37759100000001	84.096293	92.862866	97.711793
PF3D7_0103000	0.209688	0.388154	0.0	0.413663	0.30359400000000003	0.0
PF3D7_0103100	0.26777	0.1647	0.271485	0.391698	0.565646	0.347884
PF3D7_0103200	1.801363	4.595280000000002	13.796242000000001	17.787522	25.073104	24.291339999999998
PF3D7_0103300	6.470119	32.771155	67.983717	89.205012	78.079616	63.94554100000001
PF3D7_0103400	8.063056	6.790172999999999	4.701505	7.015482	7.0665270000000024	6.9826809999999995
PF3D7_0103500	0.311134	0.2336820000000001	0.190406	0.492501	0.435355	0.356613
PF3D7_0103600	0.283248	0.6081840000000001	1.666046	3.4085550000000002	6.477906	6.7692820000000005
PF3D7_0103700	0.722824	3.168534	5.3563019999999995	7.569714999999999	8.495417	7.475035000000001
PF3D7_0103800	1.208189	1.7352830000000001	0.665273	0.541716	0.511633	0.613813
PF3D7_0103900	0.619145	0.298665	1.002529	2.258473	4.831814	5.451987
PF3D7_0104000	2.428391	0.0	0.858217	0.619273	1.026462	0.30598000000000003
PF3D7_0104100	6.941597	2.854589	0.996851	1.081766	0.647968	0.464501
PF3D7_0104200	72.50291700000002	43.11302	24.621765	24.813937	18.366016000000002	15.194247
PF3D7_0104300	202.65438799999998	195.274347	175.928085	177.427226	147.892495	127.884428
PF3D7_0104400	9.651345	8.059795	5.647251	6.097926	4.574455	3.9517300000000004
PF3D7_0104500	1.688562	6.542487	20.383210000000002	38.105379	48.099845	57.279553
PF3D7_0104600	0.20572600000000002	0.505853	1.120529	2.2273970000000003	2.728164	2.479473
PF3D7_0104800	4.199049	1.975211	1.095183	1.798607	0.892817	0.41942399999999996
PF3D7_0105100	0.54645	0.0	0.0	0.393945	0.0	0.535723
PF3D7_0105200	1.13212	1.093343	0.8421360000000001	1.054353	0.6573760000000001	0.445196
PF3D7_0105300	30.070888	25.046768	12.849891	11.945675999999999	6.575775999999999	5.3201540000000005
PF3D7_0105400.1	10.67047	7.3051580000000005	0.0	1.230436	1.365406	0.813705
PF3D7_0105400.2	3.67755	1.457675	4.392945	1.804964	0.0	0.0
PF3D7_0105500	0.0	0.35235	0.0	0.089101	0.196348	0.088264
PF3D7_0105600	1.07784	4.509405	17.48422	24.735437	31.362629	31.184951
PF3D7_0105700	0.465267	0.742589	0.781838	1.468038	1.20074	1.065601
PF3D7_0105800	2.340546	1.502932	0.410526	0.682501	0.707904	0.320923
PF3D7_0105900	0.573775	0.32779400000000003	0.0	0.371747	0.136628	0.37023
PF3D7_0106000	2.244535	1.550661	1.198182	1.547793	0.887473	0.838648
PF3D7_0106100	7.16637	23.695447	31.522418	51.834163000000004	57.60993000000001	52.990922
PF3D7_0106200	1.09604	1.4855450000000001	1.337049	0.754981	1.8704619999999998	1.114473
PF3D7_0106300	127.71518400000001	215.269304	247.35076400000003	266.826128	254.11819100000002	234.935207
PF3D7_0106400	71.343246	170.324713	181.469679	221.200473	224.561698	202.430776
PF3D7_0106500	0.332779	0.27916599999999997	0.218018	0.551607	0.644409	0.29567899999999997
PF3D7_0106700	84.258362	107.428478	117.84460800000001	142.861695	129.806803	110.11950700000001
PF3D7_0106800	4.3936209999999996	2.503647	8.1675	12.63695	14.457336999999999	13.355544
PF3D7_0106900	0.508174	0.49050299999999997	0.142618	0.202654	0.334794	0.100719
