ORF	3	6	9	12	15	18	21	24
PF3D7_0111000	2.7827669999999998	3.8154169999999996	3.786296	2.829943	2.926475	3.053403	2.7567470000000003	3.6224879999999997
PF3D7_0111200	0.358976	0.0	0.0	1.427422	1.706075	2.307065	0.365165	2.3704509999999996
PF3D7_0111300	2.344927	3.9026989999999997	3.149621	3.280807	3.387023	4.798058	4.618919	7.251275
PF3D7_0111400	1.0349469999999998	3.005113	3.066805	2.285315	2.0163849999999996	3.058204	3.3818059999999996	4.395302
PF3D7_0111500	21.175488	13.593952	12.80515	16.469995	18.818335	23.397659	22.701076999999998	28.638534000000003
PF3D7_0111600	2.589591	6.835619	8.35466	13.05433	15.034294000000001	16.704889	13.95255	16.253424
PF3D7_0111700	0.47860699999999995	7.531712	8.766185	13.705279	18.641779	27.130940000000002	14.628439000000002	24.792139000000002
PF3D7_0111800	8.693788	13.643682	13.716656	17.73196	20.559732999999998	24.885545999999998	24.075144	30.868698
PF3D7_0111900	38.871773	89.02654	116.581474	92.80067199999999	131.109649	188.937724	127.69498999999999	140.232814
PF3D7_0112000	5.841672	13.199819	18.935572	22.232533	27.842323999999998	30.329352	21.595066	23.433256
PF3D7_0112200	1.798905	4.3293	6.154478	6.708234	9.331351	10.16065	9.681673	15.372895999999999
PF3D7_0112800	26.76078900000001	79.175467	61.775575	42.461345	23.331106	14.762715	6.7146820000000025	5.903779
PF3D7_0112900	12.310147	16.268729	10.859339	7.638011	6.935875	3.7335769999999995	2.570951	2.940941
PF3D7_0113000	235.82503799999998	246.757569	312.544536	507.709296	532.580232	599.964395	829.515378	1043.3264880000004
PF3D7_0113100	1.556919	2.990592	3.4272410000000004	2.665609	2.588977	2.094585	1.4650370000000001	1.7465380000000001
PF3D7_0113200	20.187983	24.81985	28.788672	39.936625	40.467349	43.250832	40.01162100000001	53.95439399999999
PF3D7_0113300	110.846645	253.21446600000002	209.845958	163.783291	138.819175	110.566649	81.451589	62.701818
PF3D7_0113400	3.1269970000000002	6.957758	5.528755	7.711191	6.962385	6.461115	5.601	5.965004
PF3D7_0113600	41.467421	44.767957	41.958391	31.489795	22.564084	12.333408	7.438182	4.313543
PF3D7_0113700	377.184566	587.026012	522.636383	567.704208	505.813016	471.02856799999995	425.45765	370.329277
PF3D7_0113800	10.372767999999999	17.762123000000006	19.669767	18.634921	27.821871999999995	25.13891	20.075211	23.880594
PF3D7_0113900	66.493247	171.186712	149.408491	99.851229	94.403525	117.981495	60.024172	64.150886
PF3D7_0114000	9.194664999999999	15.843295000000001	18.104654	13.456185000000001	13.129007999999999	10.032133	6.746562	8.019751
PF3D7_0114100	0.900228	5.108071	5.812698999999999	2.623325	3.798871	2.650068	2.163795	6.8061940000000005
PF3D7_0114500	4.083932	1.682812	1.533225	6.276242	3.5775879999999995	2.460959	11.746263	12.733721000000001
PF3D7_0115400	0.356562	0.21129299999999998	0.66935	0.9382450000000001	0.367273	0.618721	0.508813	1.073566
PF3D7_0115600	4.040393	6.428534	9.212375	9.55035	7.983642999999999	6.012967	9.54845	13.779788
PF3D7_0115700	3.334977	4.9719809999999995	9.780242	14.261873000000001	16.354395	14.683695000000002	12.468922000000001	9.605261
PF3D7_0200100	8.546503	15.414553	24.086716	31.328952	30.117359000000004	27.060260999999997	23.454862	15.709000000000001
PF3D7_0200700	0.5842109999999999	0.565538	0.478685	0.467708	0.775303	0.7400800000000001	0.891315	1.1485020000000001
PF3D7_0201500	62.560354000000004	77.095621	73.39244599999998	84.479672	77.98445	86.713008	177.964622	212.43026400000002
PF3D7_0201600	63.660061	171.15826299999995	169.698372	193.39733	184.184071	203.973011	196.749622	229.296279
PF3D7_0201700	257.331594	419.065058	325.272811	213.40416499999998	169.898335	117.36573600000001	52.908831000000006	34.887387
PF3D7_0201800	178.623823	402.029283	453.73925499999996	544.3722700000002	566.9962360000002	619.715682	681.3381889999997	694.406034
PF3D7_0201900	149.284005	131.129371	151.963221	253.047673	358.302706	379.040966	801.017404	843.0927730000003
PF3D7_0202000	3808.179414	5621.420307	9209.741231999997	13120.958147	19355.253228	23234.224028	29383.792088	30748.39189100001
PF3D7_0202100	666.955622	699.564521	433.43416500000006	246.233391	160.847499	115.510349	53.85154100000001	42.356545000000004
PF3D7_0202200	991.517098	1246.023208	843.298041	653.450279	550.309912	489.46468600000003	300.5258560000001	213.30611499999998
PF3D7_0202300	10.824326	28.926718	18.347777	7.539814	4.484923	5.257764	2.2368349999999997	4.477411
PF3D7_0202400	43.621635999999995	36.721458	32.461688	36.7452	35.53537100000001	36.421825	47.064631	75.795653
PF3D7_0202500	25047.180259	12140.916047	13073.203424	13066.251332	12871.538282	12368.141227	10615.680024	8938.068296
PF3D7_0202600.1	1.511375	2.014668	1.163867	3.4346379999999996	5.641932	4.8114300000000005	5.122241000000002	5.4983
PF3D7_0202600.2	3.612881	3.417154	4.867255999999999	3.649353	3.6358839999999994	6.35476	4.838158	8.440324
PF3D7_0202700	1.340398	1.828212	1.8287509999999998	1.443079	1.802861	1.7609119999999998	1.738144	3.086186
PF3D7_0202800	2.725946	0.571685	2.240695	1.599605	1.629486	2.1258939999999997	2.055673	2.1135580000000003
PF3D7_0202900	0.47879099999999997	0.298551	0.266796	0.14418499999999998	0.450697	0.12070499999999999	0.048219	0.923466
PF3D7_0203000	20.753354	19.386448	12.489813999999999	7.46557	5.054139	4.472924	3.28343	4.448103
PF3D7_0203100	13.051822999999999	9.48087	6.337257	4.651639	3.9121870000000003	3.11168	2.6305509999999996	2.815372
PF3D7_0203200	4.6977	20.023472	26.764195	26.263126	27.756778000000004	26.568207	13.935145	15.755660999999998
PF3D7_0203300	6.631872	8.579031	9.881771	8.093585000000001	12.529810000000001	14.811744000000001	7.564116999999999	12.338006
PF3D7_0203400	57.46541600000001	33.769228999999996	44.872119	28.05379000000001	40.66135	52.0491	66.20785699999999	83.840756
PF3D7_0203600	0.201445	0.487279	0.432516	0.631441	0.61274	0.404814	0.5849810000000001	0.8371379999999999
PF3D7_0203700	440.353804	714.962909	656.478068	702.41975	586.5912519999998	547.856806	398.563128	377.0771
PF3D7_0203800	0.8651120000000001	0.8721979999999999	1.1542459999999999	1.429921	1.510825	1.226092	1.6794950000000002	2.26913
PF3D7_0203900	3.469238	2.15122	2.9754389999999997	3.208071	3.425475	3.2302619999999997	4.919506	5.828149
PF3D7_0204000	0.789424	1.2013049999999998	0.8954840000000001	1.069836	1.146319	1.320899	1.067779	1.6613490000000002
PF3D7_0204100	7.539296	6.210591	5.582058999999999	4.90172	4.698835	3.8859730000000003	4.393319	8.781311
PF3D7_0204200	294.015421	286.2580890000001	255.29942599999998	280.791225	252.665879	251.49547400000003	223.55425899999997	255.015779
PF3D7_0204300	10.898609	37.76788	39.354928	32.913734999999996	38.476572999999995	39.058417999999996	27.209391999999998	31.902065000000004
PF3D7_0204400	1.7329400000000001	6.320083	7.746269	4.336837	4.8321760000000005	4.838737999999998	5.720316	10.017332000000001
PF3D7_0204500	24.37511	57.011340000000004	56.685662	49.815498999999996	55.564457999999995	55.823232999999995	40.75982800000001	51.26047
PF3D7_0204600	3.3953580000000003	6.502525	6.361596	4.544928	4.716506	4.768423	4.4226790000000005	5.841125
PF3D7_0204700	250.23998500000002	428.828791	378.00170299999996	358.238213	390.05949100000004	383.725038	360.222988	370.202745
PF3D7_0204800	1.5629600000000001	2.927538	2.57723	2.006154	2.617701	3.784419	2.896779	3.24376
PF3D7_0204900	2.815856	3.130306	3.172574	2.925287	2.534447	3.637199	2.953851	5.842601
PF3D7_0205000	0.6601319999999999	1.358734	1.1060370000000002	1.091593	0.97336	0.509538	0.445067	0.48172600000000004
PF3D7_0205100	1.8123779999999998	2.98707	3.192989	2.496223	1.976146	1.7624240000000002	1.38662	1.242516
PF3D7_0205400	18.274672	60.566421	50.244315	41.541861	39.783233	39.342724	26.955838	28.639627
PF3D7_0205500	59.26907900000001	117.09000800000001	163.816017	158.890806	165.575737	138.388285	147.928825	148.886387
PF3D7_0205600	4.8380160000000005	10.307705	10.740783	8.408133	10.004973	8.372964	7.768344	9.901369
PF3D7_0205700.1	72.607872	235.83818599999998	209.028628	152.95525	125.77293700000001	111.719229	71.00859100000002	96.959184
PF3D7_0205800	9.519418	9.987655	8.313516	8.68357	11.054125	9.671099	12.402791	21.290666
PF3D7_0205900	24.959013	42.260514	48.60559600000001	50.816261	61.978393999999994	65.380488	66.570312	83.570737
PF3D7_0206000	18.827567000000002	41.385112	47.250172	39.969257	40.106438	35.732319	23.114760999999998	21.974926999999997
PF3D7_0206100	38.782137	53.854713000000004	60.945362	75.63871400000002	53.728443999999996	47.866382	48.608388	48.510721000000004
PF3D7_0206200	72.65857199999998	52.216142	39.478097	37.813485	25.941728	17.792018	13.563432999999998	10.830262
PF3D7_0206300	40.206395	111.246756	109.93158899999999	92.346796	97.98264499999999	86.25796700000002	66.22717	61.560712
PF3D7_0206500	88.424645	93.44384000000001	83.312625	70.409801	71.822458	62.05093100000001	45.328393	44.205282000000004
PF3D7_0206600	5.306236	20.323221	20.8171	17.102054000000006	28.830491	19.805854	14.627896	16.845363
PF3D7_0206700	44.196511	76.03583499999998	56.303068	44.645671	43.741791	36.155138	29.081561999999998	32.14351
PF3D7_0206800	1296.680466	390.646212	227.94515099999998	143.940479	98.297706	73.038697	67.955304	184.893477
PF3D7_0206900.1	140.784268	74.986714	42.798315	33.473171	14.052429	12.049717	7.931284	8.537175
PF3D7_0206900.2	12.453043	4.254794	4.502664	3.915745	0.39552	0.463286	1.242084	0.0
PF3D7_0207000	455.930976	216.293914	137.749203	105.38811100000001	67.15591500000001	76.386459	96.913685	180.711861
PF3D7_0207100	44.642771	46.55527100000001	30.832673	17.200004	11.318923	8.894630000000003	5.972272	7.190233999999999
PF3D7_0207200	7.884883	6.264397	5.616236	3.682261	3.239166	4.795049	2.431117	2.4039900000000003
PF3D7_0207400	10.842214	7.323769	5.874816	4.267048	3.871165	5.200188	15.291323	37.740609
PF3D7_0207500	8.065121000000001	4.242261	4.912298000000002	4.190345	3.089785	5.165789	17.325046	36.771795000000004
PF3D7_0207600	89.683137	48.848608	41.236967	33.147763	30.839426	32.096484999999994	113.414055	359.383039
PF3D7_0207700	4.252669999999998	2.420506	2.260776	1.944582	1.438648	2.136902	10.550541	25.710368
PF3D7_0207800	5.3917230000000025	2.0204310000000003	2.833921	4.050398	3.9472669999999996	2.9971799999999997	7.749828	20.906953
PF3D7_0207900	1.158356	0.9182790000000001	1.234215	0.855535	0.752483	0.838591	1.916982	3.3110739999999996
PF3D7_0208000	2.873968	3.671364	3.2692669999999997	2.7376810000000003	2.5078240000000003	1.8504599999999998	2.337112	5.375217
PF3D7_0208100.1	3.168729	2.624469	2.0377080000000003	2.872091	4.047381	4.498749	7.6108660000000015	11.600901
PF3D7_0208200	123.99009299999999	344.102387	287.44658599999997	215.677173	220.837331	224.046725	142.624769	155.326991
PF3D7_0208300	9.76003	25.306137	30.659394	25.058091	27.191526	26.112471	18.120473	19.449442
PF3D7_0208400	5.6108160000000025	11.045874000000001	15.418737	18.766057999999997	22.6018	25.984804	19.165004	25.835183999999998
PF3D7_0208500	9.461053	10.348745	16.016189999999998	11.633653	13.866117000000001	17.637501	18.929123999999998	27.236373999999998
PF3D7_0208600	7.774748	8.727632	7.221117	7.879529	8.80072	10.815999999999999	10.981954	16.601503
PF3D7_0208700.1	0.0	8.26627	0.0	0.0	5.590877	23.588165	0.0	0.0008150000000000001
PF3D7_0208700.2	17.036445999999998	25.357973	40.13904	43.950272999999996	59.523925	53.274675	61.572424	72.42485699999997
PF3D7_0208800	6.0695	20.468104	23.665587	20.984706	27.051178000000004	36.977533	17.917054	21.408720000000002
PF3D7_0209100	65.996351	112.848446	103.09347	108.94771599999999	95.798239	94.621205	83.99664	71.537591
PF3D7_0209200	17.833433	49.995191	57.422437	63.151123999999996	66.947777	77.268282	51.718934000000004	66.818908
PF3D7_0209300	2.477545	4.888196	4.8787199999999995	5.705787	5.759797	7.6114070000000025	4.066886	5.6768199999999975
PF3D7_0209400	5.436449	8.800132000000003	13.489572	16.208126999999998	16.304311	17.147137	14.816764000000001	18.445007
PF3D7_0209500	3.824579	6.035747	3.5635019999999997	2.2490810000000003	1.2932540000000001	1.4204139999999998	0.42311000000000004	0.651172
PF3D7_0209600	4.125513	5.698473	3.082849	2.147111	1.588157	1.688133	1.535595	3.6454809999999997
PF3D7_0209700	318.076414	420.613646	345.299025	349.711081	332.684126	303.14709799999997	254.353291	232.24493700000002
PF3D7_0209800	726.722178	960.329842	838.071792	817.52685	864.5661699999997	913.092655	866.436977	886.1329539999997
PF3D7_0210000	646.200557	1000.9889880000001	1114.158989	1076.3829970000004	1515.718082	1600.73725	1777.628313	2036.311607
PF3D7_0210100.1	4327.64923	5768.904832	7317.644789	8302.733062000001	8549.6368	9368.800984	9665.630681999999	10124.334884
PF3D7_0210200	3.739613	3.952341000000001	4.289766	4.256136	5.834657	6.094023	6.3448080000000004	9.950139
PF3D7_0210300	3.405563	3.5180629999999997	3.6918949999999997	4.9710339999999995	4.942299	5.3833720000000005	7.529951	9.757275
PF3D7_0210400	5.4407510000000014	6.990104	3.583214	4.182193	8.838563	10.368045	10.327777000000001	10.300175
PF3D7_0210500	1.343034	2.6456169999999997	2.948513	2.708691	4.2441949999999995	4.684316	2.90977	4.559112
PF3D7_0210600	115.425583	68.809064	37.219060999999996	24.387161	12.005842	8.56161	5.765212	4.745883999999998
PF3D7_0210700	8.056555	8.502347	3.100215	1.467559	1.376303	1.005998	1.005976	1.346215
PF3D7_0210800	63.437342	151.692348	106.77420500000001	69.70704599999999	69.692037	72.832577	36.041878999999994	42.008792
PF3D7_0210900	429.865362	827.844371	601.635295	416.959615	413.77171400000003	452.878424	294.280709	352.174019
PF3D7_0211100	0.562461	1.032668	1.42129	0.6597770000000001	0.898282	0.930061	0.6377689999999999	1.205533
PF3D7_0211200	6.961588000000001	6.937094	5.798343	6.375101	6.780875999999999	9.232057000000001	10.152941	13.967645000000001
PF3D7_0211300	1.3526690000000001	1.865795	1.094989	0.842356	1.5368549999999999	1.532248	1.4960799999999999	3.6277129999999995
PF3D7_0211500	2.215843	1.2629139999999999	1.268092	1.183972	1.214679	1.314207	1.0490700000000002	1.673452
PF3D7_0211600	1.9471490000000002	0.554787	2.208503	0.89294	1.2308430000000001	0.767358	0.6420939999999999	1.807306
PF3D7_0211700	1.894536	1.9568349999999999	2.20712	2.009888	2.461808	2.760525	2.620438	3.3100089999999995
PF3D7_0211800	68.887038	99.904169	131.949998	176.599624	179.165879	184.275812	196.772861	218.291171
PF3D7_0211900	1.945828	5.2634089999999984	3.7153050000000003	3.262013	3.504347	4.732076999999999	3.825528	5.567334
PF3D7_0212000	2.129801	4.598428	2.9032720000000003	2.722208	3.759094	4.524033	3.9434339999999994	5.8740190000000005
PF3D7_0212100	25.562356	57.222818999999994	60.696705	58.469181999999996	59.75725300000001	54.46719	47.797336	49.492025
PF3D7_0212200	24.115971	43.830224	36.321281	40.376269	36.049667	40.676854	35.707906	34.230345
PF3D7_0212300	314.809074	447.14069800000004	388.09363199999996	422.85571500000003	426.132418	425.564759	423.813007	422.35565499999996
PF3D7_0212400	9.287452	20.720848999999998	22.981217	17.40492	18.283782000000002	16.134912	13.453331	14.872467000000002
PF3D7_0212500	34.82927	66.006687	69.21029200000001	61.664348	62.162864	59.101629	46.574889	46.33355
PF3D7_0212600	303.299933	194.137858	104.680242	75.567619	43.169179	28.129309999999997	19.659567000000006	15.854844
PF3D7_0212700	2.589501	4.40236	3.6429129999999996	5.089974	7.220122999999999	7.318396000000001	8.165892999999999	12.23611
PF3D7_0212800	4.3079	5.793034	5.756603	5.9992550000000024	7.1289050000000005	6.6635649999999975	6.454403	7.589525
PF3D7_0212900	8.567988	7.24345	4.0623830000000005	2.768551	3.322879	4.456723	5.485787	11.22516
PF3D7_0213000	7.965101	3.165641	3.0388669999999998	3.3166879999999996	4.521737	3.329737	4.590133	11.440883
PF3D7_0213100	161.985759	295.86597	322.680484	397.294311	360.134677	358.478257	352.69988	370.146731
PF3D7_0213200	4.817857	5.888464	6.669067	4.356946	4.733523	5.493158	6.2692760000000005	8.534835000000001
PF3D7_0213300	16.398048	12.698936	12.309109	21.855392000000002	19.470351	11.938138	14.762031	22.988626
PF3D7_0213400	5.9940370000000005	7.540817999999999	5.130117	6.192821	7.845236999999999	7.2588300000000014	9.289529	11.611357
PF3D7_0213500	3.718539	5.2952	4.504783	6.39065	6.690103999999999	8.086832000000001	7.706794	10.408313
PF3D7_0213700	19.788017	17.073566	19.601810999999998	31.073697999999997	29.272627000000004	29.109166	36.087384	51.37325300000001
PF3D7_0213900	39.43248	53.429162	50.514587	54.44698	42.425867	35.153413	31.302021999999997	31.954397999999998
PF3D7_0214000	96.767944	171.938091	157.71569399999996	149.68885	145.280978	143.423271	116.51744599999999	130.495383
