ORF	3	6	9	12	15	18	21	24
PF3D7_0100100	18.03826	44.408546	74.727778	92.146827	92.532089	100.067041	68.28880600000001	46.460693
PF3D7_0100200	2.910006	2.827947	9.418249000000001	6.423616	4.608473	5.451174	3.328618	6.080623
PF3D7_0100300	37.061459	89.557225	110.81139099999999	136.799665	118.48148300000001	86.77802199999998	60.614045999999995	50.87973
PF3D7_0100400	0.672964	1.09046	3.7595949999999996	1.486795	1.528386	1.561345	1.873693	1.257443
PF3D7_0100700	0.0	1.63885	3.1038229999999998	0.0	0.0	0.0	1.142623	0.0
PF3D7_0100900	0.190951	0.5934659999999999	0.9969709999999999	1.176867	1.2357040000000001	1.114115	1.325048	1.757398
PF3D7_0101100	79.53488399999998	81.241086	81.51542099999998	63.820622	70.234913	76.91305600000003	59.434792	49.574442
PF3D7_0101200	25.664184	32.992384	36.792291	36.155093	33.309746999999994	30.736209999999996	18.131472	29.178612
PF3D7_0101300	0.9585549999999999	2.191519	3.994942	0.92774	1.986895	1.493352	1.699136	4.333601
PF3D7_0101500	1.4674719999999999	1.000066	2.925021	5.5803449999999994	7.3128850000000005	11.073037	11.715676	13.893495999999999
PF3D7_0101600	0.48967299999999997	1.102449	3.3033080000000004	2.076916	1.082031	1.088767	1.357696	1.511317
PF3D7_0102200	22567.607622	10558.607247	4657.604028	2477.5556109999998	1273.126616	718.2491	458.76939400000003	324.694549
PF3D7_0102300	23.616999	5.795766	3.606413	3.26302	6.728866	23.835393	14.28599	19.674646
PF3D7_0102400	3.714371	0.6808810000000001	1.227115	1.64527	1.054953	0.985074	0.55213	1.243593
PF3D7_0102500	233.18648599999997	131.337783	75.806216	67.90689499999999	35.2486	25.047979	15.236772	14.059457
PF3D7_0102600	55.09057900000001	72.520411	49.093758	39.463675	34.776839	47.133288	56.478597	69.229606
PF3D7_0102700	228.943728	91.076685	49.37054000000001	27.319046000000004	18.923226	11.786078999999999	5.938396	4.24723
PF3D7_0102800	0.9518399999999999	0.874217	1.316387	1.061602	0.506317	1.706994	1.268109	1.491212
PF3D7_0102900	34.373304	65.23868900000001	85.01416400000002	83.78953299999998	82.02072700000002	109.46757099999999	91.684717	103.378967
PF3D7_0103000	3.6170150000000003	1.216432	1.085089	0.770662	1.131157	1.409829	1.336484	2.252363
PF3D7_0103100	1.6443919999999999	1.123773	0.9130659999999999	0.947606	0.783003	1.157304	0.8317459999999999	1.137139
PF3D7_0103200	16.924798000000006	23.405319	35.712739	34.684431	35.441753999999996	63.89700799999999	40.832774	48.623611
PF3D7_0103300	24.517056	38.898051	54.41894300000001	61.980555	68.031186	70.596438	57.85335799999999	55.476126
PF3D7_0103400	39.743868	23.351605	15.415307	18.853641	23.307742	25.571965	22.994238	28.559054999999997
PF3D7_0103500	2.074306	2.077662	1.128517	1.261851	1.332176	1.820804	1.099736	1.8078189999999998
