# pyDL periodicity scores computed on 2019-06-28 14:10:06
# Calculation time:  1020.393623 seconds
# Input files:  /Users/joe/Python/timeSeries/pipeline_code/Pf/3D7/AA13/AA13_3D7_data.tsv
# Period(s) of oscillation tested:  45.0000, 48.0000
# Number of random curves generated from background:  10000
# Number of curve permutations:  1000
	period	reg_score	per_score	p_reg	p_reg_norm	p_per	p_per_norm	p_tot	dl_score
ENSRNA049713445	48.0			0.2122	0.3362383140548249	1.0	333.3333333333333	112.07943801827496	1.4079319855825505e+18
ENSRNA049713473	48.0			0.2122	0.3362383140548249	1.0	333.3333333333333	112.07943801827496	1.4079319855825505e+18
ENSRNA049713476	48.0			0.2122	0.3362383140548249	1.0	333.3333333333333	112.07943801827496	1.4079319855825505e+18
PF3D7_0100100	48.0	0.6356891678486073	6.747227751073222	0.222	0.35176675645697986	0.001	0.3333333333333333	0.11725558548565995	1612159612.2428703
PF3D7_0100200	48.0	0.42506532506527345	1.7137379748237742	0.5769	0.914118206306449	0.358	119.33333333333333	109.08477261923625	1.2980544545352538e+18
PF3D7_0100300	48.0	0.629079873145215	6.4783865582322955	0.2236	0.35430201235937253	0.001	0.3333333333333333	0.1181006707864575	1647268756.3452601
PF3D7_0100400	48.0	0.26441438523442207	2.4359301067174406	0.9784	1.5503089843131042	0.003	1.0	1.5503089843131042	3726107724820.7515
PF3D7_0100500	45.0	0.6490833827758904	3.3432223545461595	0.2196	0.3479638726033909	0.255	85.0	29.576929171288228	2.5873955737728964e+16
PF3D7_0100600	45.0	0.3639335681529143	1.6535416149219166	0.7751	1.2281730312153383	0.384	128.0	157.2061479955633	3.8851596265764004e+18
PF3D7_0100700	48.0	1.032161756732659	3.516106434231408	0.2122	0.3362383140548249	0.523	174.33333333333334	58.61754608355781	2.0141264929296064e+17
PF3D7_0100800	45.0	0.37493688294907634	0.8941167881419743	0.7438	1.178577087624782	0.774	258.0	304.07288860719376	2.8114697306911764e+19
PF3D7_0100900	48.0	0.3326006207410353	2.9824389971747465	0.87	1.3785453969260022	0.002	0.6666666666666666	0.9190302646173347	776230397444.0963
PF3D7_0101000	48.0	0.35616904372203895	2.7416987715782346	0.8004	1.2682617651719221	0.013	4.333333333333333	5.495800982411662	165994342042540.5
PF3D7_0101100	48.0	0.4136818566911766	3.842464247080382	0.6171	0.9778165108540643	0.001	0.3333333333333333	0.3259388369513547	34626827019.9808
PF3D7_0101200	48.0	0.4890912838913279	4.814790816321269	0.386	0.6116304864522263	0.001	0.3333333333333333	0.20387682881740876	8474394528.9103365
PF3D7_0101300	48.0	0.52735371791194	5.181398012102076	0.3037	0.4812232609729045	0.001	0.3333333333333333	0.16040775365763482	4127450324.7648115
PF3D7_0101400	48.0	0.5747569343894257	6.060048071937019	0.2494	0.395183013785454	0.001	0.3333333333333333	0.131727671261818	2285797388.92521
PF3D7_0101500	48.0	0.44143052682303435	4.609677445786597	0.5238	0.8299794010457932	0.001	0.3333333333333333	0.2766598003485977	21175940921.65239
PF3D7_0101600	48.0	0.3679281414248738	0.9885526459561083	0.764	1.2105846933924893	0.68	226.66666666666669	274.3991971689643	2.0660879534598128e+19
PF3D7_0101700	48.0	0.38673201735972557	2.5068188936933713	0.7047	1.1166217715100617	0.058	19.333333333333332	21.588020915861193	1.006094650853302e+16
PF3D7_0101800	45.0	0.3237301670122389	0.9980539420682529	0.8916	1.412771351608303	0.704	234.66666666666666	331.53034384408176	3.64393037081341e+19
PF3D7_0101900	45.0	0.28416276305832633	3.38789049756417	0.9599	1.5209950879416891	0.001	0.3333333333333333	0.5069983626472296	130323809601.28256
