ORF,AA13vAA17_3D7,AA13vAS15_3D7,AA13vAS16_3D7,AA17vAS15_3D7,AA17vAS16_3D7,AS15vAS16_3D7,AAvAS_mean,mean
PF3D7_1018300,1.9660988679877365,2.7181551590464403,3.614588820513061,1.5878940149691092,2.6411173936534342,2.0499587003555684,2.6404388470455107,2.4296354927542247
PF3D7_1369100,1.7576777178924876,2.8050057381100406,2.562658160776689,2.26600588718721,2.944242431009689,2.9942766234987936,2.6444780542709068,2.5549777597458188
PF3D7_1474800,1.1262551864352928,1.6933664674514184,4.080724497082134,1.0023493958311256,3.8069686110432097,3.3093031051989223,2.6458522428519715,2.5031612105070167
PF3D7_1227800,1.9067061551798183,2.3371973135909387,3.804107997090324,1.512872328396666,2.929616117279369,2.335439446950938,2.6459484390893246,2.4709898930813416
PF3D7_1340900,1.4603315227179845,2.3598665431983235,3.7348407826443615,1.6809161495396028,2.8094090877514892,2.228092581026606,2.6462581407834436,2.378909444479728
PF3D7_0213700,1.8470055376885528,2.391613477175462,3.962790379236748,1.0695559321854646,3.1613784103683136,2.9735772122872803,2.646334549741497,2.5676534914903035
PF3D7_1001000,1.0489101389740023,1.6415872920810577,3.6354066283351067,1.6371166790611558,3.6727247009979536,2.884625353009987,2.6467088251188184,2.4200617987432107
PF3D7_0612300,1.612688909424571,2.8884279201004066,3.247458634891266,2.128980921329315,2.328094893426492,3.0252325142571297,2.6482405924368697,2.5384806322381968
PF3D7_1033000,1.9234515369964251,2.4991757548507834,3.1079817843031226,2.010621412903024,2.9984744059237247,2.12532418609151,2.654063339495164,2.4441715135114315
PF3D7_0204400,1.5139705369628993,1.6824378439776315,3.9737086169656735,1.4913236601988136,3.4929480220888576,4.119433033230241,2.6601045358077444,2.7123036189040195
PF3D7_0109500,1.7802840853317468,2.5412274500904313,3.6445163353264816,1.4733608467258867,2.9940606452075316,3.2251061918535866,2.6632913193375827,2.609759259089277
PF3D7_0528700,1.9114218888570844,1.7024463537570629,3.635976113226545,1.8499018250549737,3.4771685953736577,3.4062209548491444,2.66637322185306,2.663855955186411
PF3D7_0423100,1.1073793070218347,1.6210699691619317,4.028585026012731,1.1691905458897611,3.8729638929781514,4.117548749136678,2.6729523585106443,2.652789581700181
PF3D7_0219400.1,1.4715581101292827,2.026674556802284,3.82143691260622,1.307157543003991,3.5499858961594275,3.936698806563144,2.6763137271429804,2.6855853042107243
PF3D7_1237100,1.92942095190491,2.402596430790397,2.9594560928804983,2.2534924856142062,3.0931242117962863,2.072418725778573,2.6771673052703466,2.4517514831274787
PF3D7_1104900,1.4179684265163233,2.115027748829839,3.1419613417725683,1.8029650572527856,3.6522940406759212,2.67221161182287,2.6780620471327783,2.467071371145051
PF3D7_0422000,1.7991373236088657,2.7239505580720222,3.5961829194916293,1.6588988591293732,2.7563801756727218,3.126160685259092,2.6838531280914366,2.6101184202056174
PF3D7_1130000,1.5764114189236635,2.4249795945349635,3.0556399653046076,1.977015346353469,3.2965052724179635,3.1360395715760845,2.688535044652751,2.577765194851792
PF3D7_1336800,1.985478970277153,2.0062651629116712,2.973418620852644,2.145840196465061,3.6433220470618366,2.172523225269897,2.692211506822803,2.4878080371397098
PF3D7_0803500,1.6418162800949414,2.5160563965681155,3.2630245764955546,1.7912829703476278,3.2000209958293877,2.8058819783675446,2.692596234810172,2.536347199617196
PF3D7_1457900,1.9097328581375783,3.33070935066028,2.580503150346812,2.863742014022246,2.0173053548542033,3.064692004608512,2.6980649674708848,2.6277807887716054
PF3D7_0406400,1.7853635284627003,2.654029670689287,3.5649957780063484,1.872459771246883,2.70490259848703,2.3363916987866524,2.6990969546073864,2.4863571742798167
PF3D7_1302300,1.2983770206900078,1.6273713693556278,4.060724598454124,1.4196908185318702,3.718219980070504,4.071562776994177,2.706501691603032,2.699324427349385
PF3D7_0717300,1.7705807209608662,2.503189011249696,3.7287473969374902,1.6612104632377944,2.970005150153697,2.1001546291694813,2.715788005394669,2.4556478952848377
PF3D7_1201200,0.8747854243145357,3.354036081883052,2.243226318340799,3.1920440036997815,2.0782866430906357,2.4001771987410305,2.716898261753567,2.357092611678305
PF3D7_0731200,1.927626499944016,3.690454947566871,2.687938304928545,2.4480321711366657,2.0435572083582927,2.34051293672006,2.7174956579975933,2.5230203447757416
PF3D7_0508200,1.1211969251322078,1.6032269688186476,3.797502935089975,1.6196918085922305,3.8530369568748863,3.52780191558707,2.7183646673439346,2.5870762516825025
PF3D7_0309300,1.4053498610047896,2.4283071833067726,3.808192930792583,1.8178112466089456,2.824250318286044,2.987345856410703,2.7196404197485857,2.5452095660683063
PF3D7_0910600,1.7255923294507227,2.100947603328852,3.846596700165753,1.8564744261596997,3.0791256125270565,2.8495097792736828,2.7207860855453396,2.5763744084842943
PF3D7_1247700,1.8440154751831144,3.3128845217245924,2.563916298694352,2.1650090180159576,2.84595748039859,3.1141630604976815,2.7219418297083733,2.6409909757523806
PF3D7_0726200,1.6287467053070432,2.319821699432869,3.6907386239384175,1.5954977839942508,3.351923026737289,2.3198944669710717,2.7394952835257067,2.4844370510634906
PF3D7_0926900,1.6867609320078367,1.9681380183064223,4.311727003051427,1.2164340460347292,3.462073385770732,3.637548555507708,2.739593113290828,2.7137803234464757
PF3D7_1437500,1.9598739428568601,2.1825786760822257,3.8550648324810326,1.4837455752664417,3.4385466784565617,3.048105993589453,2.739983940571565,2.661319283122096
PF3D7_0934600,1.625102968142892,2.308411737353144,3.4401240157238617,1.5533143811297678,3.6628009725251225,3.1234162697769743,2.741162776682974,2.6188617241086267
PF3D7_0423900,1.4053689455067222,2.6732531716153622,3.3176146883400874,2.355359512426559,2.645771160005013,2.2427822064631027,2.7479996330967555,2.4400249473928075
PF3D7_1447200,1.7911183597157114,1.9625949521690416,4.234060857861334,0.9985413091279242,3.818260922037757,3.4701078740287614,2.7533645102990145,2.7124473791567545
PF3D7_0935700,1.5933120111362011,3.1308109299493214,3.153044370170564,2.3941044728877117,2.3356369359105686,1.5412197982350568,2.7533991772295416,2.3580214197149045
PF3D7_1456700,1.2873598431326376,2.7213303788477923,3.2912383557525096,1.9289332422099297,3.076972618997311,3.7347217622701794,2.754618648951886,2.67342603353506
PF3D7_1016800,1.1787759645332143,3.295674053109389,3.051420548103335,2.4984339770277546,2.188737670780521,1.5112279815923972,2.7585665622552504,2.2873783658577684
PF3D7_0319500,1.922267272075544,2.1223947921210145,3.5615585026081718,1.6286782234077275,3.726348188545801,3.5202446065247117,2.7597449266706784,2.7469152642138286
PF3D7_1352800,1.9323662433547317,2.52606194937592,3.395743521102786,1.6102259667429448,3.5219122972641115,2.7801966011360317,2.7634859336214412,2.627751096496088
PF3D7_1253000,1.3943618148428651,3.5540466887527744,2.5541245001387947,2.764659435769873,2.187687141006068,2.4402988445423763,2.7651294414168777,2.482529737508792
PF3D7_1439500,1.574153598657245,2.622723665373985,3.301730329684853,1.9684196714883084,3.1796088737880734,3.37283382358858,2.7681206350838052,2.6699116604301736
PF3D7_1203500,1.6588753722249334,2.7730394874741253,3.7086388283404954,1.7411131702464715,2.8566468993969667,2.0808759663938043,2.7698595963645145,2.4698649540127997
PF3D7_1317200,1.248802840946932,2.206781395325349,3.2345152851313395,2.1157594908258783,3.5311064684122937,2.5158825958976165,2.7720406599237157,2.4754746794232347
PF3D7_0508600,1.3874006126924237,1.5758279783574525,4.206030302917557,1.2554480963289942,4.052921561018688,3.557519926808483,2.7725569846556737,2.672524746353933
PF3D7_0505700,1.6514752079697823,2.395548851929325,3.68784048298972,1.5932051173723754,3.4356757156032933,3.551335387378154,2.7780675419736784,2.719180127207108
PF3D7_0724200,1.6780114896224845,2.0525048708755125,3.822631529872024,1.3671217178252129,3.870820494703605,3.536180012504248,2.7782696533190885,2.721211685900514
PF3D7_0525000,1.1973795202077506,2.9234796228079434,2.632289362602859,3.1408854688574888,2.4213529349003347,2.1035746847123256,2.7795018472921558,2.4031602656814504
PF3D7_0709800,1.76510625163752,1.6279195876795456,3.583059516966717,2.8660271838074607,3.0550243242635973,4.140661883489123,2.78300765317933,2.839633124640661
PF3D7_1240100,1.900613248429859,2.7165783805929498,2.8833508134222234,3.0810047118331183,2.4534847141416734,2.7501454489152684,2.7836046549974918,2.630862886222515
PF3D7_1340000,1.7952321485289084,2.5800677977212123,4.1435069233787205,1.1928974975682864,3.2400644406491037,2.7305919956848426,2.7891341648293304,2.6137268005885117
