ORF,AA13vAA17_FUP,AA13vAS18_FUP,AA13vAS19_FUP,AA17vAS18_FUP,AA17vAS19_FUP,AS18vAS19_FUP,AAvAS_mean
PF3D7_1206000,0.20650458453393264,0.3688659070902512,0.316351375057781,0.2972474689528086,0.28278240816494005,0.2402163670652205,0.31631178981644525
PF3D7_0301800,0.23813329624359006,0.2919010992761995,0.26855582222040714,0.26314477595135344,0.44502888861971823,0.3965038877381901,0.3171576465169196
PF3D7_0307700,0.256843571118724,0.18733463785214427,0.4105303245849086,0.3149769835814586,0.3583533018408186,0.3820385577652175,0.3177988119648325
PF3D7_0407800,0.1702925411938722,0.3247241886333257,0.24488871054065084,0.33128028852312263,0.37095430060784135,0.36543532962757497,0.3179618720762351
PF3D7_1238600,0.2294771700650878,0.43747091837539004,0.22464300527472508,0.36679866128165295,0.2429672320151285,0.5737268596767403,0.3179699542367241
PF3D7_1010400,0.09561483384655753,0.4364916517363245,0.19911760192809355,0.46078375901333,0.17619823859450312,0.5323626995161085,0.3181478128180628
PF3D7_1437200,0.4281662209333707,0.2380283601079455,0.3262595222526837,0.3594240058692096,0.35042423729609795,0.1641149273992452,0.3185340313814842
PF3D7_1227600,0.2680037257681314,0.406727885601394,0.3801372647092337,0.29423027605169805,0.1930742162868996,0.3409339080069481,0.3185424106623064
PF3D7_1028800,0.4908500485885578,0.20069303033825195,0.482500940015543,0.4150778645952119,0.1817022564672144,0.42952195263734144,0.3199935228540553
PF3D7_0932200,0.07929171810984867,0.20402714800848612,0.4246703473528977,0.23599676595228586,0.416837756267858,0.3238729203141151,0.3203830043953819
PF3D7_1312600,0.2461687767524949,0.2081312130101068,0.3571944048168901,0.2984267547536277,0.42134732199673786,0.42747910268577616,0.3212749236443406
PF3D7_0934800,0.2994934497009789,0.3359117962326437,0.216645776513314,0.3414757474860132,0.39470141363815936,0.39961498173314025,0.32218368346753257
PF3D7_0813100,0.07886025789506351,0.3603992345642952,0.2728166346224245,0.3209941702930628,0.3382397443495167,0.4949435124710258,0.3231124459573248
PF3D7_1331300,0.318996012264856,0.29649915818796924,0.32017639295546196,0.2978971122917756,0.3804426786891452,0.23605563928421164,0.323753835531088
PF3D7_1234900,0.14480262599965346,0.31903551904805544,0.4115473729044553,0.2791506343495879,0.2984054324195561,0.3005962105790839,0.3270347396804137
PF3D7_1145200,0.30790920142553724,0.4538286942656074,0.22945953626615315,0.3466939403297567,0.2875863913725695,0.31918278365433866,0.3293921405585216
PF3D7_0522500,0.4345635357527511,0.3840257493235208,0.4084858204696197,0.14758815092412966,0.3857135729923495,0.3050901109417066,0.3314533234274049
PF3D7_1450500,0.20172242520840575,0.29367903547332586,0.3266365698661203,0.4826371687341327,0.22676428356142997,0.5874009646722523,0.3324292644087522
PF3D7_1403600,0.482399830281385,0.3618133177751547,0.4955722118310086,0.22615925221675995,0.2464318434297784,0.3809607814187479,0.33249415631317536
PF3D7_0423400,0.08084475467863354,0.5042513852163678,0.20580736944642405,0.432112840612748,0.18954404917021614,0.3994104131325561,0.33292891111143896
PF3D7_0527000,0.3768434860132822,0.27079578588602266,0.2867349320377468,0.34569859083996984,0.435857365228674,0.2797284117634199,0.3347716684981033
PF3D7_0927800,0.3170286822616119,0.2792599712594409,0.4801822250011583,0.19940696999066504,0.3820392365090541,0.5517499865675815,0.3352221006900796
PF3D7_0508800,0.3371736769538249,0.4068995532996555,0.3312537755019653,0.3907273215746193,0.21686365757228648,0.3870562778755547,0.3364360769871316
PF3D7_0918700,0.38155864896290864,0.436692933740712,0.29714335265152697,0.3166644080525661,0.29828778933053063,0.2475052198778497,0.337197120943834
PF3D7_1310200,0.08765525355197132,0.3609971302222267,0.280900168219568,0.414034601247883,0.2939218962768683,0.21823208906484576,0.3374634489916365
PF3D7_1108500,0.18798968918967998,0.3296626076779986,0.3052873150823256,0.38826195092415583,0.3276900162430567,0.1704736457400932,0.33772547248188417
PF3D7_0526200.1,0.2322379359030114,0.3551302407283884,0.4831172922167733,0.2273527468652934,0.2897790306428172,0.2465821475071618,0.3388448276133181
PF3D7_0416100,0.3338691292417922,0.3210683920901896,0.4428608313173999,0.3585982068352896,0.24055876714599936,0.3867555307291965,0.3407715493472196
PF3D7_1451300,0.4819799714724674,0.16273797691423975,0.5329854203493889,0.44316864276389467,0.2266740656232361,0.4773727044231576,0.3413915264126899
PF3D7_0821100,0.29122275388207464,0.2518758443377712,0.3876956573831974,0.38046440014623406,0.3471919129952701,0.28843786741887895,0.3418069537156182
PF3D7_1458700,0.2653380638713477,0.2415924158913852,0.4815448248689118,0.2756470299891563,0.36976898639914796,0.5332346427887348,0.3421383142871503
PF3D7_0220000,0.4334514396982575,0.43603887045959006,0.2586496155876106,0.3394421775214922,0.33679493757646417,0.3955586314800567,0.34273140028628923
PF3D7_0306000,0.2854890661132262,0.2574687289573875,0.4765722501774029,0.3391078072215947,0.2993486230230951,0.4589065236346612,0.34312435234487004
PF3D7_1335100,0.10198807393878112,0.2866897052855173,0.3563255718235275,0.27960471986031793,0.4508367686291354,0.36346446313737896,0.3433641913996245
PF3D7_0902100,0.12801323268942294,0.3339962022128947,0.27838512039165697,0.3876248070539396,0.3818266850429119,0.3801889324369975,0.34545820367535085
PF3D7_0814500,0.44449231352098334,0.3224606509783966,0.14695787028163715,0.5063491221335937,0.40787162363951196,0.3411573263448939,0.3459098167582849
PF3D7_1321500.1,0.16955965022101202,0.2954547389346909,0.31497349324653473,0.32480273833649315,0.4519845879978716,0.5503169001022961,0.34680388962889763
PF3D7_0903700,0.3763004820057476,0.5515073881019837,0.2815558023184696,0.3004559284843005,0.2557784599001261,0.523198618486854,0.34732439470121995
PF3D7_1128900,0.10152430579252923,0.4295663190889765,0.28967532263461626,0.3415063989154032,0.33412847748484353,0.4902424756546366,0.34871912953095985
PF3D7_1218500,0.26668749935025604,0.3414885688216167,0.3331369096372331,0.3263190482619399,0.3980048617079352,0.2751529432521965,0.34973734710718124
PF3D7_0105400.1,0.2480668995393755,0.439755258699509,0.22374110424712448,0.3253947627394844,0.4101800499630428,0.4540689375976375,0.3497677939122902
PF3D7_0803200,0.24283311367710825,0.4171318690141201,0.2330476297415297,0.29979544808084474,0.4524411264543103,0.5604113139888572,0.3506040183227012
PF3D7_1463900,0.3414429804714225,0.4049852924325836,0.1833490627361803,0.3577692341150473,0.4580864801848933,0.4318992693902074,0.3510475173671761
PF3D7_1228300,0.414782491642261,0.2581060019299526,0.4355043568439936,0.3273238682043945,0.3846737315690045,0.41658710851277786,0.3514019896368363
PF3D7_1464000,0.34201706157466016,0.299036260585917,0.4256743527190063,0.3151070675258527,0.36705779106123415,0.4417862545809432,0.35171886797300256
PF3D7_1243500,0.10565197016762798,0.4920356387753661,0.2377542260751001,0.4515645526220696,0.2272753914732079,0.6091346299185338,0.352157452236436
PF3D7_0621100,0.14452883300379854,0.409752597522508,0.23009883783970855,0.4340485800167575,0.3413432945989182,0.3629042087969177,0.3538108274944731
PF3D7_0515700,0.4657272760861007,0.4937201934178395,0.4913490673004059,0.2749008812756112,0.16129654972315474,0.195704241877213,0.35531667292925284
PF3D7_1124600,0.2782828590151957,0.2813836944817497,0.3795389834490849,0.35723602207316396,0.4063937531646557,0.3949611024275874,0.3561381132921636
PF3D7_1422100,0.2637319028586293,0.34745598788721666,0.3172773881968963,0.5333159577822666,0.2293542429398394,0.4834453550132231,0.35685089420155475
PF3D7_0802100,0.13171527957156542,0.3926647497630074,0.33591763888765463,0.3042138706134482,0.4051847591842568,0.5305438512896059,0.3594952546120917
PF3D7_0905400,0.5462941246193792,0.4176561822233673,0.15339982158401358,0.4187214240012223,0.4522052743184778,0.3734641024210458,0.3604956755317702
PF3D7_0523300,0.27933193390288635,0.2950623234982649,0.4978811297204274,0.3126043013191822,0.3407680943987215,0.4391814421271209,0.361578962234149
PF3D7_0416000,0.24980614971176734,0.3370587260706707,0.4989601071615358,0.3008128097288065,0.31221339085155225,0.3421495341403111,0.3622612584531413
PF3D7_1224100,0.2699417730470423,0.3101213241679673,0.3806383297792903,0.15597574511450216,0.6086007247528543,0.6474991265142384,0.3638340309536535
PF3D7_1361800,0.1464712022659912,0.3397130908804684,0.3976609321722922,0.3181268400222346,0.40165488260295934,0.28078386392694177,0.3642889364194886
PF3D7_0618000,0.13854928996735286,0.4131110498967759,0.2815989716342274,0.4021751284538997,0.3606753274939559,0.3383739829646292,0.3643901193697147
PF3D7_0414600,0.1884330667644958,0.3762208277481903,0.29943739733812563,0.4443308097393133,0.3375883059734284,0.5209267117105562,0.3643943351997644
PF3D7_1005900,0.3218181247701805,0.19780773407774865,0.4118527757516277,0.22453373601294044,0.6256570015845169,0.5614272851960429,0.3649628118567084
PF3D7_1421100,0.2288294528840764,0.3077524322857549,0.3872968430229978,0.4821888695733514,0.2854462253503018,0.5278258522729206,0.3656710925581015
PF3D7_0813200,0.3133110870740265,0.26335683419529954,0.391614787543892,0.3228321562844353,0.4888567678672428,0.3981640320094832,0.36666513647271737
PF3D7_1017100,0.17933897927553769,0.29280483397527457,0.32552907268654674,0.3784812437189671,0.4734400162423565,0.28517396008071616,0.36756379165578623
PF3D7_0220800,0.22268786677935887,0.3813338866834334,0.2645840754346364,0.3551119997151144,0.476270615461921,0.5019307908189522,0.3693251443237763
PF3D7_0916000,0.17229216876694645,0.294665663735426,0.3453098766455444,0.33981282539099794,0.4979014283575007,0.35853546647336937,0.3694224485323673
PF3D7_1312800,0.23368175486216616,0.3133374299847761,0.4120988702819737,0.4417835535756667,0.31245196738326964,0.5046380971098328,0.3699179553064216
PF3D7_1410400,0.1669874788764553,0.4832559401190277,0.22851339014282146,0.3902714261903246,0.3790019178281023,0.5706624030401521,0.370260668570069
PF3D7_0908200,0.28503494054706024,0.1570597786728784,0.6569913066012697,0.267443722203743,0.4077664851857544,0.5964707580765626,0.3723153231659113
PF3D7_1021800,0.26957347124027203,0.4228528527698704,0.31624775106852193,0.4115540316293208,0.3416552618705478,0.29328400270310684,0.3730774743345652
PF3D7_1471400,0.12609580466289907,0.4330612090785089,0.3827754472640244,0.3794064754601199,0.2973718766166775,0.4085032715685969,0.3731537521048327
PF3D7_0416400,0.2614712288240729,0.3315951567535275,0.4059353869545624,0.2969457600122741,0.4582026650782727,0.365437922415756,0.3731697421996592
PF3D7_1221300,0.1811902298649647,0.3295415456130639,0.3775921141541573,0.39224904496500296,0.3968966885930271,0.3850067136635455,0.3740698483313128
PF3D7_1008700,0.513545441947122,0.2879944575446949,0.3908799743681089,0.3650570012879949,0.4529408588861732,0.2048020911539607,0.374218073021743
PF3D7_1437300,0.3653007757461533,0.6140478079562751,0.1098309731343779,0.4280405994846125,0.34527047175666536,0.5419657380123005,0.3742974630829827
PF3D7_1223100,0.0863867901329551,0.3269165796288457,0.36770251251345615,0.36607730441192105,0.4439091071362452,0.36283341389388096,0.37615137592261705
PF3D7_0927600,0.3023550603275509,0.3614733540259744,0.4653040767960384,0.3363408614196817,0.3416271337216877,0.4448915680126604,0.3761863564908455
PF3D7_0302500,0.06631307891365243,0.4690755322925942,0.2662849691667662,0.4370842455715429,0.33625324793884226,0.6177179596472635,0.3771744987424364
PF3D7_1138700,0.3960828593095522,0.29165370218897235,0.4997716760192561,0.3691769764782511,0.3502397767489234,0.5618095253952794,0.3777105328588507
PF3D7_1214900,0.3562490669869664,0.4466298315511221,0.42891778219244303,0.28133031967840777,0.3556289284016356,0.5663301165214082,0.3781267154559021
PF3D7_0506900,0.1544183773676005,0.5703055854475175,0.24663155631409736,0.4736244454373156,0.2223740137931249,0.44397464529863256,0.37823390024801373
PF3D7_0108500,0.4308106677795957,0.20366157732351128,0.4897562674033569,0.36680195104963736,0.4537727183750517,0.4911657104676786,0.3784981285378893
PF3D7_0529400.1,0.1766471693764088,0.3800991808712152,0.375609090371184,0.3407486322173499,0.418566460209568,0.43874744703721735,0.3787558409173292
PF3D7_0614700,0.11105864522905287,0.4681718640718273,0.2217747663849055,0.5414402867959266,0.28874268437956185,0.5123494242641421,0.3800324004080553
PF3D7_1431900,0.09365821309636037,0.3017766191576024,0.4305302817766544,0.2878243537782489,0.5048686365176667,0.6878950942216927,0.3812499728075431
PF3D7_1215000,0.17634433207710956,0.09113267022231483,0.6297251322451052,0.15291265951537913,0.6560656195462999,0.6024250896835449,0.3824590203822748
PF3D7_1328300,0.20077714162226168,0.322873308029146,0.4123698434220524,0.32561515533582064,0.4697397896850444,0.4888647127968631,0.38264952411801584
PF3D7_1307600,0.4067859739150185,0.4503564224305575,0.3434213894400128,0.4045981340224332,0.3328456051803726,0.3215566989130005,0.382805387768344
PF3D7_1136200,0.22028606410304236,0.5271175769646522,0.20812678501406964,0.41253064606777773,0.3860922942666077,0.5565293971807179,0.3834668255782768
PF3D7_1028600,0.2681539348082244,0.1562839901439122,0.4327255254906643,0.3444350806945034,0.6012969584340451,0.3090946099324685,0.3836853886907812
PF3D7_1430200,0.08718864947947629,0.44351851857877056,0.3140447952700871,0.428907136090014,0.34891824552942624,0.32718053700598965,0.3838471738670745
PF3D7_1035100,0.44886205684134295,0.3688788180079275,0.3345995311999476,0.5639616670180694,0.27318632145645305,0.5728125381089301,0.3851565844205994
PF3D7_1462700,0.4119206236783249,0.22386020447292215,0.2861237155867458,0.5369741391462969,0.4940279656617414,0.2271181068375737,0.3852465062169266
PF3D7_1102700,0.34696589322064003,0.4455722695398965,0.3922742999255113,0.4107688431872556,0.2945335314367685,0.4830507470992915,0.3857872360223581
PF3D7_1002100,0.33632607096072736,0.2969638141263654,0.5146378176764697,0.3185263778537458,0.41343187107133467,0.3237635715962657,0.3858899701819789
PF3D7_1113800,0.4496573306078565,0.3396133553182863,0.5156015786440786,0.22694725039769875,0.4721641098452787,0.5522792874653009,0.3885815735513356
PF3D7_1435600,0.13324056170275392,0.32299193928504305,0.3784342384917155,0.35687618324727,0.4987291139892599,0.3887963724791395,0.3892578687533221
PF3D7_0923900,0.28328760362243505,0.2795437805222124,0.4359083767285138,0.3653979308157376,0.477811382738231,0.4716041172581872,0.3896653677011737
PF3D7_0917300,0.28107500449975265,0.5585493224115858,0.18189168090045807,0.3941169017031983,0.42459820390598857,0.6459412235579114,0.3897890272303077
PF3D7_0501100.2,0.3469212623419573,0.2728866522048757,0.2243882694057497,0.5745589628349962,0.4969556788504436,0.183343391462306,0.3921973908240163
PF3D7_0314000,0.17773539550172854,0.28900801619236466,0.509993295622984,0.20385312185455176,0.5705220858273732,0.5749718007504205,0.3933441298743184
PF3D7_1352900,0.3969074155777191,0.32329469485353024,0.2976659875995263,0.5304393644334273,0.4259773175102548,0.18064673328408815,0.3943443410991847
PF3D7_1235200,0.2203373176720748,0.6008358822275164,0.17759829322914633,0.4229381989479189,0.3803318275912809,0.7198894460744452,0.3954260504989656
PF3D7_0423500,0.34742736349862274,0.5729934804300713,0.29030553480483384,0.4265841106701626,0.2919996707452187,0.3915551897404232,0.3954706991625716
PF3D7_1306400,0.44169844722829066,0.3400399311335244,0.5387032977031726,0.40019533998133655,0.30460606767590304,0.3999279266034323,0.3958861591234841
PF3D7_0212900,0.15767538092952704,0.19896398865432946,0.508441965262244,0.2855536412927115,0.5921385898014248,0.3795800241978105,0.39627454625267744
PF3D7_1110700,0.3831770577310553,0.5838154268207609,0.19544360161399169,0.3694204228371715,0.4370532628189568,0.6982076817008296,0.3964331785227202
PF3D7_1472700,0.3748760662617602,0.4535084076153441,0.26229650661160875,0.6073520203908299,0.2641761804109336,0.6240454601359324,0.3968332787571791
PF3D7_1308000,0.06940151268609758,0.4199964485058816,0.3683991855872297,0.4410054625734679,0.3625591784894977,0.5098503834237877,0.3979900687890193
PF3D7_1011000,0.4812666978443588,0.5466931828185233,0.4519884918022957,0.448401716571414,0.14879378615203587,0.5203297650509573,0.3989692943360672
PF3D7_0530300,0.12671277990563573,0.2947689646541676,0.4216410103677777,0.38510099081583626,0.4947281865124459,0.4292754413359979,0.3990597880875568
PF3D7_1348100,0.15717339953728288,0.2008114946978652,0.6848594349921765,0.13673320570669642,0.5742422513603552,0.4990366700982322,0.3991615966892733
PF3D7_1142300,0.18900415923680766,0.4497730126750119,0.44007162619607854,0.4475930180035694,0.2600717793300846,0.4876085689537261,0.3993773590511861
PF3D7_0503400,0.2249421396565938,0.3242361405077968,0.4284313414023205,0.4316025003078312,0.4142319814632052,0.3566831799676614,0.3996254909202884
PF3D7_1449100,0.12368468441171987,0.5107617886949836,0.2840600887017421,0.4496225172806478,0.35422903393964594,0.5921485142437765,0.3996683571542549
PF3D7_0628100,0.3391767916195581,0.5599631322823175,0.3570845956377177,0.37446950017869696,0.30876463590781345,0.3359484480809053,0.4000704660016364
PF3D7_0211600,0.21151789096224016,0.25457063095841514,0.6305641891098095,0.2640016493338086,0.45281131057133506,0.6389297387728721,0.400486944993342
PF3D7_0707200,0.22028139459032808,0.3652761013816965,0.5223888880942988,0.3510910505459396,0.36648186255510495,0.34426456772223063,0.40130947564425995
PF3D7_0934400,0.521957895598744,0.23757496047318355,0.4022640911653131,0.5270996565482408,0.4395765524854601,0.3400140496936453,0.4016288151680494
PF3D7_0404900,0.14978116275502726,0.26978999742818593,0.4958845711419363,0.277755574327481,0.5633159764154851,0.5927881566871563,0.4016865298282721
PF3D7_0405900,0.2490111756744185,0.4597232396214817,0.33929097533119057,0.37460301371977306,0.4332343893835064,0.3464942979556527,0.401712904513988
PF3D7_1412100,0.2639991650876949,0.3078161470067201,0.4686878123521815,0.4778953188388492,0.35670778137055337,0.4618511432901885,0.402776764892076
PF3D7_0610400,0.22482621715873685,0.3579891812650429,0.5334213253746914,0.2965061390066768,0.4251977521961036,0.2705854910828799,0.4032785994606287
PF3D7_0816400,0.12151410194566363,0.279105184204164,0.5115429440149408,0.267097098706777,0.5577190210077302,0.4069907901768302,0.40386606198340297
PF3D7_0317200,0.31066084382028925,0.300375539361781,0.3702704969061735,0.43156793798067467,0.5135426401517322,0.3827052508180632,0.4039391536000904
PF3D7_1321100,0.14748473578186164,0.35378009243687314,0.3790006821040249,0.3672272764449873,0.5170675880597317,0.4597271588421355,0.4042689097614043
PF3D7_0830500,0.3907374236777577,0.3594130245717816,0.3103370120545241,0.4878436718701405,0.4624066983135468,0.14897211657137113,0.4050001017024983
PF3D7_1018200,0.23973228348793604,0.5140579619619241,0.2434509243625465,0.40035618425876,0.4659212975094223,0.6305094513828707,0.4059465920231632
PF3D7_0503000,0.3597557914017313,0.28359176913473644,0.4388873955753637,0.4785438317312941,0.4246486235734872,0.4222056805513567,0.4064179050037204
PF3D7_1114800,0.4086281504138507,0.25844310382775565,0.5049695699349197,0.6233301426173083,0.2396137799983136,0.6926353321394473,0.4065891490945743
PF3D7_0410700,0.16071410022401528,0.35690782605205235,0.4824077543571762,0.3298815874382425,0.4597902130174524,0.3662682679944294,0.4072468452162309
PF3D7_1353200,0.2929836834986576,0.2540877558135733,0.4583267360315462,0.32510623452834675,0.5917685849879603,0.4154092215341009,0.4073223278403567
PF3D7_0606000,0.38419032595969255,0.4775930719949665,0.3151367434045354,0.4798718867716046,0.3570935474811324,0.3828035969928303,0.4074238124130597
PF3D7_1226800,0.26495389824377996,0.4747908487087994,0.4632913009285347,0.27024217149433755,0.4225515362554448,0.544697429363891,0.4077189643467791
PF3D7_1426900,0.4608647814730455,0.2714345901135508,0.6077539689501054,0.5317820747976182,0.2209925355466025,0.6685879637352556,0.4079907923519692
PF3D7_0929400,0.4780258586922087,0.6903418907221007,0.1192175024054134,0.4346018422038711,0.3887812129089688,0.6259320693321725,0.4082356120600885
PF3D7_1355100,0.4084671930419607,0.21563627406510147,0.39940510465460255,0.4702379191860265,0.5483976101439477,0.23281167106131176,0.4084192270124195
PF3D7_1009700,0.10985010121333842,0.5496713415402676,0.25513096737627794,0.4892161179821213,0.3398093770051962,0.6186195764787641,0.4084569509759658
PF3D7_1340700,0.3062638221375661,0.307689178809164,0.502036004754154,0.24287282671616456,0.5840945735964184,0.4020465710199397,0.4091731459689753
PF3D7_1357500,0.21519765592183407,0.1825813740765976,0.6043594943086215,0.31785261627121186,0.5391964727512296,0.7000326817996058,0.4109974893519152
PF3D7_1007200,0.0613154309098526,0.4488532121624204,0.35293154680109484,0.4794361945313136,0.37020873308811664,0.3898840589445226,0.4128574216457364
PF3D7_1416200,0.22346651308976406,0.2663145263412769,0.5247110838354586,0.3552843474031688,0.5054847721866395,0.5132928305688665,0.412948682441636
PF3D7_0714000,0.4299348415022505,0.4502765196803956,0.6115287063612858,0.3084870264579723,0.2916909330288228,0.38362578541505415,0.4154957963821191
PF3D7_1404800,0.40838064378666206,0.3633820223275797,0.4452993691700834,0.3705583451536632,0.4894730029701789,0.4004062149591847,0.4171781849053763
PF3D7_1427100,0.3479738066228933,0.3404291170846818,0.4685080700047496,0.3707839317100447,0.4945057500528251,0.3000053163483107,0.41855671721307536
PF3D7_1476300,0.15176613623198232,0.4691930694036761,0.3308786295684663,0.5451270135507839,0.3335028635401701,0.5842748586226184,0.4196753940157741
PF3D7_0821000,0.1583412616456561,0.4290834291062871,0.4724570009264365,0.3776947818730649,0.3994844749742264,0.6564703217079123,0.4196799217200037
PF3D7_1414000,0.4976187983867028,0.13871275318335116,0.4045361198348384,0.5513800810781081,0.5873294312951995,0.3793682612513585,0.4204895963478743
PF3D7_1115600,0.654105353628224,0.35711343730354594,0.26038626069770465,0.4548366768085001,0.6133989883410484,0.3909006265139518,0.4214338407876998
PF3D7_0617300,0.2432383176980495,0.30946253306439403,0.5273658343005657,0.4124703551858233,0.4372579636623095,0.7719270960726445,0.4216391715532731
PF3D7_1102900,0.33920381463133314,0.2875955507802941,0.3526963902425829,0.5352796474679578,0.5120812387144245,0.2191240272267493,0.4219132068013148
PF3D7_1027700.1,0.3996145422580741,0.2994289579326713,0.4553654614789122,0.4078203736407086,0.5294210916921446,0.37276224128762775,0.4230089711861091
