ORF,AA13vAA17_3D7,AA13vAS15_3D7,AA13vAS16_3D7,AA17vAS15_3D7,AA17vAS16_3D7,AS15vAS16_3D7,AAvAS_mean
PF3D7_1419300,0.9271260618600792,1.6069391909929878,2.7185203348473066,1.2505156330636438,2.8466423105119185,3.1311499650545747,2.1056543673539645
PF3D7_0926400,0.5033278040709699,0.8230742196868621,3.1939184656289945,0.8683603381340179,3.542215899060144,3.08442812696286,2.1068922306275044
PF3D7_1117900,0.966200077556616,1.6167004481827103,2.5582866383929046,1.4858614807888353,2.7820549044806118,2.11814012164622,2.110725867961265
PF3D7_1134600,0.9108931421695408,1.9711557460879408,2.311630852925492,1.9766057593299515,2.2360144764521697,1.4724053519213232,2.123851708698888
PF3D7_0916100,0.9343502711947582,1.2715497609570257,2.9055167102146524,0.8225530653240183,3.514758791627578,3.358744655255232,2.1285945820308187
PF3D7_1474800,1.0357596427157252,1.1871709608716259,3.221327698316349,0.7229571850818131,3.4330219313856207,2.9746680633752076,2.1411194439138517
PF3D7_1467800,0.4282183850976168,0.5488949932672252,3.659470219880464,0.7751474660525552,3.589253489417666,3.686166652757567,2.1431915421544776
PF3D7_1366800,0.8903879138721766,0.8191530192120426,3.3112057038288665,1.2528574738359608,3.200128699326936,3.5137542330376026,2.145836224050951
PF3D7_0525800,0.5477114379244675,1.6505569630147137,2.9889599524040045,1.2795212684814814,2.6769926582126176,1.5827532873376364,2.1490077105282044
PF3D7_1441100,0.8348883185017886,0.8537739286637015,3.4659339886376177,0.6576310760737114,3.648944582222076,3.7847515730487062,2.1565708938992767
PF3D7_1201200,0.6986701099408659,2.618528321022959,1.7662563414183319,2.4739383634248484,1.7803035700680954,1.7454311968766207,2.1597566489835587
PF3D7_1138300,0.783398843104673,1.0115628232495364,3.4442498455419943,1.297222892269936,2.9049258160168714,3.7439270659096495,2.164490344269584
PF3D7_1227700,1.005859719178461,1.711218764768189,2.8124134514507224,1.3695492177385564,2.788808156849431,2.387076928562467,2.170497397701725
PF3D7_0300900,1.0041098879010049,1.0538037893560637,2.9057966793925147,1.5025808703494823,3.2837850940901774,2.291290412663832,2.18649160829706
PF3D7_0407900,1.0298042642023546,2.047346329265663,2.4368500488689544,1.7766722175351146,2.503136473876017,1.494173457418586,2.1910012673864374
PF3D7_1129000,0.6176003977786589,1.1180817523308275,3.1786828549521364,1.159317873372976,3.3265248715947635,2.777478368641871,2.195651838062676
PF3D7_0203700,1.0784346602539718,1.7198252534627938,2.803635242546941,1.2816071657433197,2.9880171649953104,2.4573313709205045,2.1982712066870906
PF3D7_1108400,0.9391883968386888,1.7887805125784118,2.8562052156808098,1.3263677917530776,2.8922935743696887,2.5367376355987146,2.215911773595497
PF3D7_0525000,0.8437983029663942,2.188399228530893,2.468658297837649,2.0623830367302918,2.155457874947321,1.2760766230492018,2.218724609511539
PF3D7_1145300,0.8018401808490307,0.8352638272723628,3.748219038367728,0.8133628277744032,3.4896989965477583,3.647834250783253,2.221636172490563
PF3D7_0216700.1,0.8393207846323957,1.4263990948437513,2.8417125465898527,1.3791125005100844,3.2505536011870815,2.3905266272301735,2.224444435782692
PF3D7_0826000,1.0683383443556975,1.4309691279373082,2.7452502947100066,1.469760579147116,3.256430236885779,1.9495685313272921,2.2256025596700524
