ORF,AA13vAA17_3D7,AA13vAS15_3D7,AA13vAS16_3D7,AA17vAS15_3D7,AA17vAS16_3D7,AS15vAS16_3D7,AAvAS_mean,mean
PF3D7_0616300,4.531276286681324,5.011154440563968,4.3759689353069255,2.864289828398052,5.438702847978278,5.065780082279897,4.422529013061807,4.5478620702014085
PF3D7_0206600,3.855162871473529,3.703365146490668,5.294354118133325,4.96477975872931,3.7284820632312594,5.565441719719421,4.422745271646139,4.5185976129629175
PF3D7_1237500,4.92043784770697,5.127251204208696,4.613239513611963,3.3216144015539433,4.676988579431423,4.7316858029417315,4.434773424701507,4.5652028915757885
PF3D7_0905100,4.4338675391164415,4.757722202941316,5.814790918187724,3.3189838245444467,3.855356513401965,4.187862045669428,4.436713364768863,4.394763840643553
PF3D7_0823700,4.799437325315896,4.189104248577027,4.561437060731858,3.20378755111181,5.806309356377809,4.709206313042389,4.440159554199626,4.544880309192799
PF3D7_1434500,4.07151789800173,4.1449290810392245,5.648772812200147,3.2353171229093274,4.736415951336733,4.259178933287351,4.441358741871358,4.349355299795753
PF3D7_1444600,3.961323877050132,4.822301753162552,5.737127234256342,1.6030188659995688,5.616609971279981,5.146910569719102,4.444764456174612,4.4812153785779465
PF3D7_0402400,2.4417330491525795,4.6928764553078945,4.82812553154011,3.824429273201668,4.498196246102164,3.7412139737495043,4.460906876537959,4.0044290881756535
PF3D7_0623200,5.651569109608394,5.4244879603035905,4.44447894539274,2.7502529858520353,5.225776007020503,5.180963350902153,4.461248974642216,4.779588059846571
PF3D7_1459300,3.4953967113484667,4.599585387147613,5.8258638494192905,2.118766254828948,5.303801065389503,4.234838484902172,4.462004139196338,4.263041958839332
PF3D7_1308200,4.512629813244322,4.2481307388858465,4.905675570035973,4.023467084293772,4.682226858727377,4.077882593887916,4.464875062985742,4.408335443179202
PF3D7_1439300,5.0593806344421886,5.775123065774232,4.084139675101962,2.789018314804244,5.212433183968618,5.136337328176361,4.465178559912264,4.676072033711266
PF3D7_1359000,4.176319717485697,5.165304250795961,5.0343244042365285,2.5990192874202167,5.113290465749155,4.7546645585910925,4.477984602050466,4.473820447379776
PF3D7_1338200,2.9389426503991687,4.746156787751191,5.637968433688616,3.104092641952984,4.45108631932249,3.095666592934293,4.484826045678822,3.995652237674791
PF3D7_0702900,2.7482776792733503,4.075145272354983,5.048833132927161,3.7408123514902982,5.077933800098706,4.70153461648438,4.485681139217787,4.232089475438147
PF3D7_1446300,4.397362802206091,4.867208910492453,4.331950815768014,4.066798621502033,4.678622166726634,3.75786498637283,4.486145128622284,4.349968050511343
PF3D7_1458200,5.343824029944289,5.696478348026337,5.302340144994828,1.9398196701961896,5.013544227573174,4.595151613223953,4.488045597697632,4.648526338993129
PF3D7_1311000,4.241215668589628,3.700535109233889,5.664583006469518,3.858429956274516,4.7448765269293975,3.7473052409680485,4.49210614972683,4.326157584744165
PF3D7_1414200,5.399046418102585,5.306724979565334,4.654807955200608,2.509830827223165,5.4987157286692145,5.310487610332775,4.49251987266458,4.779935586515613
PF3D7_1011800,3.66732150844084,4.125982205580181,5.456943086772572,3.3181278797346003,5.0768739698476235,3.7817442258332687,4.494481785483744,4.2378321460348465
PF3D7_1245800,5.438818476918172,4.925635442589267,4.827444383822167,2.6878769744017155,5.58793570383028,4.983865102438354,4.5072231261608575,4.7419293473333255
PF3D7_0519700,2.615515405789146,4.514512530652691,5.163899286770755,3.950739308561685,4.402925667094888,3.306869251158928,4.508019198270006,3.9924102416713496
PF3D7_0935300,3.151821331058412,4.603274623204231,4.731493404295052,3.2394383146512964,5.458230553860612,5.65881017894988,4.508109224002798,4.4738447343365815
PF3D7_0217700,4.2562103227762496,4.362926548893321,5.670970086833558,3.151239912727701,4.858146345438406,3.9780475676075073,4.510820723473247,4.37959013071279
PF3D7_1342900,4.971820816000699,4.506532768631144,5.296023761094262,3.4764772360452403,4.775946809953542,4.480588973756872,4.513745143931047,4.584565060913626
PF3D7_1336000,4.696470186900316,5.533772063893043,5.046712613808938,2.618962806476607,4.861475027627554,5.0016390253126035,4.515230627951535,4.626505287336512
PF3D7_0829100,2.403266854611831,4.451231571322807,5.601328143535452,2.963334313131233,5.054416627176615,4.5792682934279085,4.517577663791527,4.175474300534307
PF3D7_1135700,3.706761275390563,4.566324090393142,5.706254792971803,3.211052695598445,4.587589585221983,3.856660922322516,4.517805291046343,4.272440560316409
PF3D7_0507800,4.217500501861545,4.059165000989877,5.389574775877067,3.376636131358337,5.269547856464851,3.8674838573946912,4.523730941172533,4.363318020657728
PF3D7_1340200,3.565055162954453,5.317267098679418,4.355820472138757,3.8499721707069807,4.606058179893969,4.330449212759636,4.532279480354781,4.337437049522201
PF3D7_1015200.3,6.135980055279808,5.579110790393741,4.40030705229926,3.5351608370260483,4.662087532842496,4.630168915974394,4.5441665531403865,4.823802530635958
