ORF,AA13vAA17_FUP,AA13vAS18_FUP,AA13vAS19_FUP,AA17vAS18_FUP,AA17vAS19_FUP,AS18vAS19_FUP,AAvAS_mean,mean
PF3D7_0105300,0.1602721514012727,0.22735404061181236,0.22551320023534782,0.32061882651778334,0.33402568335336325,0.27216895786883744,0.2768779376795767,0.2566588099980695
PF3D7_1019600,0.09727691413652012,0.2841503663017291,0.2741127100797367,0.2649975926824786,0.3115079974815982,0.35928807387289163,0.28369216663638563,0.2652222757591591
PF3D7_1402200,0.21048128280318087,0.2433474682066916,0.26531514802329786,0.3829302706106061,0.25883501492509403,0.2666680046313723,0.2876069754414224,0.2712628648667071
PF3D7_0613400,0.28325746011381636,0.21587440186164294,0.4384956756871434,0.1597011776934342,0.34456007071208267,0.42012315201335976,0.2896578314885758,0.31033532301357986
PF3D7_0603800,0.1852091652233106,0.3651019424650044,0.2143188086613617,0.24420808023777482,0.3504666661459135,0.5091945280833601,0.2935238743775136,0.3114165318027875
PF3D7_1211700,0.36107358056609257,0.16675269866688544,0.3247268810316867,0.2518533001037132,0.43347779566499045,0.2913953827091416,0.29420266886681895,0.30487993979041833
PF3D7_0504600,0.24904936232843602,0.41971938163874956,0.3186266748122462,0.2516655129166697,0.22432987796190623,0.3992703789782045,0.30358536183239293,0.3104435314393687
PF3D7_1451700,0.36006250818145047,0.12230259862868727,0.30060755267462796,0.31128687547892986,0.4867402027702617,0.4047810584912016,0.3052343073881267,0.33096346603752647
PF3D7_0311300,0.15558193478930205,0.2163148509698799,0.3832558817053529,0.2194826374246802,0.40271683425858934,0.37241896920763223,0.3054425510896256,0.29162851805923945
PF3D7_0811000,0.23920132401894673,0.16285052540312436,0.44810777668668167,0.25097184919366994,0.3626819230105154,0.4559050398530551,0.30615301857349786,0.3199530730276655
PF3D7_1012300,0.22965472009797006,0.27993621537935587,0.3661840497111341,0.32649796403366177,0.25703665981390145,0.3886669314850611,0.30741372223451335,0.30799609008684736
PF3D7_0705400,0.2910230170056846,0.21439300404152314,0.2733810192330888,0.38615173839427713,0.3585140855381889,0.3749634360881855,0.3081099618017695,0.31640438338349136
PF3D7_1107100,0.22913886383650126,0.2209240579254049,0.34765853261050195,0.14276879481943838,0.5246879654759563,0.5431650042020087,0.3090098377078254,0.33472386981163527
PF3D7_0113300,0.3370219522285751,0.22702522108106893,0.36492419741897386,0.3178614669255104,0.34143447157463264,0.3241348222818395,0.31281133925004645,0.31873368858510004
PF3D7_0802800,0.06805889630247733,0.3602359360233633,0.24110547993544185,0.3792923116078048,0.27716915204246245,0.4248778253700545,0.3144507199022681,0.291789933546934
PF3D7_1125600,0.379906293712935,0.18539365455815476,0.5292435074026057,0.35107722103809136,0.19371464940968755,0.48016591393022034,0.3148572581021349,0.35325020667528245
PF3D7_1414400,0.2314759932935568,0.2618852497703177,0.40274274777591973,0.2819526311099298,0.3184718224054034,0.290349014072747,0.31626311276539265,0.2978129097379791
PF3D7_0301800,0.23899678889137743,0.29304738352027854,0.2710397065368013,0.2638160124110277,0.4456993241739923,0.39680019990320836,0.31840060666052494,0.31823323590611435
PF3D7_1227600,0.26894469404957366,0.40774951811875243,0.3821440328382654,0.2947162084110637,0.19345194572782845,0.34185335744870526,0.31951542627397755,0.31480995943236484
PF3D7_1238600,0.22965391005849461,0.44095851790198987,0.22502042043820386,0.3677057640298049,0.2510191810874733,0.5830558180084681,0.321175970864368,0.34956893525407245
PF3D7_0424600,0.20695564409777203,0.3052788464222963,0.28797778730132284,0.2994489576015651,0.4006785651515015,0.32297629161392244,0.3233460391191714,0.30388601536473003
PF3D7_1206000,0.2108553652109868,0.3715676802252992,0.3238060962559816,0.3012490901597052,0.297617953572115,0.24868685195292897,0.32356020505327526,0.29229717289616947
PF3D7_1312600,0.25098944304931337,0.2087900048183303,0.35855533717475846,0.30438801629094575,0.4258024154252767,0.4287635678374755,0.3243839434273278,0.3295481307660167
PF3D7_1028800,0.49490669189278963,0.20175045186858295,0.48559923422102547,0.42435930268601774,0.1861434420950111,0.44288872846500704,0.3244631077176593,0.37260797520473893
PF3D7_0303200,0.2112929664384813,0.2801367331020922,0.3510395876645216,0.2871174635473496,0.380142270126021,0.29528429412629076,0.32460901360999606,0.30083555250079275
