# pyDL periodicity scores computed on 2019-07-16 12:50:14
# Calculation time:  4911.960878 seconds
# Input files:  /Users/haase-admin/Desktop/moseley/sickle-scripts/AS15_3D7_ts_filtered.tsv
# Period(s) of oscillation tested:  45.0000, 48.0000, 51.0000
# Number of random curves generated from background:  1000000
# Number of curve permutations:  10000
	period	reg_score	per_score	p_reg	p_reg_norm	p_per	p_per_norm	p_tot	dl_score
PF3D7_0100100	51.0	0.6331103557692431	7.22002349831289	0.001	0.0016657394050645141	1e-06	0.0002857142857142857	4.7592554430414686e-07	1.9431209685499377e-06
PF3D7_0100200	51.0	0.37590804180999726	2.635644103962983	0.526368	0.876791919164998	0.1031	29.457142857142856	25.827784818831798	1.7229078265599232e+16
PF3D7_0100300	51.0	0.5842178926225884	6.561568345308687	0.005334	0.008885053986614117	1e-06	0.0002857142857142857	2.538586853318319e-06	0.00021951221500025425
PF3D7_0100400	51.0	0.21662022954698937	3.015550826344661	0.992828	1.6537927220513913	1e-06	0.0002857142857142857	0.00047251220630039747	1397.832498070199
PF3D7_0100500	45.0	0.5957547913867466	2.9753741840946395	0.003565	0.005938360979054993	0.2609	74.54285714285714	0.4426623941244136	89199408489.15517
PF3D7_0100600	51.0	0.30533323377792443	1.872832767232948	0.846741	1.4104498495837317	0.247	70.57142857142857	99.5374608134805	9.861884041244184e+17
PF3D7_0100900	48.0	0.3493385878829758	3.307350029721347	0.660059	1.0994862859674779	0.0002	0.05714285714285714	0.06282778776957017	248078224.89628512
PF3D7_0101000	48.0	0.40326774663456166	3.325827523722706	0.388841	0.6477077760046906	0.0056	1.5999999999999999	1.036332441607505	1113008512047.426
PF3D7_0101100	48.0	0.32342608973693815	3.0718555759552415	0.778003	1.2959502543584072	0.0003	0.0857142857142857	0.11108145037357774	1370831235.9537082
PF3D7_0101200	51.0	0.385973375122042	4.349536728590765	0.474872	0.7910130027617959	0.0001	0.02857142857142857	0.022600371507479882	11557904.822669145
PF3D7_0101300	48.0	0.48888273960872336	4.728474204010798	0.086158	0.14351677566154838	0.0001	0.02857142857142857	0.004100479304615668	69032.98342646005
PF3D7_0101400	51.0	0.5315826386423806	6.483882811035762	0.028425	0.04734864258895881	1e-06	0.0002857142857142857	1.3528183596845372e-05	0.03281920212696692
PF3D7_0101500	51.0	0.4059109393478925	5.131174610225465	0.376067	0.6264296208443966	1e-06	0.0002857142857142857	0.00017897989166982758	75.9678276498723
PF3D7_0101600	51.0	0.3270924674082934	2.078519502365386	0.762772	1.2705793774798695	0.2048	58.51428571428571	74.34704471653636	4.10952284767647e+17
PF3D7_0101900	48.0	0.22426156571956635	2.025475850621064	0.989662	1.6485189910949571	0.0008	0.22857142857142856	0.3768043408217045	53500293455.53575
PF3D7_0102200	48.0	0.823476856499924	6.873379055501724	2.5e-05	4.164348512661285e-05	1e-06	0.0002857142857142857	1.189813860760367e-08	1.289173310924824e-08
PF3D7_0102300	48.0	0.8308616929513495	5.657394303232345	2.1e-05	3.4980527506354794e-05	0.0133	3.8	0.0001329260045241482	1921.800350883692
PF3D7_0102400	48.0	0.5677470398313623	4.553497134499274	0.009327	0.015536351431036722	0.0001	0.02857142857142857	0.00044389575517247775	87.936701791643
PF3D7_0102500	48.0	0.5265486685363961	4.8930225188686345	0.03273	0.05451965072776155	1e-06	0.0002857142857142857	1.5577043065074727e-05	0.050097611996328735
PF3D7_0102600	51.0	0.4521371113326406	4.607049428336071	0.184664	0.3076021014968334	0.0004	0.11428571428571428	0.03515452588535239	43449179.018899694
PF3D7_0102700	48.0	0.6889864956090517	6.4530764069382744	0.000273	0.00045474685758261236	1e-06	0.0002857142857142857	1.299276735950321e-07	1.69595704252712e-07
PF3D7_0102800	48.0	0.4692748023831651	4.051838763527571	0.132323	0.2204156352963517	0.0022	0.6285714285714286	0.13854697075770678	2659507027.616597
PF3D7_0102900	48.0	0.2592203384837714	1.865711584223537	0.958073	1.595899949028374	0.0221	6.314285714285715	10.076968249579163	1023269081621322.8
PF3D7_0103000	48.0	0.5080017780595758	4.0690000705785865	0.05396	0.08988329829728117	0.0021	0.6	0.0539299789783687	156872100.58335924
PF3D7_0103100	48.0	0.5737139557063116	4.567485268227893	0.007655	0.012751235145768855	0.0027	0.7714285714285715	0.00983666711245026	957651.5352581922
PF3D7_0103200	48.0	0.3983701013724903	3.1075634109550045	0.412689	0.6874323293366692	0.0125	3.5714285714285716	2.4551154619166757	14798466624210.69
PF3D7_0103300	48.0	0.18383691856250636	1.3492134123219972	0.998843	1.6638121445728544	0.0098	2.8	4.658674004803992	101108385654833.9
PF3D7_0103400	48.0	0.4509912890069208	4.191800436119782	0.188564	0.314098485176585	0.0002	0.05714285714285714	0.017948484867233428	5783899.844244748
PF3D7_0103500	45.0	0.31175169658355656	3.5015659208730945	0.823928	1.3724493365359949	0.0008	0.22857142857142856	0.3137027054939417	30871898369.601368
PF3D7_0103600	48.0	0.3742588952475535	3.27389553988767	0.534731	0.8907224978095526	0.0027	0.7714285714285715	0.687128784024512	324426037457.46204
PF3D7_0103700	45.0	0.22715917233408345	1.5357300148229496	0.988259	1.6461819587096516	0.303	86.57142857142857	142.51232385400698	2.8943925121715415e+18
PF3D7_0103800	48.0	0.20990371529410748	1.3456494229216378	0.994876	1.6572041563529634	0.0653	18.657142857142855	30.91869468852814	2.955722187841486e+16
PF3D7_0103900	48.0	0.5270325994795727	3.9535533342887828	0.032278	0.05376673651667239	0.0146	4.171428571428572	0.22428410089811912	11286146777.317398
PF3D7_0104000	45.0	0.37180687883036095	3.374677669660031	0.547338	0.911722474489201	0.0166	4.742857142857143	4.324169450434496	80855330093882.44
PF3D7_0104100	48.0	0.5378972540997016	4.742872972496321	0.023679	0.03944304337252263	0.0011	0.3142857142857143	0.012396385059935683	1906200.7438986662
PF3D7_0104200	48.0	0.34448478956323153	3.7282476874991275	0.683483	1.1385045657917092	1e-06	0.0002857142857142857	0.00032528701879763115	456.05414797813285
PF3D7_0104300	48.0	0.30621044183014723	3.0456430397307437	0.843738	1.4054476341503228	1e-06	0.0002857142857142857	0.00040155646690009217	857.9381329511382
PF3D7_0104400	48.0	0.38701002239445176	3.722360438418232	0.469654	0.7823211745461692	1e-06	0.0002857142857142857	0.00022352033558461975	147.96796816088175
PF3D7_0104500	51.0	0.36020221164919247	2.3511169228153723	0.606396	1.010097712273501	0.1629	46.54285714285714	47.01283352267237	1.0390817286839786e+17
PF3D7_0104600	45.0	0.1935388364094924	1.265050277314461	0.997923	1.662279664320195	0.4153	118.65714285714286	197.24135559776485	7.673510527090701e+18
PF3D7_0104800	48.0	0.42699821738697585	3.8859195247906	0.280905	0.46791452757964735	1e-06	0.0002857142857142857	0.00013368986502275637	31.660175380434147
PF3D7_0104900	45.0	0.3165569359550406	2.3526322994589615	0.805744	1.3421595311943018	0.1137	32.48571428571428	43.60101105622631	8.288766815767397e+16
PF3D7_0105000	51.0	0.20435017588297325	1.8740041318331866	0.996228	1.6594562360286107	0.0883	25.228571428571428	41.86571018323609	7.337963488306246e+16
PF3D7_0105100	48.0	0.7386460154722673	4.920306220882878	0.000154	0.00025652386837993516	0.0212	6.057142857142857	0.0015538017170441786	60758.74427967998
PF3D7_0105200	48.0	0.5665679781071563	5.105450887419085	0.009691	0.016142680574480206	0.0011	0.3142857142857143	0.005073413894836636	131089.737964275
PF3D7_0105300	48.0	0.5688576871123757	5.06455543938963	0.008967	0.014936685245213495	0.0005	0.14285714285714285	0.0021338121778876422	9759.601713287271
PF3D7_0105500	48.0	0.5894663996683593	4.790590656601587	0.004456	0.007422534788967474	0.0021	0.6	0.004453520873380484	89933.9741532497
PF3D7_0105600	51.0	0.25146463590630946	2.7698671389418714	0.968173	1.6127239170195256	0.002	0.5714285714285714	0.9215565240111574	782649714150.9634
PF3D7_0105700	48.0	0.5984945667810254	4.666745233475498	0.003271	0.005448633593966025	0.005	1.4285714285714286	0.007783762277094322	487479.9242652282
PF3D7_0105800	48.0	0.6505632161720397	5.254748806925028	0.000586	0.0009761232913678053	0.0015	0.42857142857142855	0.0004183385534433451	150.05074643392481
PF3D7_0105900	48.0	0.48037386497858814	3.890117619048463	0.10445	0.1739864808589885	0.008	2.2857142857142856	0.3976833848205451	62896542059.91188
PF3D7_0106000	48.0	0.6169703793695469	5.1692481598083475	0.00172	0.002865071776710964	0.0007	0.19999999999999998	0.0005730143553421928	211.07250807416025
PF3D7_0106100	48.0	0.32463462109307656	2.06640944356466	0.773026	1.287659869339401	0.0644	18.4	23.692941595844978	1.3300170697603696e+16
PF3D7_0106200	45.0	0.4848787583171455	4.137437328837695	0.094437	0.15730743219607748	0.0068	1.9428571428571426	0.30562586826666477	28548809054.627327
PF3D7_0106300	45.0	0.11988661332303602	1.4329219271156155	0.999989	1.6657210819310584	0.139	39.714285714285715	66.15292296811917	2.8949913576107866e+17
PF3D7_0106400	45.0	0.20191849803738596	1.1632209905728383	0.996675	1.6602008215426745	0.5029	143.68571428571428	238.54714090108885	1.3574467582300586e+19
PF3D7_0106500	48.0	0.44404891280762915	3.331598672225643	0.213005	0.3548108219757668	0.0046	1.3142857142857143	0.4663227945967221	101405996257.90111
PF3D7_0106600	48.0	0.3286910000353474	2.398910332129467	0.755864	1.2590724496696837	0.017	4.857142857142858	6.115494755538465	228715230851605.6
PF3D7_0106700	45.0	0.09884578690168994	1.3348567674188625	0.999999	1.665737739325109	0.1538	43.94285714285714	73.19727551662908	3.921795158678825e+17
PF3D7_0106800	48.0	0.5568884816948062	4.904937791318519	0.013262	0.022091035989965584	0.0018	0.5142857142857142	0.01136110422341087	1469441.4481988724
PF3D7_0106900	48.0	0.4580449737619289	3.9422479279275553	0.165244	0.27525344225048054	0.0026	0.7428571428571428	0.2044739856717855	8549106091.358731
PF3D7_0107000.1	48.0	0.6420781463455685	5.3556844383452	0.000757	0.0012609647296338371	0.0024	0.6857142857142856	0.0008646615288917739	1053.0247842332633
PF3D7_0107100	48.0	0.5616172765252422	5.190287250480565	0.011375	0.018947785732608847	0.0004	0.11428571428571428	0.002165461226583868	10183.392306592157
PF3D7_0107200	48.0	0.5828225811578273	4.67879633465141	0.00561	0.009344798062411924	0.0033	0.9428571428571428	0.008810809601702671	691819.780844789
PF3D7_0107300	48.0	0.26566491339922477	2.3924938334556196	0.947907	1.5789660422364884	0.0006	0.1714285714285714	0.27067989295482653	19832750125.71746
PF3D7_0107400	45.0	0.4392749311448211	4.157980698971343	0.230766	0.3843960195491176	0.0019	0.5428571428571428	0.2086721248980924	9086522959.641201
PF3D7_0107500	48.0	0.17417442636633132	1.6805958821252869	0.999377	1.6647016494151587	0.0001	0.02857142857142857	0.04756290426900454	107730069.08153398
PF3D7_0107700	45.0	0.3296279731972316	2.508558411160185	0.751729	1.252184617229742	0.0861	24.599999999999998	30.80374158385165	2.922878023140813e+16
PF3D7_0107800	48.0	0.5615038134844887	4.690620872230693	0.011428	0.019036069921077266	0.0027	0.7714285714285715	0.014684968224831034	3175532.7029633718
PF3D7_0107900	51.0	0.3988142887255253	3.578527612414778	0.410548	0.6838659812704261	0.0138	3.9428571428571426	2.6963858690091085	19604107889132.06
PF3D7_0108000	48.0	0.4322914827423887	3.5042047794702773	0.258577	0.4307218981433668	0.0073	2.085714285714286	0.8983628161275937	725032950531.5525
PF3D7_0108100	48.0	0.46805246179408594	3.816058597338746	0.135627	0.22591923829068483	0.0028	0.7999999999999999	0.18073539063254784	5903897294.32408
PF3D7_0108300	45.0	0.08006198607418995	1.213422392728673	1.0	1.665739405064514	0.221	63.14285714285714	105.17954529121646	1.1635740404408855e+18
PF3D7_0108400.1	45.0	0.30107615793464426	3.7650995235910902	0.861035	1.4342599286397237	1e-06	0.0002857142857142857	0.000409788551039921	911.791525122414
PF3D7_0108500	51.0	0.63111396972545	5.8293205860284765	0.001072	0.001785672642229159	0.0019	0.5428571428571428	0.0009693651486386862	1196.5522123660237
PF3D7_0108600	45.0	0.3709883890732944	4.234652371537379	0.551463	0.9185936495350921	1e-06	0.0002857142857142857	0.00026245532843859775	239.5424990289519
PF3D7_0108700	51.0	0.16795428337660406	1.2837170625679006	0.999582	1.665043125993197	0.3868	110.5142857142857	184.01105175261958	6.230628819745456e+18
PF3D7_0108800	51.0	0.25639051544301544	1.5819261301464371	0.961949	1.6023563549624043	0.3154	90.11428571428571	144.3951983871835	3.010637206459423e+18
PF3D7_0108900	48.0	0.5623124184485198	4.333054303752271	0.011133	0.018544676796583236	0.0139	3.971428571428571	0.07364885927785914	400644422.72503245
PF3D7_0109000	48.0	0.5792070600380672	5.569146068280505	0.006348	0.010574113743349536	1e-06	0.0002857142857142857	3.021175355242724e-06	0.00036864688224446854
PF3D7_0109100	45.0	0.5399446987946241	5.820763079434429	0.022279	0.03711100820543231	1e-06	0.0002857142857142857	1.0603145201552088e-05	0.015806482321749082
PF3D7_0109200	51.0	0.5151461238291206	4.421640726026479	0.044778	0.0745884790799788	0.0102	2.9142857142857146	0.21737213903308109	10272821536.099073
PF3D7_0109300	45.0	0.23135967592481993	2.0754401851186053	0.985848	1.6421658610040408	0.0773	22.085714285714282	36.26840601588924	4.770738022824254e+16
PF3D7_0109400	48.0	0.4665001867329552	4.363179743373548	0.140049	0.23328513793988012	0.0004	0.11428571428571428	0.026661158621700584	18953014.100382354
