ORF	3	6	9	12	15	18
PF3D7_0100100	0.286916	0.24868800000000002	0.203719	0.24439699999999998	0.220519	0.18198699999999998
PF3D7_0101100	0.7006439999999999	2.259836	3.3423849999999997	6.115293	1.9041919999999999	6.155512
PF3D7_0101200	83.216802	75.192756	78.83784399999998	68.571742	60.741113	59.145132
PF3D7_0102200	21.340961	7.010422	3.136072	1.853909	1.268008	0.4841180000000001
PF3D7_0102700	184.25110700000002	75.178608	32.544481	16.734261	10.114604	4.352022
PF3D7_0102800	0.042554	0.0	0.18442	0.197878	0.0	0.031113
PF3D7_0102900	25.495932	47.041958	70.214276	80.29004300000003	84.014889	88.622024
PF3D7_0103000	0.723843	0.441834	0.23719099999999999	0.127734	0.135727	0.209963
PF3D7_0103100	0.202378	0.199967	0.260917	0.365539	0.568778	0.260227
PF3D7_0103200	1.6488099999999999	6.399362	12.66751	17.455564000000006	22.071664000000002	23.141135000000002
PF3D7_0103300	6.854956	23.683795	63.663098	76.25353199999998	65.390185	63.37375600000001
PF3D7_0103400	6.8173910000000015	5.39302	5.643178	6.413879	5.782114	6.665468
PF3D7_0103500	0.179622	0.128538	0.10816500000000001	0.24744499999999997	0.19933199999999998	0.355915
PF3D7_0103600	0.46878800000000004	0.46145600000000003	1.593439	2.9768689999999998	5.047409	6.486269
PF3D7_0103700	1.1191790000000001	2.913711	5.733564	7.044507	6.293717	7.112633
PF3D7_0103800	0.287128	1.027957	0.870986	0.288554	0.150945	0.295053
PF3D7_0103900	0.324013	0.190906	1.342567	2.131516	3.052339	4.300275
PF3D7_0104000	3.7396019999999996	0.0	0.545354	0.8609190000000001	0.27481700000000003	0.665587
PF3D7_0104100	4.3610760000000015	2.594762	0.9593139999999999	1.048449	0.621604	0.359645
PF3D7_0104200	65.718266	37.997923	26.856403000000004	21.452704	14.552852	11.449036
PF3D7_0104300	185.660887	159.805501	167.686532	158.399091	121.17669599999999	118.78380200000001
PF3D7_0104400	9.715786	8.169138	5.294382	3.6520580000000002	2.928756	2.332436
PF3D7_0104500	2.131121	6.621539	18.97018	30.84955	48.767531	56.258858
PF3D7_0104600	0.245747	0.250893	0.9607040000000001	1.842485	2.274726	2.705276
PF3D7_0104800	5.6525690000000015	1.057366	1.1015030000000001	0.759931	0.357687	0.36536399999999997
PF3D7_0105100	0.33511399999999997	0.8410569999999999	2.054201	0.369165	0.668198	0.0
PF3D7_0105200	1.368123	1.0020879999999999	0.877607	0.542497	0.289016	0.372535
PF3D7_0105300	25.422995999999998	17.407018	16.382291	9.31744	5.173197	3.6813290000000003
PF3D7_0105400.1	7.8141729999999985	4.145951	3.70678	1.446641	0.0	1.158809
PF3D7_0105400.2	0.643682	2.4700290000000003	0.6052649999999999	0.510185	0.38058800000000004	0.318715
PF3D7_0105500	0.590042	0.102301	0.07711	0.0	0.0	0.13761199999999998
PF3D7_0105600	0.894942	3.343214	15.651647	23.116778	25.434222000000002	29.01721400000001
PF3D7_0105700	0.406964	0.625213	0.9230860000000001	1.388625	0.855698	0.79533
PF3D7_0105800	1.6828189999999998	1.4563620000000002	0.586491	0.930531	0.279805	0.38224600000000003
PF3D7_0105900	1.109732	0.393875	0.592504	0.23150199999999999	0.116007	0.139515
PF3D7_0106000	2.253619	1.7709599999999999	1.686262	0.9005569999999999	0.475441	0.450838
PF3D7_0106100	5.7000839999999995	19.645189000000002	32.484045	43.964040999999995	48.046523	52.639343999999994
PF3D7_0106200	1.7295580000000002	1.719009	0.97204	1.047355	0.8940239999999999	0.14065999999999998
PF3D7_0106300	128.462929	199.996701	244.985702	252.743948	217.82827400000002	233.433927
PF3D7_0106400	68.537293	128.103963	176.188963	183.40489	195.740538	204.357585
PF3D7_0106500	0.199547	0.424417	0.376975	0.274198	0.2486	0.279412
PF3D7_0106700	78.298517	89.785238	126.52498999999999	128.569188	103.01486	104.206973
PF3D7_0106800	2.7935470000000002	3.472173	9.76638	12.532105	12.568521	14.552582999999998
PF3D7_0106900	0.499432	0.43027	0.294932	0.41076	0.18726199999999998	0.30551799999999996
PF3D7_0107000.1	1.83755	2.706092	2.521362	2.9852830000000004	2.7394830000000003	0.840526
PF3D7_0107100	0.099035	0.148365	0.084986	0.317473	0.17539000000000002	0.143584
PF3D7_0107200	0.10431199999999999	0.0	0.0	0.0	0.18499300000000002	0.0
PF3D7_0107400	1.211203	0.9234899999999999	3.460711	0.645727	0.307698	0.494893
PF3D7_0107500	360.562468	347.717145	411.057961	416.414052	378.47415099999995	403.811981
PF3D7_0107700	0.263893	0.396534	0.874027	1.04778	0.876035	0.653406
PF3D7_0107800	0.271602	0.225665	0.333009	0.373631	0.384315	0.8561629999999999
PF3D7_0107900	0.133192	0.5532779999999999	0.5393979999999999	2.787662	8.207856	13.726354
PF3D7_0108000	19.219704999999998	45.219369	118.502049	138.030785	124.451328	129.53751499999998
PF3D7_0108100	0.307638	0.191269	0.338092	0.18668099999999999	0.102237	0.176341
PF3D7_0108300	243.91064599999999	238.136888	294.37735299999997	306.970232	264.293461	295.814733
PF3D7_0108400.1	87.16745	87.79895400000002	56.81522800000001	53.824403000000004	38.492098	34.102035
PF3D7_0108400.2	21.863844	17.440358	19.669435	22.182374	15.612407999999999	9.97215
PF3D7_0108500	19973.520078	10262.325612999999	8205.841204999999	7198.363670999999	5194.867336	4148.757614
PF3D7_0108600	5.168684	0.242391	2.077359	0.886392	1.1904350000000001	0.326379
PF3D7_0108700	9.177465	41.098101	83.638997	94.408338	86.80175200000002	95.898596
