ORF	3	6	9	12	15	18	21	24
PF3D7_0100100	16.895198999999998	38.449913	45.890929	98.434985	83.814981	89.491288	48.649176000000004	42.714226000000004
PF3D7_0100200	4.8204400000000005	4.863103	3.209603	7.007451	3.8513050000000004	4.678902	2.899366	5.518783
PF3D7_0100300	36.396601000000004	81.566839	111.57749199999999	133.627182	132.90265	85.59070899999998	54.469448	42.786827
PF3D7_0100400	1.9276200000000001	1.091708	0.869267	1.066373	1.534736	0.725745	1.595836	2.5392259999999998
PF3D7_0100700	0.0	0.0	0.0	1.116801	0.0	0.0	0.0	0.0
PF3D7_0100900	0.370575	0.572372	0.295098	1.202652	0.901761	1.8155119999999998	1.17545	1.045947
PF3D7_0101100	112.681523	58.52344100000001	80.334851	71.308373	123.26254499999999	55.341115	74.984726	49.70844
PF3D7_0101200	39.96263	24.702729	40.976184	34.521152	53.60040400000001	29.40585	28.240221999999996	16.04717
PF3D7_0101300	2.479977	0.8614620000000001	1.281289	2.459943	3.754075	1.44071	3.53566	4.348318
PF3D7_0101500	2.595544	1.9999	1.23508	5.604289	6.846750999999999	8.831208	10.710607000000001	11.235831
PF3D7_0101600	1.5484209999999998	1.629959	1.1463139999999998	0.9512940000000001	1.830745	1.66153	1.330184	1.6506150000000002
PF3D7_0102200	19617.210916	11204.815637	6447.523357	2404.523712	1593.282005	742.769445	489.769837	289.525863
PF3D7_0102300	27.026823999999998	2.012125	8.682533	4.742388	43.642191	10.857249000000001	15.410644	16.598686999999998
PF3D7_0102400	4.6368540000000005	0.815793	1.057848	1.13432	1.675098	1.3423479999999999	0.8685120000000001	0.7346600000000001
PF3D7_0102500	219.184931	102.2063	76.02341700000002	49.745281	43.948948	16.034643	13.327670000000001	11.218757
PF3D7_0102600	66.529064	58.272962	47.088108	43.227481	48.376584	35.246474	70.14761	73.249484
PF3D7_0102700	271.647453	56.099099	71.775508	28.127193	37.506053	7.164853999999999	7.73038	3.65809
PF3D7_0102800	1.339827	0.8364510000000001	0.6574369999999999	1.220569	0.9839110000000001	1.628268	1.66818	2.152155
PF3D7_0102900	37.930726	50.474244	61.13673100000001	87.278897	97.76697800000001	91.444034	94.651103	100.521873
PF3D7_0103000	4.808472	0.807454	0.920926	1.177257	1.6865330000000005	0.734436	1.6995419999999999	2.993023
PF3D7_0103100	1.77616	0.48326800000000003	0.943916	0.92471	1.9288619999999999	0.7077939999999999	1.001878	1.0430139999999999
PF3D7_0103200	22.76943	14.834560999999999	21.791027	39.103412	52.629416000000006	43.749852000000004	42.460333	50.303403
PF3D7_0103300	29.190016999999997	29.515746999999998	48.871731	64.19294000000001	90.171223	56.174074	54.978370999999996	52.847683999999994
PF3D7_0103400	38.811571	15.981684	18.630035	17.420505	37.204718	18.600427	25.742798999999998	25.936377
PF3D7_0103500	2.248872	1.246718	1.108819	1.485206	2.298986	1.0668549999999999	1.2572809999999999	1.348575
