# RNA vs. RNA Profile Dissimilarity Measure Over Phase Shifts 
# Time series file 1:  /Users/haase-admin/Desktop/moseley/DLxJTK_TAKT_runs_avg/Data/AS_3D7_1stage_periodic_jtk05.txt 
# Time series file 2:  /Users/haase-admin/Desktop/moseley/DLxJTK_TAKT_runs_avg/Data/AS_FUP_1stage_periodic_jtk05.txt 
# No. of Randomized Curves:  10000 
	shift_0	shift_1	shift_2	shift_3	shift_4	shift_5	shift_6	shift_7	shift_8	shift_9	shift_10	shift_11	shift_12	shift_13	shift_14	kt_diss_range	kt_diss	kt_diss_pval	est_delay	min_dist_flag	min_pval_flag
PF3D7_0629100	0.13333333333333333	0.1619047619047619	0.2857142857142857	0.44871794871794873	0.6363636363636364	0.8181818181818182	0.9333333333333333	0.9444444444444444	0.9285714285714286	0.9047619047619048	0.8666666666666667	0.8	0.6666666666666666	0.3333333333333333	0.0	0.9444444444444444	0.0	0.0	42.0	0.0	0.0
PF3D7_1320600	0.18333333333333332	0.3333333333333333	0.45054945054945056	0.5384615384615384	0.6060606060606061	0.6909090909090909	0.7333333333333333	0.8888888888888888	0.8928571428571429	0.9047619047619048	0.9333333333333333	0.9	0.8333333333333334	1.0	1.0	0.8166666666666667	0.18333333333333332	0.6913	0.0	0.0	0.0
PF3D7_1447200	0.15833333333333333	0.20952380952380953	0.31868131868131866	0.32051282051282054	0.4090909090909091	0.4727272727272727	0.5111111111111111	0.6111111111111112	0.5714285714285714	0.7142857142857143	0.5333333333333333	0.4	0.3333333333333333	0.6666666666666666	0.0	0.7142857142857143	0.0	0.0	42.0	0.0	0.0
PF3D7_0933000	0.25833333333333336	0.20952380952380953	0.3076923076923077	0.34615384615384615	0.45454545454545453	0.5818181818181818	0.7333333333333333	0.6388888888888888	0.4642857142857143	0.6666666666666666	0.4	0.6	0.3333333333333333	0.6666666666666666	0.0	0.7333333333333333	0.0	0.0	42.0	0.0	0.0
PF3D7_0706000	0.19166666666666668	0.11428571428571428	0.15384615384615385	0.19230769230769232	0.3333333333333333	0.38181818181818183	0.5333333333333333	0.5555555555555556	0.8214285714285714	0.6666666666666666	0.6666666666666666	0.5	0.3333333333333333	0.6666666666666666	0.0	0.8214285714285714	0.0	0.0	42.0	0.0	0.0
PF3D7_0315200	0.1	0.17142857142857143	0.2087912087912088	0.24358974358974358	0.2878787878787879	0.36363636363636365	0.4444444444444444	0.5555555555555556	0.7142857142857143	0.9523809523809523	0.7333333333333333	0.4	0.0	0.0	0.0	0.9523809523809523	0.0	0.0	36.0	0.0	0.0
PF3D7_0818700	0.18333333333333332	0.26666666666666666	0.3626373626373626	0.48717948717948717	0.6060606060606061	0.6909090909090909	0.7111111111111111	0.6944444444444444	0.6785714285714286	0.7142857142857143	0.4666666666666667	0.6	0.5	0.3333333333333333	0.0	0.7142857142857143	0.0	0.0	42.0	0.0	0.0
PF3D7_0410300	0.125	0.34285714285714286	0.4835164835164835	0.5641025641025641	0.6666666666666666	0.7454545454545455	0.6666666666666666	0.5833333333333334	0.7142857142857143	0.5714285714285714	0.4	0.0	0.3333333333333333	0.6666666666666666	1.0	1.0	0.0	0.0	33.0	0.0	0.0
PF3D7_0804700	0.16666666666666666	0.2761904761904762	0.3626373626373626	0.44871794871794873	0.5	0.6363636363636364	0.7333333333333333	0.6944444444444444	0.6428571428571429	0.7619047619047619	0.4	0.4	0.5	0.3333333333333333	0.0	0.7619047619047619	0.0	0.0	42.0	0.0	0.0
PF3D7_0731500	0.14166666666666666	0.1523809523809524	0.21978021978021978	0.32051282051282054	0.48484848484848486	0.6727272727272727	0.8444444444444444	0.9722222222222222	0.9642857142857143	0.9523809523809523	0.9333333333333333	0.9	1.0	1.0	1.0	0.8583333333333334	0.14166666666666666	0.6348	0.0	0.0	0.0
PF3D7_1461500	0.19166666666666668	0.24761904761904763	0.2967032967032967	0.2948717948717949	0.4090909090909091	0.4909090909090909	0.4888888888888889	0.4722222222222222	0.5357142857142857	0.5238095238095238	0.7333333333333333	0.6	0.16666666666666666	0.6666666666666666	1.0	0.8333333333333334	0.16666666666666666	0.6326	36.0	0.0	0.0
PF3D7_0830500	0.11666666666666667	0.06666666666666667	0.03296703296703297	0.02564102564102564	0.06060606060606061	0.09090909090909091	0.1111111111111111	0.1388888888888889	0.17857142857142858	0.23809523809523808	0.3333333333333333	0.5	0.8333333333333334	0.6666666666666666	0.0	0.8333333333333334	0.0	0.0	42.0	0.0	0.0
PF3D7_1342600	0.15833333333333333	0.12380952380952381	0.1978021978021978	0.3076923076923077	0.45454545454545453	0.6545454545454545	0.8444444444444444	0.9722222222222222	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8761904761904762	0.12380952380952381	0.6203	3.0	0.0	0.0
PF3D7_1025100	0.19166666666666668	0.2857142857142857	0.4065934065934066	0.5128205128205128	0.6363636363636364	0.7272727272727273	0.8222222222222222	0.8888888888888888	0.8571428571428571	0.8095238095238095	0.6666666666666666	0.6	0.5	0.3333333333333333	0.0	0.8888888888888888	0.0	0.0	42.0	0.0	0.0
PF3D7_0818100	0.19166666666666668	0.17142857142857143	0.18681318681318682	0.19230769230769232	0.3333333333333333	0.4909090909090909	0.6666666666666666	0.8333333333333334	0.7857142857142857	0.9047619047619048	1.0	1.0	1.0	1.0	1.0	0.8285714285714285	0.17142857142857143	0.6894	3.0	0.0	0.0
PF3D7_0507400	0.2916666666666667	0.20952380952380953	0.14285714285714285	0.23076923076923078	0.36363636363636365	0.5454545454545454	0.7333333333333333	0.8611111111111112	0.9642857142857143	1.0	1.0	1.0	1.0	1.0	1.0	0.8571428571428572	0.14285714285714285	0.6334	6.0	0.0	0.0
PF3D7_0606500	0.11666666666666667	0.1523809523809524	0.27472527472527475	0.3076923076923077	0.36363636363636365	0.4727272727272727	0.5333333333333333	0.6666666666666666	0.7142857142857143	0.6190476190476191	0.5333333333333333	0.5	0.3333333333333333	0.0	0.0	0.7142857142857143	0.0	0.0	39.0	0.0	0.0
PF3D7_0709900	0.16666666666666666	0.20952380952380953	0.25274725274725274	0.28205128205128205	0.30303030303030304	0.38181818181818183	0.5111111111111111	0.5555555555555556	0.6785714285714286	0.7619047619047619	0.8666666666666667	0.8	0.8333333333333334	0.6666666666666666	1.0	0.8333333333333334	0.16666666666666666	0.6361	0.0	0.0	0.0
PF3D7_1462400	0.15833333333333333	0.0761904761904762	0.08791208791208792	0.07692307692307693	0.10606060606060606	0.12727272727272726	0.15555555555555556	0.19444444444444445	0.25	0.3333333333333333	0.3333333333333333	0.2	0.5	1.0	0.0	1.0	0.0	0.0	42.0	0.0	0.0
PF3D7_0703800	0.21666666666666667	0.13333333333333333	0.1978021978021978	0.21794871794871795	0.2878787878787879	0.32727272727272727	0.3111111111111111	0.3888888888888889	0.5357142857142857	0.7142857142857143	0.7333333333333333	0.6	0.16666666666666666	0.3333333333333333	1.0	0.8666666666666667	0.13333333333333333	0.6157	3.0	0.0	0.0
PF3D7_1352200	0.18333333333333332	0.1619047619047619	0.2087912087912088	0.20512820512820512	0.21212121212121213	0.23636363636363636	0.3333333333333333	0.3333333333333333	0.5	0.5714285714285714	0.3333333333333333	0.7	0.8333333333333334	0.3333333333333333	0.0	0.8333333333333334	0.0	0.0	42.0	0.0	0.0
PF3D7_0903600.1	0.11666666666666667	0.11428571428571428	0.21978021978021978	0.3076923076923077	0.4393939393939394	0.6	0.8	0.9444444444444444	0.9285714285714286	1.0	1.0	1.0	1.0	1.0	1.0	0.8857142857142857	0.11428571428571428	0.6331	3.0	0.0	0.0
PF3D7_1434600	0.275	0.2571428571428571	0.2087912087912088	0.16666666666666666	0.18181818181818182	0.21818181818181817	0.3111111111111111	0.2222222222222222	0.35714285714285715	0.42857142857142855	0.5333333333333333	0.4	0.5	0.6666666666666666	1.0	0.8333333333333334	0.16666666666666666	0.6443	9.0	0.0	0.0
PF3D7_1026600	0.25	0.19047619047619047	0.23076923076923078	0.24358974358974358	0.4090909090909091	0.5636363636363636	0.6222222222222222	0.5833333333333334	0.5357142857142857	0.6666666666666666	0.8	1.0	0.8333333333333334	0.6666666666666666	0.0	1.0	0.0	0.0	42.0	0.0	0.0
PF3D7_0415800	0.15	0.13333333333333333	0.15384615384615385	0.2564102564102564	0.3939393939393939	0.5636363636363636	0.7555555555555555	0.9444444444444444	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8666666666666667	0.13333333333333333	0.6162	3.0	0.0	0.0
PF3D7_0420900	0.10833333333333334	0.20952380952380953	0.2857142857142857	0.3717948717948718	0.4696969696969697	0.5454545454545454	0.6444444444444445	0.6944444444444444	0.8571428571428571	0.8095238095238095	0.8	0.8	0.6666666666666666	1.0	1.0	0.8916666666666666	0.10833333333333334	0.627	0.0	0.0	0.0
PF3D7_0711200	0.16666666666666666	0.21904761904761905	0.31868131868131866	0.44871794871794873	0.5454545454545454	0.6545454545454545	0.7111111111111111	0.7777777777777778	0.8214285714285714	0.7142857142857143	0.6	0.6	0.5	0.3333333333333333	0.0	0.8214285714285714	0.0	0.0	42.0	0.0	0.0
PF3D7_0416200	0.09166666666666666	0.21904761904761905	0.2967032967032967	0.38461538461538464	0.4393939393939394	0.5272727272727272	0.6222222222222222	0.75	0.8571428571428571	0.8095238095238095	0.4	0.2	0.0	0.0	0.0	0.8571428571428571	0.0	0.0	36.0	0.0	0.0
PF3D7_1210600	0.15833333333333333	0.18095238095238095	0.27472527472527475	0.358974358974359	0.48484848484848486	0.6727272727272727	0.7777777777777778	0.8888888888888888	0.7857142857142857	0.8571428571428571	0.8	1.0	0.8333333333333334	0.6666666666666666	0.0	1.0	0.0	0.0	42.0	0.0	0.0
PF3D7_1464200	0.24166666666666667	0.23809523809523808	0.34065934065934067	0.358974358974359	0.4393939393939394	0.6181818181818182	0.6444444444444445	0.75	0.5357142857142857	0.6666666666666666	0.4	0.7	0.5	0.3333333333333333	0.0	0.75	0.0	0.0	42.0	0.0	0.0
PF3D7_0309800	0.11666666666666667	0.09523809523809523	0.10989010989010989	0.1282051282051282	0.16666666666666666	0.16363636363636364	0.2	0.25	0.25	0.23809523809523808	0.6	0.5	0.0	0.6666666666666666	1.0	1.0	0.0	0.0	36.0	0.0	0.0
PF3D7_0726100	0.08333333333333333	0.06666666666666667	0.06593406593406594	0.07692307692307693	0.09090909090909091	0.10909090909090909	0.13333333333333333	0.1111111111111111	0.17857142857142858	0.23809523809523808	0.3333333333333333	0.5	0.8333333333333334	0.6666666666666666	0.0	0.8333333333333334	0.0	0.0	42.0	0.0	0.0
PF3D7_1036500	0.13333333333333333	0.10476190476190476	0.16483516483516483	0.2948717948717949	0.45454545454545453	0.6181818181818182	0.8222222222222222	0.9722222222222222	0.9642857142857143	1.0	1.0	1.0	1.0	1.0	1.0	0.8952380952380953	0.10476190476190476	0.6273	3.0	0.0	0.0
PF3D7_1239300	0.06666666666666667	0.20952380952380953	0.27472527472527475	0.32051282051282054	0.30303030303030304	0.38181818181818183	0.4444444444444444	0.4722222222222222	0.6071428571428571	0.7619047619047619	0.9333333333333333	0.9	0.8333333333333334	1.0	1.0	0.9333333333333333	0.06666666666666667	0.6074	0.0	0.0	0.0
PF3D7_0818800	0.2	0.17142857142857143	0.2087912087912088	0.20512820512820512	0.21212121212121213	0.2909090909090909	0.3333333333333333	0.25	0.39285714285714285	0.5714285714285714	0.4666666666666667	0.6	0.8333333333333334	0.6666666666666666	0.0	0.8333333333333334	0.0	0.0	42.0	0.0	0.0
PF3D7_0324300	0.125	0.14285714285714285	0.14285714285714285	0.24358974358974358	0.22727272727272727	0.2727272727272727	0.3333333333333333	0.3888888888888889	0.4642857142857143	0.47619047619047616	0.6	0.6	0.6666666666666666	0.3333333333333333	1.0	0.875	0.125	0.6267	0.0	0.0	0.0
PF3D7_1204400	0.2916666666666667	0.29523809523809524	0.3076923076923077	0.32051282051282054	0.24242424242424243	0.2909090909090909	0.4	0.4722222222222222	0.6428571428571429	0.7619047619047619	0.6666666666666666	0.3	0.5	0.0	1.0	1.0	0.0	0.0	39.0	0.0	0.0
PF3D7_0318300	0.15	0.21904761904761905	0.31868131868131866	0.3717948717948718	0.45454545454545453	0.5454545454545454	0.6444444444444445	0.7777777777777778	0.75	0.8095238095238095	0.6	0.5	0.16666666666666666	0.3333333333333333	0.0	0.8095238095238095	0.0	0.0	42.0	0.0	0.0
PF3D7_0609900	0.06666666666666667	0.18095238095238095	0.3076923076923077	0.4358974358974359	0.5909090909090909	0.7454545454545455	0.9555555555555556	0.8611111111111112	0.75	0.6666666666666666	0.6	0.5	0.3333333333333333	0.0	0.0	0.9555555555555556	0.0	0.0	39.0	0.0	0.0
PF3D7_0809100	0.2916666666666667	0.3333333333333333	0.38461538461538464	0.4358974358974359	0.5606060606060606	0.6545454545454545	0.8444444444444444	0.6944444444444444	0.75	0.5238095238095238	0.3333333333333333	0.3	0.0	0.3333333333333333	1.0	1.0	0.0	0.0	36.0	0.0	0.0
PF3D7_1120500	0.18333333333333332	0.1619047619047619	0.1978021978021978	0.21794871794871795	0.3333333333333333	0.43636363636363634	0.5777777777777777	0.6944444444444444	0.75	0.7619047619047619	0.7333333333333333	0.5	0.3333333333333333	0.6666666666666666	0.0	0.7619047619047619	0.0	0.0	42.0	0.0	0.0
PF3D7_1216300	0.26666666666666666	0.24761904761904763	0.31868131868131866	0.3717948717948718	0.42424242424242425	0.6	0.6888888888888889	0.6388888888888888	0.6785714285714286	0.7142857142857143	0.3333333333333333	0.5	0.3333333333333333	0.0	0.0	0.7142857142857143	0.0	0.0	39.0	0.0	0.0
PF3D7_0936800	0.09166666666666666	0.09523809523809523	0.2087912087912088	0.358974358974359	0.5151515151515151	0.6909090909090909	0.8444444444444444	0.9444444444444444	0.9642857142857143	0.9523809523809523	1.0	1.0	1.0	1.0	1.0	0.9083333333333333	0.09166666666666666	0.6094	0.0	0.0	0.0
PF3D7_0527400	0.14166666666666666	0.18095238095238095	0.17582417582417584	0.16666666666666666	0.16666666666666666	0.2727272727272727	0.35555555555555557	0.3333333333333333	0.35714285714285715	0.42857142857142855	0.6	1.0	0.5	0.3333333333333333	0.0	1.0	0.0	0.0	42.0	0.0	0.0
PF3D7_1416500	0.3	0.45714285714285713	0.6153846153846154	0.7692307692307693	0.8484848484848485	0.8363636363636363	0.7555555555555555	0.75	0.6428571428571429	0.5238095238095238	0.4	0.2	0.16666666666666666	0.3333333333333333	0.0	0.8484848484848485	0.0	0.0	42.0	0.0	0.0
PF3D7_1300800	0.19166666666666668	0.1619047619047619	0.21978021978021978	0.21794871794871795	0.24242424242424243	0.36363636363636365	0.4444444444444444	0.5	0.6428571428571429	0.6190476190476191	0.8	0.7	0.5	0.6666666666666666	1.0	0.8380952380952381	0.1619047619047619	0.6392	3.0	0.0	0.0
PF3D7_0419500	0.18333333333333332	0.3142857142857143	0.37362637362637363	0.41025641025641024	0.4696969696969697	0.5454545454545454	0.6888888888888889	0.6944444444444444	0.75	0.6666666666666666	0.7333333333333333	0.5	0.3333333333333333	0.0	0.0	0.75	0.0	0.0	39.0	0.0	0.0
PF3D7_1230700	0.14166666666666666	0.19047619047619047	0.21978021978021978	0.2948717948717949	0.4090909090909091	0.4909090909090909	0.6	0.75	0.8214285714285714	0.6666666666666666	0.6666666666666666	0.4	0.3333333333333333	0.0	0.0	0.8214285714285714	0.0	0.0	39.0	0.0	0.0
PF3D7_1352900	0.09166666666666666	0.047619047619047616	0.08791208791208792	0.16666666666666666	0.21212121212121213	0.2909090909090909	0.35555555555555557	0.4444444444444444	0.5714285714285714	0.7619047619047619	0.8666666666666667	0.8	0.6666666666666666	1.0	0.0	1.0	0.0	0.0	42.0	0.0	0.0
PF3D7_1035500	0.16666666666666666	0.1619047619047619	0.18681318681318682	0.2564102564102564	0.3939393939393939	0.5454545454545454	0.7555555555555555	0.9166666666666666	0.9642857142857143	0.9523809523809523	0.9333333333333333	0.9	1.0	1.0	1.0	0.8380952380952381	0.1619047619047619	0.6389	3.0	0.0	0.0
PF3D7_1016500	0.15833333333333333	0.3047619047619048	0.4065934065934066	0.48717948717948717	0.5757575757575758	0.6909090909090909	0.8222222222222222	0.7222222222222222	0.6428571428571429	0.5714285714285714	0.26666666666666666	0.1	0.5	0.6666666666666666	0.0	0.8222222222222222	0.0	0.0	42.0	0.0	0.0
PF3D7_0936300	0.041666666666666664	0.08571428571428572	0.0989010989010989	0.11538461538461539	0.13636363636363635	0.16363636363636364	0.2	0.25	0.32142857142857145	0.38095238095238093	0.4666666666666667	0.6	0.6666666666666666	1.0	1.0	0.9583333333333334	0.041666666666666664	0.6068	0.0	0.0	0.0
PF3D7_0817200	0.16666666666666666	0.20952380952380953	0.32967032967032966	0.38461538461538464	0.5151515151515151	0.6545454545454545	0.8	0.8611111111111112	0.75	0.9523809523809523	0.7333333333333333	0.6	0.5	0.3333333333333333	0.0	0.9523809523809523	0.0	0.0	42.0	0.0	0.0
PF3D7_1229000	0.15833333333333333	0.22857142857142856	0.4175824175824176	0.47435897435897434	0.5909090909090909	0.7272727272727273	0.8	0.6944444444444444	0.7142857142857143	0.5714285714285714	0.26666666666666666	0.1	0.3333333333333333	0.3333333333333333	0.0	0.8	0.0	0.0	42.0	0.0	0.0
PF3D7_1232400	0.15833333333333333	0.17142857142857143	0.2857142857142857	0.2564102564102564	0.2727272727272727	0.2727272727272727	0.37777777777777777	0.4444444444444444	0.6785714285714286	0.7142857142857143	0.9333333333333333	0.7	0.6666666666666666	0.3333333333333333	1.0	0.8416666666666667	0.15833333333333333	0.6468	0.0	0.0	0.0
PF3D7_0602600	0.19166666666666668	0.19047619047619047	0.1978021978021978	0.19230769230769232	0.2878787878787879	0.32727272727272727	0.4222222222222222	0.4166666666666667	0.4642857142857143	0.6666666666666666	0.7333333333333333	0.5	0.16666666666666666	1.0	0.0	1.0	0.0	0.0	42.0	0.0	0.0
PF3D7_0501400	0.05	0.0761904761904762	0.08791208791208792	0.10256410256410256	0.12121212121212122	0.14545454545454545	0.17777777777777778	0.2222222222222222	0.2857142857142857	0.2857142857142857	0.5333333333333333	0.6	0.6666666666666666	0.6666666666666666	0.0	0.6666666666666666	0.0	0.0	42.0	0.0	0.0
PF3D7_1364200	0.175	0.2	0.3076923076923077	0.2948717948717949	0.4090909090909091	0.509090909090909	0.6444444444444445	0.6944444444444444	0.6428571428571429	0.7619047619047619	0.6	0.6	0.3333333333333333	0.6666666666666666	0.0	0.7619047619047619	0.0	0.0	42.0	0.0	0.0
PF3D7_0831700	0.21666666666666667	0.2857142857142857	0.34065934065934067	0.3717948717948718	0.42424242424242425	0.5272727272727272	0.4666666666666667	0.3333333333333333	0.21428571428571427	0.38095238095238093	0.6666666666666666	0.9	1.0	1.0	1.0	0.7857142857142857	0.21428571428571427	0.7335	24.0	0.0	0.0
PF3D7_0401900	0.2	0.11428571428571428	0.04395604395604396	0.0641025641025641	0.12121212121212122	0.12727272727272726	0.15555555555555556	0.1388888888888889	0.21428571428571427	0.2857142857142857	0.4	0.6	0.6666666666666666	0.3333333333333333	1.0	0.9560439560439561	0.04395604395604396	0.6018	6.0	0.0	0.0
PF3D7_1448000	0.19166666666666668	0.21904761904761905	0.27472527472527475	0.3076923076923077	0.3333333333333333	0.36363636363636365	0.37777777777777777	0.4444444444444444	0.5714285714285714	0.7142857142857143	0.7333333333333333	0.7	1.0	0.6666666666666666	0.0	1.0	0.0	0.0	42.0	0.0	0.0
PF3D7_1150400	0.18333333333333332	0.23809523809523808	0.31868131868131866	0.38461538461538464	0.4696969696969697	0.5636363636363636	0.6888888888888889	0.8055555555555556	0.7857142857142857	0.7142857142857143	0.5333333333333333	0.2	0.0	0.0	0.0	0.8055555555555556	0.0	0.0	36.0	0.0	0.0
PF3D7_0821300	0.1	0.24761904761904763	0.2967032967032967	0.2948717948717949	0.3333333333333333	0.41818181818181815	0.4444444444444444	0.5277777777777778	0.5714285714285714	0.7142857142857143	0.8666666666666667	0.4	0.3333333333333333	1.0	1.0	0.9	0.1	0.5989	0.0	0.0	0.0
PF3D7_0725300	0.09166666666666666	0.17142857142857143	0.2967032967032967	0.358974358974359	0.42424242424242425	0.4	0.4444444444444444	0.5	0.6071428571428571	0.7142857142857143	0.8666666666666667	0.9	1.0	1.0	1.0	0.9083333333333333	0.09166666666666666	0.6141	0.0	0.0	0.0
PF3D7_1341700	0.175	0.29523809523809524	0.32967032967032966	0.2692307692307692	0.30303030303030304	0.43636363636363634	0.5777777777777777	0.6111111111111112	0.5	0.5238095238095238	0.9333333333333333	0.6	0.3333333333333333	0.3333333333333333	0.0	0.9333333333333333	0.0	0.0	42.0	0.0	0.0
PF3D7_0501300	0.03333333333333333	0.09523809523809523	0.0989010989010989	0.15384615384615385	0.19696969696969696	0.23636363636363636	0.3111111111111111	0.3888888888888889	0.5	0.6190476190476191	0.6666666666666666	0.9	0.8333333333333334	1.0	1.0	0.9666666666666667	0.03333333333333333	0.5986	0.0	0.0	0.0
PF3D7_0822500	0.18333333333333332	0.1619047619047619	0.16483516483516483	0.19230769230769232	0.18181818181818182	0.23636363636363636	0.26666666666666666	0.2777777777777778	0.4642857142857143	0.5714285714285714	0.6666666666666666	0.7	0.3333333333333333	0.0	1.0	1.0	0.0	0.0	39.0	0.0	0.0
PF3D7_1414700	0.175	0.13333333333333333	0.1978021978021978	0.20512820512820512	0.22727272727272727	0.16363636363636364	0.26666666666666666	0.2222222222222222	0.32142857142857145	0.47619047619047616	0.6	0.8	0.8333333333333334	0.3333333333333333	0.0	0.8333333333333334	0.0	0.0	42.0	0.0	0.0
PF3D7_1337800	0.19166666666666668	0.1619047619047619	0.1978021978021978	0.1794871794871795	0.2878787878787879	0.41818181818181815	0.5555555555555556	0.6388888888888888	0.6428571428571429	0.7142857142857143	0.8	0.9	1.0	1.0	1.0	0.8380952380952381	0.1619047619047619	0.6341	3.0	0.0	0.0
PF3D7_0714300	0.16666666666666666	0.2	0.27472527472527475	0.34615384615384615	0.3787878787878788	0.5272727272727272	0.6444444444444445	0.6388888888888888	0.7142857142857143	0.5714285714285714	0.6666666666666666	0.5	0.3333333333333333	0.6666666666666666	0.0	0.7142857142857143	0.0	0.0	42.0	0.0	0.0
PF3D7_0716000	0.19166666666666668	0.20952380952380953	0.2967032967032967	0.3076923076923077	0.3333333333333333	0.36363636363636365	0.4	0.4166666666666667	0.5714285714285714	0.42857142857142855	0.5333333333333333	0.6	0.6666666666666666	1.0	1.0	0.8083333333333333	0.19166666666666668	0.6941	0.0	0.0	0.0
PF3D7_1218300	0.15	0.24761904761904763	0.3076923076923077	0.32051282051282054	0.36363636363636365	0.5272727272727272	0.6444444444444445	0.6388888888888888	0.5714285714285714	0.6666666666666666	0.8	0.9	0.6666666666666666	0.3333333333333333	0.0	0.9	0.0	0.0	42.0	0.0	0.0
PF3D7_0706800	0.125	0.10476190476190476	0.14285714285714285	0.23076923076923078	0.24242424242424243	0.2545454545454545	0.35555555555555557	0.4166666666666667	0.5357142857142857	0.5714285714285714	0.4	0.3	0.5	0.3333333333333333	1.0	0.8952380952380953	0.10476190476190476	0.6218	3.0	0.0	0.0
PF3D7_0209100	0.14166666666666666	0.22857142857142856	0.32967032967032966	0.4230769230769231	0.5	0.6	0.7333333333333333	0.75	0.75	0.6666666666666666	0.6666666666666666	0.5	0.3333333333333333	0.0	1.0	1.0	0.0	0.0	39.0	0.0	0.0
PF3D7_1001500	0.11666666666666667	0.1619047619047619	0.24175824175824176	0.32051282051282054	0.45454545454545453	0.6	0.7777777777777778	0.9444444444444444	0.9642857142857143	0.9523809523809523	0.9333333333333333	1.0	1.0	1.0	1.0	0.8833333333333333	0.11666666666666667	0.6191	0.0	0.0	0.0
PF3D7_0424300	0.16666666666666666	0.26666666666666666	0.34065934065934067	0.47435897435897434	0.5606060606060606	0.6545454545454545	0.6666666666666666	0.6944444444444444	0.6785714285714286	0.5714285714285714	0.6	0.7	0.8333333333333334	1.0	1.0	0.8333333333333334	0.16666666666666666	0.6408	0.0	0.0	0.0
PF3D7_1009900	0.2	0.17142857142857143	0.17582417582417584	0.19230769230769232	0.3333333333333333	0.41818181818181815	0.5777777777777777	0.6666666666666666	0.7857142857142857	0.8571428571428571	0.7333333333333333	0.5	0.3333333333333333	0.6666666666666666	0.0	0.8571428571428571	0.0	0.0	42.0	0.0	0.0
PF3D7_1416400	0.15	0.12380952380952381	0.15384615384615385	0.1282051282051282	0.18181818181818182	0.2	0.3111111111111111	0.3055555555555556	0.4642857142857143	0.6190476190476191	0.8666666666666667	1.0	0.8333333333333334	0.6666666666666666	0.0	1.0	0.0	0.0	42.0	0.0	0.0
PF3D7_1449300.1	0.08333333333333333	0.11428571428571428	0.18681318681318682	0.23076923076923078	0.2878787878787879	0.34545454545454546	0.4222222222222222	0.5277777777777778	0.6071428571428571	0.8095238095238095	0.6666666666666666	0.7	0.5	0.3333333333333333	0.0	0.8095238095238095	0.0	0.0	42.0	0.0	0.0
PF3D7_1405800	0.25	0.20952380952380953	0.23076923076923078	0.1794871794871795	0.24242424242424243	0.2909090909090909	0.3111111111111111	0.2777777777777778	0.39285714285714285	0.47619047619047616	0.5333333333333333	1.0	0.5	0.3333333333333333	0.0	1.0	0.0	0.0	42.0	0.0	0.0
PF3D7_0803000	0.15833333333333333	0.2	0.3076923076923077	0.34615384615384615	0.48484848484848486	0.6	0.7111111111111111	0.6388888888888888	0.6785714285714286	0.7142857142857143	0.7333333333333333	0.6	0.3333333333333333	0.0	0.0	0.7333333333333333	0.0	0.0	39.0	0.0	0.0
PF3D7_1211200	0.20833333333333334	0.21904761904761905	0.24175824175824176	0.24358974358974358	0.3484848484848485	0.45454545454545453	0.6222222222222222	0.5555555555555556	0.6071428571428571	0.7619047619047619	0.6666666666666666	0.6	0.3333333333333333	0.6666666666666666	0.0	0.7619047619047619	0.0	0.0	42.0	0.0	0.0
PF3D7_1246500	0.13333333333333333	0.047619047619047616	0.10989010989010989	0.1282051282051282	0.15151515151515152	0.18181818181818182	0.13333333333333333	0.08333333333333333	0.25	0.2857142857142857	0.4	0.6	0.3333333333333333	0.6666666666666666	1.0	0.9523809523809523	0.047619047619047616	0.605	3.0	0.0	0.0
PF3D7_0702100	0.19166666666666668	0.1523809523809524	0.10989010989010989	0.16666666666666666	0.25757575757575757	0.4	0.4888888888888889	0.6111111111111112	0.6785714285714286	0.6190476190476191	0.8	0.8	1.0	1.0	1.0	0.8901098901098901	0.10989010989010989	0.6153	6.0	0.0	0.0
PF3D7_1122200	0.2	0.20952380952380953	0.3076923076923077	0.3333333333333333	0.3787878787878788	0.4727272727272727	0.5333333333333333	0.6388888888888888	0.75	0.7619047619047619	0.6666666666666666	0.5	0.16666666666666666	0.0	0.0	0.7619047619047619	0.0	0.0	39.0	0.0	0.0
PF3D7_0516200	0.2	0.2857142857142857	0.4945054945054945	0.4358974358974359	0.6515151515151515	0.6363636363636364	0.6	0.6111111111111112	0.6428571428571429	0.8095238095238095	0.8	1.0	1.0	1.0	1.0	0.8	0.2	0.6922	0.0	0.0	0.0
PF3D7_0221800	0.15833333333333333	0.11428571428571428	0.17582417582417584	0.21794871794871795	0.25757575757575757	0.2727272727272727	0.2	0.3055555555555556	0.32142857142857145	0.5714285714285714	0.6666666666666666	0.7	0.5	0.6666666666666666	0.0	0.7	0.0	0.0	42.0	0.0	0.0
PF3D7_0518700	0.10833333333333334	0.17142857142857143	0.34065934065934067	0.44871794871794873	0.5606060606060606	0.6727272727272727	0.8	0.8888888888888888	0.7142857142857143	0.5238095238095238	0.3333333333333333	0.3	0.3333333333333333	0.6666666666666666	0.0	0.8888888888888888	0.0	0.0	42.0	0.0	0.0
