,ORF,dtw_score
0,PF3D7_1364900,3.135416881731356
1,PF3D7_0907000,2.8822899688669943
2,PF3D7_1130000,2.709280344038005
3,PF3D7_1129800,2.6665016068194407
4,PF3D7_0819900,2.52622706541691
5,PF3D7_0626700,2.4735763128201347
6,PF3D7_0905900,2.372307912861617
7,PF3D7_1214400,2.3678485194860257
8,PF3D7_1108400,2.3196801252795125
9,PF3D7_0306100,2.3062244829208858
10,PF3D7_0721900,2.2535942979583417
11,PF3D7_0604600,2.157863183252217
12,PF3D7_1347300,2.1530863476251643
13,PF3D7_1233100,2.0258070375997477
14,PF3D7_1020600,1.9464974793985883
15,PF3D7_0722100,1.89843830654979
16,PF3D7_1012800,1.898291454332038
17,PF3D7_1442200,1.8815216768192922
18,PF3D7_0825800,1.8776964547248969
19,PF3D7_0703000,1.838484738390426
20,PF3D7_0807800,1.807000267313739
21,PF3D7_1412300,1.7719115557004406
22,PF3D7_1317600,1.7564917272569014
23,PF3D7_1449500,1.7525227930427019
24,PF3D7_1145100,1.7367412305483036
25,PF3D7_1337500,1.7319903021493435
26,PF3D7_0217400,1.6984973241117842
27,PF3D7_0922000,1.68696548493087
28,PF3D7_1406300,1.6768868612289938
29,PF3D7_1207700,1.6658430013183136
30,PF3D7_1469800,1.6450420553248972
31,PF3D7_0922800,1.6423270333270918
32,PF3D7_0531000,1.6328007859501026
33,PF3D7_0619000.2,1.614857212991044
34,PF3D7_0728800,1.6056965461924466
35,PF3D7_1448800,1.594907769464876
36,PF3D7_0920400,1.5408062277739254
37,PF3D7_0519900,1.5348841975312444
38,PF3D7_0926900,1.5218351772608398
39,PF3D7_1308500,1.5103686713940567
40,PF3D7_0815300,1.5102383939878716
41,PF3D7_1002900,1.5099793682687737
42,PF3D7_1344000,1.5082356566325426
43,PF3D7_1333300,1.4785546494675799
44,PF3D7_0934500,1.475980271290305
45,PF3D7_0927000,1.4683147881266132
46,PF3D7_0216400,1.4454534290799212
47,PF3D7_1303600,1.4358385813689971
48,PF3D7_1405300,1.435766509138483
49,PF3D7_0910900,1.4263924490097692
50,PF3D7_0725000,1.425697852894491
51,PF3D7_1148000,1.4247114205142604
52,PF3D7_1119000,1.4120760690201895
53,PF3D7_1129500,1.4037264770788096
54,PF3D7_1323500,1.3881787535907055
55,PF3D7_1203600,1.3613717251292585
56,PF3D7_1410700,1.3609918359200766
57,PF3D7_0419300,1.3580106634687112
58,PF3D7_1002600,1.354849763849926
59,PF3D7_1225900,1.3535904470590858
60,PF3D7_0406700,1.3403362273806
61,PF3D7_1425700,1.3383465684097535
62,PF3D7_1021600,1.3294582054747222
63,PF3D7_1362700,1.3268145546930497
64,PF3D7_1136500.2,1.3187470471723042
65,PF3D7_1308400,1.3128482444256595
66,PF3D7_0321300,1.3059235813592591
67,PF3D7_1332300,1.3045690786837771
68,PF3D7_0609300,1.2919132910563556
69,PF3D7_1126300.1,1.2918712024165202
70,PF3D7_1430600,1.2903540916180052
71,PF3D7_1458500,1.287608974946699
72,PF3D7_0303500,1.2825571784356091
73,PF3D7_1141300,1.2720840221579492
74,PF3D7_1469600,1.2698570369794562
75,PF3D7_0709400,1.2676983577940488
76,PF3D7_0210300,1.264904493494865
77,PF3D7_0321700,1.2640084501443378
78,PF3D7_0931400,1.2553346154351552
79,PF3D7_1450800,1.254269718487071
80,PF3D7_1454700,1.2276693869082504
81,PF3D7_1134400,1.2269910333793341
82,PF3D7_0511800,1.2189996577554432
83,PF3D7_0520500,1.2155520405269853
84,PF3D7_0511200,1.2111912827491333
85,PF3D7_1103800,1.2095127662024678
86,PF3D7_0810000,1.2011930024553634
87,PF3D7_1433700,1.1945956094445
88,PF3D7_1121300,1.1843178430285985
89,PF3D7_0315300,1.1834013060862565
90,PF3D7_0716600,1.1774655350002818
91,PF3D7_0913600,1.1762835841660035
92,PF3D7_0316100,1.1449153300038637
93,PF3D7_0817400,1.1443149591955297
94,PF3D7_1429700,1.1431854595637831
95,PF3D7_0103900,1.142583481940099
96,PF3D7_1025500,1.1413649291240437
97,PF3D7_1126100,1.1349117406728253
98,PF3D7_1222000,1.123252146748388
99,PF3D7_1249600,1.122414976198923
100,PF3D7_0616200,1.1220730688324312
101,PF3D7_1432000,1.1199354448189434
102,PF3D7_1314500,1.1174527225425939
103,PF3D7_0509100,1.0973596611971628
104,PF3D7_1438700,1.0948087009524945
105,PF3D7_1339900,1.0928880148372913
106,PF3D7_0928000.1,1.088334965831085
107,PF3D7_0721000,1.0755833806074253
108,PF3D7_1455500,1.0741370050243007
109,PF3D7_1241700,1.0722667149882705
110,PF3D7_1356900,1.0611074780992387
111,PF3D7_1446400,1.0587600414741158
112,PF3D7_0602000,1.05838357609688
113,PF3D7_1363100,1.0420502732991428
114,PF3D7_1351200,1.0382077139839756
