,ORF,dtw_score
0,PF3D7_1461200,3.6268259128853
1,PF3D7_0623200,3.578643487906531
2,PF3D7_0923000,3.332397486918847
3,PF3D7_0503300,3.1949039680705953
4,PF3D7_1327700,3.1860023539302333
5,PF3D7_0610700,3.0915388936315864
6,PF3D7_0814100,3.0203794440226326
7,PF3D7_0815200,3.0181108214836145
8,PF3D7_1123600,3.00289611705083
9,PF3D7_1216900,2.909596229565211
10,PF3D7_0627600,2.8782326658483313
11,PF3D7_1107300,2.842134369647448
12,PF3D7_0905800,2.8159660532434834
13,PF3D7_0205400,2.8094507665606754
14,PF3D7_1030700,2.8044165393081024
15,PF3D7_1201500,2.7474257618523756
16,PF3D7_1120000,2.7028959964705197
17,PF3D7_1028300,2.7020120339928058
18,PF3D7_1466400,2.6318580164238035
19,PF3D7_1009400,2.6215151574657907
20,PF3D7_0528200,2.6202844116653634
21,PF3D7_1201400,2.5786750269077885
22,PF3D7_0819200,2.560736322868059
23,PF3D7_0921900,2.5334653292356846
24,PF3D7_1015200.1,2.5055840051121003
25,PF3D7_1325100,2.502303874950687
26,PF3D7_0524000,2.482159683980504
27,PF3D7_1127900,2.4780477607420983
28,PF3D7_0918900,2.472775955075132
29,PF3D7_0517600,2.44279124910345
30,PF3D7_0822400,2.4124227925169928
31,PF3D7_1224900,2.407789011642156
32,PF3D7_0315800,2.3759354614589636
33,PF3D7_1211400,2.3701012133002353
34,PF3D7_1408500,2.360767027882283
35,PF3D7_0821600,2.348992467522475
36,PF3D7_0821500,2.3288580535647108
37,PF3D7_1441000,2.309439943524868
38,PF3D7_0607000,2.296287485182568
39,PF3D7_0318200,2.291972988463122
40,PF3D7_1241100,2.2817474810861595
41,PF3D7_1139200,2.2721642217182505
42,PF3D7_0616300,2.2328741781851216
43,PF3D7_0418700,2.2162326173550846
44,PF3D7_1107700,2.1856614288831544
45,PF3D7_1011800,2.177870765560001
46,PF3D7_1030600,2.1740701297559615
47,PF3D7_0929200,2.1695833229006403
48,PF3D7_0526300,2.164866446753676
49,PF3D7_1309500,2.1485542824605752
50,PF3D7_0804600,2.1411928259008968
51,PF3D7_1033700,2.139512576507216
52,PF3D7_0722500,2.094451845229407
53,PF3D7_1017600,2.093676111084493
54,PF3D7_0921600,2.0912442992966285
55,PF3D7_1238300,2.081603127360347
56,PF3D7_0512400,2.0761189930923
57,PF3D7_0420000,2.071460991286641
58,PF3D7_0710700,2.062992105353631
59,PF3D7_1030100,2.0600626952615344
60,PF3D7_0730300,2.0491594038074026
61,PF3D7_1445400,2.0474876604753702
62,PF3D7_1143800,2.025751395986685
63,PF3D7_1405800,1.990461538325166
64,PF3D7_0709000,1.9857453833212435
65,PF3D7_0801500,1.985305112546213
66,PF3D7_1030400,1.9840719831155802
67,PF3D7_0921800,1.9706064568263737
68,PF3D7_1315900,1.9594218590371753
69,PF3D7_1466700,1.9525718688757054
70,PF3D7_1108000,1.949677126192455
71,PF3D7_1306900,1.9486278122308758
72,PF3D7_1251100,1.9336820727248676
73,PF3D7_0923300,1.9321164102148645
74,PF3D7_0912500,1.9242457622121973
75,PF3D7_0415500,1.922645627094627
76,PF3D7_1006700,1.9148778233316144
77,PF3D7_0304900,1.9099476930058572
78,PF3D7_1473900,1.899785636080763
79,PF3D7_0319700,1.894883260308949
80,PF3D7_1466600,1.8886302613206503
81,PF3D7_0829100,1.88284844164348
82,PF3D7_1234500,1.8771293118019527
83,PF3D7_1239900,1.8688881889221618
84,PF3D7_1413800,1.858990126941737
85,PF3D7_1346500,1.8567962738572894
86,PF3D7_1143300,1.8362073760300552
87,PF3D7_0722600,1.8334240603294154
88,PF3D7_1335600,1.825060392263731
89,PF3D7_1245800,1.8154619745447984
90,PF3D7_0816000,1.8150048302660802
91,PF3D7_0521300,1.8135884695105784
92,PF3D7_1209200,1.8101536817291348
93,PF3D7_0724400,1.8011618043424047
94,PF3D7_0914300,1.7864692697258717
95,PF3D7_1470200,1.776162687681042
96,PF3D7_1207100,1.7649189875481162
97,PF3D7_0916600,1.7627321378779057
98,PF3D7_0424500,1.7616759371805275
99,PF3D7_1022100,1.752052907426428
100,PF3D7_0811500,1.7433619569951642
101,PF3D7_1008800,1.7387421613753002
102,PF3D7_1323900,1.7326080219154507
103,PF3D7_1351800.1,1.7286684143232773
104,PF3D7_1316500,1.7239954843228882
105,PF3D7_0109700,1.7200109606137388
106,PF3D7_0721300,1.7034410755239522
107,PF3D7_1251600,1.7016928982962036
108,PF3D7_1463400,1.6899816654092443
109,PF3D7_1230500,1.6841894470224246
110,PF3D7_0722300,1.6841613767292767
111,PF3D7_1211200,1.68223270155104
112,PF3D7_1355700,1.6800278594977776
113,PF3D7_1331200,1.676082249580615
114,PF3D7_0409800,1.6748496213253083
115,PF3D7_1228400,1.6655462803136778
116,PF3D7_1419100,1.6643970529105527
117,PF3D7_0106700,1.6582939984656522
118,PF3D7_0825500,1.6550143065180163
119,PF3D7_1453700,1.653479418255448
120,PF3D7_1239300,1.6403839632074422
121,PF3D7_1225600,1.6394857355218857
122,PF3D7_1450200,1.6379712862808578
123,PF3D7_1464200,1.6356287042882145
124,PF3D7_0302000,1.6350716306494846
125,PF3D7_0906300,1.633898985313961
126,PF3D7_0403200,1.6335929074034585
127,PF3D7_1438000,1.6306861556372445
