,ORF,dtw_score
0,PF3D7_0212200,4.820085941025987
1,PF3D7_0312900,4.412854746133219
2,PF3D7_1453500,4.31670120654605
3,PF3D7_1109100,4.302413108096733
4,PF3D7_1415800,3.9581463469196523
5,PF3D7_1006000,3.5501328428653722
6,PF3D7_0918300,3.3981204292403198
7,PF3D7_1009000,3.1567686287663053
8,PF3D7_0707900,3.1536347380498384
9,PF3D7_1007900,3.1366294177898006
10,PF3D7_0810600,3.092735341735543
11,PF3D7_1477300,3.054732321766906
12,PF3D7_1309600,2.841902619486952
13,PF3D7_1105600,2.6632687449544914
14,PF3D7_1310400,2.534285715105615
15,PF3D7_0907700,2.5025177901093736
16,PF3D7_1338300,2.436667144542398
17,PF3D7_0214000,2.436498936130129
18,PF3D7_0106400,2.326565771475901
19,PF3D7_1302800,2.2264084815719376
20,PF3D7_0823100,2.147826085822531
21,PF3D7_0304400.1,2.140726648985464
22,PF3D7_1434300,2.089049130537644
23,PF3D7_0216300,2.0689918472601616
24,PF3D7_1350100,2.05333760190367
25,PF3D7_1352100,2.0123167372890527
26,PF3D7_0409400,1.9093185687078573
27,PF3D7_1129100,1.5590162785976376
28,PF3D7_1134000,1.3290299872025357
29,PF3D7_0308200,1.299874197814858
30,PF3D7_1116700,1.1640749897493283
31,PF3D7_0220200,1.1539304557461325
32,PF3D7_0401800,1.1009098362499412
33,PF3D7_1115700,0.9855390241622035
