# pyDL periodicity scores computed on 2019-09-05 15:30:01
# Calculation time:  4656.674384 seconds
# Input files:  /Users/haase-admin/Desktop/moseley/DLxJTK_TAKT_runs_avg/Data/AS_FUP_means_filtered.tsv
# Period(s) of oscillation tested:  45.0000, 48.0000, 51.0000
# Number of random curves generated from background:  1000000
# Number of curve permutations:  10000
	period	reg_score	per_score	p_reg	p_reg_norm	p_per	p_per_norm	p_tot	dl_score
PF3D7_1458900	45.0	0.2524033655068809	3.1089008737152826	0.998689	1.317408263869743	0.002	6.666666666666667	8.78272175913162	677466200902270.0
PF3D7_1459000	48.0	0.3681301850940833	3.812048402269515	0.930999	1.2281158361156144	1e-06	0.0033333333333333335	0.0040937194537187145	74779.23468770702
PF3D7_1459100	48.0	0.4161846663471664	4.408643148395126	0.823599	1.0864404521476219	1e-06	0.0033333333333333335	0.0036214681738254064	51770.324185619575
PF3D7_1459200	48.0	0.447863081318978	4.032238179908608	0.724604	0.9558524201558957	0.0004	1.3333333333333335	1.2744698935411944	2070091116938.7795
PF3D7_1459300	48.0	0.5031823857477221	5.356476754306605	0.519455	0.6852326497122301	1e-06	0.0033333333333333335	0.0022841088323741006	12989.062376177459
PF3D7_1459400	48.0	0.3960267125152564	3.720268826499937	0.875733	1.1552123745664984	0.0004	1.3333333333333335	1.5402831660886647	3654283834370.637
PF3D7_1459500	48.0	0.4535881378422318	4.105311122002298	0.704918	0.9298838763123771	0.0008	2.666666666666667	2.479690336833006	15247298833879.168
PF3D7_1459600	48.0	0.26536410993070264	2.6129616389447166	0.997674	1.3160693391516096	0.0001	0.33333333333333337	0.43868977971720324	84426096395.7544
PF3D7_1459700	48.0	0.8087803983915391	7.522784939231936	0.001178	0.0015539441556265837	1e-06	0.0033333333333333335	5.179813852088613e-06	0.00021421806558408952
PF3D7_1459800	48.0	0.5150041530800176	4.489308891383272	0.473921	0.6251670358053533	0.0031	10.333333333333334	6.460059369988651	269594261197765.9
PF3D7_1460100	45.0	0.1879042266656481	1.593739376750995	0.999953	1.3190756538635562	0.1952	650.6666666666667	858.278558780554	6.322444699579206e+20
PF3D7_1460200	48.0	0.6144226043163855	5.791121013354777	0.155126	0.2046325476109757	0.0003	1.0	0.2046325476109757	8569094630.147345
PF3D7_1460300	48.0	0.31339904447881367	2.864220260105036	0.985429	1.299916498586544	0.0001	0.33333333333333337	0.433305499528848	81355472005.33942
PF3D7_1460400	48.0	0.33116504327027985	3.049791394529784	0.974312	1.285251645294438	0.0002	0.6666666666666667	0.8568344301962921	629059851941.7037
PF3D7_1460500	48.0	0.7344399209244139	6.37363720240957	0.013674	0.01803788827167904	0.0004	1.3333333333333335	0.024050517695572055	13954242.778736698
PF3D7_1460600	48.0	0.691475804750846	6.424943289794981	0.03937	0.05193444941173056	1e-06	0.0033333333333333335	0.0001731148313724352	5.657053901434509
PF3D7_1460700	51.0	0.2495911883762221	3.2929996883802004	0.998859	1.3176325172708097	1e-06	0.0033333333333333335	0.004392108390902699	92351.91303075192
PF3D7_1460800	48.0	0.6370426130077962	6.041330448870428	0.109764	0.14479382538047228	1e-06	0.0033333333333333335	0.0004826460846015743	122.55571685090618
PF3D7_1461100	48.0	0.730670907582681	6.587243105908542	0.015161	0.0199994459621856	0.0002	0.6666666666666667	0.013332963974790401	2376104.492594105
PF3D7_1461200	48.0	0.14453945949504418	0.8595977380489646	0.999998	1.3191350150579564	0.1022	340.6666666666667	449.38532846307714	9.075214902121323e+19
PF3D7_1461300	48.0	0.2302114939716192	2.396428778740251	0.999537	1.3185268925997695	1e-06	0.0033333333333333335	0.004395089641999232	92540.09900226704
PF3D7_1461400	45.0	0.6362195405665007	6.711340695901795	0.111259	0.14676593617220549	1e-06	0.0033333333333333335	0.000489219787240685	127.63174374563637
PF3D7_1461500	48.0	0.2933386824603002	2.624887906757873	0.992896	1.3097664994439835	0.0004	1.3333333333333335	1.7463553325919783	5325965409162.759
