	dl_reg_pval	dl_reg_pval_norm	jtk_per_pval	jtk_per_pval_norm	dlxjtk_score
PF3D7_1255200	0.031236	0.0600508690611909	7.932217418824561e-05	0.00048209323819337123	0.1286962616667574
PF3D7_0730500	0.0033469999999999997	0.006434570967723331	0.0012842624885035599	0.007805311290429872	0.13187570375576102
PF3D7_1335400	0.043769999999999996	0.08414734725343596	3.516389639901545e-05	0.00021371422122478412	0.13317179516211047
PF3D7_0424200	0.044148	0.08487404812759175	3.516389639901545e-05	0.00021371422122478412	0.1366515840125754
PF3D7_1128900	0.006382	0.012269325340905376	0.0006803297011630345	0.004134812894745616	0.13912084338383468
PF3D7_1219300	0.062098	0.11938272720456627	1.4691891552010599e-05	8.929232772523021e-05	0.15315037112160054
PF3D7_1312800	0.033206	0.06383817255877529	7.932217418824561e-05	0.00048209323819337123	0.1546092657878377
PF3D7_1421100	0.033295	0.06400927408734636	7.932217418824561e-05	0.00048209323819337123	0.15585556574535178
PF3D7_1452000	0.003565	0.006853673588268203	0.0012842624885035599	0.007805311290429872	0.15891330759526973
PF3D7_1001400	0.089088	0.17127070761055754	5.735652685057448e-06	3.4859349285229245e-05	0.17535202282601445
PF3D7_1138000	0.00109	0.0020955131027243588	0.0041417950711105465	0.025172423955833956	0.1804819523203675
PF3D7_0203000	0.066025	0.1269323418416292	1.4691891552010599e-05	8.929232772523021e-05	0.18408013636470677
PF3D7_0525800	0.023163999999999997	0.04453253716652023	0.0001698261780107018	0.0010321458397356358	0.18835655131708634
PF3D7_1428500	0.068079	0.1308811344223593	1.4691891552010599e-05	8.929232772523021e-05	0.20179927397632813
PF3D7_1028700	0.052240999999999996	0.10043275229304884	3.516389639901545e-05	0.00021371422122478412	0.2264116569591245
PF3D7_1231200	0.070903	0.13631024359859195	1.4691891552010599e-05	8.929232772523021e-05	0.22796698216549116
PF3D7_0704500	0.001216	0.002337746727442955	0.0041417950711105465	0.025172423955833956	0.24145152810719978
PF3D7_1131000	0.053575	0.10299735273252984	3.516389639901545e-05	0.00021371422122478412	0.24420174333876854
PF3D7_1014100	0.004164	0.008005244550224066	0.0012842624885035599	0.007805311290429872	0.25181978414159095
PF3D7_1372200	0.103316	0.19862388231290815	5.735652685057448e-06	3.4859349285229245e-05	0.2734967099596742
PF3D7_1133300	0.0023420000000000003	0.00450246943722977	0.002342695994481709	0.014238110712927073	0.27781643976527415
PF3D7_0610400	0.32447600000000004	0.6238015683665955	2.0008650961031914e-07	1.2160578592806885e-06	0.2951857472491427
PF3D7_0903600.1	0.028952	0.055659903990895085	0.0001698261780107018	0.0010321458397356358	0.36770284998546343
PF3D7_0302500	0.029554	0.05681724242010616	0.0001698261780107018	0.0010321458397356358	0.3911149724073228
PF3D7_0113300	0.045631	0.08772509944074791	7.932217418824561e-05	0.00048209323819337123	0.4011581889449688
PF3D7_0501500	0.000789	0.0015168438881188252	0.007115131547795237	0.04324335336431964	0.4050908152817648
PF3D7_1356300	0.170155	0.32712113026978284	2.0695381558476795e-06	1.2577950129677506e-05	0.440360568155022
PF3D7_1437300	0.005032	0.00967396507606328	0.0012842624885035599	0.007805311290429872	0.4422531605699095
PF3D7_1116100	0.123027	0.23651806466868786	5.735652685057448e-06	3.4859349285229245e-05	0.4617930712420243
PF3D7_0703600	0.000843	0.001620658298712509	0.007115131547795237	0.04324335336431964	0.4755250563489249
PF3D7_1430200	0.091304	0.17553094342306869	1.4691891552010599e-05	8.929232772523021e-05	0.486786192889603
PF3D7_1118700	0.002849	0.005477171403359357	0.002342695994481709	0.014238110712927073	0.4924972832342573
PF3D7_0324900	0.127695	0.2454922437177863	5.735652685057448e-06	3.4859349285229245e-05	0.5163774051895251
PF3D7_0207700	0.002902	0.0055790633248679715	0.002342695994481709	0.014238110712927073	0.5198898805689695
PF3D7_0423300	0.0008810000000000001	0.0016937128839451011	0.007115131547795237	0.04324335336431964	0.5301405259459706
PF3D7_0404700	0.009994	0.019213355916171786	0.0006803297011630345	0.004134812894745616	0.5321563735787334
PF3D7_1035300	0.070855	0.1362179641225087	3.516389639901545e-05	0.00021371422122478412	0.5648799969428043
PF3D7_1115800	0.132189	0.25413190966608284	5.735652685057448e-06	3.4859349285229245e-05	0.5728369496235325
PF3D7_1312100	0.0009599999999999999	0.0018455895216654907	0.007115131547795237	0.04324335336431964	0.6579451128052131
PF3D7_1121900	0.003146	0.006048150661624618	0.002342695994481709	0.014238110712927073	0.659287686829587
PF3D7_1245500	0.000993	0.0019090316614727414	0.007115131547795237	0.04324335336431964	0.7173534643333348
PF3D7_0405900	0.011082	0.021305024040726008	0.0006803297011630345	0.004134812894745616	0.7251979110971035
PF3D7_0814400	0.055742999999999994	0.10716530906895776	7.932217418824561e-05	0.00048209323819337123	0.7312874182961202
PF3D7_0418600	0.10593599999999999	0.2036608037157869	1.4691891552010599e-05	8.929232772523021e-05	0.7603191438397459
PF3D7_0808600	0.079603	0.15303589863868544	3.516389639901545e-05	0.00021371422122478412	0.8009919170683131
PF3D7_1235200	0.058011	0.11152551431389247	7.932217418824561e-05	0.00048209323819337123	0.8242239773270061
PF3D7_1252600	0.080786	0.15531020322632114	3.516389639901545e-05	0.00021371422122478412	0.8372354410130998
PF3D7_0936000	0.11166	0.21466513123871736	1.4691891552010599e-05	8.929232772523021e-05	0.890342364464869
PF3D7_0726100	0.039132	0.07523084287688958	0.0001698261780107018	0.0010321458397356358	0.9078079602790348
PF3D7_0323400	0.061404999999999994	0.118050442268614	7.932217418824561e-05	0.00048209323819337123	0.9775109762242608
PF3D7_0423500	0.15978	0.3071753060122001	5.735652685057448e-06	3.4859349285229245e-05	1.011603213938019
PF3D7_1372500	0.087512	0.16824086481249004	3.516389639901545e-05	0.00021371422122478412	1.06423969932238
PF3D7_1406800	0.08752599999999999	0.16826777965968098	3.516389639901545e-05	0.00021371422122478412	1.0647505340133374
PF3D7_0407700	0.089325	0.1717263375237187	3.516389639901545e-05	0.00021371422122478412	1.131761941462776
PF3D7_1238600	0.024059	0.04625316489765629	0.00034707262534643487	0.0021093895566257955	1.138001160654441
PF3D7_1035200	0.064834	0.12464265734131295	7.932217418824561e-05	0.00048209323819337123	1.1505769690290713
PF3D7_1410700	0.006957	0.013374756564819602	0.0012842624885035599	0.007805311290429872	1.1628403714498214
PF3D7_0818100	0.066004	0.12689196957084273	7.932217418824561e-05	0.00048209323819337123	1.2139953162976362
PF3D7_0612700	0.002183	0.004196793672703923	0.0041417950711105465	0.025172423955833956	1.2479458822324665
PF3D7_0216700.2	0.09249099999999999	0.1778129379670447	3.516389639901545e-05	0.00021371422122478412	1.256415961367516
PF3D7_1102800	0.00395	0.0075938318860194675	0.002342695994481709	0.014238110712927073	1.2922414757653449
PF3D7_1036500	0.09410299999999999	0.18091199037217465	3.516389639901545e-05	0.00021371422122478412	1.3232593161627961
PF3D7_1323700	0.094446	0.18157140412835304	3.516389639901545e-05	0.00021371422122478412	1.3377814361451137
PF3D7_1318700	0.09525499999999999	0.18312669779817325	3.516389639901545e-05	0.00021371422122478412	1.37245330858954
PF3D7_0301200	0.0022559999999999998	0.004337135375913903	0.0041417950711105465	0.025172423955833956	1.3726622963567805
PF3D7_0632500	0.096621	0.1857528178883764	3.516389639901545e-05	0.00021371422122478412	1.4323476993884554
PF3D7_1040200	0.070297	0.13514521521304065	7.932217418824561e-05	0.00048209323819337123	1.4666058907697752
PF3D7_0503400	0.368248	0.7079527605982017	6.804813352432401e-07	4.135734475192634e-06	1.4674853747405092
PF3D7_1017100	0.007542	0.01449941267958451	0.0012842624885035599	0.007805311290429872	1.480312879838492
PF3D7_0515700	0.046785	0.08994365184491665	0.0001698261780107018	0.0010321458397356358	1.55129611883974
PF3D7_0411000	0.263457	0.5064932068848179	2.0695381558476795e-06	1.2577950129677506e-05	1.6345610213967074
PF3D7_0507200	0.027149	0.052193656170517085	0.00034707262534643487	0.0021093895566257955	1.6350383328755518
PF3D7_0936600	0.265305	0.510045966714024	2.0695381558476795e-06	1.2577950129677506e-05	1.6691992960050042
PF3D7_1473400	0.137697	0.26472097954663865	1.4691891552010599e-05	8.929232772523021e-05	1.6696843482921633
PF3D7_0712600	0.190958	0.3671146707064569	5.735652685057448e-06	3.4859349285229245e-05	1.7268520958957456
PF3D7_1240400	0.139928	0.26901005269542577	1.4691891552010599e-05	8.929232772523021e-05	1.752163484023496
PF3D7_0425500	0.10349900000000001	0.19897569781547564	3.516389639901545e-05	0.00021371422122478412	1.7605189926741085
PF3D7_0814500	0.027960000000000002	0.05375279481850741	0.00034707262534643487	0.0021093895566257955	1.7859480287344762
PF3D7_1361800	0.10495299999999999	0.20177099694516484	3.516389639901545e-05	0.00021371422122478412	1.835762622078735
PF3D7_1035400	0.106222	0.2042106355941164	3.516389639901545e-05	0.00021371422122478412	1.9031592109492215
PF3D7_0934800	0.198231	0.3810969338221582	5.735652685057448e-06	3.4859349285229245e-05	1.9317728281052517
PF3D7_1001600	0.004565	0.00877616267333642	0.002342695994481709	0.014238110712927073	1.9861428352103314
PF3D7_0220000	0.281165	0.5405366436032059	2.0695381558476795e-06	1.2577950129677506e-05	1.9868060726366534
PF3D7_0515400	0.0045780000000000005	0.008801155031442307	0.002342695994481709	0.014238110712927073	2.0030137370112637
PF3D7_1252400	0.051068	0.09817767259626384	0.0001698261780107018	0.0010321458397356358	2.017496209581374
PF3D7_0321400	0.015738	0.030256133220803637	0.0006803297011630345	0.004134812894745616	2.0747660809484785
PF3D7_0935600	0.002604	0.005006161577517643	0.0041417950711105465	0.025172423955833956	2.0843314900591667
PF3D7_1223100	0.110116	0.21169680809137206	3.516389639901545e-05	0.00021371422122478412	2.1202264898863032
PF3D7_1439500	0.149128	0.2866969522780534	1.4691891552010599e-05	8.929232772523021e-05	2.120985051007245
PF3D7_0508100	0.008801	0.016919826437685397	0.0012842624885035599	0.007805311290429872	2.3493271503382056
PF3D7_1435300	0.302147	0.5808743095861073	2.0695381558476795e-06	1.2577950129677506e-05	2.465621256538158
PF3D7_1311100	0.083588	0.16069701764268232	7.932217418824561e-05	0.00048209323819337123	2.4656299261188193
PF3D7_0420900	0.21861	0.4202753388867633	5.735652685057448e-06	3.4859349285229245e-05	2.5909013590502177
PF3D7_1413700	0.160392	0.30835186933226183	1.4691891552010599e-05	8.929232772523021e-05	2.638805737405549
PF3D7_0423400	0.000465	0.000893957424556722	0.019430951695460618	0.11809472596921981	2.6491664140780986
PF3D7_0802800	0.08573099999999999	0.1648169117519835	7.932217418824561e-05	0.00048209323819337123	2.6601671664964495
PF3D7_0806300	0.009299	0.017877226002049367	0.0012842624885035599	0.007805311290429872	2.770119884485941
PF3D7_0207000	0.163425	0.3141827787272737	1.4691891552010599e-05	8.929232772523021e-05	2.7913521157000876
PF3D7_0712000	0.322535	0.6200700170524782	2.0695381558476795e-06	1.2577950129677506e-05	2.9991756112140795
PF3D7_0833500	0.033418	0.06424574024480978	0.00034707262534643487	0.0021093895566257955	3.0489731798679394
PF3D7_0934900	0.168404	0.3237548518818284	1.4691891552010599e-05	8.929232772523021e-05	3.054330966893409
PF3D7_1364100	0.0017109999999999998	0.0032893788245517237	0.007115131547795237	0.04324335336431964	3.14573492838505
PF3D7_1449100	0.009705	0.018657756570587068	0.0012842624885035599	0.007805311290429872	3.148222773513883
PF3D7_0525700	0.09121699999999999	0.1753636868726678	7.932217418824561e-05	0.00048209323819337123	3.204208361861345
PF3D7_0936300	0.059633000000000005	0.11464379160987312	0.0001698261780107018	0.0010321458397356358	3.212285525718698
PF3D7_0214600	0.059874000000000004	0.11510711147937455	0.0001698261780107018	0.0010321458397356358	3.2513874092115262
PF3D7_0601900	0.735862	1.41468666311647	2.0008650961031914e-07	1.2160578592806885e-06	3.4429909084352976
PF3D7_0420700	0.340517	0.6546402157801748	2.0695381558476795e-06	1.2577950129677506e-05	3.529292293902145
PF3D7_0932200	0.131351	0.25252086381279565	3.516389639901545e-05	0.00021371422122478412	3.5985558336111376
PF3D7_0412400	0.34279	0.6590100334705349	2.0695381558476795e-06	1.2577950129677506e-05	3.600440604933472
PF3D7_0832000	0.010251	0.01970743561103432	0.0012842624885035599	0.007805311290429872	3.7089290810305515
PF3D7_0702500	0.761848	1.4646444644810528	2.0008650961031914e-07	1.2160578592806885e-06	3.8207773205701665
PF3D7_1251200	0.09811900000000001	0.1886327065378086	7.932217418824561e-05	0.00048209323819337123	3.9879602261642346
PF3D7_1434700	0.354713	0.6819318708318033	2.0695381558476795e-06	1.2577950129677506e-05	3.9893530190005535
PF3D7_1112100	0.019646	0.037769220565250235	0.0006803297011630345	0.004134812894745616	4.0343457803455705
PF3D7_1036000	0.138508	0.2662801181946289	3.516389639901545e-05	0.00021371422122478412	4.219412489719223
PF3D7_1035900	0.06612799999999999	0.12713035821739122	0.0001698261780107018	0.0010321458397356358	4.38030305035476
PF3D7_0731500	0.14291099999999998	0.27474483763618435	3.516389639901545e-05	0.00021371422122478412	4.6347254438208845
PF3D7_1143200	0.001962	0.003771923584903847	0.007115131547795237	0.04324335336431964	4.647069127030593
PF3D7_1351700	0.067582	0.12992565734708042	0.0001698261780107018	0.0010321458397356358	4.675628213467425
PF3D7_1310700	0.14360599999999998	0.2760809675503068	3.516389639901545e-05	0.00021371422122478412	4.702672540266008
PF3D7_1458300	0.011241	0.02161069980525185	0.0012842624885035599	0.007805311290429872	4.888513574505126
PF3D7_0421300	0.380262	0.7310495444662112	2.0695381558476795e-06	1.2577950129677506e-05	4.91495805242322
