# pyDL periodicity scores computed on 2020-03-02 13:20:04
# Calculation time:  2227.969585 seconds
# Input files:  /Users/taylorlab/Documents/TaylorLab/jws48/Jupyter/Periodicity/data/AS16_3D7.tsv
# Period(s) of oscillation tested:  45.0000, 48.0000, 51.0000
# Number of random curves generated from background:  1000000
# Number of curve permutations:  10000
	period	reg_score	per_score	p_reg	p_reg_norm	p_per	p_per_norm	p_tot	dl_score
PF3D7_0100100	51.0	0.6358176079867414	7.228880567645357	0.021299	0.040947095022868	6.6e-05	0.007586206896551725	0.00031063313465624003	30.512921088378306
PF3D7_0100200	51.0	0.4942672597741655	4.9618311946143265	0.212261	0.4080694556856653	0.0004	0.04597701149425288	0.01876181405451335	6607428.772323888
PF3D7_0100300	51.0	0.5782174799154352	6.492830077526591	0.066783	0.1283895885681109	6.6e-05	0.007586206896551725	0.0009739899822408414	940.0940813781095
PF3D7_0101100	48.0	0.3339783326810662	3.3294383742652625	0.8044	1.5464502200288757	6.6e-05	0.007586206896551725	0.01173169132435699	1642720.084210862
PF3D7_0101200	48.0	0.4923372365426097	4.887919767179508	0.217088	0.41734931049928964	0.0001	0.01149425287356322	0.004797118511486088	111229.15388146594
PF3D7_0101300	48.0	0.5709018796837344	5.5502958641451	0.075336	0.14483263771269939	0.0001	0.01149425287356322	0.0016647429622149356	4648.759331281326
PF3D7_0102200	48.0	0.8212797148593022	6.939042525423608	0.000422	0.0008112903938987886	6.6e-05	0.007586206896551725	6.154616781301156e-06	0.0005975396488910668
PF3D7_0102300	51.0	0.7804678359475155	4.647732385046924	0.000675	0.0012976801324210481	0.1118	12.85057471264368	0.01667593549479002	7391176.463909035
PF3D7_0102500	48.0	0.5227672444746045	4.945165964631939	0.149694	0.287785081100202	6.6e-05	0.007586206896551725	0.00218319716696705	10586.822301506218
PF3D7_0102600	51.0	0.39221042001779477	4.208929244416649	0.568355	1.092656283943948	6.6e-05	0.007586206896551725	0.008289116636816158	579437.526461317
PF3D7_0102700	48.0	0.7302759808551641	6.51237667250425	0.001819	0.0034970076457390914	6.6e-05	0.007586206896551725	2.6529023519400006e-05	0.020548550900077584
PF3D7_0102900	51.0	0.2567411709228927	2.5447248020250472	0.975047	1.874517214928512	0.018	2.0689655172413794	3.878311479162439	58334876406972.64
PF3D7_0103000	48.0	0.6713749537419176	5.001710001406114	0.008653	0.016635298053095302	0.0082	0.9425287356321841	0.01567924644084845	3868499.8196872007
PF3D7_0103100	48.0	0.6526193139871299	4.117994993224629	0.01415	0.027203220553715303	0.0318	3.655172413793104	0.09943246133426975	984398807.0048261
PF3D7_0103200	51.0	0.3703721880736655	3.307529017012792	0.661504	1.2717342197289674	0.0181	2.0804597701149428	2.645791882424634	18521126919955.95
PF3D7_0103300	51.0	0.24364462662687797	1.7695673981892956	0.984756	1.8931826614554395	0.2006	23.057471264367816	43.65200481470818	8.317881047096003e+16
PF3D7_0103400	48.0	0.4773532293855623	3.7447133295326607	0.257345	0.4947429535968809	0.0047	0.5402298850574713	0.26727492895463684	19093165220.902767
PF3D7_0103600	48.0	0.49288822618110373	3.3038731634515717	0.215671	0.41462514346574797	0.0291	3.344827586206897	1.386849617799226	2667415549564.498
PF3D7_0103900	51.0	0.5408793824530932	4.084432305651043	0.117666	0.2262116006836371	0.0272	3.1264367816091956	0.7072362688040149	353754606737.64453
PF3D7_0104100	51.0	0.6881260204767206	6.060371430572071	0.005463	0.010502557871727682	0.0013	0.14942528735632185	0.001569347727959309	3900.2865868489275
PF3D7_0104200	48.0	0.35110465138585506	3.593151946812627	0.740077	1.4227899546100327	6.6e-05	0.007586206896551725	0.010793578966007146	1279316.8985854022
PF3D7_0104300	48.0	0.3006310101917465	2.966859028896169	0.904556	1.7389990368329684	0.0001	0.01149425287356322	0.01998849467624102	8046651.772689611
PF3D7_0104400	48.0	0.39048528940715804	3.566822495191517	0.575556	1.106500127845524	0.0001	0.01149425287356322	0.012718392274086485	2072868.7258463893
PF3D7_0104500	51.0	0.45842580410361267	1.9976211103352906	0.314868	0.6053302932372601	0.4098	47.10344827586207	28.5131441573137	2.3181232072897852e+16
PF3D7_0104800	48.0	0.473054517447478	4.39107463630801	0.26973	0.5185529809154509	0.0002	0.02298850574712644	0.01192075818196439	1697204.8607204647
PF3D7_0105100	48.0	0.6355181756033801	4.613909065847081	0.021463	0.041262383232819194	0.0134	1.5402298850574714	0.06355355578388244	256847149.36251152
PF3D7_0105200	48.0	0.5354434791732392	4.7158099318583515	0.126735	0.24364665419612075	0.0016	0.18390804597701152	0.044808580082045205	89971239.16941406
PF3D7_0105300	48.0	0.5306543331950938	5.093776508063575	0.135032	0.2595975461349318	6.6e-05	0.007586206896551725	0.0019693606948167244	7770.764445883609
PF3D7_0105400.1	48.0	0.644566678920118	6.3699237320888775	0.017269	0.03319946401004308	6.6e-05	0.007586206896551725	0.00025185800283480963	16.268316498964854
PF3D7_0105600	51.0	0.2565732226932355	2.8935041687303737	0.975191	1.874794053356762	0.0011	0.12643678160919541	0.23704292628648715	13320124650.618147
PF3D7_0105700	48.0	0.6649335333676984	3.8943628900530367	0.010227	0.01966129587299268	0.0583	6.7011494252873565	0.13175328153970958	2293012107.494381
