# pyDL periodicity scores computed on 2020-03-02 15:44:32
# Calculation time:  2151.603606 seconds
# Input files:  /Users/taylorlab/Documents/TaylorLab/jws48/Jupyter/Periodicity/data/AS19_FUP.tsv
# Period(s) of oscillation tested:  45.0000, 48.0000, 51.0000
# Number of random curves generated from background:  1000000
# Number of curve permutations:  10000
	period	reg_score	per_score	p_reg	p_reg_norm	p_per	p_per_norm	p_tot	dl_score
PF3D7_0101200	51.0	0.45294895391961004	4.691840023550898	0.853787	1.1687707049965776	0.0009	2.25	2.6297340862422995	18185946566586.027
PF3D7_0102200	48.0	0.8964126635426147	7.137959705804106	0.000903	0.001236139630390144	0.0017	4.25	0.005253593429158112	239893.50469092786
PF3D7_0102700	48.0	0.9262836348422605	7.230481383116855	0.000277	0.0003791923340177961	0.0002	0.5	0.00018959616700889805	54.21461638724705
PF3D7_0102900	48.0	0.2703792146809467	2.3442135226201235	0.999368	1.368060232717317	0.0003	0.7499999999999999	1.0260451745379877	1080190742223.4325
PF3D7_0103000	48.0	0.9049156102375121	7.894713625541482	0.000636	0.0008706365503080082	0.0001	0.25	0.00021765913757700205	23.915789254516028
PF3D7_0103200	51.0	0.5609921915284503	5.730254577232005	0.526053	0.7201273100616017	0.0006	1.4999999999999998	1.0801909650924024	1260383333813.331
PF3D7_0103300	48.0	0.29841625348936085	2.1372230404124215	0.998087	1.3663066392881589	0.0183	45.75	62.50852874743327	2.4424071584921437e+17
PF3D7_0103400	51.0	0.6327976360838409	6.585032299993055	0.295632	0.40469815195071873	0.0001	0.25	0.10117453798767968	1035674515.733019
PF3D7_0103600	51.0	0.5340863830589282	5.202421763782321	0.617374	0.845138945927447	0.002	5.0	4.225694729637235	75456209478223.28
PF3D7_0103800	48.0	0.9320831173038191	7.303144459874554	0.000194	0.00026557152635181384	2e-06	0.004999999999999999	1.327857631759069e-06	3.6959236279335706e-05
PF3D7_0103900	51.0	0.7330206113016259	6.86096926961613	0.084055	0.1150650239561944	0.0019	4.75	0.5465588637919234	163284005454.92926
PF3D7_0104000	48.0	0.7559721251764789	6.5787767721370525	0.056054	0.07673374401095141	0.0001	0.25	0.019183436002737853	7060897.280384251
PF3D7_0104100	48.0	0.9001142968333737	7.758834380629211	0.00077	0.001054072553045859	2e-06	0.004999999999999999	5.270362765229294e-06	0.0002892785785122107
PF3D7_0104200	48.0	0.5848372777965813	6.191434185551612	0.445122	0.6093388090349077	2e-06	0.004999999999999999	0.0030466940451745377	29411.761808378575
PF3D7_0104300	48.0	0.3547738017108697	3.2992369565749655	0.985586	1.3491937029431897	0.0004	1.0	1.3491937029431897	2455973008447.482
PF3D7_0104400	48.0	0.6881921321846685	6.7109518461433035	0.160635	0.21989733059548258	0.0001	0.25	0.054974332648870645	166148271.7013264
