,ORF,dtw_score
427,PF3D7_0404300,3.2151301794432254
3444,PF3D7_1410000,3.2138582829956555
2077,PF3D7_1037600,3.2132667284964955
246,PF3D7_0303300,3.2120407979072914
3964,PF3D7_1476600,3.2101493825918537
290,PF3D7_0309000,3.208221002094818
793,PF3D7_0528600,3.2081827839208215
3874,PF3D7_1464700,3.2080088340303923
3223,PF3D7_1352200,3.2063453123451127
2839,PF3D7_1253100,3.2049006214419427
3782,PF3D7_1452400,3.2045188493859635
1888,PF3D7_1013300,3.201283848876152
3698,PF3D7_1442300,3.1999993633699093
674,PF3D7_0513500,3.197062288498463
2575,PF3D7_1218200,3.195523350349915
404,PF3D7_0323700,3.1923828505553526
3897,PF3D7_1467600,3.1908310618672604
241,PF3D7_0302800,3.188722042471923
879,PF3D7_0610100,3.1883740719476217
2402,PF3D7_1142400,3.186578867591514
3945,PF3D7_1474000,3.1839370819473376
1519,PF3D7_0905100,3.183560992736886
2230,PF3D7_1119800,3.1821232059354907
3869,PF3D7_1464200,3.180648800015604
3923,PF3D7_1471000,3.178916850135961
1675,PF3D7_0923000,3.1786647766124276
1872,PF3D7_1011700,3.17706704002711
3285,PF3D7_1359500,3.1761981292607167
2165,PF3D7_1111700,3.17528167733655
1148,PF3D7_0717400,3.173912220244435
795,PF3D7_0528800,3.1726874029489416
2324,PF3D7_1131900,3.1693051322778216
3636,PF3D7_1434500,3.169067264089748
2381,PF3D7_1139200,3.167001833213422
2297,PF3D7_1127800,3.1664047833652114
2693,PF3D7_1233400,3.1627593263129463
3970,PF3D7_1478000,3.1626059177464794
1027,PF3D7_0629800,3.1615596514253594
402,PF3D7_0323500,3.1602946720601195
3707,PF3D7_1443300,3.157166939991736
1898,PF3D7_1014600,3.156419155958645
2610,PF3D7_1223600,3.1562274729509956
3548,PF3D7_1423000,3.1538829774481876
2368,PF3D7_1137100,3.152741813551324
3715,PF3D7_1444400,3.15170236895967
1822,PF3D7_1005600,3.149907310196264
1561,PF3D7_0909800,3.1479541094974226
2394,PF3D7_1140800,3.145455099024693
1497,PF3D7_0902200,3.1454358185472335
1454,PF3D7_0827000,3.144644652912662
1426,PF3D7_0822800,3.1440119446625276
3667,PF3D7_1438500,3.142204924496445
3064,PF3D7_1330800,3.1417140883863364
1474,PF3D7_0829500,3.1383721558684243
2249,PF3D7_1122400,3.136767191302463
452,PF3D7_0407100,3.1358768405786535
1051,PF3D7_0703900,3.1340309090774654
2466,PF3D7_1202700,3.1333509694821076
2669,PF3D7_1230500,3.13293692675422
3453,PF3D7_1411100.1,3.1316051180262643
1445,PF3D7_0825500,3.1285192678751126
3207,PF3D7_1350500,3.125242666200902
3514,PF3D7_1419100,3.124076489665335
2051,PF3D7_1033700,3.123165141005373
1991,PF3D7_1026000,3.120649157713175
2588,PF3D7_1220500,3.120579425215114
3562,PF3D7_1425900,3.1194321051932685
2941,PF3D7_1315100,3.119110368002841
468,PF3D7_0409300,3.1171902192047507
761,PF3D7_0524500,3.1169194212027684
2337,PF3D7_1133600,3.1151738437392087
1584,PF3D7_0912500,3.114451650833644
1490,PF3D7_0831750,3.1128945819476344
2350,PF3D7_1134900,3.1121474401297817
2085,PF3D7_1038400,3.1121110927805593
1557,PF3D7_0909400,3.1119539654125585
1494,PF3D7_0901900,3.1116625376573657
3656,PF3D7_1437000,3.1111661332596015
3341,PF3D7_1366600,3.108385046662198
729,PF3D7_0520700,3.107670516440197
3800,PF3D7_1455000,3.106141150458951
1097,PF3D7_0709200,3.1049599716201044
211,PF3D7_0219300,3.104855435509133
817,PF3D7_0601600,3.102689245825558
2170,PF3D7_1112500,3.1019433658827276
3180,PF3D7_1346500,3.0964123450787846
1810,PF3D7_1003900,3.0960098167388317
3161,PF3D7_1344100,3.095312043234124
3816,PF3D7_1457300,3.0936348614514797
2757,PF3D7_1241900,3.0918960515144054
3365,PF3D7_1369500,3.0917137818213507
1400,PF3D7_0820000,3.0902880831902744
996,PF3D7_0626200,3.0900974894490103
2940,PF3D7_1315000,3.087502372964591
2497,PF3D7_1206800,3.0824921256109072
3220,PF3D7_1351900,3.081497886959801
1100,PF3D7_0709600,3.0810320373047677
3292,PF3D7_1360400,3.081017658125688
3812,PF3D7_1456900,3.080514263001943
3526,PF3D7_1420400,3.0776782332673145
1421,PF3D7_0822300,3.077363597086399
2005,PF3D7_1028100,3.0753892985183526
1664,PF3D7_0921900,3.074500958439462
3787,PF3D7_1453400,3.072187208978613
2254,PF3D7_1123100,3.068143972992124
3944,PF3D7_1473900,3.0668834656388824
1912,PF3D7_1016200,3.064544044559817
2572,PF3D7_1217800,3.063012611841976
2119,PF3D7_1106000,3.062573827208495
636,PF3D7_0508700,3.059439621249606
828,PF3D7_0603000,3.058869551648665
423,PF3D7_0403700,3.0560841480586913
2973,PF3D7_1319600,3.0536483551938
179,PF3D7_0215500,3.0518189665954063
2471,PF3D7_1203200,3.0505623063566056
1754,PF3D7_0933000,3.0502650690577955
3890,PF3D7_1466800,3.045229253038892
747,PF3D7_0522800,3.045158688333682
392,PF3D7_0322100,3.044742654057652
1241,PF3D7_0730300,3.0445251444890387
1315,PF3D7_0808400,3.043255964680946
1093,PF3D7_0708800,3.0424440476110606
2026,PF3D7_1030700,3.04065368192796
1131,PF3D7_0714600,3.040428798461138
169,PF3D7_0214500,3.0395949765922743
1188,PF3D7_0722500,3.038729469034256
919,PF3D7_0615600,3.038537756401224
2500,PF3D7_1207100,3.0374679240709828
528,PF3D7_0419200,3.037418713399798
3246,PF3D7_1354900,3.03627591418269
2506,PF3D7_1208100,3.0316378219383497
3037,PF3D7_1327700,3.0310088684332324
352,PF3D7_0317500,3.0309675086118513
2974,PF3D7_1319900,3.0269161477453457
3434,PF3D7_1408700,3.0264571147934998
3507,PF3D7_1417600,3.024494355723
535,PF3D7_0419900,3.023328034311474
3879,PF3D7_1465300,3.0210314058737118
1733,PF3D7_0930600.1,3.020079404211071
2990,PF3D7_1321800,3.0189903043277457
3361,PF3D7_1369000,3.018731714870155
3218,PF3D7_1351800.1,3.0186766801924843
1925,PF3D7_1017600,3.015938700656087
1332,PF3D7_0811200,3.015168611577808
194,PF3D7_0217200,3.01378077562126
1937,PF3D7_1018900,3.0114832206453737
2704,PF3D7_1234700,3.01111144278538
1289,PF3D7_0805600,3.0107050533163418
2464,PF3D7_1202500,3.008069518361959
3928,PF3D7_1471600,3.008000946487844
2697,PF3D7_1233900,3.0078931783183656
3277,PF3D7_1358700,3.006863002595518
1120,PF3D7_0713500,3.004862565810849
2392,PF3D7_1140600,3.0045203162192147
2385,PF3D7_1139800,3.0043493191608293
1031,PF3D7_0630500,3.004031632368129
3674,PF3D7_1439300,3.003983553328184
3283,PF3D7_1359300,3.003329872535304
1689,PF3D7_0924700,3.003178677708384
2554,PF3D7_1215100,3.001732608876314
2137,PF3D7_1108000,3.001601365420472
1849,PF3D7_1009200,3.0003961651740014
3297,PF3D7_1361000,2.998909166203906
1772,PF3D7_0935300,2.9986030842041984
3857,PF3D7_1462300,2.9983088479070097
964,PF3D7_0621500,2.9981493916318094
3211,PF3D7_1351000,2.998027629307648
2159,PF3D7_1110900,2.997982461236868
3949,PF3D7_1474600,2.996888263533035
2227,PF3D7_1119500,2.994528985343718
1581,PF3D7_0912000,2.9944233225956003
371,PF3D7_0319700,2.9937674101575933
1228,PF3D7_0728000,2.9935222926575227
382,PF3D7_0321000,2.992541861921574
3115,PF3D7_1337500,2.9921968529343657
1339,PF3D7_0812000,2.991150928177742
783,PF3D7_0527300,2.9910238292119393
2837,PF3D7_1252800,2.9899424658648264
3769,PF3D7_1450700,2.9882327883035598
2587,PF3D7_1220400,2.985226285327877
1446,PF3D7_0825800,2.9824192121880353
1952,PF3D7_1020700,2.9820990350608487
3885,PF3D7_1466200,2.982015540238117
2049,PF3D7_1033500,2.9817558803316757
2545,PF3D7_1213700,2.98124304192357
3326,PF3D7_1365000,2.9797115442396405
531,PF3D7_0419500,2.978792068480363
309,PF3D7_0311400,2.9770973977696626
2373,PF3D7_1138100,2.977057592771931
3525,PF3D7_1420300,2.9756286184273404
1216,PF3D7_0726400,2.975419328480346
3542,PF3D7_1422400,2.9743754582820485
1114,PF3D7_0711100,2.974165728322677
1659,PF3D7_0921200,2.9718014191721003
516,PF3D7_0417400,2.9709671380755833
224,PF3D7_0220500,2.9703432499277835
153,PF3D7_0212500,2.969536205278655
2584,PF3D7_1220100,2.9689814109589228
3363,PF3D7_1369200,2.9674018229878887
2264,PF3D7_1124100,2.966528987655233
2079,PF3D7_1037800,2.966162727451736
1346,PF3D7_0812900,2.965407056956669
1690,PF3D7_0925100,2.9650827047704005
3766,PF3D7_1450400,2.96469873134536
1344,PF3D7_0812600,2.9642192468460773
99,PF3D7_0205500,2.9641995778980847
3552,PF3D7_1423500,2.9624895887529954
1042,PF3D7_0703000,2.9615506583877034
2987,PF3D7_1321400,2.961500671651287
2431,PF3D7_1146100,2.960817295844554
2834,PF3D7_1252500,2.9606159796186473
1719,PF3D7_0928400,2.9603083971228226
1610,PF3D7_0915400,2.960284419042555
2361,PF3D7_1136400,2.9597085292169805
1386,PF3D7_0818300,2.959262566225741
2470,PF3D7_1203100,2.9591666347035654
2247,PF3D7_1122200,2.957187391838577
3348,PF3D7_1367400,2.9571807613140684
1014,PF3D7_0628200,2.9568357072944504
1911,PF3D7_1016100,2.9561288727508725
1639,PF3D7_0918800,2.9553218719120116
276,PF3D7_0307300,2.954913575604792
1110,PF3D7_0710700,2.953599824142234
2299,PF3D7_1128000.1,2.9509547420734537
2628,PF3D7_1225500,2.950856993050749
2772,PF3D7_1244200,2.9493270155573987
377,PF3D7_0320400,2.9491133390377877
136,PF3D7_0209800,2.9485041509572065
2144,PF3D7_1108700,2.9478964089525856
252,PF3D7_0304200,2.9469611609443036
545,PF3D7_0422300,2.9458440020892143
1415,PF3D7_0821600,2.942156750955061
1902,PF3D7_1015100,2.941756204077964
2145,PF3D7_1108800,2.939951828992489
1487,PF3D7_0831500,2.939591771885344
3281,PF3D7_1359100,2.938172043247014
3759,PF3D7_1449700,2.937644888694236
3424,PF3D7_1407500,2.9375574020732533
1119,PF3D7_0713400,2.93695905483668
3910,PF3D7_1469300,2.9351247257335586
3955,PF3D7_1475700,2.934606820681265
451,PF3D7_0407000,2.934030754240529
751,PF3D7_0523200,2.933362139977695
3517,PF3D7_1419400,2.9329559368116866
521,PF3D7_0418200,2.9327951154353866
3159,PF3D7_1343900,2.9324613902212935
1247,PF3D7_0731200,2.932353045259271
1327,PF3D7_0810600,2.9322109905080738
3044,PF3D7_1328500,2.9295583159267053
3948,PF3D7_1474500,2.928419078453292
2326,PF3D7_1132100,2.9278245582308235
2263,PF3D7_1124000,2.9268444702017247
2383,PF3D7_1139600,2.9260617148126027
2653,PF3D7_1228400,2.924981273178017
1607,PF3D7_0915100,2.9248847451517053
2828,PF3D7_1251600,2.924179306144942
208,PF3D7_0218700,2.9240455431513257
2521,PF3D7_1210300,2.922469848597555
2659,PF3D7_1229000,2.9201995256180147
3888,PF3D7_1466600,2.919341621911263
1618,PF3D7_0916400,2.9188173031697486
1402,PF3D7_0820200,2.917879861329771
1441,PF3D7_0824800,2.916884674768311
2730,PF3D7_1237800,2.91560185344623
1245,PF3D7_0730900,2.9153077040688395
2071,PF3D7_1036900,2.909002097537857
438,PF3D7_0405400,2.907612508076143
556,PF3D7_0423700,2.9070079490866862
796,PF3D7_0529000,2.905199192045327
1129,PF3D7_0714400,2.9019726528755934
1105,PF3D7_0710100,2.9019047315921793
2078,PF3D7_1037700,2.900908355696458
225,PF3D7_0220600,2.89843278185402
2643,PF3D7_1227200,2.89387274714511
3655,PF3D7_1436900,2.8930715560313973
1029,PF3D7_0630100,2.891874726974412
1025,PF3D7_0629600,2.8917538215743717
3906,PF3D7_1468900,2.8914564320018696
97,PF3D7_0204700,2.888477710742808
3457,PF3D7_1411500,2.888140684226037
2290,PF3D7_1126800,2.8865616970416745
3441,PF3D7_1409600,2.8863451815763335
3950,PF3D7_1474700,2.884910895072517
536,PF3D7_0420000,2.884731242143693
1550,PF3D7_0908600,2.8844967519567226
1094,PF3D7_0708900,2.881647353482733
2856,PF3D7_1303300,2.8814317660421462
2625,PF3D7_1225200,2.8812270864534515
3249,PF3D7_1355300,2.878706015642396
475,PF3D7_0410400,2.8772726142250926
2701,PF3D7_1234400,2.8771674085251386
1075,PF3D7_0706500,2.876649205391472
1916,PF3D7_1016600,2.8765406081508
3768,PF3D7_1450600,2.875476865467475
3099,PF3D7_1334700,2.8746387915336107
1966,PF3D7_1022100,2.8746287145610423
3305,PF3D7_1362400,2.873638327993426
736,PF3D7_0521600,2.8733219657389486
1970,PF3D7_1022600,2.8728428795627576
1182,PF3D7_0721900,2.872204217146564
1439,PF3D7_0824600,2.871735434853593
970,PF3D7_0622200,2.8700388070438665
3275,PF3D7_1358500,2.869040602320995
2626,PF3D7_1225300,2.8679118000639354
2281,PF3D7_1125900,2.8665439096699785
1267,PF3D7_0803000,2.8657872472385773
3723,PF3D7_1445400,2.8654608900816854
696,PF3D7_0516700,2.8640199548166843
3227,PF3D7_1352700,2.862683002921582
3785,PF3D7_1453000,2.8622945867046607
1111,PF3D7_0710800,2.8621880514145235
2752,PF3D7_1241100,2.86191595296821
2008,PF3D7_1028400,2.8617447649018315
103,PF3D7_0206000,2.8595015073140146
42,PF3D7_0108400.1,2.8583223932657456
968,PF3D7_0622000,2.857702140382453
1562,PF3D7_0909900,2.855750754629517
3204,PF3D7_1350200,2.855425580513279
363,PF3D7_0318900,2.854389457168858
3024,PF3D7_1326200,2.853230214161551
2503,PF3D7_1207700,2.8514720020256403
366,PF3D7_0319200,2.8505451195414855
101,PF3D7_0205700.1,2.8496774801848397
1017,PF3D7_0628600,2.8488948032351957
764,PF3D7_0524800,2.848451590665304
1927,PF3D7_1017800,2.8480205065190267
43,PF3D7_0108400.2,2.8473800027387703
2801,PF3D7_1248100,2.84687753328059
1337,PF3D7_0811700,2.8456633118790244
