# RNA vs. RNA Profile Dissimilarity Measure Over Phase Shifts 
# Time series file 1:  /Users/haase-admin/Desktop/moseley/DLxJTK_TAKT_runs_avg/Data/AA_3D7_1stage_periodic_jtk05.txt 
# Time series file 2:  /Users/haase-admin/Desktop/moseley/DLxJTK_TAKT_runs_avg/Data/AA_FUP_1stage_periodic_jtk05.txt 
# No. of Randomized Curves:  10000 
	shift_0	shift_1	shift_2	shift_3	shift_4	shift_5	shift_6	shift_7	shift_8	shift_9	shift_10	shift_11	shift_12	shift_13	shift_14	kt_diss_range	kt_diss	kt_diss_pval	est_delay	min_dist_flag	min_pval_flag
PF3D7_0701400	0.041666666666666664	0.06666666666666667	0.14285714285714285	0.14102564102564102	0.18181818181818182	0.23636363636363636	0.28888888888888886	0.3611111111111111	0.4642857142857143	0.6190476190476191	0.7333333333333333	1.0	0.6666666666666666	0.6666666666666666	1.0	0.9583333333333334	0.041666666666666664	0.6104	0.0	0.0	0.0
PF3D7_1459000	0.15	0.21904761904761905	0.27472527472527475	0.28205128205128205	0.30303030303030304	0.36363636363636365	0.4444444444444444	0.5	0.6428571428571429	0.5714285714285714	0.5333333333333333	0.3	0.16666666666666666	0.6666666666666666	1.0	0.85	0.15	0.6276	0.0	0.0	0.0
PF3D7_0924000	0.20833333333333334	0.2857142857142857	0.37362637362637363	0.4230769230769231	0.48484848484848486	0.5636363636363636	0.6222222222222222	0.5833333333333334	0.6428571428571429	0.7619047619047619	0.8666666666666667	1.0	0.8333333333333334	0.6666666666666666	0.0	1.0	0.0	0.0	42.0	0.0	0.0
PF3D7_0412400	0.16666666666666666	0.22857142857142856	0.31868131868131866	0.34615384615384615	0.4393939393939394	0.5454545454545454	0.6222222222222222	0.7777777777777778	0.75	0.9523809523809523	0.8	0.9	0.6666666666666666	0.6666666666666666	0.0	0.9523809523809523	0.0	0.0	42.0	0.0	0.0
PF3D7_1353100	0.15833333333333333	0.18095238095238095	0.2087912087912088	0.2564102564102564	0.3484848484848485	0.41818181818181815	0.5111111111111111	0.6388888888888888	0.6428571428571429	0.6666666666666666	0.6	0.8	0.6666666666666666	0.6666666666666666	0.0	0.8	0.0	0.0	42.0	0.0	0.0
PF3D7_0209100	0.16666666666666666	0.3047619047619048	0.42857142857142855	0.5384615384615384	0.6363636363636364	0.7454545454545455	0.9111111111111111	0.7777777777777778	0.6071428571428571	0.47619047619047616	0.3333333333333333	0.1	0.16666666666666666	0.6666666666666666	1.0	0.9	0.1	0.6033	33.0	0.0	0.0
PF3D7_0412900	0.30833333333333335	0.3523809523809524	0.43956043956043955	0.48717948717948717	0.6212121212121212	0.6545454545454545	0.7333333333333333	0.6388888888888888	0.5	0.5238095238095238	0.5333333333333333	0.4	0.5	1.0	1.0	0.6916666666666667	0.30833333333333335	0.8683	0.0	0.0	0.0
PF3D7_0424500	0.058333333333333334	0.02857142857142857	0.04395604395604396	0.05128205128205128	0.06060606060606061	0.07272727272727272	0.08888888888888889	0.1111111111111111	0.14285714285714285	0.19047619047619047	0.26666666666666666	0.2	0.5	0.3333333333333333	1.0	0.9714285714285714	0.02857142857142857	0.5999	3.0	0.0	0.0
PF3D7_1359500	0.20833333333333334	0.10476190476190476	0.13186813186813187	0.1282051282051282	0.07575757575757576	0.07272727272727272	0.13333333333333333	0.1111111111111111	0.10714285714285714	0.19047619047619047	0.13333333333333333	0.3	0.5	1.0	0.0	1.0	0.0	0.0	42.0	0.0	0.0
PF3D7_0603000	0.175	0.21904761904761905	0.31868131868131866	0.3717948717948718	0.4393939393939394	0.4909090909090909	0.5111111111111111	0.75	0.7857142857142857	0.6666666666666666	0.5333333333333333	0.7	0.5	0.3333333333333333	0.0	0.7857142857142857	0.0	0.0	42.0	0.0	0.0
PF3D7_1122200	0.05	0.17142857142857143	0.25274725274725274	0.2692307692307692	0.30303030303030304	0.41818181818181815	0.4666666666666667	0.5277777777777778	0.7857142857142857	0.8095238095238095	0.6	0.6	0.3333333333333333	0.0	0.0	0.8095238095238095	0.0	0.0	39.0	0.0	0.0
PF3D7_0310100	0.2	0.2857142857142857	0.3516483516483517	0.44871794871794873	0.5454545454545454	0.6727272727272727	0.8222222222222222	0.8333333333333334	0.8928571428571429	0.8571428571428571	0.7333333333333333	0.6	0.3333333333333333	0.0	1.0	1.0	0.0	0.0	39.0	0.0	0.0
