# pyDL periodicity scores computed on 2020-03-02 14:32:21
# Calculation time:  2158.745473 seconds
# Input files:  /Users/taylorlab/Documents/TaylorLab/jws48/Jupyter/Periodicity/data/AA17_FUP.tsv
# Period(s) of oscillation tested:  45.0000, 48.0000, 51.0000
# Number of random curves generated from background:  1000000
# Number of curve permutations:  10000
	period	reg_score	per_score	p_reg	p_reg_norm	p_per	p_per_norm	p_tot	dl_score
PF3D7_0101200	51.0	0.5494035563831503	5.811642412910751	0.695057	0.9942972075414479	0.0003	1.4999999999999998	1.4914458113121716	3317592714298.2744
PF3D7_0102200	48.0	0.9106975242170624	7.173257278158656	0.006382	0.009129617827788972	0.0002	1.0	0.009129617827788972	770083.3188384126
PF3D7_0102700	48.0	0.91945866368757	6.90858835953446	0.004979	0.007122589652861375	0.0003	1.4999999999999998	0.01068388447929206	1243555.4273777914
PF3D7_0102900	51.0	0.31007088802909283	3.7299079168260056	0.999196	1.4293759973449436	0.0001	0.5	0.7146879986724718	365049214001.30316
PF3D7_0103000	48.0	0.9269202149182827	8.11020653780575	0.003982	0.005696355090920666	0.0003	1.4999999999999998	0.008544532636380999	643053.5919544875
PF3D7_0103200	51.0	0.5443401593778106	6.05012208061879	0.710244	1.0160226080351225	7e-06	0.034999999999999996	0.035560791281229284	45005858.51178219
PF3D7_0103300	51.0	0.3165901609982829	2.8923746450784713	0.998944	1.4290155047575726	0.0214	106.99999999999999	152.90465900906025	3.5748874105465083e+18
PF3D7_0103400	48.0	0.6292667209576854	6.403908150416029	0.433676	0.6203848544475417	7e-06	0.034999999999999996	0.021713469905663956	10245736.989568865
PF3D7_0103600	51.0	0.5015254265321673	5.529097312919913	0.82473	1.1797978237405828	7e-06	0.034999999999999996	0.0412929238309204	70466321.1426905
PF3D7_0103800	48.0	0.990539197921714	7.59210779590944	0.000424	0.0006065430835134009	7e-06	0.034999999999999996	2.122900792296903e-05	0.035601867253010275
PF3D7_0103900	51.0	0.7420240949088968	7.443331275951041	0.142017	0.20315903087576098	0.0002	1.0	0.20315903087576098	8385314460.545716
PF3D7_0104000	48.0	0.8112199464352251	6.764953300141434	0.053141	0.07601958962496612	7e-06	0.034999999999999996	0.002660685636873814	18854.29167286598
PF3D7_0104100	48.0	0.9690208910105743	7.8444652532182815	0.000975	0.0013947629868527496	7e-06	0.034999999999999996	4.881670453984623e-05	0.17627790144965896
PF3D7_0104200	48.0	0.6205869643157194	6.169852743920507	0.462697	0.6619001535669813	0.0003	1.4999999999999998	0.9928502303504718	978706352072.4176
PF3D7_0104300	48.0	0.4210366562815876	3.882189548970171	0.96044	1.3739345262490819	0.0008	4.0	5.495738104996327	165988630958962.0
PF3D7_0104400	48.0	0.6923949066378422	6.988274405518658	0.246416	0.35250452940339194	7e-06	0.034999999999999996	0.012337658529118717	1879559.656847993
PF3D7_0104500	51.0	0.48997836057838906	5.43482729514957	0.851042	1.2174378275457822	7e-06	0.034999999999999996	0.04261032396410237	77428203.51302345
PF3D7_0104800	48.0	0.911934622625069	8.440709248621964	0.006151	0.008799166289365399	7e-06	0.034999999999999996	0.00030797082012778894	29.61122539558745
PF3D7_0105100	51.0	0.9692144796732938	8.604899538476293	0.000968	0.0013847493038702172	7e-06	0.034999999999999996	4.84662256354576e-05	0.173358481788928
PF3D7_0105200	51.0	0.7952693382372861	8.569615359487933	0.068501	0.0979924711409233	7e-06	0.034999999999999996	0.0034297364899323153	40381.44619097608
PF3D7_0105300	48.0	0.9974126885247222	7.4390017473195655	0.000322	0.0004606294171964979	7e-06	0.034999999999999996	1.6122029601877423e-05	0.023959464385587742
PF3D7_0105400.1	48.0	1.016468302626001	6.924963171884412	0.000137	0.00019598208122956583	7e-06	0.034999999999999996	6.8593728430348035e-06	0.00873259488987533
PF3D7_0105400.2	48.0	1.0198580639550436	6.820492391691783	0.000124	0.00017738524140486253	0.001	5.0	0.0008869262070243126	22870.84603385437
PF3D7_0105600	51.0	0.3538136773075276	3.42317808472964	0.995042	1.4234335917578806	0.0034	17.0	24.19837105988397	1.4169633317526304e+16
PF3D7_0105700	48.0	0.8608915617383233	8.071411659879766	0.021114	0.030204128927598932	0.0001	0.5	0.015102064463799466	3448152.6569220424
PF3D7_0105800	48.0	0.9616646053679571	8.240927099012517	0.001283	0.0018353650380841826	0.0001	0.5	0.0009176825190420913	1002.2429018028889
PF3D7_0105900	51.0	0.903597308140931	8.541705515183084	0.007701	0.01101648180692618	0.0001	0.5	0.00550824090346309	168501.71733505794
PF3D7_0106000	51.0	0.9641154315000462	7.728155381827017	0.001168	0.001670854531942576	0.0002	1.0	0.001670854531942576	6335.477138867782
PF3D7_0106100	51.0	0.37210323316472466	3.213494587092592	0.990488	1.4169189757146732	0.021	105.0	148.77649245004068	3.2930866862084475e+18
PF3D7_0106200	48.0	0.9571734927743091	7.310024371050115	0.001523	0.002178691311771013	0.0007	3.5	0.0076254195911985454	536806.8893491057
PF3D7_0106300	45.0	0.2414782601772806	2.604719464155579	0.999977	1.4304932382605662	0.0112	56.0	80.1076213425917	5.140693621705063e+17
PF3D7_0106400	51.0	0.3871372539015558	4.155247723592563	0.98451	1.4083672904475903	0.0004	2.0	2.8167345808951807	22347971271101.137
PF3D7_0106700	51.0	0.24542139659657908	2.7870466781978314	0.99997	1.4304832245775836	0.0029	14.499999999999998	20.74200675637496	8923855482338809.0
PF3D7_0106800	51.0	0.7564127632632283	6.80100349171803	0.118433	0.16942150238146841	0.001	5.0	0.8471075119073421	607898044405.701
PF3D7_0106900	51.0	0.8931516092152796	8.08463764827511	0.010081	0.01442113402098725	0.0001	0.5	0.007210567010493625	376697.94308322034
PF3D7_0107000.1	48.0	0.9645423468631512	8.279593465835578	0.001154	0.001650827165977511	7e-06	0.034999999999999996	5.777895080921288e-05	0.2638841175244795
PF3D7_0107400	51.0	0.9193647310282488	8.593623465546138	0.004994	0.007144047544966802	7e-06	0.034999999999999996	0.0002500416640738381	15.952125876250596
PF3D7_0107500	51.0	0.3338245813483167	3.8119197717604054	0.997769	1.4273346365426474	0.0004	2.0	2.8546692730852947	23263107256208.67
PF3D7_0107800	48.0	0.7704585589603778	7.666055543910063	0.098183	0.14045334803914208	0.0001	0.5	0.07022667401957104	346361851.87816906
PF3D7_0107900	51.0	0.5746675278856993	6.5323273106171165	0.615891	0.8810481751135659	7e-06	0.034999999999999996	0.030836686128974805	29346616.85267461
PF3D7_0108000	48.0	0.5745655611480942	4.8636287831483545	0.616226	0.8815274013705873	0.0032	16.0	14.104438421929396	2805872663068084.5
PF3D7_0108300	51.0	0.1568960148924026	2.2168790677996593	0.999999	1.4305247098356542	0.0005	2.5	3.5763117745891355	45741078400173.36
PF3D7_0108400.1	45.0	0.2119476654912988	2.2310019055003996	0.999995	1.4305189877310927	0.0253	126.49999999999999	180.9606519479832	5.925877492200793e+18
PF3D7_0108400.2	51.0	0.2992667791085303	2.2971055648970786	0.999499	1.4298094467654734	0.1004	502.0	717.7643422762676	3.6978207085220554e+20
PF3D7_0108500	51.0	0.8377883635186714	7.587883798788213	0.033403	0.04778386466650503	0.001	5.0	0.23891932333252514	13644072199.308174
PF3D7_0108600	51.0	0.8914657159187307	8.603302542713966	0.01051	0.015034829735202461	7e-06	0.034999999999999996	0.0005262190407320861	146.4775559704539
PF3D7_0108700	51.0	0.2764488913430578	1.7715115556187127	0.9998	1.430240035133722	0.2684	1342.0	1919.382127149455	7.07106047605452e+21
PF3D7_0108800	48.0	0.43814794173262955	3.2638844163653933	0.941159	1.346352551736766	0.0166	83.0	111.74726179415158	1.3954391722607352e+18
PF3D7_0109000	48.0	0.877449453613727	7.06025653725007	0.014739	0.02108452478279249	7e-06	0.034999999999999996	0.0007379583673977371	403.1120526494353
PF3D7_0109200	51.0	0.6971123929586817	7.075264251051083	0.234787	0.33586894091712466	0.0005	2.5	0.8396723522928117	592016048502.6145
PF3D7_0109400	51.0	0.7663064394287998	8.347243373126554	0.103852	0.1485630007288531	7e-06	0.034999999999999996	0.005199705025509858	140705.2103736437
PF3D7_0109500	51.0	0.3373896838175506	4.023987538053054	0.997393	1.4267967587138712	7e-06	0.034999999999999996	0.04993788655498549	124636449.86075999
PF3D7_0109600	51.0	0.2711838808435675	2.2936965003666154	0.999846	1.4303058393361787	0.0684	342.0	489.16459705297314	1.170483418000624e+20
PF3D7_0109700	48.0	0.3361573560798879	2.903083817269839	0.997525	1.4269855881643991	0.0034	17.0	24.258754998794785	1.4275973721573156e+16
PF3D7_0109800	48.0	0.17986291076661354	1.0860571859537134	0.999998	1.430523279309514	0.0987	493.49999999999994	705.9632383392451	3.518410207901573e+20
PF3D7_0109850	51.0	1.0096024453153352	7.992531671586721	0.000191	0.0002732304928091028	0.0004	2.0	0.0005464609856182056	2349.028495481112
PF3D7_0109950	51.0	0.9056019955908698	8.528810686722958	0.007324	0.010477173452009783	7e-06	0.034999999999999996	0.00036670107082034236	49.80000265637224
PF3D7_0110000	51.0	0.8052735517475846	8.204680664319662	0.058492	0.08367433500204209	7e-06	0.034999999999999996	0.0029286017250714728	25141.856793184295
PF3D7_0110100	51.0	0.34720524757204796	2.35780947972147	0.996153	1.4250229062998225	0.1411	705.5	1005.3536603945248	1.0161476200643035e+21
PF3D7_0110200	51.0	0.4687961761986208	4.387793794205156	0.893334	1.2779376390739632	0.0049	24.499999999999996	31.309472157312094	3.069216360375773e+16
PF3D7_0110400	48.0	0.2828057795642754	2.67676085382922	0.999737	1.4301499119868792	0.0001	0.5	0.7150749559934396	365642486517.9645
PF3D7_0110500	48.0	0.28393522175658287	2.7397712964445127	0.999723	1.4301298846209143	0.0001	0.5	0.7150649423104571	365627125713.6981
PF3D7_0110600	48.0	0.3073119565635072	3.042931291244252	0.999282	1.4294990225930146	7e-06	0.034999999999999996	0.05003246579075551	125345952.62439114
PF3D7_0110700	48.0	0.6674532342917869	6.6993643243658	0.314312	0.44963153222939634	7e-06	0.034999999999999996	0.01573710362802887	3900595.7530456153
PF3D7_0110800	51.0	0.20555618294706207	2.3755476532558264	0.999996	1.430520418257233	0.0073	36.5	52.213995266389006	1.4235115292953643e+17
PF3D7_0110900	51.0	0.5484098558215317	6.446961182349637	0.698125	0.9986860617400778	7e-06	0.034999999999999996	0.03495401216090272	42741121.72789764
PF3D7_0111000	48.0	0.9449368723635739	7.988434190450547	0.002257	0.00322869749879657	0.0001	0.5	0.001614348749398285	4610.795235775547
PF3D7_0111200	51.0	0.9277180264650986	8.721585430933951	0.003877	0.005546149846182677	0.0001	0.5	0.0027730749230913385	22018.149136566815
PF3D7_0111300	51.0	0.9051813756930868	8.595276432449891	0.007388	0.010568727124992938	7e-06	0.034999999999999996	0.0003699054493747528	51.10899975781083
PF3D7_0111400	48.0	0.8831477911387761	8.285617334545883	0.012882	0.018428037740140638	7e-06	0.034999999999999996	0.0006449813209049223	269.322590730534
PF3D7_0111500	51.0	0.8460732312514935	7.9741515754445365	0.028589	0.04089731182680334	0.0001	0.5	0.02044865591340167	8555701.321350398
PF3D7_0111600	51.0	0.4011461261646188	4.599122944196639	0.976703	1.3971991728697857	7e-06	0.034999999999999996	0.04890197105044249	117039833.85251386
PF3D7_0111700	51.0	0.5463868846505191	5.149601621059401	0.704185	1.0073550501506703	0.0028	14.0	14.102970702109385	2804995967679282.5
PF3D7_0111800	51.0	0.618170872117952	7.164869212697824	0.470817	0.673516025826719	7e-06	0.034999999999999996	0.023573060903935163	13110017.567142589
PF3D7_0111900	51.0	0.6466960578302108	6.488553395915347	0.377167	0.5395472527818369	0.0004	2.0	1.0790945055636738	1256550780182.9773
PF3D7_0112000	51.0	0.3645095412394701	2.8475351859614975	0.992683	1.4200589805927673	0.059	294.99999999999994	418.9173992748663	7.3516599635212165e+19
PF3D7_0112200	51.0	0.7276787656243185	7.917551909822594	0.168195	0.24060734417815205	7e-06	0.034999999999999996	0.00842125704623532	597712.9350571298
PF3D7_0112800	48.0	0.7814353785582278	8.1969796012539	0.084188	0.12043313470477876	7e-06	0.034999999999999996	0.004215159714667256	74959.45632986467
PF3D7_0112900	48.0	0.7442455703341736	7.438984718460959	0.138215	0.19772017049010543	7e-06	0.034999999999999996	0.006920205967153689	331682.49558113376
PF3D7_0113000	48.0	0.5922091516304432	6.041323841083333	0.558017	0.7982579052662675	7e-06	0.034999999999999996	0.02793902668431936	21826740.264661442
PF3D7_0113200	51.0	0.5773944182855488	6.282733551551671	0.607053	0.8684051850850484	7e-06	0.034999999999999996	0.03039418147797669	28101293.704807244
PF3D7_0113300	51.0	0.7526392987032949	7.428254959654752	0.12435	0.17788592555398916	0.0004	2.0	0.3557718511079783	45032761891.226006
PF3D7_0113700	51.0	0.6271353823544626	6.944834841740975	0.440704	0.6304385921620043	7e-06	0.034999999999999996	0.022065350725670146	10751968.388069157
PF3D7_0113900	48.0	0.3639178828195253	3.5755228285516507	0.992836	1.4202778510922427	7e-06	0.034999999999999996	0.049709724788228486	122935885.27082013
PF3D7_0200800	51.0	0.5750980780016968	6.245572767608296	0.614475	0.8790225500988137	0.0001	0.5	0.43951127504940685	84900913196.81773
PF3D7_0202100	48.0	0.6730827700033408	5.568204486732284	0.29798	0.42626817930500754	0.0004	2.0	0.8525363586100151	619642543103.1722
