,ORF,dtw_score
0,PF3D7_1110300,6.512863144060323
1,PF3D7_0108300,6.291670320939256
2,PF3D7_1433200,6.16173342763862
3,PF3D7_1457700,6.045450765955528
4,PF3D7_1140700,6.041960882433029
5,PF3D7_1456300,5.9741864307754975
6,PF3D7_0511400,5.819378169917768
7,PF3D7_1132100,5.695671662697249
8,PF3D7_1313100,5.693970605161667
9,PF3D7_1216900,5.689006019274411
10,PF3D7_1110400,5.6539998456005565
11,PF3D7_1330800,5.631782295734806
12,PF3D7_1477600,5.626431948850045
13,PF3D7_0106700,5.613295758214518
14,PF3D7_1431100,5.596055893984069
15,PF3D7_1109900,5.590025635713847
16,PF3D7_0807700,5.57528541840045
17,PF3D7_1336700,5.568894469506467
18,PF3D7_0220500,5.49688425711354
19,PF3D7_0403700,5.471380794324764
20,PF3D7_1144400,5.404085597660307
21,PF3D7_0813400,5.369291039861149
22,PF3D7_1306500,5.348246519602526
23,PF3D7_1407300,5.336303412808322
24,PF3D7_1007500,5.320676317637309
25,PF3D7_1221400,5.296335072614334
26,PF3D7_0405300,5.296034823116072
27,PF3D7_1108900,5.292656233745808
28,PF3D7_1006700,5.2867930831561765
29,PF3D7_1366000,5.261426362821758
30,PF3D7_0913000,5.253927633298564
31,PF3D7_1217500,5.243875361901855
32,PF3D7_1007800,5.2348896162187915
33,PF3D7_0703500,5.234866817939118
34,PF3D7_1023100,5.205504829528194
35,PF3D7_1346000,5.179001348362776
36,PF3D7_0706500,5.160662240568221
37,PF3D7_1109100,5.149698337042144
38,PF3D7_1245800,5.128614089492492
39,PF3D7_0507800,5.089305478991132
40,PF3D7_1401000,5.088501450269264
41,PF3D7_1039000,5.082451721042607
42,PF3D7_1038000.2,5.079583001537321
43,PF3D7_0420300,5.057748067751772
44,PF3D7_1146800,5.0450003820780225
45,PF3D7_1207100,5.035349043887449
46,PF3D7_1107700,5.023333903216802
47,PF3D7_0115000,5.016774659876591
48,PF3D7_1146900,5.016748091036552
49,PF3D7_1245600,5.0131453615321195
50,PF3D7_1350000,4.993294828274064
51,PF3D7_1344100,4.989832630471334
52,PF3D7_1113500,4.985810077370168
53,PF3D7_0714100,4.952129085990313
54,PF3D7_0813300,4.938566495765309
55,PF3D7_0515000,4.935839750044942
56,PF3D7_0418700,4.930115318580012
57,PF3D7_1011800,4.9236917211885824
58,PF3D7_1366900,4.89449197774687
59,PF3D7_0801900,4.889398438779653
60,PF3D7_1234700,4.874789462223579
61,PF3D7_1107900,4.871515208625215
62,PF3D7_1109200,4.87144200265968
63,PF3D7_1366300,4.86826558225463
64,PF3D7_1225400,4.862639834184365
65,PF3D7_1464300,4.855032157889234
66,PF3D7_0317100,4.855014248981587
67,PF3D7_1359100,4.845497994581407
68,PF3D7_1107300,4.8124577420887755
69,PF3D7_1133600,4.811181978795375
70,PF3D7_0310200,4.799018279419048
71,PF3D7_1027100,4.790122285406386
72,PF3D7_0827000,4.789007331342827
73,PF3D7_0616300,4.772112831514017
74,PF3D7_1364400,4.769103556716527
75,PF3D7_0627800,4.763004707562701
76,PF3D7_1461800,4.745994219525853
77,PF3D7_1342900,4.745930848545724
78,PF3D7_0931100,4.741348838878573
79,PF3D7_1423700,4.732930726557274
80,PF3D7_0905800,4.730808330453628
81,PF3D7_0804000,4.728042857891652
82,PF3D7_0502000,4.723294081710858
83,PF3D7_1407500,4.71617619148073
84,PF3D7_1358100,4.7037588516113
85,PF3D7_1136600,4.703680821438507
86,PF3D7_0603400,4.700053042936939
87,PF3D7_0723400,4.68540733234296
88,PF3D7_0109700,4.683898497823412
89,PF3D7_1038600,4.679056988202011
90,PF3D7_0420100,4.668955528828159
91,PF3D7_0320900,4.665785509630775
92,PF3D7_0708100,4.663065308949494
93,PF3D7_1207800,4.659413183919106
94,PF3D7_0509800,4.649716106624338
95,PF3D7_1018900,4.646780097699342
96,PF3D7_1028300,4.640767865442706
97,PF3D7_1476500,4.635026091461547
98,PF3D7_0403200,4.620577643414336
99,PF3D7_0807300,4.620281728558412
100,PF3D7_1442600,4.610171217132702
101,PF3D7_1420700,4.608755514411655
102,PF3D7_1213400,4.606961967286958
103,PF3D7_1451000,4.598517292766624
104,PF3D7_1009400,4.580326941447544
105,PF3D7_1311000,4.579101135956102
106,PF3D7_1234100,4.574093584671815
107,PF3D7_1119200,4.5712193175082065
108,PF3D7_1433000,4.564391461099159
109,PF3D7_1351000,4.559433264797674
110,PF3D7_0803100,4.559428494412529
111,PF3D7_0819000,4.559085159187122
112,PF3D7_0621500,4.5559793754719635
113,PF3D7_1359500,4.552411015891942
114,PF3D7_0606200,4.55034390944705
115,PF3D7_0420000,4.550277306478832
116,PF3D7_0305800,4.550054512539537
117,PF3D7_0703400,4.5484085975488915
118,PF3D7_0730300,4.541003277027867
119,PF3D7_0606100,4.539209438799885
120,PF3D7_1004300,4.536234033527216
121,PF3D7_1107600,4.533651933594466
122,PF3D7_0305200,4.52775752765399
123,PF3D7_0320400,4.525726724008024
124,PF3D7_0422500,4.523560792268918
125,PF3D7_1327300,4.517650820102845
126,PF3D7_0906400,4.511546361602484
127,PF3D7_1251600,4.499665231250456
128,PF3D7_1406200,4.498175685785084
129,PF3D7_1249800,4.4926253983088715
130,PF3D7_0523200,4.489321449575092
131,PF3D7_1017600,4.489313838569034
132,PF3D7_1434500,4.486450865191809
133,PF3D7_0822400,4.486344592078053
134,PF3D7_0725300,4.469957483325874
135,PF3D7_0800700,4.468296576873878
136,PF3D7_0921900,4.466786419921063
137,PF3D7_0828000,4.462137923699598
138,PF3D7_1213700,4.462072884362926
139,PF3D7_0528200,4.455699863653629
140,PF3D7_0213900,4.452783738725982
141,PF3D7_0822300,4.445655509415484
142,PF3D7_0830800,4.4415594394022735
143,PF3D7_1145800,4.434840071370915
144,PF3D7_1206200,4.4328165395966375
145,PF3D7_0630900,4.43240934989467
146,PF3D7_1340500,4.422505752865446
147,PF3D7_0714400,4.421134923592637
148,PF3D7_1367800,4.420539191824443
149,PF3D7_0208900,4.415475039575418
150,PF3D7_1114100.2,4.4144906390221665
151,PF3D7_1446300,4.408023033147497
152,PF3D7_1105600,4.4030945302413285
153,PF3D7_1235300,4.401053281710863
154,PF3D7_1102500,4.399618613315544
155,PF3D7_0921800,4.392961656963946
