,ORF,dtw_score
0,PF3D7_0113800,5.339654745525336
1,PF3D7_1216700,5.0943396634053535
2,PF3D7_1477700,5.00324935667113
3,PF3D7_1109100,4.900033404741293
4,PF3D7_0209000,4.891721097711701
5,PF3D7_0312900,4.725411807846959
6,PF3D7_1002500,4.715337300138637
7,PF3D7_0206600,4.654751241631945
8,PF3D7_1477600,4.6074206113055665
9,PF3D7_1318900,4.595121422634524
10,PF3D7_0714100,4.565720809969186
11,PF3D7_0933100,4.5275038634007
12,PF3D7_0918400,4.500698379231517
13,PF3D7_1367800,4.456348959576137
14,PF3D7_0305800,4.423042763460804
15,PF3D7_1144400,4.421077961635982
16,PF3D7_1367200,4.259992327399772
17,PF3D7_0800700,4.175691586250657
18,PF3D7_1007800,4.086503043351516
19,PF3D7_1332100,4.053951045546362
20,PF3D7_0107600,4.050377029732004
21,PF3D7_1222600,4.04091774447858
22,PF3D7_1004100,4.014856912484489
23,PF3D7_1323000,3.9814959470941176
24,PF3D7_0212200,3.9477159944721554
25,PF3D7_0115000,3.9330109441545815
26,PF3D7_1006000,3.8747267494933646
27,PF3D7_0419200,3.8736327779367516
28,PF3D7_1002300,3.8518052226834096
29,PF3D7_1418100,3.8410492864010886
30,PF3D7_0830300,3.834625374154243
31,PF3D7_0906400,3.816995280044502
32,PF3D7_0707900,3.815620076231312
33,PF3D7_0307300,3.7741810445523614
34,PF3D7_0819200,3.738590270937187
35,PF3D7_1350000,3.7332253048837405
36,PF3D7_0801900,3.708581777468421
37,PF3D7_0809500,3.678583888745186
38,PF3D7_1359500,3.662359533070926
39,PF3D7_1351600,3.657253026775414
40,PF3D7_1132100,3.650104521017095
41,PF3D7_1307000,3.6277035166699494
42,PF3D7_0523900,3.623230367407013
43,PF3D7_1109200,3.5915472106200035
44,PF3D7_1201400,3.5520220202755524
45,PF3D7_0703100,3.5473044287642628
46,PF3D7_1328800,3.5463932177869144
47,PF3D7_1415800,3.545466101658442
48,PF3D7_1009000,3.5410557601000585
49,PF3D7_1207800,3.51656948429282
50,PF3D7_0818000,3.5158775401785003
51,PF3D7_1237100,3.4922942703040714
52,PF3D7_1237800,3.481614689859004
53,PF3D7_0818400,3.47826966599993
54,PF3D7_1454300,3.461815731410878
55,PF3D7_0831750,3.446813022748658
56,PF3D7_0926200,3.4460925654457184
57,PF3D7_0706700,3.4138684579748446
58,PF3D7_1338200,3.4054391464715827
59,PF3D7_0622300,3.386009488998053
60,PF3D7_1244500,3.3834644004632706
61,PF3D7_1350600,3.3737805527069464
62,PF3D7_1245600,3.365075802362948
63,PF3D7_1475400,3.354150666609873
64,PF3D7_1422300,3.353269305472201
65,PF3D7_1453500,3.3505832786054977
66,PF3D7_1248200,3.345381125025559
67,PF3D7_1038200,3.2953601945184205
68,PF3D7_0110800,3.2913732084870984
69,PF3D7_1315100,3.206862345318892
70,PF3D7_1410100,3.1844331917121815
