,ORF,dtw_score
0,PF3D7_1351300,3.4913146278262577
1,PF3D7_1315100,3.373413585997359
2,PF3D7_1367200,3.3516025690339593
3,PF3D7_0209000,3.2175091916199343
4,PF3D7_1477700,3.1912081282971614
5,PF3D7_1326200,3.134173895209633
6,PF3D7_1326700,3.118695237868269
7,PF3D7_1449900,3.091125484392581
8,PF3D7_0626500,3.089028331046503
9,PF3D7_1448100,3.07715041608265
10,PF3D7_1463000,3.0601054563421974
11,PF3D7_0310600.1,3.028883933872448
12,PF3D7_1422300,3.026601677944401
13,PF3D7_0107600,3.00323827464604
14,PF3D7_1011600,2.9656778626986076
15,PF3D7_0722000,2.9337679254678397
16,PF3D7_1146100,2.907571868121482
17,PF3D7_0312900,2.863745785914588
18,PF3D7_1354000,2.842338885954834
19,PF3D7_0511700,2.8322372561736104
20,PF3D7_1350000,2.797090743049568
21,PF3D7_1476100,2.785904699578481
22,PF3D7_1475400,2.7631318945817043
23,PF3D7_1316900,2.689271999255335
24,PF3D7_1466400,2.675081128959628
25,PF3D7_1237500,2.6578964524539894
26,PF3D7_1332100,2.656269190830154
27,PF3D7_0314600,2.6498427876772332
28,PF3D7_1436900,2.649558681432893
29,PF3D7_1217500,2.63907038612331
30,PF3D7_0519700,2.618732731668843
31,PF3D7_1127900,2.6084819622668993
32,PF3D7_0316900,2.6052859951707963
33,PF3D7_1007800,2.568420320302294
34,PF3D7_1421000,2.5654935487102253
35,PF3D7_0915500,2.562465727317407
36,PF3D7_1305500,2.5455994257378447
37,PF3D7_0419200,2.5395766834113425
38,PF3D7_0621500,2.5349496276375727
39,PF3D7_1113900,2.5348759102350074
40,PF3D7_0811200,2.533435493485271
41,PF3D7_1109100,2.5323318921050304
42,PF3D7_1475900,2.52680998350641
43,PF3D7_1011500,2.5171418886586174
44,PF3D7_1410100,2.505518214878231
45,PF3D7_1447100,2.5047719037887957
46,PF3D7_0711200,2.498994748329603
47,PF3D7_1237800,2.4960410103067114
48,PF3D7_0404500,2.4955366130099983
49,PF3D7_1119800,2.4896657080265716
50,PF3D7_1139900,2.4742234394885814
51,PF3D7_1124400,2.470499372597881
52,PF3D7_1028300,2.469022621249276
