,ORF,dtw_score
0,PF3D7_0108300,5.32330999623356
1,PF3D7_0115000,5.213558808448132
2,PF3D7_1109900,5.019669193589531
3,PF3D7_0913000,4.782799728952456
4,PF3D7_1433200,4.529384532603294
5,PF3D7_0311500,4.43360758156091
6,PF3D7_1366000,4.360767245266057
7,PF3D7_1477600,4.3316139027905285
8,PF3D7_1344100,4.291805742489751
9,PF3D7_0516500,4.255727993559933
10,PF3D7_1407500,4.142964053771872
11,PF3D7_1352100,4.136158580593267
12,PF3D7_0528200,4.10593720306749
13,PF3D7_0818400,4.080649351859873
14,PF3D7_1345100,4.0391369371638834
15,PF3D7_1105600,4.0328690144962165
16,PF3D7_1442600,3.946363414584149
17,PF3D7_1038600,3.944229573680669
18,PF3D7_1006700,3.943944307985428
19,PF3D7_1038000.2,3.9394746621695895
20,PF3D7_1464600,3.9283570769951504
21,PF3D7_1031000,3.8980718345173857
22,PF3D7_0519700,3.893573262409431
23,PF3D7_0910000,3.879518916041532
24,PF3D7_1458100,3.8421466223980842
25,PF3D7_0909200,3.804855997430343
26,PF3D7_1313100,3.794642289919819
27,PF3D7_1415200,3.766509633802143
28,PF3D7_1124800,3.737315808206931
29,PF3D7_0708100,3.7309510240743684
30,PF3D7_0402400,3.720400344638696
31,PF3D7_1250000,3.7187693752124
32,PF3D7_1445500,3.6934788642738066
33,PF3D7_0729500,3.667891643224594
34,PF3D7_0206600,3.6655690696920735
35,PF3D7_1355800,3.6589050423520235
36,PF3D7_0217300,3.619726981467456
37,PF3D7_1311000,3.612277130955639
38,PF3D7_0320400,3.611289769679514
39,PF3D7_0106400,3.6071460215135356
40,PF3D7_1461200,3.606672447328881
41,PF3D7_0707900,3.6020289866520363
42,PF3D7_0925900,3.5840195738837775
43,PF3D7_0524800,3.5820473975009257
44,PF3D7_1347300,3.5810109330125424
45,PF3D7_1109200,3.5781875452290857
46,PF3D7_1308200,3.5764419308457924
47,PF3D7_0310600.1,3.5724446532610052
48,PF3D7_1038000.1,3.547411488117596
49,PF3D7_1107300,3.535631168112498
50,PF3D7_0730300,3.5294901555047193
51,PF3D7_1304200.1,3.491727461930149
52,PF3D7_0921800,3.4760008585378035
53,PF3D7_1367200,3.466450495332791
54,PF3D7_1423700,3.4504059249936208
55,PF3D7_0721900,3.445327342752646
56,PF3D7_1471000,3.442285473843637
57,PF3D7_1227400,3.376785510898457
58,PF3D7_1351600,3.3664218958008663
59,PF3D7_0509800,3.3655960611631017
60,PF3D7_1008100,3.3476274639800634
61,PF3D7_1102500,3.3425704358175623
62,PF3D7_1216900,3.3412730936953334
63,PF3D7_1028300,3.338226227839362
64,PF3D7_1446300,3.332392520706028
65,PF3D7_1310800,3.3104692598248184
66,PF3D7_1102400,3.309387204160267
67,PF3D7_1428100,3.305402395798001
68,PF3D7_1129100,3.2787082450000278
69,PF3D7_0907700,3.272649982000541
70,PF3D7_1415800,3.26741819195522
71,PF3D7_1311600,3.265361912972217
72,PF3D7_1146100,3.251323543669361
73,PF3D7_1251400,3.2412759344196904
74,PF3D7_1367600,3.2395607909274466
