,ORF,dtw_score
0,PF3D7_1216700,5.40281300706177
1,PF3D7_0113800,4.931560333813759
2,PF3D7_0209000,4.873294307216414
3,PF3D7_0220500,4.784801565627703
4,PF3D7_0212200,4.7556893261122815
5,PF3D7_0703100,4.728877298444657
6,PF3D7_1366100,4.551118920424358
7,PF3D7_1002500,4.539230522981975
8,PF3D7_1477600,4.509277372175638
9,PF3D7_1453500,4.433290872306917
10,PF3D7_0312900,4.429340755572686
11,PF3D7_1307000,4.3780371983616435
12,PF3D7_0831750,4.37210263448118
13,PF3D7_1346200,4.369808689456198
14,PF3D7_1004100,4.328044918625163
15,PF3D7_0206600,4.326795229458685
16,PF3D7_0918300,4.308896990097768
17,PF3D7_0310600.1,4.1970092336109825
18,PF3D7_1477700,4.092459716475876
19,PF3D7_0812000,4.059864177305955
20,PF3D7_1442300,4.0558708653901085
21,PF3D7_0918400,4.008445069079786
22,PF3D7_1124400,4.005385653802615
23,PF3D7_1415800,4.00439963675734
24,PF3D7_0305800,3.997473981319568
25,PF3D7_0307300,3.9708588915977376
26,PF3D7_1328800,3.959226813943135
27,PF3D7_1438500,3.939508133470794
28,PF3D7_1102600,3.9321619423571583
29,PF3D7_0818400,3.9075566917132227
30,PF3D7_0707900,3.879152444995028
31,PF3D7_0622300,3.8756253428687684
32,PF3D7_1332100,3.868809175061972
33,PF3D7_1311000,3.8645529334434845
34,PF3D7_0933100,3.858731350558839
35,PF3D7_1006000,3.8519575537866224
36,PF3D7_0822800,3.839822951002003
37,PF3D7_1207800,3.825644213185787
38,PF3D7_0318700,3.806275604559765
39,PF3D7_0716900,3.7910715805474173
40,PF3D7_1106900,3.773999695986975
41,PF3D7_1109100,3.768919573211046
42,PF3D7_1007800,3.759337022836608
43,PF3D7_1035500,3.742443661410859
44,PF3D7_1144400,3.7291016768288405
45,PF3D7_0809500,3.7214823383298756
46,PF3D7_0424100,3.721214501844784
47,PF3D7_1002200,3.714998577880295
48,PF3D7_1246500,3.713888034239376
49,PF3D7_1007900,3.696481018463221
50,PF3D7_0204500,3.682223000060948
51,PF3D7_0801900,3.669309380017475
52,PF3D7_1301600,3.6405447106256874
53,PF3D7_0722400,3.6238664268032204
54,PF3D7_0204300,3.6227366282213587
55,PF3D7_1355600,3.621978369734141
56,PF3D7_1475400,3.616487016926426
57,PF3D7_1023100,3.6127046624249877
58,PF3D7_1401600,3.603092369559659
59,PF3D7_1418100,3.6004823602361697
60,PF3D7_0507300,3.588632594232112
61,PF3D7_0623200,3.569456660713057
62,PF3D7_1318900,3.5661539689729067
63,PF3D7_1367800,3.560986073623253
64,PF3D7_1248200,3.5524686887455488
65,PF3D7_1338200,3.5397223589492777
66,PF3D7_1435400,3.5288711958544097
67,PF3D7_1351600,3.525816881272317
68,PF3D7_1401900,3.524050302339541
69,PF3D7_0414900,3.5140913923314
70,PF3D7_1455300,3.512609318871559
71,PF3D7_1030200,3.503629403388717
72,PF3D7_1310700,3.496775724038092
73,PF3D7_1009000,3.483164319992496
74,PF3D7_0706700,3.479487287252438
75,PF3D7_0931700,3.475924470782772
76,PF3D7_1002300,3.469797583347462
77,PF3D7_1251400,3.443059346954572
78,PF3D7_0109100,3.4410078157316035
79,PF3D7_0714100,3.439494620318892
80,PF3D7_1423700,3.436529602565542
81,PF3D7_1217400,3.4316957737344893
82,PF3D7_1321900,3.4221120201513355
83,PF3D7_0913800,3.406643465328528
84,PF3D7_1350000,3.406096536300758
85,PF3D7_1328400,3.4047462225104557
86,PF3D7_0507900,3.4023582898877085
87,PF3D7_1222600,3.399047403690489
88,PF3D7_0213600,3.3965845677886732
89,PF3D7_1143100,3.3917467232459413
90,PF3D7_1308200,3.388697131719578
91,PF3D7_0810600,3.380696168193355
92,PF3D7_0800700,3.376395296684044
93,PF3D7_1419300,3.3754167266304584
94,PF3D7_0629300,3.359210994618693
95,PF3D7_1124800,3.3560494907450367
96,PF3D7_0714400,3.349103595416875
97,PF3D7_0214600,3.344670788005705
98,PF3D7_0906700,3.3416399786015236
99,PF3D7_0503600,3.3355306215785414
100,PF3D7_1125800,3.334178587344858
101,PF3D7_0808200,3.333949755546522
102,PF3D7_1249900,3.333224503121964
103,PF3D7_1448100,3.3319549120830017
104,PF3D7_1407500,3.32307522520654
105,PF3D7_1038200,3.3210935558686576
106,PF3D7_1017500,3.319989480296389
107,PF3D7_0309000,3.317767537492307
108,PF3D7_0708100,3.317762863639219
109,PF3D7_1314900,3.3150352752885324
110,PF3D7_0608310,3.3141375657118832
111,PF3D7_1251200,3.306474397787301
112,PF3D7_1132100,3.3013302384793395
113,PF3D7_0923000,3.297567658751544
114,PF3D7_1127900,3.2914126977622997
115,PF3D7_1036500,3.2889834336063757
116,PF3D7_0506100,3.2845009940019643
117,PF3D7_0621400,3.281374221991419
118,PF3D7_0627900,3.2813063518705996
119,PF3D7_0205500,3.27857269806359
120,PF3D7_0903600.1,3.277929276459031
121,PF3D7_1250000,3.276349354611692
122,PF3D7_1121700,3.275744281622087
123,PF3D7_1231300,3.273025132007499
124,PF3D7_0830300,3.268204404499643
125,PF3D7_0612100,3.2526692601038065
126,PF3D7_0731400,3.246886593330127
127,PF3D7_1474600,3.2454979741307497
128,PF3D7_1345100,3.245148378998324
129,PF3D7_0613900,3.2399297084180443
130,PF3D7_0822900,3.235799894926131
131,PF3D7_1355500,3.2332065237137835
132,PF3D7_1428300,3.2287943068370026
133,PF3D7_0205400,3.2099772306677674
134,PF3D7_1237800,3.2085116550241
135,PF3D7_1243600,3.2071060570691623
136,PF3D7_0521900,3.206180722779573
137,PF3D7_0405300,3.2038657388785396
138,PF3D7_1237100,3.1998587164863146
139,PF3D7_1309600,3.191012860395964
140,PF3D7_1469300,3.188104337424192
141,PF3D7_1139600,3.1860338500248395
142,PF3D7_1307300,3.185448604545303
143,PF3D7_0306200,3.182000335118855
144,PF3D7_0919200,3.1732027560784353
145,PF3D7_0323400,3.1726141696698305
146,PF3D7_1106800,3.170415042449263
147,PF3D7_0109000,3.1680545973998657
148,PF3D7_1445700,3.1676026565275706
149,PF3D7_0725400,3.165681865150937
150,PF3D7_1136900,3.1621825056248234
151,PF3D7_0818100,3.161426984599267
152,PF3D7_1429200,3.15602340505871
153,PF3D7_0110800,3.153917042424397
154,PF3D7_1213800,3.152347311721727
155,PF3D7_1139900,3.14551066818427
156,PF3D7_1014400,3.139978816861291
157,PF3D7_1201400,3.134063285265362
158,PF3D7_0210900,3.1211508801398278
