,ORF,dtw_score
0,PF3D7_1110300,6.151225915137487
1,PF3D7_0108300,5.6825073456337565
2,PF3D7_1433200,5.571208443741916
3,PF3D7_0606200,5.536743688065753
4,PF3D7_0627800,5.477109098310163
5,PF3D7_1132100,5.440661692666587
6,PF3D7_1457700,5.399052471227954
7,PF3D7_1330800,5.397278905858408
8,PF3D7_1336700,5.362811491531648
9,PF3D7_1456300,5.359678677369306
10,PF3D7_0511400,5.309399751030574
11,PF3D7_1407300,5.276733961958399
12,PF3D7_0932900,5.232793441071584
13,PF3D7_1140700,5.232788512929249
14,PF3D7_0516500,5.2297730548129
15,PF3D7_1110400,5.200248168795114
16,PF3D7_1007800,5.130178378519422
17,PF3D7_1216900,5.115797438370408
18,PF3D7_1331400,5.10645710091587
19,PF3D7_0220500,5.1031807392263575
20,PF3D7_1350000,5.099929873549675
21,PF3D7_1431100,5.046340117222088
22,PF3D7_1146900,5.032276841593851
23,PF3D7_0813300,5.016469996989436
24,PF3D7_0905100,5.008870675712826
25,PF3D7_0405300,4.979681911363262
26,PF3D7_1011800,4.935577304609717
27,PF3D7_1144400,4.921263507500803
28,PF3D7_1366900,4.914542909851824
29,PF3D7_1346000,4.909543230362715
30,PF3D7_0813400,4.820748626372509
31,PF3D7_1245600,4.811724250459245
32,PF3D7_0721900,4.810911047353328
33,PF3D7_0403700,4.792778669914404
34,PF3D7_1038000.2,4.72316990664637
35,PF3D7_1213400,4.7177602372948675
36,PF3D7_1477600,4.7091849099867815
37,PF3D7_1117300,4.6911631915218095
38,PF3D7_1109100,4.689675209927513
39,PF3D7_0714100,4.680182070334219
40,PF3D7_1039000,4.675019190992108
41,PF3D7_1359500,4.6695251197413
42,PF3D7_0703500,4.660257090419812
43,PF3D7_1423700,4.655076237490088
44,PF3D7_0931100,4.649153942892325
45,PF3D7_0420300,4.624703916643641
46,PF3D7_0204700,4.598084293471431
47,PF3D7_0403200,4.595820117566471
48,PF3D7_0807700,4.585777518807523
49,PF3D7_0106700,4.575372695461127
50,PF3D7_0706500,4.568008335824481
51,PF3D7_1129100,4.567092104701351
52,PF3D7_0702900,4.541513184610908
53,PF3D7_1006700,4.538515177597427
54,PF3D7_0904000,4.52441481030227
55,PF3D7_1207100,4.512710456219763
56,PF3D7_1358100,4.508379389037086
57,PF3D7_0422400,4.489129516163904
58,PF3D7_1114100.2,4.486374379452451
59,PF3D7_0115000,4.474014651130972
60,PF3D7_0929200,4.472804484046896
61,PF3D7_1251600,4.463873684774079
62,PF3D7_0804000,4.462385758490201
63,PF3D7_1313100,4.46170720906179
64,PF3D7_1401000,4.458608630574632
65,PF3D7_1108900,4.449538979554705
66,PF3D7_0515000,4.441853166495843
67,PF3D7_0418700,4.433095718887532
68,PF3D7_1411500,4.42658019130003
69,PF3D7_0304400.1,4.421538854658016
70,PF3D7_0801900,4.421430435262511
71,PF3D7_0906400,4.420279607013194
72,PF3D7_0828000,4.416048656795182
73,PF3D7_1350300,4.409864664939275
74,PF3D7_0611700,4.4071850954085265
