,ORF,dtw_score,cost
969,PF3D7_0729000,1.7875847918159384,1.7875847918159384
970,PF3D7_1229000,1.787551803792208,1.787551803792208
971,PF3D7_0521500,1.7866899190804888,1.7866899190804888
972,PF3D7_0914300,1.7864692697258713,1.7864692697258713
973,PF3D7_0501900,1.7864617406255503,1.7864617406255503
974,PF3D7_0102200,1.7860956918151951,1.7860956918151951
975,PF3D7_1127300,1.7857157714402,1.7857157714402
976,PF3D7_0821700,1.785103234873665,1.785103234873665
977,PF3D7_1447800,1.7819721744728976,1.7819721744728976
978,PF3D7_1226500,1.7818402806409348,1.7818402806409348
979,PF3D7_0911100,1.7810429249280157,1.7810429249280157
980,PF3D7_0610100,1.7801785964374592,1.7801785964374592
981,PF3D7_1347200,1.7788328469299606,1.7788328469299606
982,PF3D7_1244700,1.7783938476988777,1.7783938476988777
983,PF3D7_0812100,1.7778630275636853,1.7778630275636853
984,PF3D7_1470200,1.776162687681042,1.776162687681042
985,PF3D7_0826100,1.7746646600206923,1.7746646600206923
986,PF3D7_1328000,1.774281069969601,1.7752792225672938
987,PF3D7_1302500,1.7739567272429886,1.7739567272429886
988,PF3D7_0915400,1.7737428187877518,1.7737428187877518
989,PF3D7_0619800,1.7733473816847598,1.7733473816847598
990,PF3D7_1331100,1.7732092735053153,1.8377021176675823
991,PF3D7_1108900,1.772787795614359,1.772787795614359
992,PF3D7_1224000,1.7725463095190985,1.7725463095190985
993,PF3D7_1427300,1.772090442258145,1.772090442258145
994,PF3D7_1412300,1.7719115557004397,1.7719115557004397
995,PF3D7_1241900,1.7713968076261952,1.7713968076261952
996,PF3D7_1352300,1.770203115728336,1.770203115728336
997,PF3D7_1411800,1.7696603126505168,1.7696603126505168
998,PF3D7_1126700,1.766905150675499,1.766905150675499
999,PF3D7_0112200,1.7659755523328964,1.7659755523328964
1000,PF3D7_1207100,1.7649189875481164,1.7649189875481164
1001,PF3D7_0507400,1.7634953417249333,1.7634953417249333
1002,PF3D7_1243100,1.7627711158864847,1.7947023000132218
1003,PF3D7_0916600,1.762732137877906,1.762732137877906
1004,PF3D7_0619900,1.762632241618477,1.762632241618477
