	dl_reg_pval	dl_reg_pval_norm	jtk_per_pval	jtk_per_pval_norm	dlxjtk_score
PF3D7_1344600	0.000265	0.00037975871707474014	2.0008650961031914e-07	1.680930775868546e-05	7.30614941799078e-09
PF3D7_0817700	9.1e-05	0.0001304077103917032	6.804813352432401e-07	5.716737330478635e-05	7.60662669663809e-09
PF3D7_1321500.1	0.000279	0.00039982144175038667	2.0008650961031914e-07	1.680930775868546e-05	7.79727983214169e-09
PF3D7_1476300	0.00031299999999999996	0.0004485452016769572	2.0008650961031914e-07	1.680930775868546e-05	9.059233575057269e-09
PF3D7_0508100	3.7e-05	5.302291521420899e-05	2.0695381558476795e-06	0.00017386231509429004	9.524051351853323e-09
PF3D7_1025400	0.00035499999999999996	0.0005087333757038972	2.0008650961031914e-07	1.680930775868546e-05	1.0767696745282952e-08
PF3D7_0802100	0.000133	0.00019059588441864317	6.804813352432401e-07	5.716737330478635e-05	1.1328580355705197e-08
PF3D7_1343100	0.000138	0.00019776114323137407	6.804813352432401e-07	5.716737330478635e-05	1.1786029180027034e-08
PF3D7_1140400	0.000139	0.0001991941949939203	6.804813352432401e-07	5.716737330478635e-05	1.1877934172273448e-08
PF3D7_1436600	0.000386	0.0005531579803428289	2.0008650961031914e-07	1.680930775868546e-05	1.214673280611111e-08
PF3D7_1362800	0.000933	0.0013370372944555946	5.124670303241732e-08	4.305245788771736e-06	1.60468829438645e-08
PF3D7_1345600	0.000185	0.00026511457607104503	6.804813352432401e-07	5.716737330478635e-05	1.62741603112151e-08
PF3D7_1223100	0.000944	0.0013528008638436025	5.124670303241732e-08	4.305245788771736e-06	1.6483031060163185e-08
PF3D7_0423500	0.00047999999999999996	0.0006878648460221707	2.0008650961031914e-07	1.680930775868546e-05	1.7038249740850323e-08
PF3D7_1452000	6.6e-05	9.458141632804847e-05	2.0695381558476795e-06	0.00017386231509429004	1.7092769435206765e-08
PF3D7_1228600	6.6e-05	9.458141632804847e-05	2.0695381558476795e-06	0.00017386231509429004	1.7092769435206765e-08
PF3D7_0319400	0.000195	0.00027944509369650684	6.804813352432401e-07	5.716737330478635e-05	1.7278919241831784e-08
PF3D7_1322500	6.8e-05	9.744751985314084e-05	2.0695381558476795e-06	0.00017386231509429004	1.7620338711812482e-08
PF3D7_0607700	2.2e-05	3.152713877601616e-05	5.735652685057448e-06	0.0004818533311807491	1.873725488458582e-08
PF3D7_1402200	0.000999	0.001431618710783643	5.124670303241732e-08	4.305245788771736e-06	1.879604949543474e-08
PF3D7_0802800	0.00021099999999999998	0.0003023739218972459	6.804813352432401e-07	5.716737330478635e-05	1.8928031963029983e-08
PF3D7_1206000	0.00023999999999999998	0.00034393242301108533	6.804813352432401e-07	5.716737330478635e-05	2.2059345168529417e-08
PF3D7_0208000	2.7000000000000002e-05	3.869239758874711e-05	5.735652685057448e-06	0.0004818533311807491	2.3007280509017417e-08
PF3D7_0507200	9.7e-05	0.00013900602096698033	2.0695381558476795e-06	0.00017386231509429004	2.5379563484210728e-08
PF3D7_1458300	0.0001	0.0001433051762546189	2.0695381558476795e-06	0.00017386231509429004	2.6195652304597617e-08
PF3D7_1312600	0.00028199999999999997	0.00040412059703802536	6.804813352432401e-07	5.716737330478635e-05	2.6963296233575244e-08
PF3D7_1138000	3.2e-05	4.585765640147805e-05	5.735652685057448e-06	0.0004818533311807491	2.728438283051485e-08
PF3D7_1133300	3.9e-05	5.588901873930137e-05	5.735652685057448e-06	0.0004818533311807491	3.3286710122647306e-08
PF3D7_1463900	0.000131	0.0001877297808935508	2.0695381558476795e-06	0.00017386231509429004	3.481080811459545e-08
PF3D7_0321400	0.000144	0.00020635945380665125	2.0695381558476795e-06	0.00017386231509429004	3.8536686532374516e-08
PF3D7_0212900	0.000168	0.0002407526961077597	2.0695381558476795e-06	0.00017386231509429004	4.5622599034977874e-08
PF3D7_1449100	0.00018899999999999999	0.00027084678312122974	2.0695381558476795e-06	0.00017386231509429004	5.207234341702675e-08
PF3D7_0209600	0.00020800000000000001	0.00029807476660960734	2.0695381558476795e-06	0.00017386231509429004	5.813417956987166e-08
PF3D7_1356100	0.00021099999999999998	0.0003023739218972459	2.0695381558476795e-06	0.00017386231509429004	5.911246459545496e-08
PF3D7_0612700	8.4e-05	0.00012037634805387988	5.735652685057448e-06	0.0004818533311807491	7.250685739501445e-08
PF3D7_0612200	8.9e-05	0.0001275416068666108	5.735652685057448e-06	0.0004818533311807491	7.69572601646576e-08
PF3D7_0803200	9.1e-05	0.0001304077103917032	5.735652685057448e-06	0.0004818533311807491	7.874387941383722e-08
PF3D7_1238600	0.000101	0.0001447382280171651	5.735652685057448e-06	0.0004818533311807491	8.773589571530554e-08
PF3D7_1018200	0.000103	0.00014760433154225745	5.735652685057448e-06	0.0004818533311807491	8.954667009046985e-08
PF3D7_0824700	0.0003	0.00042991552876385676	2.0695381558476795e-06	0.00017386231509429004	9.123827357043002e-08
PF3D7_1028200	0.000307	0.00043994689110168	2.0695381558476795e-06	0.00017386231509429004	9.405478834763725e-08
PF3D7_1125000	0.000309	0.0004428129946267724	2.0695381558476795e-06	0.00017386231509429004	9.486819830995387e-08
PF3D7_0506900	0.0019	0.0027227983488377593	5.124670303241732e-08	4.305245788771736e-06	9.862906863430168e-08
PF3D7_0217900	0.0006799999999999999	0.0009744751985314086	6.804813352432401e-07	5.716737330478635e-05	1.0896373411225003e-07
PF3D7_1012200	0.000344	0.0004929698063158892	2.0695381558476795e-06	0.00017386231509429004	1.0975821085330853e-07
PF3D7_0207500	2.5e-05	3.582629406365473e-05	1.4691891552010599e-05	0.0012342687527307464	1.1172699546284867e-07
PF3D7_0106000	0.001199	0.0017182290632928804	2.0008650961031914e-07	1.680930775868546e-05	1.1418385645125462e-07
PF3D7_1337700	0.000699	0.001001703182019786	6.804813352432401e-07	5.716737330478635e-05	1.1509964296819106e-07
PF3D7_0607600	0.000373	0.0005345283074297285	2.0695381558476795e-06	0.00017386231509429004	1.230994558866065e-07
PF3D7_1409400	0.001251	0.0017927477549452824	2.0008650961031914e-07	1.680930775868546e-05	1.2702246093886446e-07
PF3D7_1243900	0.000397	0.000568921549730837	2.0695381558476795e-06	0.00017386231509429004	1.3488744529703218e-07
PF3D7_0504600	0.000401	0.0005746537567810218	2.0695381558476795e-06	0.00017386231509429004	1.3692124542719278e-07
PF3D7_0207400	3.2e-05	4.585765640147805e-05	1.4691891552010599e-05	0.0012342687527307464	1.431275870127232e-07
PF3D7_0308100	3.2e-05	4.585765640147805e-05	1.4691891552010599e-05	0.0012342687527307464	1.431275870127232e-07
PF3D7_1014900	0.000168	0.0002407526961077597	5.735652685057448e-06	0.0004818533311807491	1.5122762094960385e-07
PF3D7_0927300	0.000446	0.0006391410860956003	2.0695381558476795e-06	0.00017386231509429004	1.6124744750047817e-07
PF3D7_0216800	4.3e-05	6.162122578948613e-05	1.4691891552010599e-05	0.0012342687527307464	1.9265286259998554e-07
PF3D7_0409500	0.0009140000000000001	0.0013098093109672167	6.804813352432401e-07	5.716737330478635e-05	2.0400423704406926e-07
PF3D7_1236800	0.0009199999999999999	0.0013184076215424939	6.804813352432401e-07	5.716737330478635e-05	2.0705222568309762e-07
PF3D7_1304000	0.0009429999999999999	0.0013513678120810565	6.804813352432401e-07	5.716737330478635e-05	2.1904882792760116e-07
PF3D7_1307900	0.000242	0.00034679852653617766	5.735652685057448e-06	0.0004818533311807491	2.3066919258756986e-07
PF3D7_1145200	0.00024300000000000002	0.00034823157829872386	5.735652685057448e-06	0.0004818533311807491	2.3182830295395274e-07
PF3D7_0829400	5.5e-05	7.88178469400404e-05	1.4691891552010599e-05	0.0012342687527307464	2.470093157918066e-07
PF3D7_0419300	0.000579	0.0008297369705142434	2.0695381558476795e-06	0.00017386231509429004	2.5094061284102197e-07
PF3D7_0407800	0.000264	0.000378325665312194	5.735652685057448e-06	0.0004818533311807491	2.567742641292936e-07
PF3D7_0932200	0.0027329999999999998	0.0039165304670387355	5.124670303241732e-08	4.305245788771736e-06	2.7551077475337907e-07
PF3D7_1110700	0.00028199999999999997	0.00040412059703802536	5.735652685057448e-06	0.0004818533311807491	2.791243256560246e-07
PF3D7_0413500	6.3e-05	9.028226104040992e-05	1.4691891552010599e-05	0.0012342687527307464	2.834830701009478e-07
PF3D7_1306200	0.00029	0.00041558501113839484	5.735652685057448e-06	0.0004818533311807491	2.8936152650725936e-07
PF3D7_1325900	6.7e-05	9.601446809059468e-05	1.4691891552010599e-05	0.0012342687527307464	3.01801342262102e-07
PF3D7_0530300	0.000655	0.0009386489044677537	2.0695381558476795e-06	0.00017386231509429004	3.1626059614265723e-07
PF3D7_0805700	7.4e-05	0.00010604583042841798	1.4691891552010599e-05	0.0012342687527307464	3.3400229971117297e-07
PF3D7_1320700	0.000327	0.0004686079263526038	5.735652685057448e-06	0.0004818533311807491	3.393240490497883e-07
PF3D7_1323700	0.00035800000000000003	0.0005130325309915356	5.735652685057448e-06	0.0004818533311807491	3.847758336207145e-07
PF3D7_1472600	0.003083	0.004418098583929901	5.124670303241732e-08	4.305245788771736e-06	3.903104592962126e-07
PF3D7_0109850	8.7e-05	0.00012467550334151843	1.4691891552010599e-05	0.0012342687527307464	3.943474444964476e-07
PF3D7_0613800	9.300000000000001e-05	0.00013327381391679558	1.4691891552010599e-05	0.0012342687527307464	4.2246446349937286e-07
PF3D7_1361700	0.000396	0.0005674884979682907	5.735652685057448e-06	0.0004818533311807491	4.4544353247961303e-07
PF3D7_1361800	0.000401	0.0005746537567810218	5.735652685057448e-06	0.0004818533311807491	4.53860030804824e-07
PF3D7_0628100	0.000404	0.0005789529120686604	5.735652685057448e-06	0.0004818533311807491	4.5896029491506805e-07
PF3D7_1432700	0.001327	0.0019016596888987926	6.804813352432401e-07	5.716737330478635e-05	5.034924596453132e-07
PF3D7_0916000	0.001417	0.00203063434752795	6.804813352432401e-07	5.716737330478635e-05	5.967077340549066e-07
PF3D7_1022700	0.001436	0.0020578623310163273	6.804813352432401e-07	5.716737330478635e-05	6.17847706117127e-07
PF3D7_1116000	0.000499	0.0007150928295105482	5.735652685057448e-06	0.0004818533311807491	6.416816956373942e-07
PF3D7_0817600	0.00055	0.000788178469400404	5.735652685057448e-06	0.0004818533311807491	7.586786949715887e-07
PF3D7_0614900	0.000575	0.0008240047634640586	5.735652685057448e-06	0.0004818533311807491	8.214217347313157e-07
PF3D7_0207800	2.1e-05	3.009408701346997e-05	3.516389639901545e-05	0.0029541259813904916	8.655178047133699e-07
PF3D7_1446600	0.001637	0.0023459057352881113	6.804813352432401e-07	5.716737330478635e-05	8.749995624881181e-07
PF3D7_1116100	0.001641	0.002351637942338296	6.804813352432401e-07	5.716737330478635e-05	8.80769472992469e-07
PF3D7_0908500	0.004155	0.005954330073379415	5.124670303241732e-08	4.305245788771736e-06	9.345115011214615e-07
PF3D7_1410700	0.000207	0.00029664171484706115	1.4691891552010599e-05	0.0012342687527307464	1.0052146475340606e-06
PF3D7_1322000	0.002758	0.003952356761102389	2.0008650961031914e-07	1.680930775868546e-05	1.1045593355434974e-06
PF3D7_0828500	0.000704	0.001008868440832517	5.735652685057448e-06	0.0004818533311807491	1.2086649999634696e-06
PF3D7_0403600	0.0018739999999999998	0.0026855390030115587	6.804813352432401e-07	5.716737330478635e-05	1.2648877377375527e-06
PF3D7_0204100	0.00073	0.001046127786658718	5.735652685057448e-06	0.0004818533311807491	1.3008609067463529e-06
PF3D7_1026500	8e-05	0.00011464414100369511	2.4927893975513025e-05	0.002094197367060619	1.3100247022516319e-06
PF3D7_0522600	3.2e-05	4.585765640147805e-05	3.516389639901545e-05	0.0029541259813904916	1.3204619063957592e-06
PF3D7_0403900	0.000755	0.0010819540807223726	5.735652685057448e-06	0.0004818533311807491	1.394387578742495e-06
PF3D7_0723800	0.001332	0.0019088249477115238	2.0695381558476795e-06	0.00017386231509429004	1.5876725731840041e-06
PF3D7_1107100	0.000301	0.0004313485805264029	1.4691891552010599e-05	0.0012342687527307464	1.5934365761408817e-06
PF3D7_0317200	0.0008439999999999999	0.0012094956875889837	5.735652685057448e-06	0.0004818533311807491	1.7686320600051967e-06
PF3D7_0528400	0.000327	0.0004686079263526038	1.4691891552010599e-05	0.0012342687527307464	1.7800157935610777e-06
PF3D7_0717600	0.000332	0.00047577318516533475	1.4691891552010599e-05	0.0012342687527307464	1.8172603286222664e-06
PF3D7_1453200	4.6e-05	6.592038107712471e-05	3.516389639901545e-05	0.0029541259813904916	1.9024118269625351e-06
PF3D7_0918000	0.000352	0.0005044342204162585	1.4691891552010599e-05	0.0012342687527307464	1.9708719346134175e-06
PF3D7_0707300	0.000357	0.0005115994792289895	1.4691891552010599e-05	0.0012342687527307464	2.010467575439098e-06
PF3D7_0813100	0.000359	0.0005144655827540818	1.4691891552010599e-05	0.0012342687527307464	2.0264428833615365e-06
PF3D7_1371900	0.033832999999999995	0.04848444028222521	2.202383154764107e-10	1.850226500680843e-08	2.109680870289978e-06
PF3D7_1143000	0.000587	0.0008412013846146129	1.0213772118534025e-05	0.0008580610419557479	2.1400616598393237e-06
PF3D7_1013800	0.0015630000000000002	0.002239859904859693	2.0695381558476795e-06	0.00017386231509429004	2.4140025584360236e-06
PF3D7_0935400	6.2e-05	8.884920927786372e-05	3.516389639901545e-05	0.0029541259813904916	2.5731801749070605e-06
PF3D7_1372000	0.036272000000000006	0.05197965353107537	2.202383154764107e-10	1.850226500680843e-08	2.5994756058999528e-06
PF3D7_1410400	6.6e-05	9.458141632804847e-05	3.516389639901545e-05	0.0029541259813904916	2.7420493976699744e-06
PF3D7_1430200	0.001045	0.0014975390918607677	5.735652685057448e-06	0.0004818533311807491	2.883132623458419e-06
PF3D7_0530200	0.001059	0.0015176018165364142	5.735652685057448e-06	0.0004818533311807491	2.9762644493335356e-06
PF3D7_1322600	7.2e-05	0.0001031797269033256	3.516389639901545e-05	0.0029541259813904916	2.9963680040357094e-06
PF3D7_1019600	0.000478	0.0006849987424970784	1.4691891552010599e-05	0.0012342687527307464	3.1345610920841886e-06
PF3D7_0505400	0.0010890000000000001	0.0015605933694127995	5.735652685057448e-06	0.0004818533311807491	3.1831972352238358e-06
PF3D7_1435200	0.00048600000000000005	0.0006964631565974477	1.4691891552010599e-05	0.0012342687527307464	3.2213772179922606e-06
PF3D7_1001600	0.000515	0.0007380216577112874	1.4691891552010599e-05	0.0012342687527307464	3.5506319795230954e-06
PF3D7_0703600	0.000516	0.0007394547094738335	1.4691891552010599e-05	0.0012342687527307464	3.5624027413984164e-06
PF3D7_0832200.2	0.0068379999999999995	0.00979920795229084	5.124670303241732e-08	4.305245788771736e-06	4.093344364214624e-06
PF3D7_1431600	0.001255	0.0017984799619954672	5.735652685057448e-06	0.0004818533311807491	4.521689997580703e-06
PF3D7_1005900	0.000593	0.0008497996951898902	1.4691891552010599e-05	0.0012342687527307464	4.558155241056546e-06
PF3D7_0104100	0.000598	0.000856964954002621	1.4691891552010599e-05	0.0012342687527307464	4.629229575729031e-06
PF3D7_1330700	0.001998	0.002863237421567286	2.0695381558476795e-06	0.00017386231509429004	4.717323794584505e-06
PF3D7_1349100	0.000614	0.00087989378220336	1.4691891552010599e-05	0.0012342687527307464	4.862226505644143e-06
PF3D7_1362000	0.0012980000000000001	0.0018601011877849528	5.735652685057448e-06	0.0004818533311807491	4.925599341330787e-06
PF3D7_0623300	0.003104	0.00444819267094337	6.804813352432401e-07	5.716737330478635e-05	5.303083832841946e-06
PF3D7_0930300	0.00134	0.0019202893618118933	5.735652685057448e-06	0.0004818533311807491	5.344399890599672e-06
PF3D7_0730500	0.002128	0.0030495341506982907	2.0695381558476795e-06	0.00017386231509429004	5.625941080453575e-06
PF3D7_0927800	0.0014210000000000002	0.0020363665545781347	5.735652685057448e-06	0.0004818533311807491	6.222748475129686e-06
PF3D7_1141300	0.000709	0.001016033699645248	1.4691891552010599e-05	0.0012342687527307464	6.431323048595987e-06
PF3D7_1435100	0.00387	0.005545910321053752	4.402839224267797e-07	3.698834053173591e-05	6.523378622298208e-06
PF3D7_0217500	0.002259	0.003237263931591841	2.0695381558476795e-06	0.00017386231509429004	6.656627024078773e-06
PF3D7_1007200	0.0014810000000000001	0.0021223496603309053	5.735652685057448e-06	0.0004818533311807491	6.936084140743257e-06
PF3D7_1012300	0.001513	0.002168207316732384	5.735652685057448e-06	0.0004818533311807491	7.33924123896051e-06
PF3D7_1312100	0.000197	0.00028231119722159923	3.516389639901545e-05	0.0029541259813904916	8.758560625556974e-06
PF3D7_0610400	0.005849	0.00838191975913266	2.0008650961031914e-07	1.680930775868546e-05	1.0042480306573204e-05
PF3D7_0803400	0.001721	0.0024662820833419915	5.735652685057448e-06	0.0004818533311807491	1.0371036946048952e-05
PF3D7_0416500	0.00023700000000000001	0.00033963326772344676	3.516389639901545e-05	0.0029541259813904916	1.0884873373649451e-05
PF3D7_0308700	0.0060409999999999995	0.008657065697541528	2.0008650961031914e-07	1.680930775868546e-05	1.1054553384308581e-05
PF3D7_0902700	0.004034	0.005780930810111327	6.804813352432401e-07	5.716737330478635e-05	1.1412040307459519e-05
PF3D7_0405900	0.0009390000000000001	0.0013456356050308713	1.4691891552010599e-05	0.0012342687527307464	1.1780034533232645e-05
PF3D7_1440100	0.000951	0.0013628322261814258	1.4691891552010599e-05	0.0012342687527307464	1.2128278877006182e-05
PF3D7_0208100.1	0.000956	0.0013699974849941568	1.4691891552010599e-05	0.0012342687527307464	1.2275598059213921e-05
PF3D7_1209600	0.001842	0.00263968134661008	5.735652685057448e-06	0.0004818533311807491	1.2487810140863351e-05
PF3D7_1232500	0.0028190000000000003	0.004039772918617707	2.0695381558476795e-06	0.00017386231509429004	1.2532502673694783e-05
PF3D7_1037500	0.00656	0.009400819562303	2.0008650961031914e-07	1.680930775868546e-05	1.412720603248399e-05
PF3D7_1136700.1	0.001941	0.002781553471102153	5.735652685057448e-06	0.0004818533311807491	1.4429180682906162e-05
PF3D7_1132800	0.001056	0.0015133026612487758	1.4691891552010599e-05	0.0012342687527307464	1.5507152958698058e-05
PF3D7_0815500	3.8e-05	5.4455966976755185e-05	7.932217418824561e-05	0.006663871745351846	1.6526567906384615e-05
PF3D7_1331600	0.000335	0.0004800723404529732	3.516389639901545e-05	0.0029541259813904916	1.6973805144160244e-05
PF3D7_0936800	0.171179	0.2453083676608941	1.3764894717275668e-11	1.1563915629255268e-09	1.707061702341744e-05
PF3D7_1034600	0.001126	0.0016136162846270088	1.4691891552010599e-05	0.0012342687527307464	1.81115238900087e-05
PF3D7_0310400	4.3e-05	6.162122578948613e-05	7.932217418824561e-05	0.006663871745351846	1.8716624477370065e-05
PF3D7_1341600	0.001147	0.0016437103716404786	1.4691891552010599e-05	0.0012342687527307464	1.895114734956944e-05
PF3D7_1338600	0.011997	0.01719232199526663	5.124670303241732e-08	4.305245788771736e-06	2.1952118874876562e-05
PF3D7_0312100	0.001219	0.0017468900985438045	1.4691891552010599e-05	0.0012342687527307464	2.204418216532951e-05
PF3D7_0207000	0.012056	0.017276872049256854	5.124670303241732e-08	4.305245788771736e-06	2.227685557985615e-05
PF3D7_0504800	0.00040899999999999997	0.0005861181708813912	3.516389639901545e-05	0.0029541259813904916	2.262745465360493e-05
PF3D7_1148000	0.002281	0.003268791070367857	5.735652685057448e-06	0.0004818533311807491	2.267804668815295e-05
PF3D7_0303400	0.00042199999999999996	0.0006047478437944918	3.516389639901545e-05	0.0029541259813904916	2.3732182251863028e-05
PF3D7_1035700	0.001259	0.001804212169045652	1.4691891552010599e-05	0.0012342687527307464	2.391139237531453e-05
PF3D7_0311800	0.00126	0.0018056452208081984	1.4691891552010599e-05	0.0012342687527307464	2.3959477409383858e-05
PF3D7_0609800	0.005189	0.007436105595852175	6.804813352432401e-07	5.716737330478635e-05	2.400964607992536e-05
PF3D7_1435300	0.008023	0.011497374290908077	2.0008650961031914e-07	1.680930775868546e-05	2.574788482312197e-05
PF3D7_0704800	0.008037	0.011517437015583722	2.0008650961031914e-07	1.680930775868546e-05	2.588223260298646e-05
PF3D7_1121300	5.9999999999999995e-05	8.598310575277135e-05	7.932217418824561e-05	0.006663871745351846	2.620977676291382e-05
PF3D7_0626300	0.005346	0.007661094722571926	6.804813352432401e-07	5.716737330478635e-05	2.6228588326719102e-05
PF3D7_0311300	0.001312	0.0018801639124606	1.4691891552010599e-05	0.0012342687527307464	2.6556677073864166e-05
PF3D7_1423300	0.013306	0.01906818675243959	5.124670303241732e-08	4.305245788771736e-06	2.9931397468776823e-05
PF3D7_1439400	0.002611	0.0037416981520081	5.735652685057448e-06	0.0004818533311807491	3.3324127681030836e-05
PF3D7_1317100	0.001463	0.0020965547286050748	1.4691891552010599e-05	0.0012342687527307464	3.523225361716169e-05
PF3D7_0214900	0.000572	0.0008197056081764201	3.516389639901545e-05	0.0029541259813904916	3.937987971148557e-05
PF3D7_1133200	0.000587	0.0008412013846146129	3.516389639901545e-05	0.0029541259813904916	4.127554765185555e-05
PF3D7_0715300	2.6000000000000002e-05	3.725934582620091e-05	0.00012457417609947372	0.010465501491924357	4.3158371838238744e-05
PF3D7_1028800	0.001609	0.002305780285936818	1.4691891552010599e-05	0.0012342687527307464	4.536302675720081e-05
PF3D7_0111000	0.001623	0.0023258430106124646	1.4691891552010599e-05	0.0012342687527307464	4.643086884310607e-05
PF3D7_1356300	0.006517	0.009339198336513513	6.804813352432401e-07	5.716737330478635e-05	4.725469635772485e-05
PF3D7_0103000	0.0016649999999999998	0.002386031184639405	1.4691891552010599e-05	0.0012342687527307464	4.9739967944144805e-05
PF3D7_1455600	0.00011599999999999999	0.0001662340044553579	7.932217418824561e-05	0.006663871745351846	5.1690347039853236e-05
PF3D7_1452500	0.001702	0.0024390540998536136	1.4691891552010599e-05	0.0012342687527307464	5.278882136578434e-05
PF3D7_1136200	0.000121	0.00017339926326808886	7.932217418824561e-05	0.006663871745351846	5.404606444480282e-05
PF3D7_0618000	0.000679	0.0009730421467688623	3.516389639901545e-05	0.0029541259813904916	5.4432356837723815e-05
PF3D7_0104800	0.004657	0.0066737220581776025	2.0695381558476795e-06	0.00017386231509429004	5.443601420743377e-05
PF3D7_1211700	0.0006900000000000001	0.0009888057161568703	3.516389639901545e-05	0.0029541259813904916	5.6192860707277396e-05
PF3D7_1113000	0.000126	0.00018056452208081985	7.932217418824561e-05	0.006663871745351846	5.641794453392404e-05
PF3D7_0210600	0.05018	0.07191053744456777	1.8582607868322156e-09	1.5611286099494614e-07	5.806310728112686e-05
PF3D7_1017100	0.000717	0.0010274981137456175	3.516389639901545e-05	0.0029541259813904916	6.0695085147996815e-05
PF3D7_0105400.1	0.00014199999999999998	0.00020349335028155884	7.932217418824561e-05	0.006663871745351846	6.412435351729199e-05
PF3D7_1335100	0.000741	0.0010618913560467259	3.516389639901545e-05	0.0029541259813904916	6.491939496324828e-05
PF3D7_1138400	0.000144	0.00020635945380665125	7.932217418824561e-05	0.006663871745351846	6.510086262542696e-05
PF3D7_1450500	0.000767	0.0010991507018729267	3.516389639901545e-05	0.0029541259813904916	6.974033298396207e-05
PF3D7_1428600	0.011491	0.01646719780341826	2.0008650961031914e-07	1.680930775868546e-05	7.535815372077612e-05
PF3D7_0105800	0.00081	0.0011607719276624131	3.516389639901545e-05	0.0029541259813904916	7.829501462420583e-05
PF3D7_0715200	0.000176	0.00025221711020812924	7.932217418824561e-05	0.006663871745351846	8.117262654704522e-05
PF3D7_0419400	2e-05	2.8661035250923778e-05	0.0001698261780107018	0.014267131238496867	8.371182596393871e-05
PF3D7_0422800	0.000184	0.00026368152430849884	7.932217418824561e-05	0.006663871745351846	8.533418833754352e-05
PF3D7_0920500	0.018940000000000002	0.027142000382624817	5.124670303241732e-08	4.305245788771736e-06	8.62026625496901e-05
PF3D7_0723300	0.019296	0.027652166810091264	5.124670303241732e-08	4.305245788771736e-06	9.115093001756854e-05
PF3D7_1469200	0.019782	0.028348629966688712	5.124670303241732e-08	4.305245788771736e-06	9.820696634637773e-05
PF3D7_1114900	0.000901	0.0012911796380541162	3.516389639901545e-05	0.0029541259813904916	9.895436668247811e-05
PF3D7_0214200	0.008440999999999999	0.012096389927652385	6.804813352432401e-07	5.716737330478635e-05	0.00010220933043048565
PF3D7_1361500.1	0.00848	0.012152278946391685	6.804813352432401e-07	5.716737330478635e-05	0.00010362614576951041
PF3D7_1421900	0.0009449999999999999	0.0013542339156061489	3.516389639901545e-05	0.0029541259813904916	0.00011027764527629504
PF3D7_0408500	0.002263	0.003242996138642025	1.4691891552010599e-05	0.0012342687527307464	0.00011632842972327509
