# pyDL periodicity scores computed on 2020-03-02 13:56:15
# Calculation time:  2161.778340 seconds
# Input files:  /Users/taylorlab/Documents/TaylorLab/jws48/Jupyter/Periodicity/data/AA13_FUP.tsv
# Period(s) of oscillation tested:  45.0000, 48.0000, 51.0000
# Number of random curves generated from background:  1000000
# Number of curve permutations:  10000
	period	reg_score	per_score	p_reg	p_reg_norm	p_per	p_per_norm	p_tot	dl_score
PF3D7_1419600	45.0	0.2219894191831351	1.742276959851937	0.999975	1.4330159362521253	0.177	884.9999999999999	1268.2191035831308	2.0397788479286312e+21
PF3D7_1419700	48.0	0.28993515225742555	2.561861047207867	0.999526	1.4323724960107422	0.0016	8.0	11.458979968085938	1504659041385169.5
PF3D7_1419800.2	51.0	0.8199145589691053	8.793565359219674	0.037921	0.054342755887514034	1.5e-05	0.075	0.004075706691563552	67738.0991843675
PF3D7_1419900	48.0	0.2781534360399713	2.316425873566263	0.999733	1.4326691377255891	0.005	25.0	35.81672844313973	4.59470840441517e+16
PF3D7_1420000	51.0	0.32458734070181927	3.699383753469772	0.997985	1.4301641632446584	0.0007	3.5	5.005574571356305	125418630719187.67
PF3D7_1420200	48.0	0.7472688629084719	5.963104113770699	0.120955	0.17333477593877428	1.5e-05	0.075	0.01300010819540807	2197518.5816670153
PF3D7_1420300	51.0	0.4554033174642059	4.6575867754505245	0.906626	1.2992419872702012	0.0006	2.9999999999999996	3.897725961810603	59215337788294.445
PF3D7_1420400	51.0	0.25315826524638824	2.7360151813395186	0.999899	1.4329070243181719	0.0055	27.499999999999996	39.40494316874972	6.118603750154438e+16
PF3D7_1420600	51.0	0.7261211134114298	7.65654780275673	0.159358	0.22836826277583558	1.5e-05	0.075	0.01712761970818767	5025468.59249803
PF3D7_1420700	51.0	0.25517605679964184	2.4628431405330664	0.999894	1.4328998590593591	0.0245	122.5	175.5302327347715	5.408240518036635e+18
PF3D7_1420900	48.0	0.7387027738983766	6.614884129065932	0.1357	0.19446512417751782	0.0001	0.5	0.09723256208875891	919281266.6798402
PF3D7_1421000	45.0	0.12255760263107861	1.6164516710727972	1.0	1.433051762546189	0.0475	237.5	340.3497936047199	3.942545246614777e+19
PF3D7_1421100	48.0	0.768274591097569	6.617020529439671	0.08982	0.12871670931189869	1.5e-05	0.075	0.0096537531983924	899895.309822954
PF3D7_1421200	51.0	0.36209567498186657	4.464955900443556	0.991731	1.4212018575216947	1.5e-05	0.075	0.1065901393141271	1211235261.6160195
PF3D7_1421400	51.0	0.4045320530252065	4.859064031582606	0.969771	1.3897320408161804	1.5e-05	0.075	0.10422990306121353	1132542288.9291592
PF3D7_1421500	51.0	0.4346071603069645	4.482851264924825	0.937884	1.34403631926387	0.001	5.0	6.72018159631935	303489230606618.6
PF3D7_1421600	51.0	0.390477841967842	4.390212494469141	0.979567	1.4037702158820826	1.5e-05	0.075	0.10528276619115619	1167210760.2156312
PF3D7_1421900	51.0	0.9550541320469805	8.012423599448146	0.000945	0.0013542339156061487	0.0001	0.5	0.0006771169578030743	479.7307346087154
PF3D7_1422000	51.0	0.9121616578194058	8.71544324440348	0.004101	0.0058769452782019204	0.0004	2.0	0.011753890556403841	1670862.30838962
PF3D7_1422100	48.0	0.7878307262714241	6.799762395204349	0.066416	0.09517756586126769	0.0002	1.0	0.09517756586126769	862287627.0910354
PF3D7_1422200	45.0	0.6208064505233134	4.463973744339191	0.451395	0.646872400354537	0.0234	117.0	75.68407084148083	4.3352534103998637e+17
PF3D7_1422300	51.0	0.15035167969883217	1.297402953876161	1.0	1.433051762546189	0.3089	1544.5	2213.348447252589	1.0843003107342174e+22
PF3D7_1422400	51.0	0.3255439092322331	3.583113706431749	0.997914	1.4300624165695175	0.0005	2.5	3.575156041423794	45696747213115.59
PF3D7_1422500	51.0	0.9877184084206959	7.958226336403688	0.00023	0.00032960190538562347	0.0001	0.5	0.00016480095269281173	45.676308292820565
PF3D7_1422600	51.0	0.9398696884601606	8.175895605478495	0.001623	0.002325843010612465	1.5e-05	0.075	0.0001744382257959349	6.290260592479584
PF3D7_1422700	51.0	0.31017825650821207	3.376187657967173	0.998889	1.4314596420380001	0.0005	2.5	3.5786491050950002	45830820468249.48
PF3D7_1422800	51.0	0.2683283749075436	1.92789969412119	0.999819	1.4327923801771683	0.1836	918.0	1315.3034050026404	2.2755063131708294e+21
PF3D7_1423000	48.0	0.3210584187801287	2.7889178961689463	0.998241	1.4305310244958702	0.003	15.0	21.457965367438053	9880202236694094.0
PF3D7_1423100	48.0	0.8182359404146204	6.336506968276805	0.039094	0.05602372560498071	1.5e-05	0.075	0.004201779420373553	74219.03398654667
PF3D7_1423200	51.0	0.3850859181801208	4.081953741463883	0.982571	1.4080751033767713	0.0002	1.0	1.4080751033767713	2791760204880.6675
PF3D7_1423300	48.0	0.8692873136795016	6.862312492956281	0.013306	0.01906818675243959	1.5e-05	0.075	0.0014301140064329693	2933.4722557942146
PF3D7_1423600	51.0	0.565399862880458	6.584625385104388	0.635415	0.9105825856982867	1.5e-05	0.075	0.0682936939273715	318580754.4061379
PF3D7_1423700	51.0	0.1511243771366066	2.044620484224732	1.0	1.433051762546189	0.0044	22.0	31.527138776016155	3.133674529586863e+16
PF3D7_1423800	48.0	0.25692436732178603	2.4827850428312632	0.999885	1.4328869615934963	1.5e-05	0.075	0.10746652211951221	1241357851.2544987
PF3D7_1424100	51.0	0.24136786545925798	3.2941572004869104	0.999936	1.432960047233386	1.5e-05	0.075	0.10747200354250395	1241547810.476971
PF3D7_1424400	51.0	0.24177173334929491	3.1353750059063357	0.999935	1.4329586141816235	1.5e-05	0.075	0.10747189606362176	1241544085.6000812
PF3D7_1425200	51.0	0.7985456737556842	8.238048093192077	0.055569	0.07963325339292918	0.0001	0.5	0.03981662669646459	63134043.76101474
PF3D7_1425300	51.0	0.9163072101414462	7.80262094360214	0.00361	0.005173316862791742	1.5e-05	0.075	0.0003879987647093807	60.60377924665464
PF3D7_1425400	48.0	0.7099189066476257	6.836694597188328	0.193523	0.27732847624322615	1.5e-05	0.075	0.02079963571824196	9000155.940976053
PF3D7_1425700	51.0	0.5541158295919985	4.578203986015254	0.670205	0.9604384565172687	0.0178	89.0	85.47902263003691	6.245671155654766e+17
PF3D7_1425800	51.0	0.8848958210334984	6.981139447965707	0.008969	0.012853041258276769	0.0021	10.499999999999998	0.13495693321190605	2472900098.770666
PF3D7_1425900	51.0	0.35465988600028514	4.407992555357714	0.993687	1.4240049067692349	1.5e-05	0.075	0.10680036800769262	1218416194.3699727
PF3D7_1426000	51.0	0.3573200026868949	4.3401788829042705	0.993051	1.4230934858482556	1.5e-05	0.075	0.10673201143861917	1216078184.78946
PF3D7_1426100	51.0	0.3045308180358733	3.6949410216846204	0.999129	1.4318035744610114	1.5e-05	0.075	0.10738526808457585	1238544257.148071
PF3D7_1426200	48.0	0.41109936310556244	3.9272142230461555	0.964181	1.381721281463547	1.5e-05	0.075	0.10362909610976602	1113070208.179163
PF3D7_1426300	48.0	1.0145479073141064	7.447127464787439	5.8e-05	8.311700222767896e-05	0.0009	4.5	0.0003740265100245553	7626.361953744816
PF3D7_1426700	45.0	0.3669997889925258	3.5205931040672076	0.9902	1.4190078552732364	0.0051	25.5	36.18470030946753	4.737782904014245e+16
PF3D7_1426800	48.0	0.3134564637509853	3.064440434388428	0.998725	1.4312246215489426	0.0001	0.5	0.7156123107744713	366467409936.48096
PF3D7_1426900	51.0	0.9390578454432053	8.395549148529492	0.001683	0.002411826116365236	0.0001	0.5	0.001205913058182618	2055.1569745607226
PF3D7_1427000	48.0	0.7983152192343866	7.677358851920482	0.055821	0.07999438243709082	1.5e-05	0.075	0.005999578682781811	216026.64647645515
PF3D7_1427100	51.0	0.5974492097703672	6.189325424366874	0.530139	0.7597166283444742	0.0006	2.9999999999999996	2.279149885033422	11839121057502.488
PF3D7_1427200	45.0	0.7103636731299349	7.061674703928605	0.192494	0.2758538659795661	0.0002	1.0	0.2758538659795661	20991494808.863167
PF3D7_1427300	48.0	0.8962805010888344	7.943574672258423	0.006513	0.00933346612946333	0.0001	0.5	0.004666733064731665	102801.06216705171
PF3D7_1427500	48.0	0.8397872328166317	7.39228706300559	0.025785	0.03695123969725348	0.0004	2.0	0.07390247939450696	403919752.74261016
PF3D7_1427600	51.0	0.8120092143587211	8.32297092884349	0.043907	0.06292100373811552	0.0001	0.5	0.03146050186905776	31146436.017481428
PF3D7_1427700	51.0	0.9895976057165716	8.143178311940233	0.000204	0.0002923425595594226	0.0004	2.0	0.0005846851191188451	2538.6196297784454
PF3D7_1427800	51.0	0.250747264315448	2.990573631080725	0.999909	1.4329213548357973	0.0003	1.4999999999999998	2.149382032253696	9929817044554.44
PF3D7_1427900	51.0	0.7790326777709637	7.694343404842965	0.076325	0.10937767577633788	0.0001	0.5	0.05468883788816894	163581475.84747034
PF3D7_1428100	51.0	0.23619582607059167	2.514335388659729	0.999948	1.4329772438545365	0.0103	51.5	73.79832805850863	4.0192015011500045e+17
PF3D7_1428200	48.0	0.289470494637029	2.657511284216746	0.999531	1.4323796612695547	0.0002	1.0	1.4323796612695547	2938834186036.2427
PF3D7_1428300	51.0	0.21946758748599393	1.9437666312268667	0.999979	1.4330216684591754	0.0945	472.5	677.1027383469605	3.1043016949891124e+20
PF3D7_1428500	48.0	0.67864680480079	7.173718874956238	0.271626	0.3892541180533711	1.5e-05	0.075	0.029194058854002832	24886481.809275214
PF3D7_1428600	51.0	0.8751773360152991	8.700116493912088	0.011491	0.01646719780341826	1.5e-05	0.075	0.0012350398352563693	1891.1183922065634
PF3D7_1428700	51.0	0.5533245785369464	5.82349317311511	0.672543	0.9637889315381016	0.0005	2.5	2.409472328845254	13988346009786.902
PF3D7_1428800.2	51.0	0.371959423762941	3.039313555575665	0.988466	1.4165229435169813	0.0421	210.49999999999997	298.1780796103245	2.651107611457542e+19
PF3D7_1428900	51.0	0.8582051998687041	7.986792810225246	0.017258	0.02473160731802213	0.0003	1.4999999999999998	0.03709741097703319	51137612.977241956
PF3D7_1429000	51.0	0.5034794795414813	5.413148964291019	0.807672	1.1574357831592055	0.0002	1.0	1.1574357831592055	1550570342325.2593
PF3D7_1429100	48.0	0.8028285930132515	6.890320047379959	0.05159	0.07393114042975789	0.0004	2.0	0.14786228085951578	3233342875.8407726
PF3D7_1429300	51.0	0.44658861843568054	4.320998317806411	0.920899	1.319695935077023	0.0025	12.5	16.496199188462786	4489024008468284.0
PF3D7_1429400	51.0	0.394346249669963	4.493089719070421	0.977109	1.4002477746497441	1.5e-05	0.075	0.10501858309873081	1158446244.8988886
PF3D7_1429500	51.0	0.4573975458460491	4.685885482657827	0.90325	1.2944040045198453	0.001	5.0	6.472020022599226	271093954746909.06
PF3D7_1429600	48.0	0.751675550193189	6.495770482017805	0.113806	0.1630898888883316	0.0008	4.0	0.6523595555533264	277637061535.5745
PF3D7_1429700	48.0	0.42159847570508896	3.451367806565476	0.953546	1.3664807759688684	0.0053	26.5	36.21174056317501	4.74841243792649e+16
PF3D7_1429800	45.0	0.23668268748863885	2.4675623517516043	0.999948	1.4329772438545365	0.0187	93.5	133.98337230039917	2.4052095818096845e+18
PF3D7_1429900	48.0	0.6345925588661343	5.326870275650575	0.405474	0.5810652303666535	0.0037	18.5	10.74970676178309	1242198898465430.5
PF3D7_1430000	51.0	0.4036875148202979	4.630857247541054	0.970483	1.3907523736711132	1.5e-05	0.075	0.10430642802533348	1135038637.0608668
