ORF,AA13vAA17_3D7,AA13vAS15_3D7,AA13vAS16_3D7,AA17vAS15_3D7,AA17vAS16_3D7,AS15vAS16_3D7,AAvAS_mean
PF3D7_1149200,0.46731159786146387,0.37483949020109864,0.6945257887944921,0.255166669619895,0.763577391771777,0.5815173993178895,0.5220273350968156
PF3D7_1462700,0.362251523025546,0.2289773181209159,0.801750358538536,0.31104122472644063,0.7463640473994211,0.7204980747919,0.5220332371963284
PF3D7_0806300,0.38663256597632567,0.7330168787122942,0.3130119727024182,0.656802368736537,0.3900499219943955,0.8384090702287714,0.5232202855364112
PF3D7_0936300,0.4203612839241031,0.6297202491181954,0.4035182239795382,0.6385503588284386,0.4229169754349847,0.5740348941048155,0.5236764518402892
PF3D7_0212900,0.24522275013024855,0.4480864465333965,0.6277961950992373,0.3786225521702842,0.6457381242910907,0.6831579111054903,0.5250608295235022
PF3D7_0614000,0.3745826880030705,0.6993555240522153,0.45487558405739476,0.5033868670461723,0.45135511800264083,0.7575523494965979,0.5272432732896059
PF3D7_1012300,0.5139771016265016,0.42919355039623774,0.6199498206274817,0.49610742928924567,0.5698040677770438,0.7292664917476906,0.5287637170225022
PF3D7_0107000.1,0.2851222385099458,0.48400709625780597,0.5613628247758229,0.5395428620041021,0.5419994681238828,0.4827331682203297,0.5317280627904034
PF3D7_1308800,0.28201870962432785,0.5937030430735285,0.5552114688278017,0.49055747017231294,0.49221145614983874,0.6006325546426853,0.5329208595558705
PF3D7_1032800,0.4451878625190328,0.6487625536442909,0.4765551606410609,0.41467750669469383,0.5975632181671662,0.7809376277244685,0.5343896097868029
PF3D7_0817700,0.4400992081228886,0.6543092361094518,0.4739762213620331,0.5159312823527,0.4967989118869898,0.744110200186355,0.5352539129277937
PF3D7_0315500,0.48165649907878183,0.649967258083023,0.5852332487977062,0.35117823223602845,0.5563731133057082,0.6133838722344038,0.5356879631056164
PF3D7_0306500,0.428166417200307,0.5641940144669867,0.6781052292325468,0.48795551016330363,0.4224902043051664,0.7088133319524128,0.5381862395420008
PF3D7_1226600,0.26788053036123277,0.3447922761320498,0.7481441485666264,0.23568935580682326,0.826483067588628,0.8867948707129422,0.5387772120235319
PF3D7_0508100,0.31817285176681986,0.6505931763155994,0.43273788890091386,0.6586845085636241,0.41309720584912263,0.761807360990041,0.538778194907315
PF3D7_0731600,0.23098323973866483,0.7224243433248638,0.38933352966833085,0.6655843100595366,0.3941975667067129,0.6760517023415146,0.542884937439861
PF3D7_0419300,0.24653901931458252,0.5847414856145853,0.4784193994942518,0.6253672989929651,0.4830706439011657,0.8584087469191016,0.542899707000742
PF3D7_0808200,0.9003224033032122,0.5256851493704068,0.6162259503286356,0.5160916822930384,0.5279248696982738,0.42142769154928306,0.5464819129225886
PF3D7_0924500,0.41089559182110685,0.6643373515598082,0.4633075739120428,0.5297358970730477,0.5285541571521961,0.8824148995167228,0.5464837449242737
PF3D7_1317100,0.17176664088549926,0.471884209335564,0.6415213157387697,0.44671964059333874,0.632142019486433,0.7560800246952708,0.5480667962885264
PF3D7_1343500,0.4470603753141663,0.378553654178952,0.8002369452352456,0.3706860864350571,0.6471186526198047,0.8314366357270055,0.5491488346172648
PF3D7_1440100,0.19176255829602326,0.7845790633521678,0.38898851150007857,0.6631178107464327,0.36003799247535156,0.7414919535679045,0.5491808445185076
PF3D7_1409300,0.3648561198722677,0.3442269423119722,0.6847783816632635,0.28828728980722307,0.8799092947373237,0.7650676321680535,0.5493004771299457
PF3D7_0320800,0.4137641176166458,0.44472470857685414,0.6283810115598045,0.5064939646578741,0.6242241974027792,0.5778770360148526,0.550955970549328
PF3D7_1413500,0.34079682195639077,0.4492509208903084,0.6465600832114272,0.6032550154357422,0.5101745259678837,0.6682538811018531,0.5523101363763404
PF3D7_0605200,0.3167981037151324,0.4653687088852334,0.6671646625746894,0.466795909300889,0.61127332976365,0.6914808309520536,0.5526506526311155
PF3D7_0903000,0.3224567799150487,0.6459883865098143,0.4688914185016891,0.651875665476375,0.4477466640729573,0.5961944906705295,0.5536255336402089
PF3D7_0705400,0.20603117246155564,0.5436614054924436,0.5664343572772929,0.581168902329905,0.5252263216584077,0.746928691067829,0.5541227466895122
PF3D7_0320000,0.38396013508620946,0.46146831408326944,0.5835499470795664,0.5656958623546026,0.6070013218692811,0.5951035718941129,0.5544288613466799
PF3D7_0924300,0.24775553940427086,0.5457850362818586,0.603714032624718,0.37828955440898404,0.6900722564724263,0.8950357990520891,0.5544652199469967
PF3D7_1205300,0.510282146143144,0.41934819953959407,0.592325615850566,0.23886521052085735,0.968432382624249,0.8311732805888767,0.5547428521338166
PF3D7_0526200.1,0.5066632627262366,0.5779417118982577,0.5531807940258777,0.6161212031082021,0.47438369350308934,0.7479129315080909,0.5554068506338566
