BCK2	41.755	37.30988288	34.30059041	31.56551116	26.97006378	25.0538789	25.2851341	26.42565329	26.84185042	27.75295167	29.18306908	30.55056874	31.08922098	31.11910142	32.15632655	33.20097987	32.9387907	36.12923755	37.92105553	37.93389407	35.8333757	36.22482522	36.0191566	36.48029023	39.13610052	38.24647126	37.69610991	37.465
BCK2_2_p_r1	0.09634967	0.101625285	0.059554202	0.084793322	0.074426654	0.036726177	0.044428268	0.044808785	0.044244997	0.048908649	0.039021477	0.032209953	0.032240001	0.048280137	0.045260117	0.033094347	0.0297026	0.040473141	0.048250608	0.044929522	0.03143629	0.032215938	0.042433078	0.033397678	0.048302559	0.058032328	0.032452904	0.044195094
BCK2_2_p_r2	0.1668	0.171511382	0.146749538	0.127372481	0.166513042	0.092502028	0.093176854	0.126303719	0.122923056	0.11144694	0.094916103	0.083766069	0.091654282	0.088624645	0.090510859	0.080578597	0.036930486	0.086221073	0.076616551	0.061193374	0.10852265	0.058292157	0.08056477	0.108643856	0.062116521	0.084034483	0.081444632	0.0705
BCK2_3_p_r1	0.004222624	0.002721604	0.002509837	0.003038482	0.003224201	0.003091503	0.003020842	0.003298613	0.003966817	0.005238722	0.003365934	0.001874408	0.00144793	0.002649173	0.001732993	0.00052924	0.00307305	0.003655967	0.00351392	0.003019291	0.000964917	0.001077007	0.002727067	0.002162355	0.000994106	0.000459914	0.002014464	0.000832386
BCK2_3_p_r2	0.0038	0.005227691	0.00584651	0.006613996	0.009093149	0.00610882	0.00452389	0.004254977	0.004780858	0.005595437	0.007511877	0.00806063	0.003928709	0.0032905	0.003722172	0.00339115	8.56E-05	0.003073563	0.00391048	0.003646646	0.003796897	0.001004169	0.000730505	0.001142997	1.73E-05	0.001183502	0.002041853	0.0025
CDC20	22.644	20.78229044	17.1416575	12.77510953	9.171323191	8.236735031	8.213612351	8.626421606	8.950213958	8.450750741	9.470071107	11.04717072	11.81120047	10.82473496	11.09070849	11.62255909	11.06737916	11.64502682	11.78286451	11.87851859	12.45999256	12.39768977	12.63495575	13.06341747	13.53769611	14.63973969	13.60370746	12.13
CDC20_1_p_r1	0.002522398	0.002344245	0.003544259	0.002926898	0.002486302	0.002376473	0.003012426	0.003249769	0.003116591	0.002480639	0.002708192	0.003576776	0.004912599	0.002722096	0.002385067	0.002823587	0.00197565	0.002359665	0.002879748	0.003091733	0.003914033	0.003915355	0.003418516	0.004336173	0.003895874	0.00315819	0.003016867	0.003372986
CDC20_1_p_r2	0.0076	0.00838523	0.006467501	0.004808722	0.007964007	0.005871475	0.004435835	0.004597025	0.007301555	0.00653225	0.006863714	0.006946514	0.004767865	0.004991143	0.0051	0.005260499	0.00578638	0.004190038	0.004082533	0.004903197	0.005879832	0.010240895	0.007563072	0.005646625	0.013676342	0.009435835	0.009323747	0.0108
CDC28	114.722	109.9121077	149.206637	191.6339047	174.3384348	159.3879485	156.110346	161.4236368	170.743748	185.6959067	202.2233214	213.0561967	208.7394662	208.3582566	209.0556796	215.678596	234.5599724	229.0189617	229.1743792	232.6968554	235.8724245	243.3057492	244.8435806	240.6888328	231.2700493	243.656071	248.2211394	248.382
CDC28_1_p_r1	0.319427177	0.339598779	0.228844535	0.268461285	0.2902	0.283912196	0.231622767	0.264873907	0.311697202	0.303712465	0.275517478	0.26652795	0.283803349	0.298924887	0.324399548	0.34576592	0.327817927	0.367977768	0.397369517	0.383731868	0.39066197	0.399354247	0.408721339	0.417403794	0.470697656	0.510823707	0.476764917	0.513231098
CDC28_1_p_r2	0.2527	0.276542446	0.264426151	0.256506085	0.315554992	0.302572211	0.342620487	0.372836789	0.298988093	0.346484864	0.394334528	0.405729269	0.337815513	0.364523124	0.408131526	0.426130486	0.367907963	0.398013793	0.406511786	0.410779915	0.435195812	0.386772966	0.442055683	0.490882327	0.402855611	0.556686748	0.57997756	0.5475
CDC28_2_p_r1	0.260289609	0.271203117	0.201249352	0.239665016	0.252699139	0.235037048	0.186280688	0.214253267	0.252149859	0.235332448	0.230981019	0.232307105	0.238727402	0.256958041	0.263667709	0.26189758	0.254195488	0.290769181	0.323219036	0.329649223	0.322845046	0.307422138	0.29116317	0.314881096	0.349160911	0.366432759	0.333080582	0.37783678
CDC28_2_p_r2	0.2004	0.215890452	0.202286568	0.194558824	0.246846405	0.246583923	0.257353437	0.263360356	0.238794208	0.26002762	0.31974822	0.355868725	0.286752956	0.289258283	0.315360418	0.330573368	0.293461205	0.320454789	0.330169213	0.335454027	0.354310612	0.299813432	0.328702922	0.367761881	0.329489396	0.407085125	0.407745181	0.3799
CDC28_3_p_r1	0.953609995	1.190408725	0.224467949	0.97298537	1.30436934	1.180737316	0.887492545	1.004952628	1.001999378	0.27800277	0.17861848	0.172127491	0.198795838	0.96059629	1.239047609	1.231584649	1.241123937	1.416204511	1.551682264	1.549774406	1.530705894	1.455810264	1.379071637	1.601074249	1.727768387	1.482384914	0.442955858	1.265599527
CDC28_3_p_r2	0.2296	1.034746555	1.371127549	1.491151589	1.853483495	1.728702907	1.034083931	0.305971054	0.281780535	0.328698552	0.311064616	0.585143611	1.631796755	0.636666396	1.184365461	2.153613906	2.002610976	0.794082759	1.231148722	1.758060589	0.420520209	0.351036117	1.512551104	2.180194612	0.377560564	0.458830156	1.663494493	2.8728
CDH1	23.743	23.44389866	19.66409624	15.38381677	15.13665277	14.55520998	15.32210953	16.39504921	16.24930509	16.18615001	20.24536838	23.74319645	20.30994576	17.6569574	17.45974222	18.91344828	20.98241379	20.35322989	18.27033781	16.44213816	16.88387807	17.33150394	17.84986939	17.79064771	16.40533383	18.15925355	19.20916039	19.65
CDH1_1_p_r1	0.029353849	0.032394812	0.024277069	0.023294208	0.017618304	0.00865555	0.007454307	0.007746995	0.007829395	0.005850876	0.005908192	0.005874408	0.005600177	0.010617135	0.01294097	0.013352989	0.012646375	0.009365874	0.006767086	0.006413779	0.006196492	0.00771551	0.0103	0.0103	0.011104715	0.010959267	0.007779505	0.007710821
CDH1_1_p_r2	0.0026	0.00588369	0.004595417	0.002898174	0.007405725	0.005012035	0.00475222	0.004913673	0.002584772	0.001704563	0.001257776	0.00121267	0.001588299	0.000799358	0.000260703	0.000229284	0.000980542	0.000487739	0.000396507	0.000523323	0.000598449	0.0006	0.000502599	0.0004	0.0004	0.0004	0.000350905	0.0003
CDH1_3_p_r1	0.01193258	0.013554717	0.010731154	0.005282494	0.004708661	0.007549657	0.003804604	0.003098151	0.00398909	0.005684963	0.003927572	0.00295782	0.003449251	0.002177346	0.000950351	0.000323424	0.001877975	0.0020321	0.001740503	0.001316535	0.001503508	0.001907716	0.002181202	0.000487065	0.000603537	0.001346336	0.001840966	0.000718879
CDH1_3_p_r2	0.015	0.014143385	0.011055886	0.008462542	0.010415814	0.00877469	0.007253753	0.005990046	0.004938284	0.002513688	0.005440061	0.008190222	0.003156791	0.003582285	0.003943578	0.003412148	0.001158373	0.000295019	0.0007238	0.001896488	0.003173627	0.002390681	0.002294801	0.002952204	0.004378042	0.005435565	0.00403259	0.0022
CDH1_4_p_r1	0.051160869	0.057248964	0.018213211	0.013303731	0.008464864	0.003186935	0.004741485	0.0098285	0.012217581	0.004303505	0.028879924	0.031780115	0.004275947	0.001166846	0	0.005674625	0.032949922	0.022929369	0.010307589	0.009530314	0.040094078	0.035713917	0.005855547	0.00860852	0.012115914	0.011706034	0.001248149	0.016908679
CDH1_5_p_r1	0.007566742	0.005705944	0.001400011	0.00436358	0.004611425	0.002525491	0.002737475	0.004342833	0.005166365	0.002622555	0.002731469	0.002677726	0.002031013	0.002808289	0.002791321	0.002311793	0.001887825	0.004430427	0.005277191	0.002026767	0.003528066	0.003569174	0.002637031	0.004472347	0.004094695	0.002949138	0.002101201	0.002559478
CDH1_5_p_r2	0.0108	0.012156307	0.00921172	0.00537309	0.005974097	0.002765044	0.001829096	0.002310698	0.002686327	0.001615313	0.008121591	0.014538096	0.01033105	0.00415879	0.002570031	0.003529284	0.004280542	0.005178161	0.005017467	0.004453354	0.004303103	0.009155916	0.008221482	0.004923995	0.003423114	0.001994591	0.002776463	0.0041
CIC1	119.448	160.254989	217.7858709	263.2658979	256.7690156	247.0048277	231.7621172	225.3234015	247.5846891	229.8692648	195.9325524	169.4881298	180.6037485	175.9365233	168.073836	153.1792979	125.7523577	126.5268238	134.8880425	139.6508325	127.9898003	132.5033834	135.4679553	138.4363581	143.6211541	134.0606335	129.0076161	127.286
CIN8	9.144	10.37466997	19.94357531	32.94705815	41.85698227	42.60978499	40.25145819	37.76198678	38.88511802	34.09118735	28.41842833	24.48185689	25.49154812	31.10420487	32.1625022	29.38702772	23.9644449	24.74533716	26.69466185	28.18207531	27.40602543	24.14830809	22.99276606	24.06372838	27.41144516	25.49764638	23.95175163	23.066
CIN8_1_p_r1	0.003844344	0.003651226	0.002168856	0.003109653	0.00568446	0.009074509	0.008862525	0.010940059	0.012631289	0.011006077	0.011724576	0.013202368	0.015049251	0.013777346	0.013608679	0.014955572	0.019548562	0.016022677	0.012898742	0.013958663	0.016102919	0.015561419	0.013574062	0.017244693	0.016992338	0.016536207	0.019362663	0.022124406
CIN8_1_p_r2	0.002	0.002142769	0.00224651	0.003663083	0.008396011	0.009318879	0.011950687	0.014887815	0.01586445	0.019949499	0.019271817	0.018016836	0.022073631	0.018487931	0.017770031	0.0185	0.0185	0.017548659	0.020288214	0.024836109	0.028817779	0.022646169	0.019377293	0.019561412	0.023538749	0.023526031	0.022125347	0.0207
CLB2	39.106	41.22469401	51.49421741	58.6727735	45.9810148	61.45709676	72.15733671	80.95193862	93.83601946	92.01486364	85.28735914	80.75858422	87.29828822	86.79816261	87.03273742	84.53927917	74.59261851	79.96254789	83.79107257	85.3412217	84.23386688	81.5270027	78.52050845	78.05334246	83.3642126	74.03493712	70.76080294	70.8
