Time	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48
PF3D7_1400100	12.42085585	13.61115202	9.712825209	10.20287204	8.554513384	8.963105945	9.139078992	14.02687033	13.91248093	17.96573855	20.77353546	28.02024675	27.48473256	52.95837661	58.36377858	63.85025138
PF3D7_1400200	44.37478366	100.5699716	90.16552571	83.17353232	72.83914245	60.0405316	47.30359533	19.62686919	11.19271397	6.683601887	4.993572871	4.247745841	2.894306586	1.107777944	1.440269502	1.370792015
PF3D7_1400300	6.745854242	8.232347976	5.669698111	4.62586818	3.252211502	3.400678093	1.883737241	2.208606506	1.59472656	0.87267334	0.602237506	0.565024501	0.25666227	0.257869228	0.362995651	0.376442461
PF3D7_1400400	2.852352077	3.580340688	1.106455651	2.607943435	1.65016057	1.045752722	1.168201941	0.633404709	0.45515171	0.221395677	0.43139742	0.11467657	0.260459049	0.074766818	0.245576939	0.095502784
PF3D7_1400500	1.701344121	3.55927986	1.539925924	2.800010798	0.911363191	0.831680988	0.527877348	0.678115629	0.100549855	0.22009335	0.142953263	0.418007342	0.388390406	0.371635064	0.732397107	0.854469026
PF3D7_1400600	2.0958587	4.932697632	1.829259832	2.970220794	2.694465085	1.63285194	0.780340427	0.805525553	0.928993224	1.179413277	0.627362824	0.526639685	0.478451949	0.20601509	0.300742774	0.350868924
PF3D7_1400700	2.623387761	1.372057996	0.381614296	1.439158989	1.264748918	0.120225993	0.12209408	0.112030765	0.23256429	0.10181189	0.08266005	0.04394635	0.049906553	0.085956409	0.094109984	0
PF3D7_1400800	200.7264042	118.3432483	60.28542812	46.04854772	23.26419854	12.9343447	8.152957398	7.688773877	8.08839526	5.759919337	6.056348002	8.029289292	17.81994537	329.6414741	869.9814851	1339.92304
PF3D7_1400900	0.693593527	0.725512681	0.403577709	0.380497071	0.668770111	0.508581899	0.258242156	0.355435736	0.553385891	1.022879885	1.049009553	0.79008582	1.161135186	0.363614163	0.348342349	0.464459583
PF3D7_1401000	2.504142862	1.309691723	2.30703188	2.404049675	1.60968044	3.213312908	2.56397569	2.887338348	3.884880753	4.033139176	7.653569156	8.431706537	9.28942421	4.84090869	2.515303197	1.62447755
PF3D7_1401050	2.132953544	7.585780823	2.3994421	2.574247882	1.371077366	1.485801765	1.588303525	0.838000035	0.340356809	0.794673334	0.752718507	0.657445176	0.876456226	0.503187299	0.856983833	0.785573785
PF3D7_1401100	204.9435217	170.5999657	117.3529756	90.04376998	56.94448625	37.78412765	21.47914726	8.417987123	6.865128017	5.312598098	4.436480563	4.062140313	2.916648259	1.999140344	1.571426744	2.651800426
PF3D7_1401200	2.182856608	1.522207739	1.975754015	1.729706181	1.403155403	1.2004452	1.219097875	7.208862647	22.89880655	36.9358168	38.14964049	43.29494912	29.51115696	21.1228956	13.1033059	12.48563755
PF3D7_1401300	6.508658242	8.51023314	11.28257963	10.19100664	10.32878283	12.15500009	13.10115848	60.80150685	75.26177844	65.10677032	48.29648833	24.34127141	18.13945252	20.41954347	22.96938795	21.75831466
PF3D7_1401400	45014.30979	28952.21501	21067.65323	20173.59769	18055.86002	15909.499	14174.79716	9149.02664	5977.018535	2845.269007	1670.878766	797.2258544	573.5870986	238.0873155	273.6090922	419.0414562
PF3D7_1401500	20.10679416	24.26781723	27.79866278	24.88898487	32.14626527	57.46159554	107.9749121	281.5500866	293.1942357	192.8818083	144.4152846	63.97930556	33.62127049	8.277326424	5.289534664	5.998545185
PF3D7_1401600	54.7461045	144.0059367	202.7622714	221.6410001	235.2116139	233.0356238	213.875183	186.5859524	136.676431	111.919536	57.48273049	37.30412077	22.05473704	67.21396421	248.23522	536.2581012
PF3D7_1401700	2.846036906	1.488505723	1.242006675	0.910759287	2.972860002	0.913007727	0.927194161	1.823083663	2.586097741	2.429960526	1.210618958	1.334931196	0.974558952	1.631903048	1.276214722	1.488927168
PF3D7_1401800	6.995700695	12.34852196	8.480317688	10.63378586	11.2422126	17.79344699	24.41881609	60.68333094	82.05643366	93.05606718	92.30372227	101.7504493	109.4284342	299.2429131	421.7695763	451.5165896
PF3D7_1401900	7.225067931	5.195826181	2.36475744	3.055263756	2.467297069	1.655571054	0.75658299	0.964199205	1.321041418	1.507149777	2.475736245	3.47968641	2.542779759	2.633648017	5.248560067	9.336235861
PF3D7_1402000	1.159232467	1.212580313	1.423979597	2.04914321	4.098394789	4.81674961	5.107398468	11.05602207	22.23179455	24.41404228	30.2679899	49.06579166	40.87136625	36.64068512	26.94751682	14.03756953
PF3D7_1402100	1.314675003	1.145980258	1.57242436	2.283847191	6.478963773	6.145460937	7.954151855	10.89168188	13.51938502	14.38810253	15.97583933	22.55166883	14.73921975	11.84586766	8.473427645	4.38346926
PF3D7_1402200	29.58598419	28.81321792	18.00654122	19.58855291	14.75540404	11.03407448	11.58537163	17.16560274	17.81700866	21.61805791	28.28810593	53.93682037	92.77073598	353.261741	510.6198575	549.2713769
PF3D7_1402300	18.50137335	56.54648014	98.96225603	108.5799068	123.2020932	117.5388431	115.0598506	105.9466713	144.8460607	124.1511279	120.4718796	134.0061918	134.7144707	220.9997276	246.8787058	196.8737631
PF3D7_1402400	2.356240331	6.572465186	20.86987184	31.38157987	38.24384354	35.56240803	34.57972916	26.56429687	31.61074457	28.98777341	31.55307502	35.0767057	29.37493583	67.86162233	78.46875096	67.55120035
PF3D7_1402500	140.1151403	285.0587692	472.7132607	471.300583	641.6239892	578.267791	591.7997755	710.3422673	1374.201459	1427.390476	1345.523759	2220.556335	1252.251224	1301.213282	1023.175035	727.1594708
PF3D7_1402600	0	7.29009128	14.86916425	12.74435972	11.19988499	8.943075685	10.37946785	10.71446037	12.9745656	2.704761648	7.905487654	4.669961542	5.833655092	4.567081509	9.500572919	6.417096703
PF3D7_1402700	13.56219269	108.86462	266.7623971	316.4719419	365.7715753	369.7324307	341.55763	229.3757963	247.9860761	284.6581041	255.5245852	266.2277953	225.5396152	150.3712751	118.7538483	90.10249585
PF3D7_1402800	11.47732145	32.41487016	87.80662273	132.549208	183.6228058	221.803599	231.1376603	191.4247894	193.5790859	129.5598718	94.01777025	85.23760823	63.74591681	124.2249191	136.6398536	134.8199916
PF3D7_1402900	8.076188499	10.34862172	9.515982035	9.710179002	6.683966269	7.365384248	4.698384772	8.432573263	12.72613712	9.46562729	7.685047645	8.482703965	5.638552047	12.13281468	14.38463708	16.3596769
PF3D7_1403000	1.274134364	1.332769992	1.647497842	1.320285725	0.955526165	1.167833987	1.027849285	0.689211291	1.016572321	0.494482856	1.552333887	1.963646824	2.553148875	1.252426537	1.401699799	1.884181578
PF3D7_1403100	4.041707064	4.22770631	2.026691874	1.784601293	1.489118996	1.264954468	1.119445419	1.667059019	3.548032197	10.54377671	22.63718996	48.66883028	55.8021085	144.2757237	152.4799688	131.1661406
PF3D7_1403200	4.622373298	6.907278267	2.817672678	3.864043313	2.759058426	2.663088095	1.598094437	1.522774334	1.053707382	0.871328467	3.245822366	1.150431165	2.110431886	4.197439866	3.221655465	3.979718753
PF3D7_1403300	0.995623066	1.041441611	1.062083161	1.153061118	0.3733295	0.577953871	0.339804007	0.255106199	0.456022147	0.257596347	0.721532603	0.889516484	1.22481503	1.631100539	1.916782256	1.847346021
PF3D7_1403400	5.356083345	5.291316253	3.578222935	3.155933524	2.773469463	1.854597265	1.828019705	0.991161072	1.767380935	2.679161023	8.813245124	20.4769646	23.14092905	48.2804417	39.98672204	30.88512873
PF3D7_1403500	2.846036906	6.698275752	4.83002596	4.033362555	3.887586156	2.608593505	3.576320335	1.215389109	2.081493304	3.092677033	3.900883309	4.433878615	11.69470742	46.20616917	64.57646492	57.47258867
PF3D7_1403600	6.592102578	6.895470954	5.114283898	4.821797639	1.589043512	2.718957076	1.840803059	1.407566019	2.191471194	6.012122614	7.16599047	14.68709557	24.70502316	116.5282389	148.7468617	166.0899528
PF3D7_1403700	6.427300014	4.48205612	2.700981184	1.958855291	1.721463804	1.080030172	0.797681326	0.594696643	1.804311283	2.286525356	3.240273952	9.869617795	14.75404048	14.91701854	12.64289204	7.980318746
PF3D7_1403800	3.249056391	1.830003471	1.648138476	1.82809567	1.727042106	1.305733761	1.302758873	3.554127005	6.469597916	8.409477336	9.906670362	10.98596094	10.49803577	8.794961759	10.23889785	10.24046087
PF3D7_1403900	3.8692776	7.420126353	14.13376827	26.06129213	41.03877591	60.99921093	83.91660903	188.9198392	296.534637	318.5479508	403.3003181	344.3521352	370.7879927	215.1854025	198.1663537	125.2332159
PF3D7_1404000	6.969361461	9.720121706	9.236905067	10.62029977	12.69320299	22.78354996	30.2734479	72.52102346	93.39627778	62.38983534	62.29231475	52.61490004	54.71261367	46.88870349	37.50226152	37.72475032
PF3D7_1404100	51.52921563	55.63931735	91.23871452	106.9940269	142.6440525	124.9313898	146.677092	247.3117764	294.5677341	255.331054	309.5369459	329.0202617	392.4900824	245.7404823	192.1279653	123.2759816
PF3D7_1404200	1.721598218	9.004130599	2.003475054	3.148160289	3.319965908	5.049491713	8.973914914	7.646099698	10.53080176	12.69467	8.896287859	7.15226848	3.537126911	6.2049783	10.62266439	11.2403366
PF3D7_1404300	8.548625634	6.954914669	7.184876055	8.163505301	2.442273772	4.701250905	2.652388644	0.892382989	0.757838807	0.958436065	1.556289213	1.909393143	0.93961992	7.158094089	10.69933158	17.01455018
PF3D7_1404400	4.237780229	7.757404823	2.054846209	2.32479529	3.064583916	2.330534637	0.986144496	1.357295804	2.723685627	10.44355038	21.03062421	30.95175243	47.24231042	86.3663553	77.76018373	69.4373456
PF3D7_1404500	65.78046922	91.60023009	79.58082004	85.32924007	85.88966529	73.858237	63.67844101	46.8422365	54.30549727	56.03604842	51.76493088	57.08040555	42.10921235	51.21590772	41.9744573	33.55324357
PF3D7_1404600.1	0.667964205	0.2329013	0.259109938	0.40715237	0.143124011	0.244894517	0.290149674	0.228201235	0.078953697	0	0.126280884	0.104436014	0.101657227	0.058363012	0.063899157	0.055912138
PF3D7_1404600.3	0	0	0	0.087709938	0	0	0	0	0	0	0.015113218	0	0	0	0	0
PF3D7_1404600.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1404700	10.60173198	4.851710233	3.855484639	2.302159826	2.342610538	2.186377855	1.60358617	1.754378678	1.05732837	0.668599729	0.835122153	0.665991079	0.756315796	0.390791511	1.663903318	5.102671085
PF3D7_1404800	976.0073801	785.4392691	658.4824606	585.1951984	567.2935255	516.0950651	450.5938931	348.3394272	432.9034492	279.345706	196.554	130.1763597	78.07935015	19.35693335	17.16595664	15.6667567
PF3D7_1404900	573.2806522	482.5730558	447.0214496	404.1815239	383.8979818	365.2070298	333.7814527	347.1652949	445.9790959	401.4798127	374.2761066	409.3283975	305.4150387	359.7751664	391.58122	332.3859025
PF3D7_1405000	9.8233843	21.13808127	20.90379794	21.35066727	15.96676472	13.32566008	9.822975277	5.105961102	8.758228982	8.430824735	10.09932547	15.15822839	17.85477745	40.99670299	44.88553063	28.66195634
PF3D7_1405100	7.159945611	6.966926612	14.24232007	17.75149173	24.18968828	24.81576627	25.66632659	30.23495568	43.98839071	44.87319474	46.66288298	56.45625931	38.67059647	31.42530696	31.5151417	38.1477541
PF3D7_1405200	2.997186535	2.090077984	6.006964928	8.951867184	13.16518433	11.17167338	8.369454324	11.26344539	18.77625268	12.48488079	17.25068127	15.59799417	24.02341117	40.06726638	45.87495986	41.72976828
PF3D7_1405300	1.879327489	1.769232679	2.36928174	2.98983176	4.8321791	3.961833167	4.548182997	4.590640754	9.079867492	7.206019304	8.313860798	11.78687369	13.1709521	24.21206064	26.77841795	25.15381367
PF3D7_1405400	0.8903252	0.532170252	0.690731945	1.139650638	1.349009894	1.095832964	1.041826534	1.314440115	3.427715367	6.713137529	9.77853122	13.0821559	13.16268863	15.46109728	12.10945936	8.623599012
PF3D7_1405500	2.678041672	7.703533957	19.93272172	30.05618587	38.84052709	38.72153628	35.8333408	28.9056878	35.55205456	27.62018697	27.78281767	30.07990333	22.49277925	13.49112706	8.502248828	5.716239551
PF3D7_1405600	5.509114297	5.186379225	2.99185608	4.231127428	3.187167272	1.716827182	1.743503469	3.764233698	14.35851926	45.54045826	124.2182164	291.8494689	354.0271023	690.8419767	678.9414188	541.5651815
PF3D7_1405700	8.569733352	8.683983733	11.42722808	12.53667386	13.85778363	10.70211716	9.322900494	11.04763379	17.68699876	17.98040394	22.10811915	28.90900776	22.47749537	23.79703193	33.10593159	46.55933156
PF3D7_1405800	220.9342838	273.8596545	263.7984788	252.6497927	250.6465541	230.9032824	188.8326998	145.2193286	170.2630344	192.2254803	167.7394661	191.1578973	104.7105532	96.44602465	132.6477785	172.6158996
PF3D7_1405900	133.7573246	176.0721235	195.5150995	187.9865775	170.173676	148.7734928	128.6746214	83.49985965	82.54146639	72.32386443	63.360492	73.43577632	43.31699924	33.87704713	26.13535984	18.08839937
PF3D7_1406000	10.71216669	31.74789752	76.87407984	87.49553632	85.49936895	74.29298456	71.45895209	108.1128	105.4097644	136.9143668	185.4156761	191.1715059	249.704663	232.9394816	185.2241327	124.1881063
PF3D7_1406100	8.918940548	14.06812769	19.55030772	20.29615702	22.25010926	20.94315616	18.71212801	16.57734526	22.40224188	13.80156595	11.71387582	13.35659289	11.05287234	16.81962453	17.10480045	13.5921778
PF3D7_1406200	112.7796351	179.8859957	190.1594453	188.2834207	196.3310857	192.0686314	162.4148174	115.0519816	118.8969063	92.88048588	86.37523957	96.3818701	60.73937037	73.85617843	63.32037286	50.98308298
PF3D7_1406300	26.73540762	33.47417964	45.80493946	53.25946465	53.51003876	41.88107833	36.64977015	30.20382369	42.08729636	41.66052692	60.60197239	82.43430503	98.73130715	134.8504375	115.7303683	76.05452484
PF3D7_1406400	1.266463057	0.993559238	1.351002335	1.100046814	1.322898293	0.75452175	0.884129548	0.64900581	1.964767278	1.892296846	4.968154027	9.65304311	10.09489094	34.27585923	39.16273385	29.5766947
PF3D7_1406500	2.14523757	0.923984082	1.076911547	1.223002583	0.770602907	0.832769576	0.587298096	0.506557954	0.290857564	0.470147051	0.715701871	1.860242098	1.037063387	1.083287025	0.995915206	0.686582515
PF3D7_1406600	2.586245907	2.705264871	2.340871002	2.417186559	1.754815562	1.580317824	1.417637825	4.356427319	13.5142901	18.23396321	23.45093946	38.30818403	32.69065132	96.02861742	113.6009887	96.5632065
PF3D7_1406700	2.96644616	8.274565145	1.726070816	2.53144376	0.953426107	1.993901856	1.288562141	6.587408971	15.16498066	29.16519055	52.8413906	66.85389218	94.05465669	166.2066355	175.1618449	141.3695877
PF3D7_1406800	65.62611593	66.52314873	26.63801685	21.27935432	11.08985103	8.929627451	8.060779712	7.107467574	5.817779318	9.137349174	11.72467548	20.80836548	60.69792519	553.9266267	1231.386538	1998.411505
PF3D7_1406900	2.124727277	1.666880375	3.090760413	0.971333202	1.365789465	1.168477421	0.791088918	0.635149625	4.332230658	6.0195228	10.10911915	15.58969531	13.13655949	13.12291529	13.41495038	14.49484954
PF3D7_1407000	3.635236457	5.070039916	4.142298776	4.653243048	2.969626484	3.331950541	2.48139674	1.55241374	1.584469825	1.928107649	2.44356873	2.649001751	2.581811409	2.689902183	3.303681811	4.424862296
PF3D7_1407100	1177.465244	1713.438069	1648.803445	1636.853868	1554.951305	1537.847236	1403.193968	1327.135756	1258.594195	1211.476591	1078.394152	839.9362574	740.1116709	291.6484802	220.9130084	129.119764
PF3D7_1407200	17.95211383	36.86104775	26.95249658	24.3168243	27.35346624	24.74250939	21.04228325	23.96453953	34.24589365	40.35753092	46.00630344	48.56223226	38.30035351	48.88667041	47.51321005	41.24040737
PF3D7_1407300	230.768905	294.803836	315.476286	305.8025407	272.913049	271.0064395	259.0097815	229.7728288	217.6387783	204.2657394	195.9287213	188.8671668	181.7821981	186.5532726	171.0351573	130.3810641
PF3D7_1407400	38.56380008	32.06393994	42.57641345	40.32228276	30.50963543	29.90852784	19.88067304	22.12693782	33.92397409	37.68449622	38.50940966	54.52998341	39.20198091	66.02906885	75.27206055	55.78635956
PF3D7_1407500	73.4548573	86.43965375	106.5551917	108.0168775	104.7633687	88.92715962	110.820727	96.32778594	119.1116772	124.3632233	136.0722186	141.7123303	104.8037603	77.51835516	56.87380007	48.29181649
PF3D7_1407600	1.990756641	3.867260812	3.456667546	3.813700566	3.321054065	2.988981329	2.505990005	1.935091868	3.29431776	2.052906112	2.084910784	3.544487034	3.938642792	6.671890853	6.196129139	5.546627029
PF3D7_1407700	27.95164871	25.27351055	25.54471715	23.21748875	15.83577514	17.54295155	12.96477142	9.589778415	13.43958747	11.54651893	8.866965882	5.333164925	4.434203323	2.76306561	2.617274948	2.300044936
PF3D7_1407800	1388.296803	1232.565433	974.5971181	845.9120688	808.1239683	793.4883489	594.9905008	530.0668418	692.0958228	892.8923088	778.7998443	706.1047576	519.505253	429.4978175	391.5069426	294.9310609
PF3D7_1407900	1922.230918	1788.07325	1250.817094	1032.407546	944.5022071	878.9794019	679.323378	392.1907725	392.3575195	407.1309134	390.3081645	317.8147653	268.704811	144.5980349	100.6260092	78.95402786
PF3D7_1408000	69.22796711	102.1790327	114.0068506	120.4566564	111.5235538	120.1311894	110.8495921	192.5075959	438.3685751	832.9728542	830.2845143	796.6998964	666.2425829	464.5945818	373.1263922	231.9676376
PF3D7_1408100	172.7692371	271.30322	289.9187972	318.2706473	328.6472447	346.1136112	348.4737933	505.6054994	652.6530907	999.1692716	869.4436406	840.0720117	686.6547608	591.7482636	455.9460055	319.4785753
PF3D7_1408200	105.5239626	215.9045648	261.084681	253.6895889	257.2794877	236.4662441	203.7600363	142.404851	141.5556561	125.3640347	104.1720487	129.6423005	98.52907364	63.31151381	51.45368026	36.66796586
PF3D7_1408300	1.276947023	1.335712089	1.981361643	0.934023715	2.052076058	1.170411987	1.426317602	1.963135124	5.546889341	2.279642378	0.643763037	0.684515334	0.583014296	1.087832439	0.824553035	1.389533884
PF3D7_1408400	7.307524563	17.37231054	27.05812992	31.5542736	31.97385485	29.77503899	26.80580269	37.10736836	62.01353835	63.3072644	66.69982524	86.26838861	77.58366911	107.5929924	101.3433207	90.08355626
PF3D7_1408500	60.99376544	97.75913221	106.4703886	104.3390267	122.680645	85.30034215	75.45414172	66.210182	101.3398894	79.48963288	73.09214903	104.2846888	57.34262886	53.3144629	42.9141525	35.90319968
PF3D7_1408600	1475.637647	2080.472214	2834.578714	3159.338414	3359.259752	3414.885935	3928.198079	4687.888987	5366.570725	4842.809449	5286.58463	4816.766794	5098.334451	3170.03352	2364.316093	1661.458881
PF3D7_1408700	24.4815437	60.00514086	81.73665008	82.09848048	89.12403725	82.71451252	70.19717822	42.39905126	43.63202978	28.20332502	28.60388709	33.25299113	32.97079902	83.39701926	90.50661802	81.30203988
PF3D7_1408800	0.647043626	0.676820555	1.380470507	1.774801774	2.495544844	1.304734436	0.722731402	0.331580988	0.516245899	0.401781149	0.285426816	0.043356466	0.098473332	0.042401316	0.278540287	0.054160975
PF3D7_1408900	12.43993551	27.79926303	38.93361101	45.18579389	42.89019496	30.99292128	29.15864435	28.54221922	49.52596367	54.68642035	47.67763799	66.1167038	38.16577993	29.45834539	21.82634065	15.28800724
