# pyDL periodicity scores computed on 2019-07-16 14:12:49
# Calculation time:  4933.564959 seconds
# Input files:  /Users/haase-admin/Desktop/moseley/sickle-scripts/AS16_3D7_ts_filtered.tsv
# Period(s) of oscillation tested:  45.0000, 48.0000, 51.0000
# Number of random curves generated from background:  1000000
# Number of curve permutations:  10000
	period	reg_score	per_score	p_reg	p_reg_norm	p_per	p_per_norm	p_tot	dl_score
PF3D7_0530100	45.0	0.21386678106922868	2.294205488134028	0.991659	1.7814798912779868	0.0222	2.775	4.9436066982964135	120818079855401.45
PF3D7_0530200	48.0	0.5873719133828819	4.654351667536217	0.014445	0.025949925356912526	0.0041	0.5125000000000001	0.01329933674541767	2355787.171214245
PF3D7_0530300	48.0	0.5712960440638666	4.395943638618435	0.021841	0.039236574573923606	0.0041	0.5125000000000001	0.02010874446913585	8136516.835591492
PF3D7_0530400	48.0	0.49529354945623655	4.372908428124314	0.097744	0.1755935966830085	0.0021	0.26249999999999996	0.046093319129289725	97934189.77716073
PF3D7_0530600	45.0	0.36852103578144263	2.067582692365966	0.521325	0.936541698628759	0.2711	33.8875	31.737056812282074	3.1966894176674576e+16
PF3D7_0530700	51.0	0.24373853216990873	1.5426357138712337	0.970039	1.7426403352920783	0.3236	40.449999999999996	70.48980156256457	3.502506961953202e+17
PF3D7_0530750	51.0	0.29993640609401145	2.2162381348210407	0.838654	1.5066118864850204	0.117	14.625	22.034198839843423	1.0697738709376504e+16
PF3D7_0530800	51.0	0.2155224471874842	1.2872389065129313	0.990947	1.7802008087681827	0.4362	54.525	97.06544909808515	9.145219673759045e+17
PF3D7_0530900	48.0	0.6805978884296982	4.655113609165502	0.000601	0.0010796749836970874	0.0119	1.4875	0.0016060165382494175	7695.946994570474
PF3D7_0531000	51.0	0.3293891068540588	1.1811531428510638	0.714361	1.2833239617784278	0.6432	80.39999999999999	103.17924652698558	1.0984424800696128e+18
PF3D7_0531100	48.0	0.6903135510792764	4.309519396691924	0.000408	0.0007329573932585885	0.0148	1.85	0.0013559711775283888	7133.980468156716
PF3D7_0531200	48.0	0.5580065474983161	5.180761897851968	0.029583	0.05314480040384516	0.0002	0.025	0.001328620010096129	2349.9056337656816
PF3D7_0531300	48.0	0.6907737713154378	4.194160106174234	0.000394	0.0007078068944703035	0.0477	5.9624999999999995	0.004220298608279185	225204.95898978817
PF3D7_0531400	48.0	0.28355295884510917	1.590279177672656	0.892086	1.602600561574709	0.1362	17.025	27.28427456080942	2.0311285189832216e+16
PF3D7_0531500	51.0	0.4626853460995555	2.986339881822804	0.162448	0.2918320162256647	0.1214	15.174999999999999	4.428550846224462	86854036599410.95
PF3D7_0531600	45.0	0.306055403384373	1.0955638898005506	0.815573	1.4651476963041343	0.6299	78.7375	115.36206673774677	1.535285987581173e+18
PF3D7_0531700	51.0	0.5174879650739467	4.687444440559818	0.066487	0.11944151520976416	0.0058	0.725	0.08659509852707901	649398377.5954487
PF3D7_0531800	45.0	0.4868172786667477	2.498765787102942	0.112132	0.20144112358056873	0.2654	33.175000000000004	6.6828092747853685	298461215169489.7
PF3D7_0531900	51.0	0.3516402415955504	3.0455325530391963	0.606019	1.0886914375126875	0.025	3.125	3.4021607422271485	39379019428993.89
PF3D7_0532000	45.0	0.6046861727170522	2.97024526918563	0.00891	0.016006496014544173	0.2666	33.325	0.5334164796846846	152367055127.91724
PF3D7_0532100	48.0	0.3528494877291167	3.4969667753172398	0.599893	1.077686297828614	1e-06	0.000125	0.00013471078722857675	158.89888613420644
PF3D7_0532200	45.0	0.1864904470646588	1.339713902554434	0.998189	1.7932108024985225	0.3457	43.2125	77.4891218029674	4.652885359450323e+17
PF3D7_0532300	51.0	0.4100942427476159	4.871656293716601	0.33031	0.5933900896255989	1e-06	0.000125	7.417376120319986e-05	26.52561704609207
PF3D7_0532400	51.0	0.42790890954462013	4.222089653017514	0.263499	0.4733665200153059	0.0022	0.275	0.13017579300420912	2205963776.9138794
PF3D7_0532500	48.0	0.6801390357504785	5.704796880443078	0.00061	0.0010958431614895563	0.0023	0.2875	0.00031505490892824744	57.314173576249416
PF3D7_0532600	48.0	0.5739120655034416	5.773259017661655	0.020501	0.036829312547044905	1e-06	0.000125	4.603664068380614e-06	0.006346646321050185
PF3D7_0532800	45.0	0.21526785573692642	1.6212400677328596	0.991062	1.7804074021510863	0.2194	27.425	48.827673003993546	1.1641212580905765e+17
PF3D7_0532900	45.0	0.26204578103777504	1.8909902453159273	0.942744	1.6936058449759186	0.1758	21.975	37.21698844334581	5.154942615464286e+16
PF3D7_0533000	48.0	0.4313715612032162	4.276312538790066	0.251555	0.4519095516205005	1e-06	0.000125	5.648869395256257e-05	11.716559017229848
PF3D7_0533100	51.0	0.22258334073050792	2.363614495385539	0.987499	1.7740066002094679	0.0146	1.825	3.237562045382279	33935524712375.523
PF3D7_0600100	51.0	0.4899661004760516	5.265290773093081	0.106597	0.1914976942382004	0.0001	0.0125	0.0023937211779775053	13803.942998106286
PF3D7_0600200	48.0	0.4796465637068417	4.861072496085581	0.125749	0.22590357658057414	1e-06	0.000125	2.823794707257177e-05	1.4635960420169898
PF3D7_0600300	51.0	0.3538319735397153	1.1623390514434508	0.595089	1.0690560838158338	0.6561	82.0125	87.67596207394608	6.739722268433331e+17
PF3D7_0600400	51.0	0.5351436803620562	6.170046821131639	0.047624	0.08555481102094857	1e-06	0.000125	1.0694351377618572e-05	0.07951261441131469
PF3D7_0600500	51.0	0.17449971614896165	1.6839393007254762	0.999155	1.7949461869149144	0.1107	13.8375	24.83756786143513	1.5322419105352524e+16
PF3D7_0600600	48.0	0.32134323873339427	2.3659314751998703	0.751242	1.349579357907766	0.0156	1.95	2.6316797479201437	18226340012172.574
PF3D7_0600700	51.0	0.35529513722909123	2.109718638286984	0.587745	1.055862850737179	0.2201	27.5125	29.049426680906638	2.4513938198387628e+16
